ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier,RequiredExpansionId,NotDroppable,NotDroppableNotificationOverride
Head_DemonHunter2T4,@Head_DemonHunter2T4_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@Head_DemonHunter2T4_Description,,EquippableHead+Armor+Medium,,,,1,,,400,500,4,MediumHead_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Hat_T5,F_Leather_SetC_Hat_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,2,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT4,,SalvageCoinGrantT4,,,,,,,,,,,,625,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Head_DemonHunter2T5,@Head_DemonHunter2T5_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@Head_DemonHunter2T5_Description,,EquippableHead+Armor+Medium,,,,1,,,500,600,5,MediumHead_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Hat_T5,F_Leather_SetC_Hat_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Chest_DemonHunter2T2,@Chest_DemonHunter2T2_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@Chest_DemonHunter2T2_Description,,EquippableChest+Armor+Medium,,,,1,,,200,300,2,MediumChest_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,,,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,,,,,,,,,,,1,1,1,UI_Armor,M_LeatherSetCT5FactionSyndicate_chest,F_LeatherSetCT5FactionSyndicate_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,0.5,[LTID]MasterSalvageArmorLarge,SalvageLarge_LeatherT2,,SalvageCoinGrantT2,,,,,,,,,,,,375,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Chest_DemonHunter2T3,@Chest_DemonHunter2T3_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@Chest_DemonHunter2T3_Description,,EquippableChest+Armor+Medium,,,,1,,,300,400,3,MediumChest_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,,1,1,1,UI_Armor,M_LeatherSetCT5FactionSyndicate_chest,F_LeatherSetCT5FactionSyndicate_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,1,[LTID]MasterSalvageArmorLarge,SalvageLarge_LeatherT3,,SalvageCoinGrantT3,,,,,,,,,,,,500,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Chest_DemonHunter2T4,@Chest_DemonHunter2T4_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@Chest_DemonHunter2T4_Description,,EquippableChest+Armor+Medium,,,,1,,,400,500,4,MediumChest_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,,,,,,,,1,1,1,UI_Armor,M_LeatherSetCT5FactionSyndicate_chest,F_LeatherSetCT5FactionSyndicate_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,2,[LTID]MasterSalvageArmorLarge,SalvageLarge_LeatherT4,,SalvageCoinGrantT4,,,,,,,,,,,,625,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Chest_DemonHunter2T5,@Chest_DemonHunter2T5_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@Chest_DemonHunter2T5_Description,,EquippableChest+Armor+Medium,,,,1,,,500,600,5,MediumChest_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,,,,,,,,1,1,1,UI_Armor,M_LeatherSetCT5FactionSyndicate_chest,F_LeatherSetCT5FactionSyndicate_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,4,[LTID]MasterSalvageArmorLarge,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Hands_DemonHunter2T2,@Hands_DemonHunter2T2_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@Hands_DemonHunter2T2_Description,,EquippableHands+Armor+Medium,,,,1,,,200,300,2,MediumHands_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,,,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,,,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Gloves_T5,F_Leather_SetC_Gloves_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,0.5,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT2,,SalvageCoinGrantT2,,,,,,,,,,,,375,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Hands_DemonHunter2T3,@Hands_DemonHunter2T3_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@Hands_DemonHunter2T3_Description,,EquippableHands+Armor+Medium,,,,1,,,300,400,3,MediumHands_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Gloves_T5,F_Leather_SetC_Gloves_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,1,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT3,,SalvageCoinGrantT3,,,,,,,,,,,,500,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Hands_DemonHunter2T4,@Hands_DemonHunter2T4_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@Hands_DemonHunter2T4_Description,,EquippableHands+Armor+Medium,,,,1,,,400,500,4,MediumHands_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Gloves_T5,F_Leather_SetC_Gloves_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,2,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT4,,SalvageCoinGrantT4,,,,,,,,,,,,625,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Hands_DemonHunter2T5,@Hands_DemonHunter2T5_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@Hands_DemonHunter2T5_Description,,EquippableHands+Armor+Medium,,,,1,,,500,600,5,MediumHands_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Gloves_T5,F_Leather_SetC_Gloves_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Legs_DemonHunter2T2,@Legs_DemonHunter2T2_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@Legs_DemonHunter2T2_Description,,EquippableLegs+Armor+Medium,,,,1,,,200,300,2,MediumLegs_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,,,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,,,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Pants_T5,F_Leather_SetC_Pants_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,0.5,[LTID]MasterSalvageArmorMedium,SalvageLarge_LeatherT2,,SalvageCoinGrantT2,,,,,,,,,,,,375,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Legs_DemonHunter2T3,@Legs_DemonHunter2T3_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@Legs_DemonHunter2T3_Description,,EquippableLegs+Armor+Medium,,,,1,,,300,400,3,MediumLegs_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Pants_T5,F_Leather_SetC_Pants_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,1,[LTID]MasterSalvageArmorMedium,SalvageLarge_LeatherT3,,SalvageCoinGrantT3,,,,,,,,,,,,500,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Legs_DemonHunter2T4,@Legs_DemonHunter2T4_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@Legs_DemonHunter2T4_Description,,EquippableLegs+Armor+Medium,,,,1,,,400,500,4,MediumLegs_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Pants_T5,F_Leather_SetC_Pants_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,2,[LTID]MasterSalvageArmorMedium,SalvageLarge_LeatherT4,,SalvageCoinGrantT4,,,,,,,,,,,,625,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Legs_DemonHunter2T5,@Legs_DemonHunter2T5_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@Legs_DemonHunter2T5_Description,,EquippableLegs+Armor+Medium,,,,1,,,500,600,5,MediumLegs_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Pants_T5,F_Leather_SetC_Pants_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,4,[LTID]MasterSalvageArmorMedium,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Feet_DemonHunter2T2,@Feet_DemonHunter2T2_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@Feet_DemonHunter2T2_Description,,EquippableFeet+Armor+Medium,,,,1,,,200,300,2,MediumFeet_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,,,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,,,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Boots_T5,F_Leather_SetC_Boots_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,0.5,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT2,,SalvageCoinGrantT2,,,,,,,,,,,,375,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Feet_DemonHunter2T3,@Feet_DemonHunter2T3_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@Feet_DemonHunter2T3_Description,,EquippableFeet+Armor+Medium,,,,1,,,300,400,3,MediumFeet_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Boots_T5,F_Leather_SetC_Boots_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,1,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT3,,SalvageCoinGrantT3,,,,,,,,,,,,500,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Feet_DemonHunter2T4,@Feet_DemonHunter2T4_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@Feet_DemonHunter2T4_Description,,EquippableFeet+Armor+Medium,,,,1,,,400,500,4,MediumFeet_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Boots_T5,F_Leather_SetC_Boots_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,2,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT4,,SalvageCoinGrantT4,,,,,,,,,,,,625,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Feet_DemonHunter2T5,@Feet_DemonHunter2T5_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@Feet_DemonHunter2T5_Description,,EquippableFeet+Armor+Medium,,,,1,,,500,600,5,MediumFeet_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Boots_T5,F_Leather_SetC_Boots_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Head_DemonHunter3T2,@Head_DemonHunter3T2_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@Head_DemonHunter3T2_Description,,EquippableHead+Armor+Medium,,,,1,,,200,300,2,MediumHead_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,,,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,,,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Hat_T5,F_Leather_SetC_Hat_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,0.5,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT2,,SalvageCoinGrantT2,,,,,,,,,,,,375,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Head_DemonHunter3T3,@Head_DemonHunter3T3_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@Head_DemonHunter3T3_Description,,EquippableHead+Armor+Medium,,,,1,,,300,400,3,MediumHead_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Hat_T5,F_Leather_SetC_Hat_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,1,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT3,,SalvageCoinGrantT3,,,,,,,,,,,,500,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Head_DemonHunter3T4,@Head_DemonHunter3T4_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@Head_DemonHunter3T4_Description,,EquippableHead+Armor+Medium,,,,1,,,400,500,4,MediumHead_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Hat_T5,F_Leather_SetC_Hat_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,2,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT4,,SalvageCoinGrantT4,,,,,,,,,,,,625,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Head_DemonHunter3T5,@Head_DemonHunter3T5_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@Head_DemonHunter3T5_Description,,EquippableHead+Armor+Medium,,,,1,,,500,600,5,MediumHead_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Hat_T5,F_Leather_SetC_Hat_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Chest_DemonHunter3T2,@Chest_DemonHunter3T2_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@Chest_DemonHunter3T2_Description,,EquippableChest+Armor+Medium,,,,1,,,200,300,2,MediumChest_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,,,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,,,,,,,,,,,1,1,1,UI_Armor,M_LeatherSetCT5FactionCovenant_chest,F_LeatherSetCT5FactionCovenant_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,0.5,[LTID]MasterSalvageArmorLarge,SalvageLarge_LeatherT2,,SalvageCoinGrantT2,,,,,,,,,,,,375,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Chest_DemonHunter3T3,@Chest_DemonHunter3T3_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@Chest_DemonHunter3T3_Description,,EquippableChest+Armor+Medium,,,,1,,,300,400,3,MediumChest_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,,1,1,1,UI_Armor,M_LeatherSetCT5FactionCovenant_chest,F_LeatherSetCT5FactionCovenant_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,1,[LTID]MasterSalvageArmorLarge,SalvageLarge_LeatherT3,,SalvageCoinGrantT3,,,,,,,,,,,,500,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Chest_DemonHunter3T4,@Chest_DemonHunter3T4_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@Chest_DemonHunter3T4_Description,,EquippableChest+Armor+Medium,,,,1,,,400,500,4,MediumChest_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,,,,,,,,1,1,1,UI_Armor,M_LeatherSetCT5FactionCovenant_chest,F_LeatherSetCT5FactionCovenant_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,2,[LTID]MasterSalvageArmorLarge,SalvageLarge_LeatherT4,,SalvageCoinGrantT4,,,,,,,,,,,,625,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Chest_DemonHunter3T5,@Chest_DemonHunter3T5_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@Chest_DemonHunter3T5_Description,,EquippableChest+Armor+Medium,,,,1,,,500,600,5,MediumChest_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Armor_Durability,,,,,,,,,1,1,1,UI_Armor,M_LeatherSetCT5FactionCovenant_chest,F_LeatherSetCT5FactionCovenant_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,4,[LTID]MasterSalvageArmorLarge,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
Hands_DemonHunter3T2,@Hands_DemonHunter3T2_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@Hands_DemonHunter3T2_Description,,EquippableHands+Armor+Medium,,,,1,,,200,300,2,MediumHands_Physical,,,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,,,,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,,,,,,,,,,,1,1,1,UI_Armor,Leather_SetC_Gloves_T5,F_Leather_SetC_Gloves_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,,1,0.5,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT2,,SalvageCoinGrantT2,,,,,,,,,,,,375,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,,,
