ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,NoBindOnPickupChance,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,MaxCraftGS,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,OnEquipObjectiveId,ForceRarity,RequiredLevel,RequiredTradeskillRank,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,RetiredInReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier,RequiredExpansionId,NotDroppable,NotDroppableNotificationOverride,ScheduleId,FFAConvertedItemId,RequiredWorldTags
MediumHead_EtherealT2,@MediumHead_EtherealT2_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@MediumHead_EtherealT2_Description,,SeasonalEthereal+EquippableHead+Armor+Medium,Apparel,ArmorMedium,SlotHead,,,1,,350,350,350,2,MediumHead_Physical,,,,,1,1,CraftingAttributeBucketT2,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT2,,,,,,,15,,1,1,1,UI_Armor,MilitaryCivil_Hat,F_MilitaryCivil_Hat,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageCraftedLeatherSmall_Dust,SalvageSmall_LeatherT2,,,,,,,,,,,,,,375,0.12,1,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumHead_EtherealT3,@MediumHead_EtherealT3_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@MediumHead_EtherealT3_Description,,SeasonalEthereal+EquippableHead+Armor+Medium,Apparel,ArmorMedium,SlotHead,,,1,,600,600,600,3,MediumHead_Physical,,,,,1,1,CraftingAttributeBucketT3,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT3,,PerkBucket_EtherealArmor1,,,,,15,,1,1,1,UI_Armor,Leather_Hat_T1,F_Leather_Hat_T1,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,1,[LTID]MasterSalvageCraftedLeatherSmall_Dust,SalvageSmall_LeatherT3,,,,,,,,,,,,,,500,0.12,1,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumHead_EtherealT4,@MediumHead_EtherealT4_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@MediumHead_EtherealT4_Description,,SeasonalEthereal+EquippableHead+Armor+Medium,Apparel,ArmorMedium,SlotHead,,,1,,700,700,700,4,MediumHead_Physical,,,,,1,1,CraftingAttributeBucketT4,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT4,,PerkBucket_EtherealArmor1,PerkBucket_EtherealArmor2,,,,15,,1,1,1,UI_Armor,Leather_Hat_T2,F_Leather_Hat_T2,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,2,[LTID]MasterSalvageCraftedLeatherSmall_Dust,SalvageSmall_LeatherT4,,,,,,,,,,,,,,625,0.12,1,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumHead_EtherealT5,@MediumHead_EtherealT5_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@MediumHead_EtherealT5_Description,,SeasonalEthereal+EquippableHead+Armor+Medium,Apparel,ArmorMedium,SlotHead,,,1,,725,725,725,5,MediumHead_Physical,,,,,1,1,CraftingAttributeBucketT5,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT5,,PerkBucket_EtherealArmor1,PerkBucket_EtherealArmor2,PerkBucket_EtherealArmor3,,,15,,1,1,1,UI_Armor,Leather_SetA_Hat_T5,F_Leather_SetA_Hat_T5,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedLeatherSmall_Dust,SalvageSmall_LeatherT5,,,,,,,,,,,,,,750,0.12,1,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumChest_EtherealT2,@MediumChest_EtherealT2_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@MediumChest_EtherealT2_Description,,SeasonalEthereal+EquippableChest+Armor+Medium,Apparel,ArmorMedium,SlotChest,,,1,,350,350,350,2,MediumChest_Physical,,,,,1,1,CraftingAttributeBucketT2,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT2,,,,,,,15,,1,1,1,UI_Armor,MilitaryCivil_Shirt,F_MilitaryCivil_Shirt,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageCraftedLeatherLarge_Dust,SalvageLarge_LeatherT2,,,,,,,,,,,,,,375,0.12,1,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumChest_EtherealT3,@MediumChest_EtherealT3_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@MediumChest_EtherealT3_Description,,SeasonalEthereal+EquippableChest+Armor+Medium,Apparel,ArmorMedium,SlotChest,,,1,,600,600,600,3,MediumChest_Physical,,,,,1,1,CraftingAttributeBucketT3,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT3,,PerkBucket_EtherealArmor1,,,,,15,,1,1,1,UI_Armor,Leather_Shirt_T1,F_Leather_Shirt_T1,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,1,[LTID]MasterSalvageCraftedLeatherLarge_Dust,SalvageLarge_LeatherT3,,,,,,,,,,,,,,500,0.12,1,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumChest_EtherealT4,@MediumChest_EtherealT4_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@MediumChest_EtherealT4_Description,,SeasonalEthereal+EquippableChest+Armor+Medium,Apparel,ArmorMedium,SlotChest,,,1,,700,700,700,4,MediumChest_Physical,,,,,1,1,CraftingAttributeBucketT4,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT4,,PerkBucket_EtherealArmor1,PerkBucket_EtherealArmor2,,,,15,,1,1,1,UI_Armor,Leather_Shirt_T2,F_Leather_Shirt_T2,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,2,[LTID]MasterSalvageCraftedLeatherLarge_Dust,SalvageLarge_LeatherT4,,,,,,,,,,,,,,625,0.12,1,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumChest_EtherealT5,@MediumChest_EtherealT5_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@MediumChest_EtherealT5_Description,,SeasonalEthereal+EquippableChest+Armor+Medium,Apparel,ArmorMedium,SlotChest,,,1,,725,725,725,5,MediumChest_Physical,,,,,1,1,CraftingAttributeBucketT5,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT5,,PerkBucket_EtherealArmor1,PerkBucket_EtherealArmor2,PerkBucket_EtherealArmor3,,,15,,1,1,1,UI_Armor,Leather_SetA_Shirt_T5,F_Leather_SetA_Shirt_T5,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedLeatherLarge_Dust,SalvageLarge_LeatherT5,,,,,,,,,,,,,,750,0.12,1,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumHands_EtherealT2,@MediumHands_EtherealT2_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@MediumHands_EtherealT2_Description,,SeasonalEthereal+EquippableHands+Armor+Medium,Apparel,ArmorMedium,SlotHands,,,1,,350,350,350,2,MediumHands_Physical,,,,,1,1,CraftingAttributeBucketT2,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT2,,,,,,,15,,1,1,1,UI_Armor,MilitaryCivil_Gloves,F_MilitaryCivil_Gloves,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageCraftedLeatherSmall_Dust,SalvageSmall_LeatherT2,,,,,,,,,,,,,,375,0.12,1,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumHands_EtherealT3,@MediumHands_EtherealT3_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@MediumHands_EtherealT3_Description,,SeasonalEthereal+EquippableHands+Armor+Medium,Apparel,ArmorMedium,SlotHands,,,1,,600,600,600,3,MediumHands_Physical,,,,,1,1,CraftingAttributeBucketT3,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT3,,PerkBucket_EtherealArmor1,,,,,15,,1,1,1,UI_Armor,Leather_Gloves_T1,F_Leather_Gloves_T1,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,1,[LTID]MasterSalvageCraftedLeatherSmall_Dust,SalvageSmall_LeatherT3,,,,,,,,,,,,,,500,0.12,1,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumHands_EtherealT4,@MediumHands_EtherealT4_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@MediumHands_EtherealT4_Description,,SeasonalEthereal+EquippableHands+Armor+Medium,Apparel,ArmorMedium,SlotHands,,,1,,700,700,700,4,MediumHands_Physical,,,,,1,1,CraftingAttributeBucketT4,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT4,,PerkBucket_EtherealArmor1,PerkBucket_EtherealArmor2,,,,15,,1,1,1,UI_Armor,Leather_Gloves_T2,F_Leather_Gloves_T2,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,2,[LTID]MasterSalvageCraftedLeatherSmall_Dust,SalvageSmall_LeatherT4,,,,,,,,,,,,,,625,0.12,1,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumHands_EtherealT5,@MediumHands_EtherealT5_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@MediumHands_EtherealT5_Description,,SeasonalEthereal+EquippableHands+Armor+Medium,Apparel,ArmorMedium,SlotHands,,,1,,725,725,725,5,MediumHands_Physical,,,,,1,1,CraftingAttributeBucketT5,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT5,,PerkBucket_EtherealArmor1,PerkBucket_EtherealArmor2,PerkBucket_EtherealArmor3,,,15,,1,1,1,UI_Armor,Leather_SetA_Gloves_T5,F_Leather_SetA_Gloves_T5,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedLeatherSmall_Dust,SalvageSmall_LeatherT5,,,,,,,,,,,,,,750,0.12,1,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumLegs_EtherealT2,@MediumLegs_EtherealT2_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@MediumLegs_EtherealT2_Description,,SeasonalEthereal+EquippableLegs+Armor+Medium,Apparel,ArmorMedium,SlotLegs,,,1,,350,350,350,2,MediumLegs_Physical,,,,,1,1,CraftingAttributeBucketT2,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT2,,,,,,,15,,1,1,1,UI_Armor,MilitaryCivil_Pants,F_MilitaryCivil_Pants,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageCraftedLeatherLarge_Dust,SalvageLarge_LeatherT2,,,,,,,,,,,,,,375,0.12,1,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumLegs_EtherealT3,@MediumLegs_EtherealT3_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@MediumLegs_EtherealT3_Description,,SeasonalEthereal+EquippableLegs+Armor+Medium,Apparel,ArmorMedium,SlotLegs,,,1,,600,600,600,3,MediumLegs_Physical,,,,,1,1,CraftingAttributeBucketT3,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT3,,PerkBucket_EtherealArmor1,,,,,15,,1,1,1,UI_Armor,Leather_Pants_T1,F_Leather_Pants_T1,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,1,[LTID]MasterSalvageCraftedLeatherLarge_Dust,SalvageLarge_LeatherT3,,,,,,,,,,,,,,500,0.12,1,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumLegs_EtherealT4,@MediumLegs_EtherealT4_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@MediumLegs_EtherealT4_Description,,SeasonalEthereal+EquippableLegs+Armor+Medium,Apparel,ArmorMedium,SlotLegs,,,1,,700,700,700,4,MediumLegs_Physical,,,,,1,1,CraftingAttributeBucketT4,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT4,,PerkBucket_EtherealArmor1,PerkBucket_EtherealArmor2,,,,15,,1,1,1,UI_Armor,Leather_Pants_T2,F_Leather_Pants_T2,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,2,[LTID]MasterSalvageCraftedLeatherLarge_Dust,SalvageLarge_LeatherT4,,,,,,,,,,,,,,625,0.12,1,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumLegs_EtherealT5,@MediumLegs_EtherealT5_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@MediumLegs_EtherealT5_Description,,SeasonalEthereal+EquippableLegs+Armor+Medium,Apparel,ArmorMedium,SlotLegs,,,1,,725,725,725,5,MediumLegs_Physical,,,,,1,1,CraftingAttributeBucketT5,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT5,,PerkBucket_EtherealArmor1,PerkBucket_EtherealArmor2,PerkBucket_EtherealArmor3,,,15,,1,1,1,UI_Armor,Leather_SetA_Pants_T5,F_Leather_SetA_Pants_T5,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedLeatherLarge_Dust,SalvageLarge_LeatherT5,,,,,,,,,,,,,,750,0.12,1,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumFeet_EtherealT2,@MediumFeet_EtherealT2_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@MediumFeet_EtherealT2_Description,,SeasonalEthereal+EquippableFeet+Armor+Medium,Apparel,ArmorMedium,SlotFeet,,,1,,350,350,350,2,MediumFeet_Physical,,,,,1,1,CraftingAttributeBucketT2,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT2,,,,,,,15,,1,1,1,UI_Armor,MilitaryCivil_Boots,F_MilitaryCivil_Boots,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageCraftedLeatherSmall_Dust,SalvageSmall_LeatherT2,,,,,,,,,,,,,,375,0.12,1,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumFeet_EtherealT3,@MediumFeet_EtherealT3_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@MediumFeet_EtherealT3_Description,,SeasonalEthereal+EquippableFeet+Armor+Medium,Apparel,ArmorMedium,SlotFeet,,,1,,600,600,600,3,MediumFeet_Physical,,,,,1,1,CraftingAttributeBucketT3,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT3,,PerkBucket_EtherealArmor1,,,,,15,,1,1,1,UI_Armor,Leather_Boots_T1,F_Leather_Boots_T1,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,1,[LTID]MasterSalvageCraftedLeatherSmall_Dust,SalvageSmall_LeatherT3,,,,,,,,,,,,,,500,0.12,1,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumFeet_EtherealT4,@MediumFeet_EtherealT4_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@MediumFeet_EtherealT4_Description,,SeasonalEthereal+EquippableFeet+Armor+Medium,Apparel,ArmorMedium,SlotFeet,,,1,,700,700,700,4,MediumFeet_Physical,,,,,1,1,CraftingAttributeBucketT4,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT4,,PerkBucket_EtherealArmor1,PerkBucket_EtherealArmor2,,,,15,,1,1,1,UI_Armor,Leather_Boots_T2,F_Leather_Boots_T2,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,2,[LTID]MasterSalvageCraftedLeatherSmall_Dust,SalvageSmall_LeatherT4,,,,,,,,,,,,,,625,0.12,1,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
MediumFeet_EtherealT5,@MediumFeet_EtherealT5_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@MediumFeet_EtherealT5_Description,,SeasonalEthereal+EquippableFeet+Armor+Medium,Apparel,ArmorMedium,SlotFeet,,,1,,725,725,725,5,MediumFeet_Physical,,,,,1,1,CraftingAttributeBucketT5,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT5,,PerkBucket_EtherealArmor1,PerkBucket_EtherealArmor2,PerkBucket_EtherealArmor3,,,15,,1,1,1,UI_Armor,Leather_SetA_Boots_T5,F_Leather_SetA_Boots_T5,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedLeatherSmall_Dust,SalvageSmall_LeatherT5,,,,,,,,,,,,,,750,0.12,1,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
LightHead_EtherealT2,@LightHead_EtherealT2_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_EtherealT2_Description,,SeasonalEthereal+EquippableHead+Armor+Light,Apparel,ArmorLight,SlotHead,,,1,,350,350,350,2,LightHead_Balanced,,,,,1,1,CraftingAttributeBucketT2,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT2,,,,,,,15,,1,1,1,UI_Armor,Cloth_Hat_T1,F_Cloth_Hat_T1,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageCraftedClothSmall_Dust,SalvageSmall_ClothT2,,,,,,,,,,,,,,375,0.12,1,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
LightHead_EtherealT3,@LightHead_EtherealT3_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_EtherealT3_Description,,SeasonalEthereal+EquippableHead+Armor+Light,Apparel,ArmorLight,SlotHead,,,1,,600,600,600,3,LightHead_Balanced,,,,,1,1,CraftingAttributeBucketT3,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT3,,PerkBucket_EtherealArmor1,,,,,15,,1,1,1,UI_Armor,Cloth_Hat_T2,F_Cloth_Hat_T2,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,1,[LTID]MasterSalvageCraftedClothSmall_Dust,SalvageSmall_ClothT3,,,,,,,,,,,,,,500,0.12,1,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
LightHead_EtherealT4,@LightHead_EtherealT4_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_EtherealT4_Description,,SeasonalEthereal+EquippableHead+Armor+Light,Apparel,ArmorLight,SlotHead,,,1,,700,700,700,4,LightHead_Balanced,,,,,1,1,CraftingAttributeBucketT4,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT4,,PerkBucket_EtherealArmor1,PerkBucket_EtherealArmor2,,,,15,,1,1,1,UI_Armor,Cloth_Hat_T4,F_Cloth_Hat_T4,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,2,[LTID]MasterSalvageCraftedClothSmall_Dust,SalvageSmall_ClothT4,,,,,,,,,,,,,,625,0.12,1,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
LightHead_EtherealT5,@LightHead_EtherealT5_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_EtherealT5_Description,,SeasonalEthereal+EquippableHead+Armor+Light,Apparel,ArmorLight,SlotHead,,,1,,725,725,725,5,LightHead_Balanced,,,,,1,1,CraftingAttributeBucketT5,PerkID_EtherealArmor,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,PerkBucket_GlobalPvPGuarantee,,PerkID_EtherealArmor,,,,CraftingAttributeBucketT5,,PerkBucket_EtherealArmor1,PerkBucket_EtherealArmor2,PerkBucket_EtherealArmor3,,,15,,1,1,1,UI_Armor,Cloth_Hat_T5,F_Cloth_Hat_T5,,,,0,0,,,,,,1,1,,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedClothSmall_Dust,SalvageSmall_ClothT5,,,,,,,,,,,,,,750,0.12,1,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,,,,,,,true,@ui_cantDropPvpServer,,,SeasonalServer
