ItemID,EquipmentSetId,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,NoBindOnPickupChance,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,MaxCraftGS,MaxCraftUpgradeGS,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,PerPerkScalingMultiplier,OverrideAttributeScaling,OverrideScalingStrength,OverrideScalingDexterity,OverrideScalingIntelligence,OverrideScalingFocus,OnEquipObjectiveId,ForceRarity,RequiredLevel,RequiredTradeskillRank,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,RetiredInReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier,RequiredExpansionId,NotDroppable,NotDroppableNotificationOverride,ScheduleId,FFAConvertedItemId,RequiredWorldTags,GrantMasteries
BattleRoyale_Flail_Uncommon,,@BattleRoyale_Flail_MasterName,Weapon,@ui_itemtypedescription_Flail,@BattleRoyale_Flail_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Flail+Melee,,,,,,,700,500,700,,,5,FlailT5,,,1,,1,1,PerkID_Stat_OneHandSoldier,PerkID_RuneglassGem_StrikeAdd_Arcane,,,,PerkID_Stat_BattleRoyale_WeaponSTRFOC,PerkID_RuneglassGem_StrikeAdd_Arcane,,,,,,,,,,,,,,,,1,,,1,1,1,UI_Weapon,,,1hFlailCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageLarge_MetalT5,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,56,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,1H_Flail,,,,,,,,,,,,Expansion2023,false,,,,,Ability_Flail_Charge
BattleRoyale_Flail_Rare,,@BattleRoyale_Flail_MasterName,Weapon,@ui_itemtypedescription_Flail,@BattleRoyale_Flail_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Flail+Melee,,,,,,,700,500,700,,,5,FlailT5,,,1,,1,1,PerkID_Stat_OneHandSoldier,PerkID_RuneglassGem_StrikeAdd_Arcane,PerkID_Weapon_DmgBasic,,,PerkID_Stat_BattleRoyale_WeaponSTRFOC,PerkID_RuneglassGem_StrikeAdd_Arcane,PerkID_Weapon_DmgBasic,,,,,,,,,,,,,,,2,,,1,1,1,UI_Weapon,,,1hFlailCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageLarge_MetalT5,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,56,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,1H_Flail,,,,,,,,,,,,Expansion2023,false,,,,,"Ability_Flail_Charge,Ability_Flail_Trip"
BattleRoyale_Flail_Epic,,@BattleRoyale_Flail_MasterName,Weapon,@ui_itemtypedescription_Flail,@BattleRoyale_Flail_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Flail+Melee,,,,,,,700,500,700,,,5,FlailT5,,,1,,1,1,PerkID_Stat_OneHandSoldier,PerkID_RuneglassGem_StrikeAdd_Arcane,PerkID_Weapon_DmgBasic,PerkID_Weapon_CDRBasic,,PerkID_Stat_BattleRoyale_WeaponSTRFOC,PerkID_RuneglassGem_StrikeAdd_Arcane,PerkID_Weapon_DmgBasic,PerkID_Weapon_CDRBasic,,,,,,,,,,,,,,3,,,1,1,1,UI_Weapon,,,1hFlailCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageLarge_MetalT5,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,56,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,1H_Flail,,,,,,,,,,,,Expansion2023,false,,,,,"Ability_Flail_Slam,Ability_Flail_Blast,Ability_Flail_Burst"
BattleRoyale_Flail_Legendary,,@BattleRoyale_Flail_MasterName,Weapon,@ui_itemtypedescription_Flail,@BattleRoyale_Flail_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Flail+Melee,,,,,,,700,500,700,,,5,FlailT5,,,1,,1,1,PerkID_Stat_OneHandSoldier,PerkID_RuneglassGem_StrikeAdd_Arcane,PerkID_Weapon_DmgBasic,PerkID_Weapon_CDRBasic,PerkID_Ability_Flail_Blast,PerkID_Stat_BattleRoyale_WeaponSTRFOC,PerkID_RuneglassGem_StrikeAdd_Arcane,PerkID_Weapon_DmgBasic,PerkID_Weapon_CDRBasic,PerkID_Ability_Flail_Blast,,,,,,,,,,,,,4,,,1,1,1,UI_Weapon,,,1hFlailCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageLarge_MetalT5,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,56,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,1H_Flail,,,,,,,,,,,,Expansion2023,false,,,,,"Ability_Flail_Slam+Upgrade_Flail_Slam_Upgrade1+Upgrade_Flail_Slam_Upgrade2+Upgrade_Flail_Slam_Upgrade3,Ability_Flail_Blast+Upgrade_Flail_Blast_Upgrade1+Upgrade_Flail_Blast_Upgrade2+Upgrade_Flail_Blast_Upgrade3,Ability_Flail_Charge+Upgrade_Flail_Charge_Upgrade1+Upgrade_Flail_Charge_Upgrade2+Upgrade_Flail_Charge_Upgrade3"
BattleRoyale_Flail_Legendary_2,,@BattleRoyale_Flail_MasterName,Weapon,@ui_itemtypedescription_Flail,@BattleRoyale_Flail_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Flail+Melee,,,,,,,700,500,700,,,5,FlailT5,,,1,,1,1,PerkID_Stat_OneHandSoldier,PerkID_RuneglassGem_StrikeAdd_Arcane,PerkID_Weapon_DmgBasic,PerkID_Weapon_HealOnDmg,PerkID_Weapon_DodgeSuccess_ArcaneDMG,PerkID_Stat_BattleRoyale_WeaponSTRFOC,PerkID_RuneglassGem_StrikeAdd_Arcane,PerkID_Weapon_DmgBasic,PerkID_Weapon_HealOnDmg,PerkID_Weapon_DodgeSuccess_ArcaneDMG,,,,,,,,,,,,,4,,,1,1,1,UI_Weapon,,,1hFlailCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageLarge_MetalT5,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,56,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,1H_Flail,,,,,,,,,,,,Expansion2023,false,,,,,"Ability_Flail_Charge+Upgrade_Flail_Charge_Upgrade1+Upgrade_Flail_Charge_Upgrade2+Upgrade_Flail_Charge_Upgrade3,Ability_Flail_Trip+Upgrade_Flail_Trip_Upgrade1+Upgrade_Flail_Trip_Upgrade2+Upgrade_Flail_Trip_Upgrade3,Ability_Flail_DefensiveStrike+Upgrade_Flail_DefensiveStrike_Upgrade1+Upgrade_Flail_DefensiveStrike_Upgrade2"
BattleRoyale_Rapier_Common,,@BattleRoyale_Rapier_MasterName,Weapon,@ui_itemtypedescription_rapier,@BattleRoyale_Rapier_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Rapier+Melee,,,,,,,700,500,700,,,5,RapierT5,,,1,,1,1,PerkID_Stat_TwoHandRanger,,,,,PerkID_Stat_BattleRoyale_WeaponDEXINT,,,,,,,,,,,,,,,,,0,,,1,1,1,UI_Weapon,,,1hRapierCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageLarge_MetalT5,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,40,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,1H_Sword,,,,,,,,,,,,,false,,,,,
BattleRoyale_Rapier_Uncommon,,@BattleRoyale_Rapier_MasterName,Weapon,@ui_itemtypedescription_rapier,@BattleRoyale_Rapier_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Rapier+Melee,,,,,,,700,500,700,,,5,RapierT5,,,1,,1,1,PerkID_Stat_TwoHandRanger,PerkID_RuneglassGem_WildAdd_Fire,,,,PerkID_Stat_BattleRoyale_WeaponDEXINT,PerkID_RuneglassGem_WildAdd_Fire,,,,,,,,,,,,,,,,1,,,1,1,1,UI_Weapon,,,1hRapierCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageLarge_MetalT5,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,40,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,1H_Sword,,,,,,,,,,,,,false,,,,,Ability_Rapier_Flurry
BattleRoyale_Rapier_Rare,,@BattleRoyale_Rapier_MasterName,Weapon,@ui_itemtypedescription_rapier,@BattleRoyale_Rapier_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Rapier+Melee,,,,,,,700,500,700,,,5,RapierT5,,,1,,1,1,PerkID_Stat_TwoHandRanger,PerkID_RuneglassGem_WildAdd_Fire,PerkID_Weapon_DmgCrit,,,PerkID_Stat_BattleRoyale_WeaponDEXINT,PerkID_RuneglassGem_WildAdd_Fire,PerkID_Weapon_DmgCrit,,,,,,,,,,,,,,,2,,,1,1,1,UI_Weapon,,,1hRapierCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageLarge_MetalT5,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,40,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,1H_Sword,,,,,,,,,,,,,false,,,,,"Ability_Rapier_Aerial_Lunge_Intro,Ability_Rapier_Riposte"
BattleRoyale_Rapier_Epic,,@BattleRoyale_Rapier_MasterName,Weapon,@ui_itemtypedescription_rapier,@BattleRoyale_Rapier_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Rapier+Melee,,,,,,,700,500,700,,,5,RapierT5,,,1,,1,1,PerkID_Stat_TwoHandRanger,PerkID_RuneglassGem_WildAdd_Fire,PerkID_Weapon_DmgCrit,PerkID_Weapon_HasteOnCrit,,PerkID_Stat_BattleRoyale_WeaponDEXINT,PerkID_RuneglassGem_WildAdd_Fire,PerkID_Weapon_DmgCrit,PerkID_Weapon_HasteOnCrit,,,,,,,,,,,,,,3,,,1,1,1,UI_Weapon,,,1hRapierCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageLarge_MetalT5,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,40,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,1H_Sword,,,,,,,,,,,,,false,,,,,"Ability_Rapier_Flurry,Ability_Rapier_Aerial_Lunge_Intro,Ability_Rapier_Evasion"
BattleRoyale_Rapier_Legendary,,@BattleRoyale_Rapier_MasterName,Weapon,@ui_itemtypedescription_rapier,@BattleRoyale_Rapier_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Rapier+Melee,,,,,,,700,500,700,,,5,RapierT5,,,1,,1,1,PerkID_Stat_TwoHandRanger,PerkID_RuneglassGem_WildAdd_Fire,PerkID_Weapon_DmgCrit,PerkID_Weapon_HasteOnCrit,PerkID_Ability_Rapier_FlourishAndFinish,PerkID_Stat_BattleRoyale_WeaponDEXINT,PerkID_RuneglassGem_WildAdd_Fire,PerkID_Weapon_DmgCrit,PerkID_Weapon_HasteOnCrit,PerkID_Ability_Rapier_FlourishAndFinish,,,,,,,,,,,,,4,,,1,1,1,UI_Weapon,,,1hRapierCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageLarge_MetalT5,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,40,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,1H_Sword,,,,,,,,,,,,,false,,,,,"Ability_Rapier_Flurry+Rapier_Flurry_All_In+Rapier_Flurry_Weakness+Rapier_Flurry_Haste,Ability_Rapier_Flourish+Rapier_Flourish_Mod1+Rapier_Flourish_Mod2+Rapier_Flourish_Mod3,Ability_Rapier_Slash+Rapier_Slash_Mod1+Rapier_Slash_Mod2+Rapier_Slash_Mod3"
BattleRoyale_Rapier_Legendary_2,,@BattleRoyale_Rapier_MasterName,Weapon,@ui_itemtypedescription_rapier,@BattleRoyale_Rapier_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Rapier+Melee,,,,,,,700,500,700,,,5,RapierT5,,,1,,1,1,PerkID_Stat_TwoHandRanger,PerkID_RuneglassGem_WildAdd_Fire,PerkID_Weapon_DmgCrit,PerkID_Weapon_BleedonCrit,PerkID_Weapon_CritChance,PerkID_Stat_BattleRoyale_WeaponDEXINT,PerkID_RuneglassGem_WildAdd_Fire,PerkID_Weapon_DmgCrit,PerkID_Weapon_BleedonCrit,PerkID_Weapon_CritChance,,,,,,,,,,,,,4,,,1,1,1,UI_Weapon,,,1hRapierCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageLarge_MetalT5,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,40,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,1H_Sword,,,,,,,,,,,,,false,,,,,"Ability_Rapier_Flurry+Rapier_Flurry_All_In+Rapier_Flurry_Weakness+Rapier_Flurry_Haste,Ability_Rapier_Aerial_Lunge_Intro+Rapier_Aerial_Lunge_Mod1+Rapier_Aerial_Lunge_Mod2+Rapier_Aerial_Lunge_Mod3,Ability_Rapier_Evasion+Rapier_Evasion_Mod1+Rapier_Evasion_Mod2+Rapier_Evasion_Mod3"
BattleRoyale_Hatchet_Common,,@BattleRoyale_Hatchet_MasterName,Weapon,@ui_itemtypedescription_hatchet,@BattleRoyale_Hatchet_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Hatchet+Melee,,,,,,,700,500,700,,,5,HatchetT5,,,1,,1,1,PerkID_Stat_TwoHandSoldier,,,,,PerkID_Stat_BattleRoyale_WeaponSTRDEX,,,,,,,,,,,,,,,,,0,,,1,1,1,UI_Weapon,,,1hHatchetCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageSmall_MetalT5,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,false,,,,,
BattleRoyale_Hatchet_Uncommon,,@BattleRoyale_Hatchet_MasterName,Weapon,@ui_itemtypedescription_hatchet,@BattleRoyale_Hatchet_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Hatchet+Melee,,,,,,,700,500,700,,,5,HatchetT5,,,1,,1,1,PerkID_Stat_TwoHandSoldier,PerkID_RuneglassGem_ElementalAdd_Melee,,,,PerkID_Stat_BattleRoyale_WeaponSTRDEX,PerkID_RuneglassGem_ElementalAdd_Melee,,,,,,,,,,,,,,,,1,,,1,1,1,UI_Weapon,,,1hHatchetCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageSmall_MetalT5,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,false,,,,,Ability_Hatchet_Berserk
BattleRoyale_Hatchet_Rare,,@BattleRoyale_Hatchet_MasterName,Weapon,@ui_itemtypedescription_hatchet,@BattleRoyale_Hatchet_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Hatchet+Melee,,,,,,,700,500,700,,,5,HatchetT5,,,1,,1,1,PerkID_Stat_TwoHandSoldier,PerkID_RuneglassGem_ElementalAdd_Melee,PerkID_Weapon_PvPZone_1,,,PerkID_Stat_BattleRoyale_WeaponSTRDEX,PerkID_RuneglassGem_ElementalAdd_Melee,PerkID_Weapon_PvPZone_1,,,,,,,,,,,,,,,2,,,1,1,1,UI_Weapon,,,1hHatchetCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageSmall_MetalT5,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,false,,,,,"Ability_Hatchet_Berserk,Ability_Hatchet_RagingTorrent"
BattleRoyale_Hatchet_Epic,,@BattleRoyale_Hatchet_MasterName,Weapon,@ui_itemtypedescription_hatchet,@BattleRoyale_Hatchet_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Hatchet+Melee,,,,,,,700,500,700,,,5,HatchetT5,,,1,,1,1,PerkID_Stat_TwoHandSoldier,PerkID_RuneglassGem_ElementalAdd_Melee,PerkID_Weapon_PvPZone_1,PerkID_PvP_Weapon_ArmorPenetration_OnBackstab,,PerkID_Stat_BattleRoyale_WeaponSTRDEX,PerkID_RuneglassGem_ElementalAdd_Melee,PerkID_Weapon_PvPZone_1,PerkID_PvP_Weapon_ArmorPenetration_OnBackstab,,,,,,,,,,,,,,3,,,1,1,1,UI_Weapon,,,1hHatchetCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageSmall_MetalT5,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,false,,,,,"Ability_Hatchet_Berserk,Ability_Hatchet_RendingThrow,Ability_Hatchet_SocialDistancing"
BattleRoyale_Hatchet_Legendary,,@BattleRoyale_Hatchet_MasterName,Weapon,@ui_itemtypedescription_hatchet,@BattleRoyale_Hatchet_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Hatchet+Melee,,,,,,,700,500,700,,,5,HatchetT5,,,1,,1,1,PerkID_Stat_TwoHandSoldier,PerkID_RuneglassGem_ElementalAdd_Melee,PerkID_Weapon_PvPZone_1,PerkID_PvP_Weapon_ArmorPenetration_OnBackstab,PerkID_Ability_Hatchet_Berserk,PerkID_Stat_BattleRoyale_WeaponSTRDEX,PerkID_RuneglassGem_ElementalAdd_Melee,PerkID_Weapon_PvPZone_1,PerkID_PvP_Weapon_ArmorPenetration_OnBackstab,PerkID_Ability_Hatchet_Berserk,,,,,,,,,,,,,4,,,1,1,1,UI_Weapon,,,1hHatchetCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageSmall_MetalT5,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,false,,,,,"Ability_Hatchet_Berserk+Upgrade_Hatchet_Berserk_Speed+Upgrade_Hatchet_Berserk_HPOnEnd+Upgrade_Hatchet_Berserk_Purge,Ability_Hatchet_RagingTorrent+Upgrade_Hatchet_Torrent_Haste+Upgrade_Hatchet_Torrent_ExtraAtk,Ability_Hatchet_FeralRush+Upgrade_Hatchet_FeralRush_DMGVsLowHP+Upgrade_Hatchet_FeralRush_BackstabRoot"
BattleRoyale_Hatchet_Legendary_2,,@BattleRoyale_Hatchet_MasterName,Weapon,@ui_itemtypedescription_hatchet,@BattleRoyale_Hatchet_Description,,BattleRoyaleOnly+Weapon+EquippableMainHand+Hatchet+Melee,,,,,,,700,500,700,,,5,HatchetT5,,,1,,1,1,PerkID_Stat_TwoHandSoldier,PerkID_RuneglassGem_ElementalAdd_Melee,PerkID_Weapon_CritChance,PerkID_Weapon_DmgCrit,PerkID_Ability_Hatchet_DistancingThrow,PerkID_Stat_BattleRoyale_WeaponSTRDEX,PerkID_RuneglassGem_ElementalAdd_Melee,PerkID_Weapon_CritChance,PerkID_Weapon_DmgCrit,PerkID_Ability_Hatchet_DistancingThrow,,,,,,,,,,,,,4,,,1,1,1,UI_Weapon,,,1hHatchetCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageSmall_MetalT5,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,,,,,,,,false,,,,,"Ability_Hatchet_RendingThrow+Upgrade_Hatchet_RendThrow_DistanceBuffRend+Upgrade_Hatchet_RendThrow_DmgOnDebuff+Upgrade_Hatchet_RendThrow_CDROnDebuff,Ability_Hatchet_SocialDistancing+Passive_Hatchet_Distance_HasteOnDebuff+Passive_Hatchet_Distance_BetterSlow,Ability_Hatchet_InfectedThrow+Upgrade_Hatchet_Infected_BuffWeakenVsLowHP+Upgrade_Hatchet_Infected_AOE"
BattleRoyale_Spear_Common,,@BattleRoyale_Spear_MasterName,Weapon,@ui_itemtypedescription_spear,@BattleRoyale_Spear_Description,,BattleRoyaleOnly+Weapon+EquippableTwoHand+Spear+Melee,,,,,,,700,500,700,,,5,SpearT5,,,1,,1,1,PerkID_Stat_TwoHandRanger,,,,,PerkID_Stat_BattleRoyale_WeaponSTRDEX,,,,,,,,,,,,,,,,,0,,,1,1,1,UI_Weapon,,,2hSpearCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageLarge_MetalT5,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,108,,Play_UI_Pickup_Metal_Weapon,Play_UI_Drop_Metal_Weapon,Play_UI_Use_Metal_Weapon,Play_UI_Created_Metal_Weapon,Play_UI_item_broken,,2H_Spear,,,,,,,,,,,,,false,,,,,
BattleRoyale_Spear_Uncommon,,@BattleRoyale_Spear_MasterName,Weapon,@ui_itemtypedescription_spear,@BattleRoyale_Spear_Description,,BattleRoyaleOnly+Weapon+EquippableTwoHand+Spear+Melee,,,,,,,700,500,700,,,5,SpearT5,,,1,,1,1,PerkID_Stat_TwoHandRanger,PerkID_RuneglassGem_ElementalAdd_Melee,,,,PerkID_Stat_BattleRoyale_WeaponSTRDEX,PerkID_RuneglassGem_ElementalAdd_Melee,,,,,,,,,,,,,,,,1,,,1,1,1,UI_Weapon,,,2hSpearCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageLarge_MetalT5,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,108,,Play_UI_Pickup_Metal_Weapon,Play_UI_Drop_Metal_Weapon,Play_UI_Use_Metal_Weapon,Play_UI_Created_Metal_Weapon,Play_UI_item_broken,,2H_Spear,,,,,,,,,,,,,false,,,,,Ability_Spear_Skewer
BattleRoyale_Spear_Rare,,@BattleRoyale_Spear_MasterName,Weapon,@ui_itemtypedescription_spear,@BattleRoyale_Spear_Description,,BattleRoyaleOnly+Weapon+EquippableTwoHand+Spear+Melee,,,,,,,700,500,700,,,5,SpearT5,,,1,,1,1,PerkID_Stat_TwoHandRanger,PerkID_RuneglassGem_ElementalAdd_Melee,PerkID_Weapon_CritChance,,,PerkID_Stat_BattleRoyale_WeaponSTRDEX,PerkID_RuneglassGem_ElementalAdd_Melee,PerkID_Weapon_CritChance,,,,,,,,,,,,,,,2,,,1,1,1,UI_Weapon,,,2hSpearCrystallineT5,,,0,0,Items/Weapons/weapon,,,,,1,1,,,,,,,,,1,,1,4,SalvageLarge_MetalT5,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,108,,Play_UI_Pickup_Metal_Weapon,Play_UI_Drop_Metal_Weapon,Play_UI_Use_Metal_Weapon,Play_UI_Created_Metal_Weapon,Play_UI_item_broken,,2H_Spear,,,,,,,,,,,,,false,,,,,"Ability_Spear_Cyclone,Ability_Spear_Sweep"
