ItemID,Name,ItemType,ItemTypeDisplayName,Description,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,AttributionId,SalvageEntitlementId
1hLongswordCorruptedEliteT5,@1hLongswordCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_sword,@1hLongswordCorruptedEliteT5_Description,Weapon+EquippableMainHand+Sword+Melee,Weapons,1Handed,Swords,,1,,500,600,5,SwordT5,,,,,1,1,,,,,,AttributeSwordT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hSwordFanaticT5,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,
1hThrowingAxeCorruptedEliteT5,@1hThrowingAxeCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_hatchet,@1hThrowingAxeCorruptedEliteT5_Description,Weapon+EquippableMainHand+Hatchet+Melee,Weapons,1Handed,Hatchets,,1,,500,600,5,HatchetT5,,,,,1,1,,,,,,AttributeHatchetT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hHatchetFanaticT5,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageEngineerSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,
2hWarhammerCorruptedEliteT5,@2hWarhammerCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammerCorruptedEliteT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee,Weapons,2Handed,WarHammers,,1,,500,600,5,2HHammerT5,,,,,1,1,,,,,,AttributeWarhammerT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hwarhammerFanaticT5,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,
2hGreatAxeCorruptedEliteT5,@2hGreatAxeCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_axe,@2hGreatAxeCorruptedEliteT5_Description,Weapon+EquippableTwoHand+2HAxe+Melee,Weapons,2Handed,GreatAxes,,1,,500,600,5,2HAxeT5,,,,,1,1,,,,,,AttributeGreatAxeT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hGreatAxeFanaticT5,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,128,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,
2hBowCorruptedEliteT5,@2hBowCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_bow,@2hBowCorruptedEliteT5_Description,Weapon+EquippableTwoHand+Bow+Ranged,Weapons,2Handed,Bows,,1,,500,600,5,BowT5,,,,,1,1,,,,,,AttributeBowT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hBowFanaticT5,2hBowT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageEngineerLarge,SalvageSmall_TimberT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,126,,Play_UI_Pickup_Bow,Play_UI_Drop_Bow,Play_UI_Use_Bow,Play_UI_Created_Bow,Play_UI_item_broken,,,,,,,,
2hMusketCorruptedEliteT5,@2hMusketCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_musket,@2hMusketCorruptedEliteT5_Description,Weapon+EquippableTwoHand+Musket+Ranged,Weapons,2Handed,Muskets,,1,,500,600,5,MusketT5,,,,,1,1,,,,,,AttributeMusketT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hMusketFanaticT5,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageEngineerLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,134,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,,,,,,,
1hRoundShieldCorruptedEliteT5,@1hRoundShieldCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_roundshield,@1hRoundShieldCorruptedEliteT5_Description,Weapon+EquippableOffHand+Shield+RoundShield,Weapons,Shields,ShieldsRound,,1,,500,600,5,1hShieldAT5,,,,,1,1,,,,,,AttributeShieldT5,PerkBucket_EliteFamilyBucketGuarantee,,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hRoundShieldFanaticT5,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponSmall,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,48,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,,,,,,,
1hKiteShieldCorruptedEliteT5,@1hKiteShieldCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_kiteshield,@1hKiteShieldCorruptedEliteT5_Description,Weapon+EquippableOffHand+Shield+KiteShield,Weapons,Shields,ShieldsKite,,1,,500,600,5,1hShieldBT5,,,,,1,1,,,,,,AttributeShieldT5,PerkBucket_EliteFamilyBucketGuarantee,,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hKiteShieldFanaticT5,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponSmall,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,,,,,,,
1hTowerShieldCorruptedEliteT5,@1hTowerShieldCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_towershield,@1hTowerShieldCorruptedEliteT5_Description,Weapon+EquippableOffHand+Shield+TowerShield,Weapons,Shields,ShieldsTower,,1,,500,600,5,1hShieldDT5,,,,,1,1,,,,,,AttributeShieldT5,PerkBucket_EliteFamilyBucketGuarantee,,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hTowerShieldFanaticT5,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponSmall,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,72,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,1H_ShieldA_metal,,,,,,
2hStaffFireCorruptedEliteT5,@2hStaffFireCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_firestaff,@2hStaffFireCorruptedEliteT5_Description,Weapon+EquippableMainHand+FireStaff+Magic,Weapons,Magical,StavesFire,,1,,500,600,5,FireStaffT5,,,,,1,1,,,,,,AttributeFireStaffT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hFireStaffFanaticT5,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArcane,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,128,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,Play_UI_item_broken,,,,,,,,
2hStaffLifeCorruptedEliteT5,@2hStaffLifeCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_lifestaff,@2hStaffLifeCorruptedEliteT5_Description,Weapon+EquippableMainHand+LifeStaff+Magic,Weapons,Magical,StavesLife,,1,,500,600,5,LifeStaffT5,,,,,1,1,,,,,,AttributeLifeStaffT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hLifeStaffFanaticT5,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArcane,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,128,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,Play_UI_item_broken,,,,,,,,
2hSpearCorruptedEliteT5,@2hSpearCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_spear,@2hSpearCorruptedEliteT5_Description,Weapon+EquippableTwoHand+Spear+Melee,Weapons,2Handed,Spears,,1,,500,600,5,SpearT5,,,,,1,1,,,,,,AttributeSpearT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hSpearFanaticT5,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageEngineerLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,108,,Play_UI_Pickup_Metal_Weapon,Play_UI_Drop_Metal_Weapon,Play_UI_Use_Metal_Weapon,Play_UI_Created_Metal_Weapon,Play_UI_item_broken,,2H_Spear,,,,,,
1hRapierCorruptedEliteT5,@1hRapierCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_rapier,@1hRapierCorruptedEliteT5_Description,Weapon+EquippableMainHand+Rapier+Melee,Weapons,1Handed,Rapiers,,1,,500,600,5,RapierT5,,,,,1,1,,,,,,AttributeRapierT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hRapierFanaticT5,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponSmall,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,40,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,1H_Sword,,,,,,
1hGauntletIceCorruptedEliteT5,@1hGauntletIceCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_icegauntlet,@1hGauntletIceCorruptedEliteT5_Description,Weapon+EquippableMainHand+IceMagic+Magic,Weapons,Magical,GauntletIce,,1,,500,600,5,1hElementalGauntlet_IceT5,,,,,1,1,,,,,,AttributeFireStaffT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hIceGauntletFanaticT5,2hIceGauntletFanaticT5,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArcane,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,48,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,Play_UI_item_broken,,,,,,,,
1hGauntletVoidCorruptedEliteT5,@1hGauntletVoidCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_voidgauntlet,@1hGauntletVoidCorruptedEliteT5_Description,Weapon+EquippableMainHand+VoidGauntlet+Magic,Weapons,Magical,GauntletVoid,,1,,500,600,5,VoidGauntletT5,,,,,1,1,,,,,,AttributeVoidGauntletT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,VoidGauntletFanatic_OrthoT5,VoidGauntletFanatic_OrthoT5,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArcane,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,48,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,Play_UI_item_broken,,,,,,,,
2hBlunderbussCorruptedEliteT5,@2hBlunderbussCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_blunderbuss,@2hBlunderbussCorruptedEliteT5_Description,Weapon+EquippableTwoHand+Blunderbuss+Ranged,Weapons,2Handed,Blunderbuss,,1,,500,600,5,BlunderbussT5,,,,,1,1,,,,,,AttributeBlunderbussT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hBlunderbussFanaticT5,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageEngineerLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,134,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,2H_Rifle,,,,,,
2hGreatSwordCorruptedEliteT5,@2hGreatSwordCorruptedEliteT5_MasterName,Weapon,@ui_itemtypedescription_greatsword,@2hGreatSwordCorruptedEliteT5_Description,Weapon+EquippableTwoHand+GreatSword+Melee,Weapons,2Handed,GreatSword,,1,,500,600,5,2hGreatSwordT5,,,,,1,1,,,,,,AttributeGreatSwordT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hGreatswordFanaticT5,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,128,,Play_UI_Pickup_Axe,Play_UI_Legion_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,
1hLongswordDynastyEliteT5,@1hLongswordDynastyEliteT5_MasterName,Weapon,@ui_itemtypedescription_sword,@1hLongswordDynastyEliteT5_Description,Weapon+EquippableMainHand+Sword+Melee,Weapons,1Handed,Swords,,1,,500,600,5,SwordT5,,1,,,1,1,,,,,,AttributeSwordT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hStraightSwordDynasty_VB,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,,,,,,,
1hThrowingAxeDynastyEliteT5,@1hThrowingAxeDynastyEliteT5_MasterName,Weapon,@ui_itemtypedescription_hatchet,@1hThrowingAxeDynastyEliteT5_Description,Weapon+EquippableMainHand+Hatchet+Melee,Weapons,1Handed,Hatchets,,1,,500,600,5,HatchetT5,,1,,,1,1,,,,,,AttributeHatchetT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hThrowingaxeDynasty_VB,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageEngineerSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,
2hWarhammerDynastyEliteT5,@2hWarhammerDynastyEliteT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammerDynastyEliteT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee,Weapons,2Handed,WarHammers,,1,,500,600,5,2HHammerT5,,1,,,1,1,,,,,,AttributeWarhammerT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hWarhammerDynasty_VB,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,
2hGreatAxeDynastyEliteT5,@2hGreatAxeDynastyEliteT5_MasterName,Weapon,@ui_itemtypedescription_axe,@2hGreatAxeDynastyEliteT5_Description,Weapon+EquippableTwoHand+2HAxe+Melee,Weapons,2Handed,GreatAxes,,1,,500,600,5,2HAxeT5,,1,,,1,1,,,,,,AttributeGreatAxeT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hGreatAxeDynasty_VB,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,128,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,,
2hBowDynastyEliteT5,@2hBowDynastyEliteT5_MasterName,Weapon,@ui_itemtypedescription_bow,@2hBowDynastyEliteT5_Description,Weapon+EquippableTwoHand+Bow+Ranged,Weapons,2Handed,Bows,,1,,500,600,5,BowT5,,1,,,1,1,,,,,,AttributeBowT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hBowDynasty_VB,2hBowT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageEngineerLarge,SalvageSmall_TimberT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,126,,Play_UI_Pickup_Bow,Play_UI_Drop_Bow,Play_UI_Use_Bow,Play_UI_Created_Bow,Play_UI_item_broken,,,,,,,,
2hMusketDynastyEliteT5,@2hMusketDynastyEliteT5_MasterName,Weapon,@ui_itemtypedescription_musket,@2hMusketDynastyEliteT5_Description,Weapon+EquippableTwoHand+Musket+Ranged,Weapons,2Handed,Muskets,,1,,500,600,5,MusketT5,,1,,,1,1,,,,,,AttributeMusketT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hMusketDynasty_VB,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageEngineerLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,134,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,,,,,,,
1hRoundShieldDynastyEliteT5,@1hRoundShieldDynastyEliteT5_MasterName,Weapon,@ui_itemtypedescription_roundshield,@1hRoundShieldDynastyEliteT5_Description,Weapon+EquippableOffHand+Shield+RoundShield,Weapons,Shields,ShieldsRound,,1,,500,600,5,1hShieldAT5,,1,,,1,1,,,,,,AttributeShieldT5,PerkBucket_EliteFamilyBucketGuarantee,,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hShieldRoundDynasty_VB,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponSmall,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,48,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,,,,,,,
1hKiteShieldDynastyEliteT5,@1hKiteShieldDynastyEliteT5_MasterName,Weapon,@ui_itemtypedescription_kiteshield,@1hKiteShieldDynastyEliteT5_Description,Weapon+EquippableOffHand+Shield+KiteShield,Weapons,Shields,ShieldsKite,,1,,500,600,5,1hShieldBT5,,1,,,1,1,,,,,,AttributeShieldT5,PerkBucket_EliteFamilyBucketGuarantee,,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hShieldKiteDynasty_VB,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponSmall,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,,,,,,,
1hTowerShieldDynastyEliteT5,@1hTowerShieldDynastyEliteT5_MasterName,Weapon,@ui_itemtypedescription_towershield,@1hTowerShieldDynastyEliteT5_Description,Weapon+EquippableOffHand+Shield+TowerShield,Weapons,Shields,ShieldsTower,,1,,500,600,5,1hShieldDT5,,1,,,1,1,,,,,,AttributeShieldT5,PerkBucket_EliteFamilyBucketGuarantee,,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hShieldTowerDynasty_VB,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponSmall,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,72,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,1H_ShieldA_metal,,,,,,
2hStaffFireDynastyEliteT5,@2hStaffFireDynastyEliteT5_MasterName,Weapon,@ui_itemtypedescription_firestaff,@2hStaffFireDynastyEliteT5_Description,Weapon+EquippableMainHand+FireStaff+Magic,Weapons,Magical,StavesFire,,1,,500,600,5,FireStaffT5,,1,,,1,1,,,,,,AttributeFireStaffT5,PerkBucket_EliteFamilyBucketGuarantee,GlobalGemSlotChanceT5,PerkBucket_EliteFamilyBucketChanceT5Bucket4,PerkBucket_EliteFamilyBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hStafffireDynasty_VB,,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArcane,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,3000,0.12,0,128,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,Play_UI_item_broken,,,,,,,,
