ObjectiveID,Type,Difficulty,DifficultyLevel,MaxInfluenceLevel,FlagPvp,CanBeShared,CanFastTravel,Task,NpcDestinationId,ExclusiveTerritory,AchievementId,RequiredAchievementId,RequiredFaction,RequiredLevel,SuccessGameEventId,FailureGameEventId,ProgressionReward,ExperienceReward,ObjectiveReward,ItemRewardName,ItemRewardQty,Repeatable,CanBeAbandoned,Title,Description,PlayerPrompt,ObjectiveProposalResponse,InProgressResponse,DestinationCompletionAvailablePrompt,DestinationCompletionAvailableResponse,ObjectiveCompletionResponse,ObjectiveAcceptanceResponse,HideIncompleteTurninMarker,ORMReleaseEventTags,ORMReleaseActiveOverride,SkipReqAchievmentWhenInvalid,EntitlementId,QuestArcTag,HideAvailableMapIcon 
FM_0762_objective,Mission,,,,,true,true,FM_0762_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0763_objective,Mission,,,,,true,true,FM_0763_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0764_objective,Mission,,,,,true,true,FM_0764_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0765_objective,Mission,,,,,true,true,FM_0765_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_0766_objective,Mission,,,,,true,true,FM_0766_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0761_objective,Mission,,,,,true,true,FM_S_0761_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0762_objective,Mission,,,,,true,true,FM_S_0762_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0763_objective,Mission,,,,,true,true,FM_S_0763_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0764_objective,Mission,,,,,true,true,FM_S_0764_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0765_objective,Mission,,,,,true,true,FM_S_0765_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_0766_objective,Mission,,,,,true,true,FM_S_0766_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0761_objective,Mission,,,,,true,true,FM_C_0761_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0762_objective,Mission,,,,,true,true,FM_C_0762_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0763_objective,Mission,,,,,true,true,FM_C_0763_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0764_objective,Mission,,,,,true,true,FM_C_0764_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0765_objective,Mission,,,,,true,true,FM_C_0765_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_0766_objective,Mission,,,,,true,true,FM_C_0766_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_07_H_01_objective,Mission,,,,,true,true,FM_07_H_01_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_07_H_02_objective,Mission,,,,,true,true,FM_07_H_02_container,,7,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_07_EXP_01_objective,Mission,,,,,true,true,FM_07_EXP_01_container,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_07_EXP_02_objective,Mission,,,,,true,true,FM_07_EXP_02_container,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_07_EXP_03_objective,Mission,,,,,true,true,FM_07_EXP_03_container,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
