ObjectiveID,Type,Difficulty,DifficultyLevel,MaxInfluenceLevel,FlagPvp,CanBeShared,CanFastTravel,Task,NpcDestinationId,ExclusiveTerritory,AchievementId,RequiredAchievementId,RequiredFaction,RequiredLevel,SuccessGameEventId,FailureGameEventId,ProgressionReward,ExperienceReward,ObjectiveReward,ItemRewardName,ItemRewardQty,Repeatable,CanBeAbandoned,Title,Description,PlayerPrompt,ObjectiveProposalResponse,InProgressResponse,DestinationCompletionAvailablePrompt,DestinationCompletionAvailableResponse,ObjectiveCompletionResponse,ObjectiveAcceptanceResponse,HideIncompleteTurninMarker,ORMReleaseEventTags,ORMReleaseActiveOverride,SkipReqAchievmentWhenInvalid,EntitlementId,QuestArcTag,HideAvailableMapIcon 
16_Side_01_Glyphs,Journey,,,,,,,16_Side_01_d_00_container_Glyphs,1665_Heron,,16_Side_01,16_BSMSQ_06,,,16_Side_01_Glyphs_success,,,,,GlyphStone_Gift,5,,true,@16_Side_01_Glyphs_Title,@16_Side_01_Glyphs_Description,@16_Side_01_Glyphs_Start,@16_Side_01_Glyphs_Proposal,@16_Side_01_Glyphs_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_01_Glyphs_Complete,,,,,,,,,
16_Side_02_MineScarabs,Journey,,,,,,,16_Side_02_d_00_container_MineScarabs,1641_Eudoxia,,16_Side_02,16_BSMSQ_09,,,16_Side_02_MineScarabs_success,,,,,CarnelianT4,1,,true,@16_Side_02_MineScarabs_Title,@16_Side_02_MineScarabs_Description,@16_Side_02_MineScarabs_Start,@16_Side_02_MineScarabs_Proposal,@16_Side_02_MineScarabs_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_02_MineScarabs_Complete,,,,,,,,,
16_Side_03_HuntJackal,Journey,,,,,,,16_Side_03_d_00_container_HuntJackal,1642_Senhyris,,16_Side_03,16_BSMSQ_01,,,16_Side_03_HuntJackal_success,,,,,16_Side_03_1hRapier_T5,1,,true,@16_Side_03_HuntJackal_Title,@16_Side_03_HuntJackal_Description,@16_Side_03_HuntJackal_Start,@16_Side_03_HuntJackal_Proposal,@16_Side_03_HuntJackal_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_03_HuntJackal_Complete,,,,,,,,,
16_Side_05_HuntLion,Journey,,,,,,,16_Side_05_d_00_container_HuntLion,1644_Nesse_outpost,,16_Side_05,16_BrimstoneUnlock,,60,16_Side_05_HuntLion_success,,,,,FeatherT1,20,,true,@16_Side_05_HuntLion_Title,@16_Side_05_HuntLion_Description,@16_Side_05_HuntLion_Start,@16_Side_05_HuntLion_Proposal,@16_Side_05_HuntLion_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_05_HuntLion_Complete,,,,,,,,,
16_Side_06_KillDynasty,Journey,,,,,,,16_Side_06_d_00_container_KillDynasty,1645_Xiaoling_cavalier_rest,,16_Side_06,16_BSMSQ_03,,,16_Side_06_KillDynasty_success,,,,,16_Side_06_2hMusket_T5,1,,true,@16_Side_06_KillDynasty_Title,@16_Side_06_KillDynasty_Description,@16_Side_06_KillDynasty_Start,@16_Side_06_KillDynasty_Proposal,@16_Side_06_KillDynasty_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_06_KillDynasty_Complete,,,,,,,,,
16_Side_07_HelpHistorian,Journey,,,,,,,16_Side_07_d_00_container_HelpHistorian,1646_Froderico,,16_Side_07,16_Quest_04,,,16_Side_07_HelpHistorian_success,,,,,Schematic_House_HousingItem_Legion_Bookcase02_D,1,,true,@16_Side_07_HelpHistorian_Title,@16_Side_07_HelpHistorian_Description,@16_Side_07_HelpHistorian_Start,@16_Side_07_HelpHistorian_Proposal,@16_Side_07_HelpHistorian_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_07_HelpHistorian_Complete,,,,,,,,,
16_Side_08_ClimbAqueduct,Journey,,,,,,,16_Side_08_d_00_container_ClimbAqueduct,1656_Perrin,,16_Side_08,16_BSMSQ_07,,,16_Side_08_ClimbAqueduct_success,,,,,GlyphStone_River,5,,true,@16_Side_08_ClimbAqueduct_Title,@16_Side_08_ClimbAqueduct_Description,@16_Side_08_ClimbAqueduct_Start,@16_Side_08_ClimbAqueduct_Proposal,@16_Side_08_ClimbAqueduct_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_08_ClimbAqueduct_Complete,,,,,,,,,
16_Side_10_BookofDead,Journey,,,,,,,16_Side_10_d_00_container_BookofDead,1649_Miresis,,16_Side_10,16_Quest_17,,,16_Side_10_BookofDead_success,,,,,UmbralShardT1,500,,true,@16_Side_10_BookofDead_Title,@16_Side_10_BookofDead_JournalDescription,@16_Side_10_BookofDead_Start,@16_Side_10_BookofDead_Proposal,@16_Side_10_BookofDead_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_10_BookofDead_Complete,,,,,,,,,
16_Side_11_FeedIfrit,Journey,,,,,,,16_Side_11_d_00_container_FeedIfrit,1650_Flame,,16_Side_11,16_BSMSQ_07,,,16_Side_11_FeedIfrit_success,,,,,GlyphStone_Food,5,,true,@16_Side_11_FeedIfrit_Title,@16_Side_11_FeedIfrit_Description,@16_Side_11_FeedIfrit_Start,@16_Side_11_FeedIfrit_Proposal,@16_Side_11_FeedIfrit_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_11_FeedIfrit_Complete,,,,,,,,,
16_Side_12_GatherEggs,Journey,,,,,,,16_Side_12_d_00_container_GatherEggs,1651_Enez,,16_Side_12,16_Side_16,,,16_Side_12_GatherEggs_success,,,,,FoodSTRT3,5,,true,@16_Side_12_GatherEggs_Title,@16_Side_12_GatherEggs_Description,@16_Side_12_GatherEggs_Start,@16_Side_12_GatherEggs_Proposal,@16_Side_12_GatherEggs_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_12_GatherEggs_Complete,,,,,,,,,
16_Side_13_ScoutPyramid,Journey,,,,,,,16_Side_13_d_00_container_ScoutPyramid,1652_Lysandra,,16_Side_13,16_TremorsSandwormQuest_Unlock,,,16_Side_13_ScoutPyramid_success,,,,,GypsumOrb,1,,true,@16_Side_13_ScoutPyramid_Title,@16_Side_13_ScoutPyramid_Description,@16_Side_13_ScoutPyramid_Start,@16_Side_13_ScoutPyramid_Proposal,@16_Side_13_ScoutPyramid_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_13_ScoutPyramid_Complete,,,,,,,,,
16_Side_16_UnlockTeleporter,Journey,,,,,,,16_Side_16_d_00_container_UnlockTeleporter,1656_Perrin,,16_Side_16,16_Side_08,,,16_Side_16_UnlockTeleporter_success,,,,,UmbralShardT1,500,,true,@16_Side_16_UnlockTeleporter_Title,@16_Side_16_UnlockTeleporter_Description,@16_Side_16_UnlockTeleporter_Start,@16_Side_16_UnlockTeleporter_Proposal,@16_Side_16_UnlockTeleporter_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_16_UnlockTeleporter_Complete,,,,,,,,,
16_Side_17_HuntScorpion,Journey,,,,,,,16_Side_17_d_00_container_HuntScorpion,1657_Tamouthis,,16_Side_17,16_BSMSQ_08,,,16_Side_17_HuntScorpion_success,,,,,GypsumOrb,5,,true,@16_Side_17_HuntScorpion_Title,@16_Side_17_HuntScorpion_Description,@16_Side_17_HuntScorpion_Start,@16_Side_17_HuntScorpion_Proposal,@16_Side_17_HuntScorpion_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_17_HuntScorpion_Complete,,,,,,,,,
16_Side_19_HelpWarden,SkillProgression,,,,,,,16_Side_19_d_00_container_HelpWarden,1659_Anna,,16_Side_30,16_BSMSQ_06,,,16_Side_19_HelpWarden_success,,,,,RuneCannonBlastT1,1,,true,@16_Side_19_HelpWarden_Title,@16_Side_19_HelpWarden_Description,@16_Side_19_HelpWarden_Start,@16_Side_19_HelpWarden_Proposal,@16_Side_19_HelpWarden_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_19_HelpWarden_Complete,,,,,,,,,
16_Side_20_HelpBastet,Journey,,,,,,,16_Side_20_d_00_container_HelpBastet,1660_Paubastis,,16_Side_20,16_BSMSQ_07,,,16_Side_20_HelpBastet_success,,,,,RawhideT4,50,,true,@16_Side_20_HelpBastet_Title,@16_Side_20_HelpBastet_Description,@16_Side_20_HelpBastet_Start,@16_Side_20_HelpBastet_Proposal,@16_Side_20_HelpBastet_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_20_HelpBastet_Complete,,,,,,,,,
16_Side_25_CactusFlower,Journey,,,,,,,16_Side_25_CactusFlower_00_container,1683_Zahur,,16_Side_25,16_BrimstoneUnlock,,60,16_Side_25_CactusFlower_success,,,,,House_HousingItem_Legion_Decor_FloorPlanter01_C,1,,true,@16_Side_25_CactusFlower_Title,@16_Side_25_CactusFlowerQuest_Description,@16_Side_25_CactusFlower_Start,@16_Side_25_CactusFlower_Proposal,@16_Side_25_CactusFlower_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_25_CactusFlower_Complete,,,,,,,,,
16_Side_26_SandThing,Journey,,,,,,,16_Side_26_SandThing_00_container,1684_Tahirah,,16_Side_26,16_BrimstoneUnlock,,60,16_Side_26_SandThing_success,,,,,Runeglass_Case_Empty_Nature,1,,true,@16_Side_26_SandThing_Title,@16_Side_26_SandThing_Description,@16_Side_26_SandThing_Start,@16_Side_26_SandThing_Proposal,@16_Side_26_SandThing_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_26_SandThing_Complete,,,,,,,,,
16_Side_27_Redeem19th,Journey,,,,,,,16_Side_27_Redeem19th_00_container,1685_Acario,,16_Side_27,16_BrimstoneUnlock,,60,16_Side_27_Redeem19th_success,,,,,16_Side_27_2hGreatSword_T5,1,,true,@16_Side_27_Redeem19th_Title,@16_Side_27_Redeem19th_Description,@16_Side_27_Redeem19th_Start,@16_Side_27_Redeem19th_Proposal,@16_Side_27_Redeem19th_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_27_Redeem19th_Complete,,,,,,,,,
16_Side_28_LightsOut,Journey,,,,,,,16_Side_28_LightsOut_00_container,1686_Qabalah,,16_Side_28,16_BrimstoneUnlock,,60,16_Side_28_LightsOut_success,,,,,UmbralShardT1,1000,,true,@16_Side_28_LightsOut_Title,@16_Side_28_LightsOut_Description,@16_Side_28_LightsOut_Start,@16_Side_28_LightsOut_Proposal,@16_Side_28_LightsOut_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_28_LightsOut_Complete,,,,,,,,,
16_Side_29_BathSalts,Journey,,,,,,,16_Side_29_BathSalts_00_container,1622_Innkeep,,16_Side_29,16_BrimstoneUnlock,,60,16_Side_29_BathSalts_success,,,,,GlyphStone_Water,5,,true,@16_Side_29_BathSalts_Title,@16_Side_29_BathSalts_Description,@16_Side_29_BathSalts_Start,@16_Side_29_BathSalts_Proposal,@16_Side_29_BathSalts_Incomplete,@complete_available_prompt_DEFAULT,@16_Side_29_BathSalts_Complete,,,,,,,,,
FM_1601_objective,Mission,,,,,true,true,FM_1601_container,,16,,16_BSMSQ_00,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1602_objective,Mission,,,,,true,true,FM_1602_container,,16,,16_BSMSQ_05,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1603_objective,Mission,,,,,true,true,FM_1603_container,,16,,16_BSMSQ_05,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1604_objective,Mission,,,,,true,true,FM_1604_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1605_objective,Mission,,,,,true,true,FM_1605_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1607_objective,Mission,,,,,true,true,FM_1607_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1608_objective,Mission,,,,,true,true,FM_1608_container,,16,,16_BSMSQ_05,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1609_objective,Mission,,,,,true,true,FM_1609_container,,16,,16_BSMSQ_05,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1610_objective,Mission,,,,,true,true,FM_1610_container,,16,,16_BSMSQ_05,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1611_objective,Mission,,,,,true,true,FM_1611_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1612_objective,Mission,,,,,true,true,FM_1612_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1613_objective,Mission,,,,,true,true,FM_1613_container,,16,,16_BSMSQ_09,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1614_objective,Mission,,,,,true,true,FM_1614_container,,16,,16_BSMSQ_00,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1615_objective,Mission,,,,,true,true,FM_1615_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1616_objective,Mission,,,,,true,true,FM_1616_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1617_objective,Mission,,,,,true,true,FM_1617_container,,16,,16_BSMSQ_00,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1618_objective,Mission,,,,,true,true,FM_1618_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1620_objective,Mission,,,,,true,true,FM_1620_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1621_objective,Mission,,,,,true,true,FM_1621_container,,16,,16_BSMSQ_09,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1622_objective,Mission,,,,,true,true,FM_1622_container,,16,,16_BSMSQ_00,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1623_objective,Mission,,,,,true,true,FM_1623_container,,16,,16_BSMSQ_00,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1624_objective,Mission,,,,,true,true,FM_1624_container,,16,,16_BSMSQ_09,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_1625_objective,Mission,,,,,true,true,FM_1625_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_16_EXP_01_objective,Mission,,,,,true,true,FM_16_EXP_01_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_16_EXP_02_objective,Mission,,,,,true,true,FM_16_EXP_02_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_16_EXP_03_objective,Mission,,,,,true,true,FM_16_EXP_03_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_16_EXP_04_objective,Mission,,,,,true,true,FM_16_EXP_04_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_16_EXP_05_objective,Mission,,,,,true,true,FM_16_EXP_05_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_16_EXP_06_objective,Mission,,,,,true,true,FM_16_EXP_06_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_16_EXP_07_objective,Mission,,,,,true,true,FM_16_EXP_07_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_16_EXP_08_objective,Mission,,,,,true,true,FM_16_EXP_08_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_16_EXP_09_objective,Mission,,,,,true,true,FM_16_EXP_09_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_16_EXP_10_objective,Mission,,,,,true,true,FM_16_EXP_10_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_16_EXP_11_objective,Mission,,,,,true,true,FM_16_EXP_11_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_16_EXP_12_objective,Mission,,,,,true,true,FM_16_EXP_12_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_16_EXP_01_objective,Mission,,,,,true,true,FM_16_EXP_01_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_16_EXP_02_objective,Mission,,,,,true,true,FM_16_EXP_02_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_16_EXP_03_objective,Mission,,,,,true,true,FM_16_EXP_03_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_16_EXP_04_objective,Mission,,,,,true,true,FM_16_EXP_04_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_16_EXP_05_objective,Mission,,,,,true,true,FM_16_EXP_05_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_16_EXP_06_objective,Mission,,,,,true,true,FM_16_EXP_06_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_16_EXP_07_objective,Mission,,,,,true,true,FM_16_EXP_07_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_16_EXP_08_objective,Mission,,,,,true,true,FM_16_EXP_08_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_16_EXP_09_objective,Mission,,,,,true,true,FM_16_EXP_09_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_16_EXP_10_objective,Mission,,,,,true,true,FM_16_EXP_10_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_16_EXP_11_objective,Mission,,,,,true,true,FM_16_EXP_11_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_16_EXP_12_objective,Mission,,,,,true,true,FM_16_EXP_12_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_16_EXP_01_objective,Mission,,,,,true,true,FM_16_EXP_01_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_16_EXP_02_objective,Mission,,,,,true,true,FM_16_EXP_02_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_16_EXP_03_objective,Mission,,,,,true,true,FM_16_EXP_03_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_16_EXP_04_objective,Mission,,,,,true,true,FM_16_EXP_04_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_16_EXP_05_objective,Mission,,,,,true,true,FM_16_EXP_05_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_16_EXP_06_objective,Mission,,,,,true,true,FM_16_EXP_06_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_16_EXP_07_objective,Mission,,,,,true,true,FM_16_EXP_07_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_16_EXP_08_objective,Mission,,,,,true,true,FM_16_EXP_08_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_16_EXP_09_objective,Mission,,,,,true,true,FM_16_EXP_09_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_16_EXP_10_objective,Mission,,,,,true,true,FM_16_EXP_10_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_16_EXP_11_objective,Mission,,,,,true,true,FM_16_EXP_11_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_16_EXP_12_objective,Mission,,,,,true,true,FM_16_EXP_12_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_16_PVP_SpySpot_Marauder_objective,Mission,,,,true,true,false,FM_16_PVP_SpySpot_Marauder_container,,16,,16_BSMSQ_05,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_16_PVP_ControlSpot_Marauder_objective,Mission,,,,true,true,false,FM_16_PVP_ControlSpot_Marauder_container,,16,,16_BSMSQ_05,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_16_PVP_ControlSpot_Syndicate_objective,Mission,,,,true,true,false,FM_16_PVP_ControlSpot_Syndicate_container,,16,,16_BSMSQ_05,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_16_PVP_SpySpot_Syndicate_objective,Mission,,,,true,true,false,FM_16_PVP_SpySpot_Syndicate_container,,16,,16_BSMSQ_05,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_16_PVP_ControlSpot_Covenant_objective,Mission,,,,true,true,false,FM_16_PVP_ControlSpot_Covenant_container,,16,,16_BSMSQ_05,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_16_PVP_SpySpot_Covenant_objective,Mission,,,,true,true,false,FM_16_PVP_SpySpot_Covenant_container,,16,,16_BSMSQ_05,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_16_EXP_14_objective,Mission,,,,,true,true,FM_16_EXP_14_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_C_16_EXP_14_objective,Mission,,,,,true,true,FM_C_16_EXP_14_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_S_16_EXP_14_objective,Mission,,,,,true,true,FM_S_16_EXP_14_container,,16,,16_BSMSQ_10,,,,,,,,,,,true,,,,,,,,,,,,,,,,
