ObjectiveID,Type,Difficulty,DifficultyLevel,MaxInfluenceLevel,FlagPvp,CanBeShared,CanFastTravel,Task,NpcDestinationId,ExclusiveTerritory,AchievementId,RequiredAchievementId,RequiredFaction,RequiredLevel,SuccessGameEventId,FailureGameEventId,ProgressionReward,ExperienceReward,ObjectiveReward,ItemRewardName,ItemRewardQty,Repeatable,CanBeAbandoned,Title,Description,PlayerPrompt,ObjectiveProposalResponse,InProgressResponse,DestinationCompletionAvailablePrompt,DestinationCompletionAvailableResponse,ObjectiveCompletionResponse,ObjectiveAcceptanceResponse,HideIncompleteTurninMarker,ORMReleaseEventTags,ORMReleaseActiveOverride,SkipReqAchievmentWhenInvalid,EntitlementId,QuestArcTag,HideAvailableMapIcon 
FM_11_PVP_ControlSpot_Marauder_objective,Mission,,,,true,true,false,FM_11_PVP_ControlSpot_Marauder_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_11_PVP_SpySpot_Syndicate_objective,Mission,,,,true,true,false,FM_11_PVP_SpySpot_Syndicate_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_11_PVP_PoachSpot_Syndicate_objective,Mission,,,,true,true,false,FM_11_PVP_PoachSpot_Syndicate_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_11_PVP_ControlSpot_Syndicate_objective,Mission,,,,true,true,false,FM_11_PVP_ControlSpot_Syndicate_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_11_PVP_SpySpot_Covenant_objective,Mission,,,,true,true,false,FM_11_PVP_SpySpot_Covenant_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_11_PVP_PoachSpot_Covenant_objective,Mission,,,,true,true,false,FM_11_PVP_PoachSpot_Covenant_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_11_PVP_ControlSpot_Covenant_objective,Mission,,,,true,true,false,FM_11_PVP_ControlSpot_Covenant_container,,11,,,,,,,,,,,,1,true,,,,,,,,,,,,,,,,
FM_11_H_01_objective,Mission,,,,,true,true,FM_11_H_01_container,,11,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_11_H_02_objective,Mission,,,,,true,true,FM_11_H_02_container,,11,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FM_11_H_03_objective,Mission,,,,,true,true,FM_11_H_03_container,,11,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
