ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,ForceConversationOpen,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
0443a_00_OuShen_03,Linear_Objective,false,@0443a_00_OuShen_Comment_EarnAudience_a,,,,,04A_Side05_03,,,,,,,,,,,,,,,,,,,,,,,,,
0443a_00_OuShen_04,Linear_Objective,false,@0443a_00_OuShen_Comment_EarnPatron,,,,,04A_Side05_04,,,,,,,,,,,,,,,,,,,,,,,,,
0443a_OuShen_TaskTopic_EarnPatron,Linear_Objective,false,@0443a_OuShen_TaskTopic_EarnPatron_a,,,,,,04A_Side05_04_EarnPatron,04A_Side05_04_01A_TalkToOuShen,,,,,,,,,,,0432a_OuShen_TaskTopic_EarnPatron,,,,,,,,,,,,
0443a_OuShen_TaskTopic_EarnPatron_02,Linear_Objective,false,@0443a_OuShen_TaskTopic_EarnPatron_02,,,,,,04A_Side05_04_EarnPatron,04A_Side05_04_02A_TalkToOuShen_02,,,,,,,,,,,0432a_OuShen_TaskTopic_EarnPatron_02,,,,,,,,,,,,
0444a_00_LostAlchemy,Linear_Objective,true,@0444a_00_LostAlchemy_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0444a_00_LostAlchemy_01,Linear_Objective,false,@0444a_00_LostAlchemy_OfferLostAlchemy_a,,,,,FactionIntro_Syndicate_01 || 99_MSQ_19,,,04A_Side09_01_LostAlchemy,,,,,,,,,,,,,,,,,,,,,,
0444a_00_LostAlchemy_02,Linear_Objective,false,@0444a_00_LostAlchemy_CommentLostAlchemy,,,,,04A_Side09_01,,,,,,,,,,,,,,,,,,,,,,,,,
0445a_00_RequisitionNote,Linear_Objective,true,@0445a_00_RequisitionNote_INIT_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0445a_00_RequisitionNote01,Linear_Objective,false,@0445a_00_RequisitionNote_OfferRecoverSupplies_a,,,,17,,,,04A_Side01_01_RecoverSupplies,,,,,,,,,,,,,,,,,,,,,,
0445a_00_RequisitionNote_02,Linear_Objective,false,@0445a_00_RequisitionNote_CommentRecoverSupplies_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0446a_00_AncientScroll,Linear_Objective,true,@0446a_00_AncientScroll_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0446a_00_AncientScroll_01,Linear_Objective,false,@0446a_00_AncientScroll_OfferAncientScrolls,,,,,04A_Side03_01,,,04A_Side03_02_AncientScrolls,,,,,,,,,,,,,,,,,,,,,,
0446a_00_AncientScroll_02,Linear_Objective,false,@0446a_00_AncientScroll_CommentAncientScrolls_a,,,,,04A_Side03_02,,,,,,,,,,,,,,,,,,,,,,,,,
0447a_00_Locket,Linear_Objective,true,@0447a_00_Locket_INIT_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0447a_00_Locket_01,Linear_Objective,false,@0447a_00_Locket_OfferGetLocket,,,,,99A_MSQ_02 || 99_MSQ_19a,,,04A_Side04_05_GetLocket,,,,,,,,,,,,,,,,,,,,,,
0447a_00_Locket_02,Linear_Objective,false,@0447a_00_Locket_CommentGetLocket,,,,,04A_Side04_05,,,,,,,,,,,,,,,,,,,,,,,,,
0448a_00_SyndicateAlchemist,Linear_Objective,true,@0448a_00_SyndicateAlchemist_INIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0448a_00_SyndicateAlchemist_01,Linear_Objective,false,@0448a_00_SyndicateAlchemist_CommentLostAlchemy_a,,,,,04A_Side09_01,,,,,,,,,,,,,,,,,,,,,,,,,
0449a_HeronNote,Linear_Objective,true,@0449a_HeronNote_INIT_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0449a_HeronNote_01,Linear_Objective,false,@0449a_HeronNote_OfferObeliskNotes_a,,,,,99A_MSQ_01 || 99_MSQ_19,,,04A_Side02_01_ObeliskNotes,,,,,,,,,,,,,,,,,,,,,,
0449a_HeronNote_02,Linear_Objective,false,@0449a_HeronNoteCommentObeliskNotes,,,,,04A_Side02_01,,,,,,,,,,,,,,,,,,,,,,,,,
0451a_00_MineCart,Linear_Objective,true,@0451a_00_MineCart_INIT_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0451a_00_MineCart_01,Linear_Objective,false,@0451a_00_MineCart_OfferCopperSeam_a,,,,,99A_MSQ_03 || 99_MSQ_19,,,04A_Side10_01_CopperSeam,,,,,,,,,,,,,,,,,,,,,,
0451a_00_MineCart_02,Linear_Objective,false,@0451a_00_MineCart_CommentCopperSeam_a,,,,,04A_Side10_01,,,,,,,,,,,,,,,,,,,,,,,,,
9926_00_VK_AbigailRoseA,Linear_Objective,true,@9926_00_VK_AbigailRose_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9926_01_VK_AbigailRoseA,Linear_Objective,false,@9926_01_VK_AbigailRose_DefaultDialog,,,,14,,,,9926_0101_TenaciousRose,,,,,,,,,,,,,,,,,,,,,,
9926_00_VK_AbigailRoseB,Linear_Objective,true,@9926_00_VK_AbigailRose_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9926_01_VK_AbigailRoseB,Linear_Objective,false,@9926_02_VK_AbigailRose_DefaultDialog,,,,,VarangianKnights_0101,,,,,,,,,,,,,,,,,,,,,,,,,
9926_00_VK_AbigailRoseEp2,Linear_Objective,true,@9926_00_VK_AbigailRoseEp2_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9926_01_VK_AbigailRoseEp2,Linear_Objective,false,@9926_01_VK_AbigailRoseEp2_DefaultDialog,,,,25,VarangianKnights_0101,,,9926_0103_LostScarecrow,,,,,,,,,,,,,,,,,,,,,,
9926_02_VK_AbigailRoseEp2,Linear_Objective,false,@9926_0103_LostScarecrow_AbigailTalkTo,,,,,,9926_0103_LostScarecrow,9926_0103_d_02_01_TalkTo_AbigailRose,,,,,,,,,,,,,,,,,,,,,,,
9926_03_VK_AbigailRoseEp2,Linear_Objective,false,@9926_02_VK_AbigailRoseEp2_DefaultDialog,,,,,VarangianKnights_0103,,,,,,,,,,,,,,,,,,,,,,,,,
9930_00_VK_RomacBarboA,Linear_Objective,true,@9930_00_VK_RomacBarboA_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9930_01_VK_RomacBarboA,Linear_Objective,false,@9926_0103_LostScarecrow_RomacTalkTo_b1,,,,,,9926_0103_LostScarecrow,9926_0103_d_03_02_01_TalkTo_Romac,,,,,,,,,,,,,,,,,,,,,,,
9930_02_VK_RomacBarboA,Linear_Objective,false,@9926_0103_LostScarecrow_RomacTalkTo_b2,,,,,VarangianKnights_0104,9926_0103_LostScarecrow,9926_0103_d_03_02_02_TalkTo_Romac,,,,,,,,,,,,,,,,,,,,,,,
9930_03_VK_RomacBarboA,Linear_Objective,false,@9926_0103_LostScarecrow_RomacTalkTo2,,,,,,9926_0103_LostScarecrow,9926_0103_d_03_04_TalkTo_Romac,,,,,,,,,,,,,,,,,,,,,,,
9930_00_VK_RomacBarboB,Linear_Objective,true,@9930_00_VK_RomacBarboB_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9930_01_VK_RomacBarboB,Linear_Objective,false,@9930_01_VK_RomacBarboB_DefaultDialog,,,,,VarangianKnights_0103,,,,,,,,,,,,,,,,,,,,,,,,,
9931_00_VK_Caoimhe,Linear_Objective,true,@9931_00_VK_Caoimhe_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9931_01_VK_Caoimhe,Linear_Objective,false,@9932_0104_RelicReclamation_CaoimheTalkTo_b1,,,,,,9932_0104_RelicReclamation,9926_0104_d_02_01_TalkTo_Caoimhe,,,,,,,,,,,,,,,,,,,,,,,
9931_02_VK_Caoimhe,Linear_Objective,false,@9932_0104_RelicReclamation_CaoimheTalkTo_b2,,,,,VarangianKnights_0103,9932_0104_RelicReclamation,9926_0104_d_02_02_TalkTo_Caoimhe,,,,,,,,,,,,,,,,,,,,,,,
9931_03_VK_Caoimhe,Linear_Objective,false,@9931_01_VK_Caoimhe_DefaultDialog,,,,,VarangianKnights_0104,,,,,,,,,,,,,,,,,,,,,,,,,
9932_00_VK_RomacNote,Linear_Objective,true,@9932_00_VK_RomacNote_DefaultDialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9932_01_VK_RomacNote,Linear_Objective,false,@9932_00_VK_RomacNote_DefaultDialog,,,,27,,,,9932_0104_RelicReclamation,,,,,,,,,,,,,,,,,,,,,,
