TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
99A_MSQ_02_02b_TalkToSaira,TaskConversationTopic,,,,,0441a_SairaYangandul,,,,,,,,,,,,,,,,,0441a_Saira_TaskTopic_RumorsMSQ,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_02_02b_TalkToSaira,,,,,,,,,,,,,,,,,,
99A_MSQ_02_02c_TalkToAtticus,TaskConversationTopic,,,,,0440a_AtticusDelphi,,,,,,,,,,,,,,,,,0440a_Atticus_TaskTopic_RumorsMSQ,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_02_02c_TalkToAtticus,,,,,,,,,,,,,,,,,,
99A_MSQ_02_02d_TalkToCaptain,TaskConversationTopic,,,,,99A_Captain,,,,,,,,,,,,,,,,,99a_Captain_TaskTopic_RumorsMSQ,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_02_02d_TalkToCaptain,,,,,,,,,,,,,,,,,,
99A_MSQ_03_01_EnableFactionVector,TaskUnlockAchievement,,,,1,99A_Faction_Vector_Enable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_ClimbArcturus_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_03_01_Container_Whisper,99A_MSQ_03_04_Container_VoicedNote_02,99A_MSQ_03_05_Container_TopFloor,,
99A_MSQ_03_01_Container_Whisper,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_03_01_GoToPOI,99A_MSQ_03_01_03_TriggerWhisper03,99A_MSQ_03_02_Container_VoicedNote_01,,
99A_MSQ_03_01_GoToPOI,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_Whisper03,@99A_MSQ_03_01_GoToPOI,,9499.253906 4436.030273 104.952866,,,,,,,,,,,,,,,,
99A_MSQ_03_01_03_TriggerWhisper03,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_IsabellaWhisper_03_Interact,,,,,,,,,,,,,,,,,,,,@99A_MSQ_03_01_GoToPOI,,9499.253906 4436.030273 104.952866,1,1,,,,,,,,,,,,,,
99A_MSQ_03_02_Container_VoicedNote_01,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_03_02_ReadSiegeNote_01,99A_MSQ_03_03_TriggerVoicedNote_01,,,
99A_MSQ_03_02_ReadSiegeNote_01,TaskAchievement,,,,1,Lore_unlock_99A_MSQ_SoulwardenIntro_03_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_03_02_ReadSiegeNote_01,,9544.892578 4525.151367 108.880051,,,,,,,,,,,,,,,,
99A_MSQ_03_03_TriggerVoicedNote_01,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_MSQ_03_VoicedLoreNote_01_Interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_04_Container_VoicedNote_02,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_03_03_GoToSecondFloor,99A_MSQ_03_04_ReadSiegeNote_02,99A_MSQ_03_04_TriggerVoicedNote_02,,
99A_MSQ_03_03_GoToSecondFloor,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_Arcturus2ndFloor,@99A_MSQ_03_03_GoToSecondFloor,,9560.210938 4522.639648 128.654510,,,1,,,,,,,,,,,,,
99A_MSQ_03_04_ReadSiegeNote_02,TaskAchievement,,,,1,Lore_unlock_99A_MSQ_SoulwardenIntro_03_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_03_04_ReadSiegeNote_02,,9529.5195 4515.3931 136.371,,,,,,,,,,,,,,,,
99A_MSQ_03_04_TriggerVoicedNote_02,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_MSQ_03_VoicedLoreNote_02_Interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_05_Container_TopFloor,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_03_05A_PassBarrier,99A_MSQ_03_05B_Container_Hidden_Partial_BossEncounter,99A_MSQ_03_05C_Container_VoicedNote_03,,
99A_MSQ_03_05A_PassBarrier,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,IO_MSQ_0009_ArcturusAzothBarrier,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_ArcturusBarrier,@99A_MSQ_03_05A_PassBarrier,,9516.226562 4518.840332 136.357452,,,1,,,,,,,,,,,,,
99A_MSQ_03_05B_Container_Hidden_Partial_BossEncounter,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_03_05B_BossEncounter,99A_MSQ_03_05B_Container_Hidden_Partial_KillIndividualVCs,,,
99A_MSQ_03_05B_BossEncounter,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_MSQ_03_TormentEncounter_GlobalSuccess,,,,,,,,,,,,,,,,,,,,@99A_MSQ_03_05B_BossEncounter,,9532.901367 4517.115234 153.857376,,,1,,,,,,,,,,,,,
99A_MSQ_03_05B_Container_Hidden_Partial_KillIndividualVCs,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_03_05B_01_Kill_SW01,99A_MSQ_03_05B_02_Kill_SW02,99A_MSQ_03_05B_03_Kill_SW03,99A_MSQ_03_05B_04_Kill_Torment,
99A_MSQ_03_05B_01_Kill_SW01,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Ghost_Starved_Named_99A_Enc_Torment_SW01,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_05B_02_Kill_SW02,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Ghost_Starved_Named_99A_Enc_Torment_SW02,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_05B_03_Kill_SW03,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Ghost_Starved_Named_99A_Enc_Torment_SW03,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_05B_04_Kill_Torment,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Ghost_Starved_Named_99A_Enc_Torment,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_05C_Container_VoicedNote_03,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_03_05C_ReadSiegeNote_03,99A_MSQ_03_05C_TriggerVoicedNote_03,,,
99A_MSQ_03_05C_ReadSiegeNote_03,TaskAchievement,,,,1,Lore_unlock_99A_MSQ_SoulwardenIntro_03_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_03_05C_ReadSiegeNote_03,,9546.631836 4532.763184 152.386841,,,,,,,,,,,,,,,,
99A_MSQ_03_05C_TriggerVoicedNote_03,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_MSQ_03_VoicedLoreNote_03_Interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_04_ToAdiana_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_04_02_container_TalktoNPCs,99A_MSQ_04_03_GoToPOI_Daughterwell,99A_MSQ_04_04a_Tekla00Off,99A_MSQ_04_04a_Tekla01On,
99A_MSQ_04_01_GoToPOI_Settlement,TaskGoToPOITag,,,,1,,,,,true,,northwindsward7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_04_01_GoToPOI_Settlement,,8893.234375 4222.485352 138.947174,,,,,,,,,,,,,,,,
99A_MSQ_04_02_container_TalktoNPCs,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_04_02a_TalkToLee,99A_MSQ_04_02b_TalkToTekla,99A_MSQ_04_02c_TalkToGrace,99A_MSQ_04_02d_TalkToCaptain,
99A_MSQ_04_02a_TalkToLee,TaskConversationTopic,,,,,0403a_HuntsmanLee,,,,,,,,,,,,,,,,,0403a_Huntsman_TaskTopic_AskAboutAdiana,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_04_02a_TalkToLee,,,,,,,,,,,,,,,,,,
99A_MSQ_04_02b_TalkToTekla,TaskConversationTopic,,,,,0405a_ArtificerPetrowski,,,,,,,,,,,,,,,,,0405a_Artificer_TaskTopic_AskAboutAdiana,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_04_02b_TalkToTekla,,,,,,,,,,,,,,,,,,
99A_MSQ_04_02c_TalkToGrace,TaskConversationTopic,,,,,99A_Grace_01,,,,,,,,,,,,,,,,,99a_Grace_TaskTopic_AskAboutAdiana,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_04_02c_TalkToGrace,,,,,,,,,,,,,,,,,,
99A_MSQ_04_02d_TalkToCaptain,TaskConversationTopic,,,,,99A_Captain,,,,,,,,,,,,,,,,,99a_Captain_TaskTopic_AskAboutAdiana,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_04_02d_TalkToCaptain,,,,,,,,,,,,,,,,,,
99A_MSQ_04_03_GoToPOI_Daughterwell,TaskGoToPOITag,,,,1,,,,,true,,abandoned_village_40204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_04_03_GoToPOI_Daughterwell,,,,,,,,,,,,,,,,,,
99A_MSQ_04_04a_Tekla00Off,TaskUnlockAchievement,,,,1,SwapActive_99A_Tekla_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_04_04a_Tekla01On,TaskUnlockAchievement,,,,1,SwapActive_99A_Tekla_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_05_UnblockFountain_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_05_01_GoToPOI_CanaryMine,99A_MSQ_05_02_Container_KillCorruptedDestroyClots,99A_MSQ_05_03_SliceSwap_DaughterwellFountain,,
99A_MSQ_05_01_GoToPOI_CanaryMine,TaskGoToPOITag,,,,1,,,,,true,,mine_40203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_05_01_GoToPOI_CanaryMine,,,,,,,,,,,,,,,,,,
99A_MSQ_05_02_Container_KillCorruptedDestroyClots,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_05_02_Container_KillCorruptedDestroyClots,,,,,,,,,,,,,,99A_MSQ_05_02A_Kill_Corrupted,99A_MSQ_05_02B_Kill_Clots,99A_MSQ_05_02C_Pop_SmallClots,,
99A_MSQ_05_02A_Kill_Corrupted,TaskKillContribution,,,,3,,,,,,,,,,,,,,,,,,,,Tendril_Corruption_15,,,,,,,,,,,,,,,,,,,,@99A_MSQ_05_02A_Kill_Corrupted,,,,,,,,,,,,,,,,,,
99A_MSQ_05_02B_Kill_Clots,TaskKillContribution,,,,2,,,,,true,,mine_40203,,,,,,,,,,,,,Darkness_Monolith_Shell_04NW06_20,,,,,,,,,,,,,,,,,,,,@99A_MSQ_05_02B_Kill_Clots,,8708.296875 5125.303223 162.294159,,,1,,,,,,,,,,,,,
99A_MSQ_05_02C_Pop_SmallClots,TaskGameEvent,,,,15,,,,,true,,mine_40203,,,,,,,,,,IO_99a_MSQ_05_PopClot,,,99a_MSQ_05_PopClot_Interact,,,,,,,,,,,,,,,,,,,,@99A_MSQ_05_02C_Pop_SmallClots,,,,,,,,,,,,,,,,,,
99A_MSQ_05_03_SliceSwap_DaughterwellFountain,TaskUnlockAchievement,,,,1,SwapActive_DaughterwellFountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_06_CorruptionTincture_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_06_02_container_GatherIngredients,99A_MSQ_06_03_container_CraftTincture,,,
99A_MSQ_06_02_container_GatherIngredients,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_06_02A_GatherOrHaveIngredients,99A_MSQ_06_02B_GatherOrHaveIngredients,99A_MSQ_06_02C_GatherOrHaveIngredients,,
99A_MSQ_06_02A_GatherOrHaveIngredients,TaskGatherAndReturnItems,,,,1,99A_MSQ_06_AzothWater,99A_MSQ_06_TinctureGatherable_01,100,,,,,,,,,,,,,,IO_99A_MSQ_06_TinctureGatherable_01,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_06_02A_GatherOrHaveIngredients,,9107.2051 5180.8687 142.6583,,,,,,,,,,,,,,,,
99A_MSQ_06_02B_GatherOrHaveIngredients,TaskGatherAndReturnItems,,,,1,99A_MSQ_06_Petalcap,99A_MSQ_06_TinctureGatherable_02,100,,,,,,,,,,,,,,IO_99A_MSQ_06_TinctureGatherable_02,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_06_02B_GatherOrHaveIngredients,,9007.1416 5177.7661 147.5968,,,,,,,,,,,,,,,,
99A_MSQ_06_02C_GatherOrHaveIngredients,TaskGatherAndReturnItems,,,,1,99A_MSQ_06_Rivercress,99A_MSQ_06_TinctureGatherable_03,100,,,,,,,,,,,,,,IO_99A_MSQ_06_TinctureGatherable_03,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_06_02C_GatherOrHaveIngredients,,9082.8594 5196.0923 143.5621,,,,,,,,,,,,,,,,
99A_MSQ_06_03_container_CraftTincture,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_06_03_CraftCorruptionTincture,99A_MSQ_06_03A_RemoveGatherable01,99A_MSQ_06_03B_RemoveGatherable02,99A_MSQ_06_03C_RemoveGatherable03,
99A_MSQ_06_03_CraftCorruptionTincture,TaskGatherAndReturnItems,,,,1,TinctureCorruptionT2,99A_MSQ_06_TinctureCraftSpot,100,,,,,,,1,TRUE,,,,,,IO_99A_MSQ_06_TinctureCraftSpot,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_06_03_CraftCorruptionTincture,,8820.5605 5124.5127 170.4554,,,,,,,,,,,,,,,,
99A_MSQ_06_03A_RemoveGatherable01,TaskRemoveItem,,,,1,99A_MSQ_06_AzothWater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_06_03B_RemoveGatherable02,TaskRemoveItem,,,,1,99A_MSQ_06_Petalcap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_06_03C_RemoveGatherable03,TaskRemoveItem,,,,1,99A_MSQ_06_Rivercress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_07_CorruptedPlans_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_07_01_GoToPOI_Ebonrock,99A_MSQ_07_02_container_KillAndInvestigate,99A_MSQ_07_02B_04_container_Rescue_Swap_Dryad,99A_MSQ_07_02B_05_Container_Whisper05,
99A_MSQ_07_01_GoToPOI_Ebonrock,TaskGoToPOITag,,,,1,,,,,true,,armory_40290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_07_01_GoToPOI_Ebonrock,,8714.837891 5340.126465 189.418533,,,,,,,,,,,,,,,,
99A_MSQ_07_02_container_KillAndInvestigate,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_07_02A_KillCorrupted,99A_MSQ_07_02B_container_CluesSequence,,,
99A_MSQ_07_02A_KillCorrupted,TaskKillContribution,,,,10,,,,,true,,armory_40290,,,,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@99A_MSQ_07_02A_KillCorrupted,,,,,,,,,,,,,,,,,,
99A_MSQ_07_02B_container_CluesSequence,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_07_02B_01_container_ExploreCampsAll,99A_MSQ_07_02B_01C_Container_Whisper04,99A_MSQ_07_02B_03_DefeatZane,,
99A_MSQ_07_02B_01_container_ExploreCampsAll,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_07_02B_01_container_ExploreCamp1,99A_MSQ_07_02B_01_container_ExploreCamp2,99A_MSQ_07_02B_01_container_ExploreCamp3,,
99A_MSQ_07_02B_01_container_ExploreCamp1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_07_02B_01A_TaskTrigger_Camp,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_ExploreCamp,@99A_MSQ_07_02B_01A_TaskTrigger_Camp,,8761.375977 5328.373535 191.389969,,,1,,,,,,,,,,,,,
99A_MSQ_07_02B_01AA_LoreNote1,TaskAchievement,,,,1,Lore_unlock_04_Everfall_Title_21_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_07_02B_01AA_LoreNote1,,8760.74 5327.37 192,,,,,,,,,,,,,,,,
99A_MSQ_07_02B_01_container_ExploreCamp2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_07_02B_01B_TaskTrigger_Weapons,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_ExploreWeaponStockpile,@99A_MSQ_07_02B_01B_TaskTrigger_Weapons,,8723.579102 5319.598633 190.232574,,,1,,,,,,,,,,,,,
99A_MSQ_07_02B_01CC_KillNamed,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Damned_GreatAxeman_M-F_Named_02,,,,,,,,,,,,,,,,,,,,@99A_MSQ_07_02B_01CC_KillNamed,,,,,,,,,,,,,,,,,,
99A_MSQ_07_02B_01_container_ExploreCamp3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99A_MSQ_07_02B_01C_TaskTrigger_MessHall,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_ExploreMessHall,@99A_MSQ_07_02B_01C_TaskTrigger_MessHall,,8732.307617 5359.893066 194.709488,,,1,,,,,,,,,,,,,
99A_MSQ_07_02B_01BB_LoreNote2,TaskAchievement,,,,1,Lore_unlock_04_Everfall_Title_21_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_07_02B_01BB_LoreNote2,,8722.6563 5366.1499 195.5707,,,,,,,,,,,,,,,,
99A_MSQ_07_02B_01C_Container_Whisper04,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_07_02B_02_TaskTrigger_Cave,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_EnterCave,@99A_MSQ_07_02B_02_TaskTrigger_Cave,,8653.474609 5336.637695 186.002731,,,,,,,,,,,,,,,,
99A_MSQ_07_02B_04_TriggerWhisper04,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_IsabellaWhisper_04_Interact,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
99A_MSQ_07_02B_03_DefeatZane,TaskKillContribution,,,,1,,,,,true,,armory_40290,,,,,,,,,,,,,Damned_1H_Swordsman_M_Named_07,,,,,,,,,,,,,,,,,,,,@99A_MSQ_07_02B_03_DefeatZane,,,,,,,,,,,,,,,,,,
99A_MSQ_07_02B_04_container_Rescue_Swap_Dryad,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_07_02B_04_RescueDryad,99A_MSQ_07_02B_04_Swap_Anthurus,,,
99A_MSQ_07_02B_04_RescueDryad,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_Druid_Hostage_Quest,,,NPCRescue_Druid_Interact,,,,,,,,,,,,,,,,,,,,@99A_MSQ_07_02B_04_RescueDryad,,8605.6504 5312.3594 193.0,,,,,,,,,,,,,,,,
99A_MSQ_07_02B_04_Swap_Anthurus,TaskUnlockAchievement,,,,1,SwapActive_99A_Anthurus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_07_02B_05_Container_Whisper05,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_07_02B_05_TaskTrigger_ExitCave,99A_MSQ_07_02B_05_TriggerWhisper05,,,
99A_MSQ_07_02B_05_TaskTrigger_ExitCave,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Leave,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_EnterCave,@99A_MSQ_07_02B_05_TaskTrigger_ExitCave,,8653.474609 5336.637695 186.002731,,,,,,,,,,,,,,,,
99A_MSQ_07_02B_05_TriggerWhisper05,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_IsabellaWhisper_05_Interact,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
99A_MSQ_08_ToYonas_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_08_01_TEMP_NPCTurnIn_01,99A_MSQ_08_01_TEMP_NPCTurnIn_02,,,
99A_MSQ_08_01_GoToPOI_Fishermans,TaskGoToPOITag,,,,1,,,,,true,,msq_hub_hermit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_08_01_GoToPOI_Fishermans,,,,,,,,,,,,,,,,,,
99A_MSQ_08_01_TEMP_NPCTurnIn_01,TaskGiveAndTakeItem,,,,1,Azoth_Vessel,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_08_01_TEMP_NPCTurnIn_02,TaskHaveAndReturnItems,,,,1,Azoth_Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_09_GetHaft_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_09_01_Container_UnlockTeleporter,99A_MSQ_09_02_CrossBarrier,99A_MSQ_09_02a_LeapOfFaith,99A_MSQ_09_03_DescendPuzzle,99A_MSQ_09_04_LootCache
99A_MSQ_09_01_Container_UnlockTeleporter,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_09_01_GoToPOI_Canis,99A_MSQ_09_01B_FindTeleporter,99A_MSQ_09_01C_UnlockTeleporterAchievement,,
99A_MSQ_09_01_GoToPOI_Canis,TaskGoToPOITag,,,,1,,,,,true,,ancient_tower_40215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_09_01_GoToPOI_Canis,,,,,,,,,,,,,,,,,,
99A_MSQ_09_01B_FindTeleporter,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_CanisTeleport,@99A_MSQ_09_01B_FindTeleporter,,9765.0244 4223.9585 150.1351,,,1,,,,,,,,,,,,,
99A_MSQ_09_01C_UnlockTeleporterAchievement,TaskUnlockAchievement,,,,1,SwapActive_99A_CanisTeleporter_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_09_02_CrossBarrier,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_CanisBarrier,@99A_MSQ_09_02_CrossBarrier,,9773.9131 4229.6953 149,,,1,,,,,,,,,,,,,
99A_MSQ_09_02a_LeapOfFaith,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_CanisLeap,@99A_MSQ_09_02a_LeapOfFaith,,9780.3965 4231.1978 105.2346,,,1,,,,,,,,,,,,,
