TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
99B_MSQ_03_d_01_01_GoToPOI_ShieldsHallows,TaskGoToPOITag,,,,1,,,,,true,,graveyard_40327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99B_MSQ_03_lostvillages_goto_POI,,,,,,,,,,,,,,,,,,
99B_MSQ_03_d_01_02_container_cemeteryTasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_03_d_01_02_01_Kill_1_VigilantKimball,99B_MSQ_03_d_01_02_02_container_condemnation,,,
99B_MSQ_03_d_01_02_01_Kill_1_VigilantKimball,TaskKillContribution,,1,,1,,,,,,,,,,,,,,,,,,,,Undead_Gravedigger_Named_02,,,,,,,,,,,,,,,,,,,,@99B_MSQ_03_lostvillages_kill_target,,8456.208984 6221.745117 189.525009,,,,,,,,,,,,,,,,
99B_MSQ_03_d_01_02_02_container_condemnation,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_03_d_01_02_02_01_LorePage_Umberto5,99B_MSQ_03_d_01_02_02_02_Whisper_LoreNote,,,
99B_MSQ_03_d_01_02_02_01_LorePage_Umberto5,TaskAchievement,,1,,1,Lore_unlock_02_Brightwood_Title_08_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99B_MSQ_03_lostvillages_lore_note_1,,8457.2988 6192.9243 194.5979,,,false,,,,,,,,,,,,,
99B_MSQ_03_d_01_02_02_02_Whisper_LoreNote,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99B_MSQ_03_LoreNote_Umberto5_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_03_d_02_container_StaudtShallows,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_03_d_02_01_GoToPOI_StaudtShallows,99B_MSQ_03_d_02_02_Gather_CaerDunMap,99B_MSQ_03_d_02_03_LorePage_Umberto6,,
99B_MSQ_03_d_02_01_GoToPOI_StaudtShallows,TaskGoToPOITag,,,,1,,,,,true,,abandoned_village_40264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99B_MSQ_03_lostvillages_goto_POI,,,,,,,,,,,,,,,,,,
99B_MSQ_03_d_02_02_Gather_CaerDunMap,TaskGatherAndReturnItems,,,,1,99B_MSQ_03_CaerDunMap,99B_MSQ_03_CaerDunMap,100,,true,,abandoned_village_40264,,,,,,,,,,IO_99B_MSQ_03_CaerDunMap,,,99B_MSQ_03_CaerDunMap_interact,,,,,,,,,,,,,,,,,,,,@99B_MSQ_03_lostvillages_collect_map,,8597.466 6125.332 190.828,,,,,,,,,,,,,,,,
99B_MSQ_03_d_02_03_LorePage_Umberto6,TaskUnlockAchievement,,,,1,Lore_unlock_02_Brightwood_Title_08_06,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_03_d_03_container_sliceswaps,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_03_d_03_01_SliceSwap_99B_Galahad_p2_Off,99B_MSQ_03_d_03_02_SliceSwap_99B_Yonas_p5_On,99B_MSQ_03_d_03_03_SliceSwap_99B_Galahad_p3_On,,
99B_MSQ_03_d_03_01_SliceSwap_99B_Galahad_p2_Off,TaskLockAchievement,,,,1,SwapActive_99B_Galahad_p2_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_03_d_03_02_SliceSwap_99B_Yonas_p5_On,TaskUnlockAchievement,,,,1,SwapActive_99B_Yonas_p5_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_03_d_03_03_SliceSwap_99B_Galahad_p3_On,TaskUnlockAchievement,,,,1,SwapActive_99B_Galahad_p3_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_03_d_04_container_shrine,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_03_d_04_01_TriggerArea_WolfShrine,,,,
99B_MSQ_03_d_04_01_TriggerArea_WolfShrine,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_99B_WolfsShrine,@99B_MSQ_03_lostvillages_goto_shrine,,8802.977 6175.133 242.347,,,,,,,,,,,,,,,,
99B_MSQ_03_d_04_TalkTo_99B_Galahad_p3_01,TaskConversationTopic,,,,,99B_Yonas_p5,,,,,,,,,,,,,,,,,Topic_99B_Galahad_p3_01,,,,,,,,,,,,,,,,,,,,,,@99B_Default_Task_TalkTo,,8802.977 6175.133 242.347,,,,,,,,,,,,,,,,
99B_MSQ_03_d_04_03_99B_Galahad_p3_Walkaway,TaskLockAchievement,,,,1,SwapActive_99B_Galahad_p3_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_04_corruptedresources_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99B_MSQ_04_d_01_container_sliceswaps,99B_MSQ_04_d_02_GoToPOI_CorlewsMine,99B_MSQ_04_d_03_container_MineTasks,99B_MSQ_04_d_04_container_MineFinal,99B_MSQ_04_d_05_container_settlement
99B_MSQ_04_d_01_container_sliceswaps,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_04_d_01_01_99B_Yonas_p5_Walkaway,,,,
99B_MSQ_04_d_01_01_99B_Yonas_p5_Walkaway,TaskLockAchievement,,,,1,SwapActive_99B_Yonas_p5_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_04_d_02_GoToPOI_CorlewsMine,TaskGoToPOITag,,,,1,,,,,true,,mine_40306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99B_MSQ_04_corruptedresources_goto_POI,,,,,,,,,,,,,,,,,,
99B_MSQ_04_d_03_container_MineTasks,SimpleTaskContainer,,,,,,,,,true,,mine_40306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99B_MSQ_04_corruptedresources_taskwrapper,,,,,,,,,,,,,,99B_MSQ_04_d_03_01_Kill_Rustheart,99B_MSQ_04_d_03_02_Gather_AzothTraces,,,
99B_MSQ_04_d_03_01_Kill_Rustheart,TaskKillContribution,,1,,9,,,,,,,,,,,,,,,,,,,,Rustheart,,,,,,,,,,,,,,,,,,,,@99B_MSQ_04_corruptedresources_defeat_VC,,,,,,,,,,,,,,,,,,
99B_MSQ_04_d_03_02_Gather_AzothTraces,TaskGatherAndReturnItems,,,,3,99B_MSQ_04_AzothTraces,99B_MSQ_04_OrePiles,100,,,,,,,,,,,,,,IO_99B_MSQ_04_OrePiles,,,99B_MSQ_04_OrePiles_interact,,,,,,,,,,,,,,,,,,,,@99B_MSQ_04_corruptedresources_search_IOs,,,,,,,,,,,,,,,,,,
99B_MSQ_04_d_04_container_MineFinal,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99B_MSQ_04_corruptedresources_cripple_corruption,,,,,,,,,,,,,,99B_MSQ_04_d_04_01_container_MineDamageableA,99B_MSQ_04_d_04_02_01_Kill_ChefCorlew,99B_MSQ_04_d_04_03_container_MineDamageableB,,
99B_MSQ_04_d_04_01_container_MineDamageableA,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99B_MSQ_04_corruptedresources_destroy_IOsouth,,9127.819 6276.850 233.921,,,,,,,,,,,,99B_MSQ_04_d_04_01_01_Destroy_AzothDetectorA,99B_MSQ_04_d_04_01_02_Destroy_AzothDetectorB,99B_MSQ_04_d_04_01_03_Destroy_AzothDetectorC,,
99B_MSQ_04_d_04_01_01_Destroy_AzothDetectorA,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99B_MSQ_04_AzothDetectorA,,,99B_MSQ_04_AzothDetectorA_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_04_d_04_01_02_Destroy_AzothDetectorB,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99B_MSQ_04_AzothDetectorB,,,99B_MSQ_04_AzothDetectorB_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_04_d_04_01_03_Destroy_AzothDetectorC,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99B_MSQ_04_AzothDetectorC,,,99B_MSQ_04_AzothDetectorC_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_04_d_04_02_01_Kill_ChefCorlew,TaskKillContribution,,1,,1,,,,,,,,,,,,,,,,,,,,Damned_Villager_Ladel_Named_00,,,,,,,,,,,,,,,,,,,,@99B_MSQ_04_corruptedresources_defeat_target,,9143.745 6287.162 230.790,,,,,,,,,,,,,,,,
99B_MSQ_04_d_04_03_container_MineDamageableB,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99B_MSQ_04_corruptedresources_destroy_IOeast,,9164.286 6280.287 234.841,,,,,,,,,,,,99B_MSQ_04_d_04_03_01_Destroy_AzothDetectorD,99B_MSQ_04_d_04_03_02_Destroy_AzothDetectorE,99B_MSQ_04_d_04_03_03_Destroy_AzothDetectorF,,
99B_MSQ_04_d_04_03_01_Destroy_AzothDetectorD,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99B_MSQ_04_AzothDetectorD,,,99B_MSQ_04_AzothDetectorD_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_04_d_04_03_02_Destroy_AzothDetectorE,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99B_MSQ_04_AzothDetectorE,,,99B_MSQ_04_AzothDetectorE_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_04_d_04_03_03_Destroy_AzothDetectorF,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99B_MSQ_04_AzothDetectorF,,,99B_MSQ_04_AzothDetectorF_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_04_d_05_container_settlement,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_04_d_04_04_IsabellaWhisper_B,99B_MSQ_04_d_05_01_SliceSwap_99B_Galahad_p4_On,99B_MSQ_04_d_05_02_GoToPOI_Settlement,99B_MSQ_04_d_05_03_TriggerArea_GalahadCalvary,
99B_MSQ_04_d_04_04_IsabellaWhisper_B,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99B_MSQ_04_Isabella_Whisper2_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_04_d_05_01_SliceSwap_99B_Galahad_p4_On,TaskUnlockAchievement,,,,1,SwapActive_99B_Galahad_p4_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_04_d_05_02_GoToPOI_Settlement,TaskGoToPOITag,,,,1,,,,,true,,Brightwood_Settlement_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99B_MSQ_04_corruptedresources_goto_settlement,,,,,,,,,,,,,,,,,,
99B_MSQ_04_d_05_03_TriggerArea_GalahadCalvary,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_99B_GalahadCalvary,@99B_MSQ_04_corruptedresources_goto_inn,,9578.660 6314.225 252.906,,,,,,,,,,,,,,,,
99B_MSQ_05_findingfort_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99B_MSQ_05_d_01_container_YonasCrossroads,99B_MSQ_05_d_02_container_YonasRetreat,99B_MSQ_05_d_03_container_CaerDun,,
99B_MSQ_05_d_01_container_YonasCrossroads,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_05_d_01_01_TriggerArea_Crossroads,99B_MSQ_05_d_01_02_Interact_FishingPole,99B_MSQ_05_d_01_03_Enc_YonasRetreat_On,99B_MSQ_05_d_01_04_TriggerArea_YonasRetreat,
99B_MSQ_05_d_01_01_TriggerArea_Crossroads,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_99B_Crossroads,@99B_MSQ_05_findingfort_goto_crossroads,,9530.889 6719.990 236.871,,,,,,,,,,,,,,,,
99B_MSQ_05_d_01_02_Interact_FishingPole,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99B_MSQ_05_DiscardedFishingPole,,,99B_MSQ_05_DiscardedFishingPole_interact,,,,,,,,,,,,,,,,,,,,@99B_MSQ_05_findingfort_inspect_IO,,9530.889 6719.990 236.871,,,false,,,,,,,,,,,,,
99B_MSQ_05_d_01_03_Enc_YonasRetreat_On,TaskUnlockAchievement,,,,1,EncActive_99B_MSQ_05_YonasRetreat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_05_d_01_04_TriggerArea_YonasRetreat,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_99B_YonasRetreat,@99B_MSQ_05_findingfort_find_yonas,,9452.666 6765.783 254.175,,,,,,,,,,,,,,,,
99B_MSQ_05_d_02_container_YonasRetreat,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_05_d_02_01_container_YonasRetreat_fallthru,99B_MSQ_05_d_02_02_GameEvent_DefendComplete,99B_MSQ_05_d_02_03_container_sliceswaps,99B_MSQ_05_d_02_04_TriggerArea_YonasShrine,99B_MSQ_05_d_02_05_TalkTo_99B_Yonas_p5_01
99B_MSQ_05_d_02_01_container_YonasRetreat_fallthru,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,IO_99B_MSQ_05_YonasRetreatProx,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_05_d_02_01_01_GameEvent_DefendStart,99B_MSQ_05_d_02_01_02_GameEvent_DefendAdded,,,
99B_MSQ_05_d_02_01_01_GameEvent_DefendStart,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99B_MSQ_05_YonasRetreatProx_interact,,,,,,,,,,,,,,,,,,,,@99B_MSQ_05_findingfort_cover_yonas,,9452.666 6765.783 254.175,,,true,,,,,,,,,,,,,
99B_MSQ_05_d_02_01_02_GameEvent_DefendAdded,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99B_MSQ_05_YonasRetreatProx_Added,,,,,,,,,,,,,,,,,,,,,,9452.666 6765.783 254.175,1,,true,,,,,,,,,,,,,
99B_MSQ_05_d_02_02_GameEvent_DefendComplete,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99B_MSQ_05_YonasRetreatProx,,,99B_MSQ_05_YonasRetreat_WaveComplete,,,,,,,,,,,,,,,,,,,,@99B_MSQ_05_findingfort_cover_yonas,,9452.666 6765.783 254.175,,,true,,,,,,,,,,,,,
99B_MSQ_05_d_02_03_container_sliceswaps,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_05_d_02_03_01_SliceSwap_99B_Yonas_p6_On,99B_MSQ_05_d_02_03_02_SliceSwap_99B_Grace_p1_On,99B_MSQ_05_d_02_03_03_Enc_YonasRetreat_Off,,
99B_MSQ_05_d_02_03_01_SliceSwap_99B_Yonas_p6_On,TaskUnlockAchievement,,,,1,SwapActive_99B_Yonas_p6_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_05_d_02_03_02_SliceSwap_99B_Grace_p1_On,TaskUnlockAchievement,,,,1,SwapActive_99B_Grace_p1_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_05_d_02_03_03_Enc_YonasRetreat_Off,TaskLockAchievement,,,,1,EncActive_99B_MSQ_05_YonasRetreat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_05_d_02_04_TriggerArea_YonasShrine,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_99B_YonasFortShrine,@99B_MSQ_05_findingfort_meet_yonas,,9145.198 6636.512 327.205,,,,,,,,,,,,,,,,
99B_MSQ_05_d_02_05_TalkTo_99B_Yonas_p5_01,TaskConversationTopic,,,,,99B_Yonas_p5,,,,,,,,,,,,,,,,,Topic_99B_Yonas_p5_01,,,,,,,,,,,,,,,,,,,,,,@99B_Default_Task_TalkTo,,9145.198 6636.512 327.205,,,true,,,,,,,,,,,,,
99B_MSQ_05_d_03_container_CaerDun,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_05_d_03_01_GoToPOI_CaerDun,99B_MSQ_05_d_03_02_container_ExploreCaerDun,99B_MSQ_05_d_03_03_TalkTo_99B_Grace_p1_01,99B_MSQ_05_d_03_04_container_ExploreCaerDun,99B_MSQ_05_d_03_05_GoToPOI_Settlement
99B_MSQ_05_d_03_01_GoToPOI_CaerDun,TaskGoToPOITag,,,,1,,,,,true,,soulwarden_camp_50392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99B_MSQ_05_findingfort_search_fort,,,,,,,,,,,,,,,,,,
99B_MSQ_05_d_03_02_container_ExploreCaerDun,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99B_MSQ_05_findingfort_search_fort,,,,,,,,,,,,,,99B_MSQ_05_d_03_02_01_TriggerArea_InvestigateA,,,,
99B_MSQ_05_d_03_02_01_TriggerArea_InvestigateA,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_99B_CaerDunExpA,,,9151.8838 6551.2285 319.1301,1,,,,,,,,,,,,,,,
99B_MSQ_05_d_03_03_TalkTo_99B_Grace_p1_01,TaskConversationTopic,,,,,99B_Grace_p1,,,,,,,,,,,,,,,,,Topic_99B_Grace_p1_01,,,,,,,,,,,,,,,,,,,,,,@99B_Default_Task_TalkTo,,9138.379 6557.595 319.825,,,,,,,,,,,,,,,,
99B_MSQ_05_d_03_04_container_ExploreCaerDun,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_05_d_03_04_01_Gather_GracesPlunder,99B_MSQ_05_d_03_04_02_TalkTo_99B_Grace_p1_02,99B_MSQ_05_d_03_04_03_Sliceswap_Yonas_p6_Off,99B_MSQ_05_d_03_04_04_SliceSwap_99B_Yonas_p7_On,
99B_MSQ_05_d_03_04_01_Gather_GracesPlunder,TaskGatherItems,,,,3,99B_MSQ_05_GracesPlunder,99B_MSQ_05_GracesLoot,100,,true,,soulwarden_camp_50392,,,,,,,,,,IO_99B_MSQ_05_GracesLoot,,,99B_MSQ_05_GracesLoot_interact,,,,,,,,,,,,,,,,,,,,@99B_MSQ_05_findingfort_find_loot,,,,,,,,,,,,,,,,,,
99B_MSQ_05_d_03_04_02_TalkTo_99B_Grace_p1_02,TaskConversationTopic,,,,,99B_Grace_p1,,,,,,,,,,,,,,,,,Topic_99B_Grace_p1_02,,,,,,,,,,,,,,,,,,,,,,@99B_Default_Task_TalkTo,,9138.379 6557.595 319.825,,,,,,,,,,,,,,,,
99B_MSQ_05_d_03_04_03_Sliceswap_Yonas_p6_Off,TaskLockAchievement,,,,1,SwapActive_99B_Yonas_p6_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_05_d_03_04_04_SliceSwap_99B_Yonas_p7_On,TaskUnlockAchievement,,,,1,SwapActive_99B_Yonas_p7_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_05_d_03_05_GoToPOI_Settlement,TaskGoToPOITag,,,,1,,,,,true,,Brightwood_Settlement_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99B_MSQ_05_findingfort_goto_settlement,,,,,,,,,,,,,,,,,,
99B_MSQ_06_lostcathedral_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99B_MSQ_06_d_00_ResetAllAchievements,99B_MSQ_06_d_01_container_Pennyfather,99B_MSQ_06_d_02_container_Morgenstadt,99B_MSQ_06_d_03_container_Cathedral,99B_MSQ_06_d_04_container_Settlement
99B_MSQ_06_d_00_ResetAllAchievements,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_06_d_00_MorgenGraves_Toggle_Off,99B_MSQ_06_d_00_MorgenGraves_Toggle_Off_Beauty,99B_MSQ_06_d_00_MorgenGraves_Toggle_Off_Family,99B_MSQ_06_d_00_MorgenGraves_Toggle_Off_Hunter,99B_MSQ_06_d_00_ResetAllConversationAchievements
99B_MSQ_06_d_00_MorgenGraves_Toggle_Off,TaskLockAchievement,,,,1,99B_MSQ_06_MorgenGraves_Toggle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_06_d_00_MorgenGraves_Toggle_Off_Beauty,TaskLockAchievement,,,,1,99B_MSQ_06_GravePuzzle_Beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_06_d_00_MorgenGraves_Toggle_Off_Family,TaskLockAchievement,,,,1,99B_MSQ_06_GravePuzzle_Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_06_d_00_MorgenGraves_Toggle_Off_Hunter,TaskLockAchievement,,,,1,99B_MSQ_06_GravePuzzle_Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_06_d_00_ResetAllConversationAchievements,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_06_d_00_Reset_PennyfatherTalkTo1,99B_MSQ_06_d_00_Reset_PennyfatherTalkTo2,,,
99B_MSQ_06_d_00_Reset_PennyfatherTalkTo1,TaskLockAchievement,,,,1,99B_MSQ_06_PennyfatherTalkTo_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_06_d_00_Reset_PennyfatherTalkTo2,TaskLockAchievement,,,,1,99B_MSQ_06_PennyfatherTalkTo_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_06_d_01_container_Pennyfather,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_06_d_01_TalkTo_Pennyfather_01,99B_MSQ_06_d_01_01_TalkToDone_Pennyfather01,,,
99B_MSQ_06_d_01_TalkTo_Pennyfather_01,TaskConversationTopic,,,,,99B_Pennyfather_00,,,,,,,,,,,,,,,,,Topic_99B_Pennyfather_01,,,,,,,,,,,,,,,,,,,,,,@99B_Default_Task_TalkTo,,9546.5381 6422.7656 258.7634,,,,,,,,,,,,,,,,
99B_MSQ_06_d_01_01_TalkToDone_Pennyfather01,TaskUnlockAchievement,,,,1,99B_MSQ_06_PennyfatherTalkTo_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99B_MSQ_06_d_02_container_Morgenstadt,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_06_d_02_01_GoToPOI_Morgenstadt,99B_MSQ_06_d_02_02_container_gravestoneClues,99B_MSQ_06_d_02_03_container_gatherMementos,99B_MSQ_06_d_02_04_container_placeMementos,99B_MSQ_06_d_02_05_container_lorePage
99B_MSQ_06_d_02_01_GoToPOI_Morgenstadt,TaskGoToPOITag,,,,1,,,,,true,,abandoned_village_40310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99B_MSQ_06_lostcathedral_goto_POI,,,,,,,,,,,,,,,,,,
99B_MSQ_06_d_02_02_container_gravestoneClues,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99B_MSQ_06_d_02_02_01_TriggerArea_InvestigateGraves,99B_MSQ_06_d_02_02_03_container_gravestoneClues,,,
