TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
12A_MSQ_07_FreeMiners_PinTask,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,find_elias_tv,@12A_MSQ_07_FreeMiners_GoToPit_Desc,,7881.1831 3789.6199 138.9341,,,TRUE,,,,,,,,,,,,,,
12A_MSQ_07_FreeMiners_GoToPit,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_FindElias,@12A_MSQ_07_FreeMiners_GoToPit_Desc,,7814.347 3665.124 187.565,,,TRUE,,,,,,,,,,,,,,
12A_MSQ_08_DestroyRune_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_08_DestroyRune_EnterContainer,12A_MSQ_08_DestroyRune_BossContainer,12A_MSQ_08_DestroyRune_SwapContainer,,
12A_MSQ_08_DestroyRune_EnterContainer,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_08_DestroyRune_GoToPeak,12A_MSQ_08_DestroyRune_UseCannon,,,
12A_MSQ_08_DestroyRune_FindCannon,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_EnterPeak,@12A_MSQ_08_DestroyRune_FindCannon_Desc,,7810.768 3611.752 187.040,,,,,,,,,,,,,,,,,
12A_MSQ_08_DestroyRune_UseCannon,TaskGameEvent,,,,1,Gimmick_BreakingWallsCannon,,,,,,,,,,,,,,,,IO_Gimmick_BreakingWallsCannon,,,IO_Gimmick_BreakingWallsCannon_interact,,,,,,,,,,,,,,,,,,,,@12A_MSQ_08_DestroyRune_FindCannon_Desc,,7810.768 3611.752 187.041,,,,,,,,,,,,,,,,,
12A_MSQ_08_DestroyRune_GoToPeak,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_EnterPeak,@12A_MSQ_08_DestroyRune_GoToPeak_Desc,,7814.620 3604.663 187.816,,,TRUE,,,,,,,,,,,,,,
12A_MSQ_08_DestroyRune_BossContainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_08_DestroyRune_DefeatBoss,12A_MSQ_08_DestroyRune_DestroyRune,,,
12A_MSQ_08_DestroyRune_DefeatBoss,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Undead_Berserker_Named_12MB10,,,,,,,,,,,,,,,,,,,,@12A_MSQ_08_DestroyRune_DefeatBoss_Desc,,7826.066 3578.900 188.010,,,,,,,,,,,,,,,,,
12A_MSQ_08_DestroyRune_DestroyRune,TaskHaveAndReturnItems,,,,1,12A_MSQ_08_RuneShards,MB_MSQ2_DestroyRune_Tablet,100,,,,,,,,,,,,,,IO_MB_MSQ2_DestroyRune_Tablet,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_08_DestroyRune_DestroyRune_Desc,,7831.002 3580.681 188.449,,,,,,,,,,,,,,,,,
12A_MSQ_08_DestroyRune_GoToPit,TaskGoToPOITag,,,,,,,,,,,devilspit_30134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_08_DestroyRune_GoToPit_Desc,,7773.504 3670.027 174.099,,,,,,,,,,,,,,,,,
12A_MSQ_08_DestroyRune_SwapContainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_08_DestroyRune_Tomira,12A_MSQ_08_DestroyRune_Chandu,12A_MSQ_08_DestroyRune_Lochnir_A,,
12A_MSQ_08_DestroyRune_Shazaan,TaskUnlockAchievement,,,,,SwapActive_12_ShazaanCortis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_08_DestroyRune_Tomira,TaskUnlockAchievement,,,,,SwapActive_12_TomiraDudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_08_DestroyRune_Chandu,TaskUnlockAchievement,,,,,SwapActive_12_ChanduIyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_08_DestroyRune_Lochnir,TaskLockAchievement,,,,,SwapActive_12_Lochnir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_08_DestroyRune_Lochnir_A,TaskUnlockAchievement,,,,,SwapActive_12_Lochnir_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_09_ReturnRegent_Container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_09_ReturnRegent_GoToRegent,12A_MSQ_09_ReturnRegent_RecallInn,,,
12A_MSQ_09_ReturnRegent_GoToRegent,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_ReturnCrown,@12A_MSQ_09_ReturnRegent_Container_Desc,,7241.042 3753.507 129.833,,,TRUE,,,,,,,,,,,,,,
12A_MSQ_09_ReturnRegent_RecallInn,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_LeaveLochnir,@12A_MSQ_09_ReturnRegent_Return_Desc,,,,,,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_10_ConfrontLochnir_TalkMoira,12A_MSQ_10_ConfrontLochnir_AchieveContainer,12A_MSQ_10_ConfrontLochnir_cinematic_container,12A_MSQ_10_ConfrontLochnir_TalkLochnir,12A_MSQ_10_ConfrontLochnir_SwapContainer
12A_MSQ_10_ConfrontLochnir_TalkMoira,TaskConversationTopic,,,,1,12_MB_Moira_01,,,,,,,,,,,,,,,,,12A_MSQ_10_ConfrontLochnir_TalkMoira,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_10_ConfrontLochnir_TalkMoira_Desc,,7309.16 3770.56 128.77,,,,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_FindLochnirStairs,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_FindLochnirA_Trigger,@12A_MSQ_10_ConfrontLochnir_TalkLochnir_Desc,,7312.4463 3752.3416 124.5021,,,TRUE,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_FindLochnir,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_FindLochnir_Trigger,@12A_MSQ_10_ConfrontLochnir_TalkLochnir_Desc,,7355.5654 3756.4727 111.5326,,,TRUE,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_AchieveContainer,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_10_ConfrontLochnir_PreloadIGC,12A_MSQ_10_ConfrontLochnir_LochnirSwapOff,12A_MSQ_10_ConfrontLochnir_FindLochnirStairs,12A_MSQ_10_ConfrontLochnir_FindLochnir,
12A_MSQ_10_ConfrontLochnir_PreloadIGC,TaskUnlockAchievement,,,,,12A_MSQ_10_ConfrontLochnir_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_LochnirSwapOff,TaskLockAchievement,,,,,SwapActive_12_Lochnir_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_cinematic_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_10_ConfrontLochnir_cinematicTrigger,12A_MSQ_10_ConfrontLochnir_turnOnIGC,12A_MSQ_10_ConfrontLochnir_CinematicTimer,12A_MSQ_10_ConfrontLochnir_turnOffIGC,12A_MSQ_10_ConfrontLochnir_LochnirSwapOn
12A_MSQ_10_ConfrontLochnir_cinematicTrigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_LochnirPreaches_Trigger,@12A_MSQ_10_ConfrontLochnir_TalkLochnir_Desc,,7365.244141 3753.208252 111.581772,,,1,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_turnOnIGC,TaskUnlockAchievement,,,,1,12A_MSQ_10_ConfrontLochnir_IGC_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_CinematicTimer,TaskCutsceneComplete,,,,1,12A_MSQ_10_LochnirPreaches_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_endCinematicTrigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Leave,,,,,,,,,,,,,,,,,,,,12A_LochnirPreaches_Trigger,@12A_MSQ_10_ConfrontLochnir_TalkLochnir_Desc,,7365.244141 3753.208252 111.581772,,,,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_turnOffIGC,TaskUnlockAchievement,,,,1,12A_MSQ_10_ConfrontLochnir_IGC_Watched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_LochnirSwapOn,TaskUnlockAchievement,,,,,SwapActive_12_Lochnir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_TalkLochnir,TaskConversationTopic,,,,1,12_Lochnir,,,,,,,,,,,,,,,,,12_03_MSQ_10_Lochnir_Explains,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_10_ConfrontLochnir_TalkLochnir_Desc,,7370.6309 3756.2188 111.5500,,,,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_LeaveLochnir,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Leave,,,,,,,,,,,,,,,,,,,,12A_LeaveLochnir,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_CollectNotes,TaskAchievement,,,,1,Lore_unlock_12_MonarchsBluffs_Title_25_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_10_ConfrontLochnir_CollectNotes_Desc,,7311.3999 3787.9348 124.7321,,,0,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_SwapContainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_10_ConfrontLochnir_PayneSwap02,12A_MSQ_10_ConfrontLochnir_PayneSwap01,12A_MSQ_10_ConfrontLochnir_AsheSwap,12A_MSQ_10_ConfrontLochnir_AsheSwap01,12A_MSQ_10_ConfrontLochnir_Shazaan
12A_MSQ_10_ConfrontLochnir_PayneSwap02,TaskLockAchievement,,,,,SwapActive_12_SerPayneBennett_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_PayneSwap01,TaskUnlockAchievement,,,,,SwapActive_12_SerPayneBennett_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_AsheSwap,TaskUnlockAchievement,,,,,SwapActive_12_AsheDubois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_AsheSwap01,TaskUnlockAchievement,,,,,SwapActive_12_AsheDubois_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_10_ConfrontLochnir_Shazaan,TaskUnlockAchievement,,,,,SwapActive_12_ShazaanCortis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_12_CampTutorial_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_12_CampTutorial_GoToCorsairs,12A_MSQ_12_CampTutorial_TalkToKnight,12A_MSQ_12_CampTutorial_CampingTutorial_Use,12A_MSQ_12_CampTutorial_CampingTutorial,12A_MSQ_12_CampTutorial_CampingTutorial_Place
12A_MSQ_12_CampTutorial_GoToCorsairs,TaskGoToPOITag,,,,,,,,,,,monarchsbluff1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_12_CampTutorial_GoToCorsairs_Desc,,7598.5542 4153.6196 82.5227,,,,,,,,,,,,,,,,,
12A_MSQ_12_CampTutorial_TalkToKnight,TaskConversationTopic,,,,,12_SerPayneBennett_03,,,,,,,,,,,,,,,,,12_02_MSQ_12_SerPayneBennett,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_12_CampTutorial_TalkToKnight_Desc,,7598.5542 4153.6196 82.5227,,,,,,,,,,,,,,,,,
12A_MSQ_12_CampTutorial_CampingTutorial_Use,TaskUnlockAchievement,,,,1,Tutorial_Camps_Create,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_12_CampTutorial_CampingTutorial_Desc,,7578.2 4114.8 85.5,1,,,,,,,,,,,,,,,,
12A_MSQ_12_CampTutorial_CampingTutorial,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,BindCamp,,,,,,,,,,,,,,,,,,,,@12A_MSQ_12_CampTutorial_CampingTutorial_Desc,,7578.2 4114.8 85.5,,,,,,,,,,,,,,,,,
12A_MSQ_12_CampTutorial_CampingTutorial_Place,TaskUnlockAchievement,,,,1,Tutorial_Camps_Using,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_12_CampTutorial_CampingTutorial_Desc,,7578.2 4114.8 85.5,1,,,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_13_StormBeach_startContainer,12A_MSQ_13_StormBeach_CrateReset_achievement,12A_MSQ_13_StormBeach_Assault_Container,12A_MSQ_13_StormBeach_cinematic_container,12A_MSQ_13_StormBeach_SwapContainer
12A_MSQ_13_StormBeach_startContainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_13_StormBeach_GoToBeach,12A_MSQ_13_StormBeach_resetPayneSwap,12A_MSQ_13_StormBeach_resetPayneSwap01,,
12A_MSQ_13_StormBeach_GoToBeach,TaskGoToPOITag,,,,,,,,,,,shipwreck_30222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_13_StormBeach_GoToBeach_Desc,,7565.910 4236.713 44.036,,,,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_resetPayneSwap,TaskUnlockAchievement,,,,,SwapActive_12_SerPayneBennett_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_resetPayneSwap01,TaskLockAchievement,,,,,SwapActive_12_SerPayneBennett_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_CrateReset_achievement,TaskUnlockAchievement,,,,1,12A_MSQ_13_StormBeach_CrateReset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_Assault_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_13_StormBeach_Assault_Container_Desc,,,,,,,,,,,,,,,12A_MSQ_13_StormBeach_ReleaseBoats,12A_MSQ_13_StormBeach_DestroyCrates,12A_MSQ_13_StormBeach_PreloadIGC,,
12A_MSQ_13_StormBeach_ReleaseBoats,TaskGameEvent,,,,3,MB_MSQ2_Anchor,,,,,,,,,,,,,,,,IO_MB_MSQ2_Anchor,,,MB_MSQ2_Anchor_interact,,,,,,,,,,,,,,,,,,,,@12A_MSQ_13_StormBeach_ReleaseBoats_Desc,,7521.727 4360.258 40.060,,,,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_DestroyCrates,TaskGameEvent,,,,5,MB_MSQ2_Crate_interact,,,,,,,,,,,,,,,,IO_MB_MSQ2_Crate_interact,,,MB_MSQ2_Crate_interact_interact,,,,,,,,,,,,,,,,,,,,@12A_MSQ_13_StormBeach_DestroyCrates_Desc,,7565.910 4236.713 44.036,,,,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_PayneSwap,TaskLockAchievement,,,,,SwapActive_12_SerPayneBennett_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_PayneSwap01,TaskUnlockAchievement,,,,,SwapActive_12_SerPayneBennett_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_PreloadIGC,TaskUnlockAchievement,,,,,12A_MSQ_BennettAndGrace_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_cinematic_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_13_StormBeach_cinematicTrigger,12A_MSQ_13_StormBeach_turnOnIGC,12A_MSQ_13_StormBeach_CinematicTimer,12A_MSQ_13_StormBeach_turnOffIGC,
12A_MSQ_13_StormBeach_cinematicTrigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_GraceAndBennett_Trigger,@12A_MSQ_12_CampTutorial_TalkToKnight_Desc,,7596.549805 4157.309570 82.041862,,,1,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_turnOnIGC,TaskUnlockAchievement,,,,1,12A_MSQ_BennettAndGrace_IGC_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_CinematicTimer,TaskCutsceneComplete,,,,1,12A_MSQ_17_BennettGraceArgue_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_endCinematicTrigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Leave,,,,,,,,,,,,,,,,,,,,12A_GraceAndBennett_Trigger,@12A_MSQ_12_CampTutorial_TalkToKnight_Desc,,7596.549805 4157.309570 82.041862,,,,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_turnOffIGC,TaskUnlockAchievement,,,,1,12A_MSQ_BennettAndGrace_IGC_Watched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_SwapContainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_13_StormBeach_GraceSwapFromTavern,12A_MSQ_13_StormBeach_GraceSwap01,,,
12A_MSQ_13_StormBeach_GraceSwapFromTavern,TaskLockAchievement,,,,,SwapActive_12_Grace_Tavern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_13_StormBeach_GraceSwap01,TaskUnlockAchievement,,,,,SwapActive_12_MB_Grace_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_15_DefeatNavigator_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_15_DefeatNavigator_SpeakGrace,12A_MSQ_15_DefeatNavigator_POIContainer,12A_MSQ_15_DefeatNavigator_AltarContainer,12A_MSQ_15_DefeatNavigator_FightContainer,12A_MSQ_15_DefeatNavigator_Grace_Container
12A_MSQ_15_DefeatNavigator_SpeakGrace,TaskConversationTopic,,,,1,12_MB_Grace_01,,,,,,,,,,,,,,,,,12_12_MSQ_15_GraceOMalleyPre,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_15_DefeatNavigator_TalkGrace_Desc,,,,,,,,,,,,,,,,,,,
12A_MSQ_15_DefeatNavigator_PayneContainer,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_15_DefeatNavigator_PayneSwap,12A_MSQ_15_DefeatNavigator_PayneSwap01,,,
12A_MSQ_15_DefeatNavigator_PayneSwap,TaskUnlockAchievement,,,,,SwapActive_12_SerPayneBennett_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_15_DefeatNavigator_PayneSwap01,TaskLockAchievement,,,,,SwapActive_12_SerPayneBennett_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_15_DefeatNavigator_POIContainer,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_15_DefeatNavigator_EnterTraitors,12A_MSQ_15_DefeatNavigator_PayneContainer,12A_MSQ_15_DefeatNavigator_FindAltar,,
12A_MSQ_15_DefeatNavigator_EnterTraitors,TaskGoToPOITag,,,,,,,,,,,Undead_Bastion_30203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_15_DefeatNavigator_EnterTraitors_Desc,,7636.791 4324.581 65.356,,,,,,,,,,,,,,,,,
12A_MSQ_15_DefeatNavigator_FindAltar,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_DiscoverAltar,@12A_MSQ_15_DefeatNavigator_FindAltar_Desc,,7821.835 4206.391 112.389,,,,,,,,,,,,,,,,,
12A_MSQ_15_DefeatNavigator_AltarContainer,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_15_DefeatNavigator_ActivateEvent,12A_MSQ_15_DefeatNavigator_DefeatNavigator,,,
12A_MSQ_15_DefeatNavigator_ActivateEvent,TaskGameEvent,,,,1,MB_MSQ2_DefeatNavigator_Altar,,,,,,,,,,,,,,,,IO_MB_MSQ2_DefeatNavigator_Altar,,,MB_MSQ2_DefeatNavigator_Altar_interact,,,,,,,,,,,,,,,,,,,,@12A_MSQ_15_DefeatNavigator_ActivateEvent_desc,,7821.835 4206.391 112.389,,,,,,,,,,,,,,,,,
12A_MSQ_15_DefeatNavigator_DefeatNavigator,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Undead_Navigator_Named_12MB01d,,,,,,,,,,,,,,,,,,,,@12A_MSQ_15_DefeatNavigator_DefeatNavigator_Desc,,7821.835 4206.391 112.389,,,,,,,,,,,,,,,,,
12A_MSQ_15_DefeatNavigator_FightContainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_15_DefeatNavigator_CollectGun,12A_MSQ_15_DefeatNavigator_CollectShard,,,
12A_MSQ_15_DefeatNavigator_CollectGun,TaskHaveAndReturnItems,,,,1,12A_MSQ_15_PirateBlunderbuss,Undead_Navigator_Named_12MB01d,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_15_DefeatNavigator_CollectGun_Desc,,7821.835 4206.391 112.389,,,,,,,,,,,,,,,,,
12A_MSQ_15_DefeatNavigator_CollectShard,TaskHaveAndReturnItems,,,,1,12A_MSQ_15_AltarShard,MB_MSQ2_DefeatNavigator_Rubble,100,,,,,,,,,,,,,,IO_MB_MSQ2_DefeatNavigator_Rubble,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_15_DefeatNavigator_CollectShard_Desc,,7821.835 4206.391 112.389,,,,,,,,,,,,,,,,,
12A_MSQ_15_DefeatNavigator_Grace_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_15_DefeatNavigator_TalkGrace,12A_MSQ_15_DefeatNavigator_GraceSwap01,,,
12A_MSQ_15_DefeatNavigator_TalkGrace,TaskConversationTopic,,,,1,12_MB_Grace_01,,,,,,,,,,,,,,,,,12_11_MSQ_15_GraceOMalley,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_15_DefeatNavigator_TalkGrace_Desc,,7591.808 4152.061 81.338,,,,,,,,,,,,,,,,,
