TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
13A_SQ_10_FindSpouseBridge_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13A_SQ_10_FindSpouseBridge_Task_GoTo,13A_SQ_10_FindSpouseBridge_Task_GatherChest,13A_SQ_10_FindSpouseBridge_Antiquarian_00,13A_SQ_10_FindSpouseBridge_Antiquarian_01,
13A_SQ_10_FindSpouseBridge_Task_GoTo,TaskGoToPOITag,,1,,,,,,,true,,ancient_bridge_50215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@13A_SQ_10_FindSpouseBridge_Task_GoTo,,,,,,,,,,,,,,,,,,
13A_SQ_10_FindSpouseBridge_Task_GatherChest,TaskHaveAndReturnItems,,1,,1,1335_0201_CanopusCoin,,,25,true,,ancient_bridge_50215,,,true,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,@13A_SQ_10_FindSpouseBridge_Task_KillToken,,11556.26 5761.342 79.985,,,,,,,,,,,,,,,,
13A_SQ_10_FindSpouseBridge_Antiquarian_00,TaskUnlockAchievement,,,,1,SwapActive_13A_Antiquarian_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
13A_SQ_10_FindSpouseBridge_Antiquarian_01,TaskUnlockAchievement,,,,1,SwapActive_13A_Antiquarian_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
13A_SQ_11_FindSpouseCanopus_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13A_SQ_11_FindSpouseCanopus_Task_GoTo,13A_SQ_11_FindSpouseCanopus_Task_GatherChest,13A_SQ_11_FindSpouseCanopus_Antiquarian_01,13A_SQ_11_FindSpouseCanopus_Antiquarian_02,
13A_SQ_11_FindSpouseCanopus_Task_GoTo,TaskGoToPOITag,,1,,,,,,,true,,ancient_ruins_50211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@13A_SQ_11_FindSpouseCanopus_Task_GoTo,,,,,,,,,,,,,,,,,,
13A_SQ_11_FindSpouseCanopus_Task_GatherChest,TaskHaveAndReturnItems,,1,,1,1335_0202_LaslusWellCoin,,,25,true,,ancient_ruins_50211,,,true,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,@13A_SQ_11_FindSpouseCanopus_Task_KillToken,,11744.483 5405.03 39.899,,,,,,,,,,,,,,,,
13A_SQ_11_FindSpouseCanopus_Antiquarian_01,TaskLockAchievement,,,,1,SwapActive_13A_Antiquarian_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
13A_SQ_11_FindSpouseCanopus_Antiquarian_02,TaskUnlockAchievement,,,,1,SwapActive_13A_Antiquarian_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
13A_SQ_12_FindSpouseAquaAcadia_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13A_SQ_12_FindSpouseAquaAcadia_Task_GoTo,13A_SQ_12_FindSpouseAquaAcadia_Task_GatherChest,13A_SQ_12_FindSpouseAquaAcadia_Antiquarian_02,13A_SQ_12_FindSpouseAquaAcadia_Antiquarian_03,
13A_SQ_12_FindSpouseAquaAcadia_Task_GoTo,TaskGoToPOITag,,1,,,,,,,true,,weaversfen_temple_50338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@13A_SQ_12_FindSpouseAquaAcadia_Task_GoTo,,,,,,,,,,,,,,,,,,
13A_SQ_12_FindSpouseAquaAcadia_Task_GatherChest,TaskHaveAndReturnItems,,1,,1,1335_0203_ScrapOfClothing,,,75,true,,weaversfen_temple_50338,,,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,@13A_SQ_12_FindSpouseAquaAcadia_Task_KillToken,,10947.048 6697.773 241.213,,,,,,,,,,,,,,,,
13A_SQ_12_FindSpouseAquaAcadia_Antiquarian_02,TaskLockAchievement,,,,1,SwapActive_13A_Antiquarian_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
13A_SQ_12_FindSpouseAquaAcadia_Antiquarian_03,TaskUnlockAchievement,,,,1,SwapActive_13A_Antiquarian_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
13A_SQ_13_SpouseReunion_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13A_SQ_13_SpouseReunion_partial_container,,,,
13A_SQ_13_SpouseReunion_partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,13A_SQ_13_SpouseReunion_sliceswap_container,13A_SQ_13_SpouseReunion_NPCnote_container,,,
13A_SQ_13_SpouseReunion_sliceswap_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,13A_SQ_13_SpouseReunion_swap_trigger,13A_SQ_13_SpouseReunion_SliceSwap_Nora_On,13A_SQ_13_SpouseReunion_SliceSwap_Nora_Off,,
13A_SQ_13_SpouseReunion_swap_trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,Spouse_Swap_Trigger,@13A_SQ_13_SpouseReunion_swap_trigger,,10944.03 6346.11 168.77,1,,,,,,,,,,,,,,,
13A_SQ_13_SpouseReunion_SliceSwap_Nora_On,TaskUnlockAchievement,,1,,1,SwapActive_13A_AntiquarianSpouse_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
13A_SQ_13_SpouseReunion_SliceSwap_Nora_Off,TaskUnlockAchievement,,1,,1,SwapActive_13A_AntiquarianSpouse_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09_task_transport_generic,,,1,,,,,,,,,,,,,,,
13A_SQ_13_SpouseReunion_NPCnote_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,13A_SQ_13_SpouseReunion_Task_Transport_NPC_Note,13A_SQ_13_SpouseReunion_Have_NPC_Note,,,
13A_SQ_13_SpouseReunion_Task_Transport_NPC_Note,TaskGiveAndTakeItem,,1,,1,1335_0204_Token,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09_task_transport_generic,,,1,,,,,,,,,,,,,,,
13A_SQ_13_SpouseReunion_Have_NPC_Note,TaskHaveAndReturnItems,,1,,1,1335_0204_Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
13A_SQ_28_BearUrine_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13A_SQ_28_BearUrine_Talk_Hunter,13A_SQ_28_BearUrine_GetRecipe,13A_SQ_28_BearUrine_container_craftrepellant,13A_SQ_28_BearUrine_container_Talk_Researchers,13A_SQ_28_BearUrine_container_Return
13A_SQ_28_BearUrine_Talk_Hunter,TaskConversationTopic,,,,1,9914_MSQ_Hunter,,,,,,,,,,,,,,,,,13A_HunterJulio_Repellent,,,,,,,,,,,,,,,,,,,,,,@13A_SQ_28_BearUrine_taskNoseKnowsHunter,,10647.00 5116.00 114.00,,,,,,,,,,,,,,,,
13A_SQ_28_BearUrine_GetRecipe,TaskGiveItem,,1,,1,WorkOrder_9904_0028_Repellant,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
13A_SQ_28_BearUrine_container_craftrepellant,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,13A_SQ_28_BearUrine_Gather_Urine,13A_SQ_28_BearUrine_Have_Repellant,13A_SQ_28_BearUrine_Get_DistilledUrine,,
13A_SQ_28_BearUrine_Gather_Urine,TaskGatherItems,,,,4,9904_0028_FreshUrine,MSQ_0028_UrinePuddle,100,,,,,,,true,,,,,,,IO_MSQ_0028_UrinePuddle,,,,,,,,,,,,,,,,,,,,,,,@13A_SQ_28_BearUrine_GatherUrine,,10741.006 5046.944 91.293,,,,,,,,,,,,,,,,
13A_SQ_28_BearUrine_Have_Repellant,TaskHaveAndReturnItems,,,,1,9904_0028_DistilledUrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@13A_SQ_28_BearUrine_CraftRepellant,,10647.48 5120.69 114.90,,,true,,,,,,,,,,,,,
13A_SQ_28_BearUrine_Get_DistilledUrine,TaskGiveItem,,,,4,9904_0028_DistilledUrine,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
13A_SQ_28_BearUrine_container_Talk_Researchers,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,13A_SQ_28_BearUrine_container_ResearcherPiper,13A_SQ_28_BearUrine_container_ResearcherLing,13A_SQ_28_BearUrine_container_ResearcherRinde,13A_SQ_28_BearUrine_container_ResearcherLubin,
13A_SQ_28_BearUrine_container_ResearcherPiper,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,13A_SQ_28_BearUrine_Talk_Piper,13A_SQ_28_BearUrine_Gift_BearPee1,,,
13A_SQ_28_BearUrine_Talk_Piper,TaskConversationTopic,,,,1,9915_MSQ_Researcher1,,,,,,,,,,,,,,,,,13A_ResearcherPiper_Repellent,,,,,,,,,,,,,,,,,,,,,,@13A_SQ_28_BearUrine_taskNoseKnows2,,10705.323 5199.881 72.128,,,,,,,,,,,,,,,,
13A_SQ_28_BearUrine_Gift_BearPee1,TaskRemoveItem,,1,,1,9904_0028_DistilledUrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
13A_SQ_28_BearUrine_container_ResearcherLing,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,13A_SQ_28_BearUrine_Talk_Ling,13A_SQ_28_BearUrine_Gift_BearPee2,,,
13A_SQ_28_BearUrine_Talk_Ling,TaskConversationTopic,,,,1,9916_MSQ_Researcher2,,,,,,,,,,,,,,,,,13A_ResearcherLing_Repellent,,,,,,,,,,,,,,,,,,,,,,@13A_SQ_28_BearUrine_taskNoseKnows3,,10771.00 5160.00 62.00,,,,,,,,,,,,,,,,
13A_SQ_28_BearUrine_Gift_BearPee2,TaskRemoveItem,,1,,1,9904_0028_DistilledUrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
13A_SQ_28_BearUrine_container_ResearcherRinde,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,13A_SQ_28_BearUrine_Talk_Rinde,13A_SQ_28_BearUrine_Gift_BearPee3,,,
13A_SQ_28_BearUrine_Talk_Rinde,TaskConversationTopic,,,,1,9917_MSQ_Researcher3,,,,,,,,,,,,,,,,,13A_ResearcherRinde_Repellent,,,,,,,,,,,,,,,,,,,,,,@13A_SQ_28_BearUrine_taskNoseKnows4,,10828.00 5089.00 71.00,,,,,,,,,,,,,,,,
13A_SQ_28_BearUrine_Gift_BearPee3,TaskRemoveItem,,1,,1,9904_0028_DistilledUrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
13A_SQ_28_BearUrine_container_ResearcherLubin,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,13A_SQ_28_BearUrine_Talk_Lubin,13A_SQ_28_BearUrine_Gift_BearPee4,,,
13A_SQ_28_BearUrine_Talk_Lubin,TaskConversationTopic,,,,1,9918_MSQ_Researcher4,,,,,,,,,,,,,,,,,13A_ResearcherLubin_Repellent,,,,,,,,,,,,,,,,,,,,,,@13A_SQ_28_BearUrine_taskNoseKnows5,,10731.00 5049.00 91.00,,,,,,,,,,,,,,,,
13A_SQ_28_BearUrine_Gift_BearPee4,TaskRemoveItem,,1,,1,9904_0028_DistilledUrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
13A_SQ_28_BearUrine_container_Return,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,13A_SQ_28_BearUrine_Trigger_ReturnToTheo,,,,
13A_SQ_28_BearUrine_Trigger_ReturnToTheo,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_Theophrastus1,@13A_SQ_28_BearUrine_Return,,10659.81 5035.97 112.00,,,,,,,,,,,,,,,,
