TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
1625_0101_d_03_02_01_container_breadcrumbsFallthruC,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0101_d_03_02_01_01c_TriggerArea_AcroClimbStart,1625_0101_d_03_02_01_02c_TriggerArea_AcroClimbGuide,,,
1625_0101_d_03_02_01_01c_TriggerArea_AcroClimbStart,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_16_AcroClimb2,,1625_0101_d_03_02_container_breadcrumbs,7246.865 7307.412 213.970,1,,true,,,,,,,,,,,,,,
1625_0101_d_03_02_01_02c_TriggerArea_AcroClimbGuide,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_16_AcroClimbGuide,,1625_0101_d_03_02_container_breadcrumbs,7247.329 7231.070 236.889,1,,,,,,,,,,,,,,,,
1625_0101_d_03_02_02_TriggerArea_AcroClimbGuide,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_16_AcroClimbGuide,,1625_0101_d_03_02_container_breadcrumbs,7247.329 7231.070 236.889,1,,true,,,,,,,,,,,,,,
1625_0101_d_03_03_container_journalA,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0101_d_03_03_01_Achievement_Lore_ImhotepJournal1,1625_0101_d_03_03_02_Whisper_ImhotepJournalA,1625_0101_d_03_03_03_SliceSwap_1625_ImhotepJournalA_Off,,
1625_0101_d_03_03_01_Achievement_Lore_ImhotepJournal1,TaskAchievement,,1,,1,Lore_unlock_Tales_of_Brimstone_Sands_Title_18_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1625_0101_thegreatarchitect_read_lore,,7259.058 7213.928 242.559,,,false,,,,,,,,,,,,,,
1625_0101_d_03_03_02_Whisper_ImhotepJournalA,TaskTriggerGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,16_BS_Whisper_ImhotepJournalA_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0101_d_03_03_03_SliceSwap_1625_ImhotepJournalA_Off,TaskUnlockAchievement,,,,1,SwapActive_1625_0101_ImhotepJournalA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0102_d_00_container_preemptivestrike,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625_0102_d_01_Goto,1625_0102_d_02_container_preemptivestrike_crassusrise,1625_0102_d_03_SliceSwap_1625_Ghazi_p1_Off,1625_0102_d_04_SliceSwap_1625_Ghazi_p2_On,
1625_0102_d_01_Goto,TaskGoToPOITag,,1,,,,,,,,,,crassusrise_30306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1625_0102_preemptivestrike_gotoPOI,,,,,,,,,,,,,,,,,,,
1625_0102_d_02_container_preemptivestrike_crassusrise,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0102_d_02_01_Interact_SabotageIOs,1625_0102_d_02_02_Kill_1_NamedEnemy,,,
1625_0102_d_02_01_Interact_SabotageIOs,TaskGameEvent,,,,5,,,,,,,,crassusrise_30306,,,,,,,,,,IO_1625_0102_LegionSabotage,,,1625_0102_LegionSabotage_interact,,,,,,,,,,,,,,,,,,,,@1625_0102_preemptivestrike_sabotage,,6735.810059 7060.351562 199.695587,,,,,,,,,,,,,,,,,
1625_0102_d_02_02_Kill_1_NamedEnemy,TaskKillContribution,,1,,1,,,,,,true,,crassusrise_30306,,,,,,,,,,,,,Legion_Signifer_Named_03,,,,,,,,,,,,,,,,,,,,@1625_0102_preemptivestrike_kill_target,,6753.47 7071.72 203.11,,,,,,,,,,,,,,,,,
1625_0102_d_03_SliceSwap_1625_Ghazi_p1_Off,TaskUnlockAchievement,,,,1,SwapActive_1625_Ghazi_p1_Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0102_d_04_SliceSwap_1625_Ghazi_p2_On,TaskUnlockAchievement,,,,1,SwapActive_1625_Ghazi_p2_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0103_d_00_container_stirringinthesands,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625_0103_d_01_container_setup1,1625_0103_d_02_container_carthagoExplore,1625_0103_d_03_container_swaps1,1625_0103_d_04_container_newRhacotis,1625_0103_d_05_container_ambush
1625_0103_d_01_container_setup1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0103_d_01_01_Goto,1625_0103_d_01_02_SliceSwap_1664_Aban_On,1625_0103_d_01_03_container_abanWhisper,1625_0103_d_01_04_TriggerArea_findAban,1625_0103_d_01_05_container_abanConvo
1625_0103_d_01_01_Goto,TaskGoToPOITag,,1,,,,,,,,,,lostvillage_30307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_gotoCarthago,,,,,,,,,,,,,,,,,,,
1625_0103_d_01_02_SliceSwap_1664_Aban_On,TaskUnlockAchievement,,,,1,SwapActive_1664_Aban_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0103_d_01_03_container_abanWhisper,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0103_d_01_03_01_TriggerArea_AbanAudioVolume,1625_0103_d_01_03_02_Interact_AbanProxIO,,,
1625_0103_d_01_03_01_TriggerArea_AbanAudioVolume,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_16_Aban,@1625_0103_stirringinthesands_investigateCarthago,,6593.795 7229.053 99.985,,,,,,,,,,,,,,,,,
1625_0103_d_01_03_02_Interact_AbanProxIO,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_1625_0103_AbanAudio,,,1625_0103_AbanAudio_interact,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_investigateCarthago,,6595.458 7213.374 104.550,1,,,,,,,,,,,,,,,,
1625_0103_d_01_04_TriggerArea_findAban,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_16_FindAban,@1625_0103_stirringinthesands_findAban,,6595.458 7213.374 104.550,,,,,,,,,,,,,,,,,
1625_0103_d_01_05_container_abanConvo,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0103_d_01_05_01_TalkTo_1664_Aban,1625_0103_d_01_05_03_SliceSwap_1664_Aban_Off,,,
1625_0103_d_01_05_01_TalkTo_1664_Aban,TaskConversationTopic,,,,,1664_Aban,,,,,,,,,,,,,,,,,,Topic_1625_0103_AbanTalkTo,,,,,,,,,,,,,,,,,,,,,,@12_Default_Task_TalkTo,,,,,,,,,,,,,,,,,,,
1625_0103_d_01_05_02_WalkawayTimer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_carthagoEnemies,,6565.701 7235.966 94.851,,,,,,,,,,,,,,,,,
1625_0103_d_01_05_03_SliceSwap_1664_Aban_Off,TaskLockAchievement,,,,1,SwapActive_1664_Aban_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0103_d_02_container_carthagoExplore,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0103_d_02_01_container_carthagoUpper,1625_0103_d_02_02_container_carthagoDocks,,,
1625_0103_d_02_01_container_carthagoUpper,SimpleTaskContainer,,,,,,,,,,true,,lostvillage_30307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_carthagoEnemies,,,,,,,,,,,,,,,1625_0103_d_02_01_01_Kill_1_Dune_Phantom_Tank_Named_01,1625_0103_d_02_01_02_Kill_3_Dune_Phantom_Huntress_16BS02b,1625_0103_d_02_01_03_Kill_3_Dune_Phantom_Berserker_16BS02b,,
1625_0103_d_02_01_01_Kill_1_Dune_Phantom_Tank_Named_01,TaskKillContribution,,,,1,,,,,,true,,lostvillage_30307,,,,,,,,,,,,,Dune_Phantom_Tank_Named_01,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_defeatEnemies,,,,,,,,,,,,,,,,,,,
1625_0103_d_02_01_02_Kill_3_Dune_Phantom_Huntress_16BS02b,TaskKillContribution,,,,3,,,,,,true,,lostvillage_30307,,,,,,,,,,,,,Dune_Phantom_Huntress_16BS02b,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_defeatEnemies,,,,,,,,,,,,,,,,,,,
1625_0103_d_02_01_03_Kill_3_Dune_Phantom_Berserker_16BS02b,TaskKillContribution,,,,3,,,,,,true,,lostvillage_30307,,,,,,,,,,,,,Dune_Phantom_Berserker_16BS02b,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_defeatEnemies,,,,,,,,,,,,,,,,,,,
1625_0103_d_02_02_container_carthagoDocks,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0103_d_02_02_01_TriggerArea_carthagoDocks,1625_0103_d_02_02_02_Kill_1_Ghost_Charred_Named_00,1625_0103_d_02_02_03_Goto,,
1625_0103_d_02_02_01_TriggerArea_carthagoDocks,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_16_CarthagoDocks,@1625_0103_stirringinthesands_carthagoDocks,,6514.965 7257.291 60.562,,,,,,,,,,,,,,,,,
1625_0103_d_02_02_02_Kill_1_Ghost_Charred_Named_00,TaskKillContribution,,,,1,,,,,,true,,lostvillage_30307,,,,,,,,,,,,,Ghost_Charred_Named_00,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_defeatRomulus,,6498.014 7245.731 59.099,,,,,,,,,,,,,,,,,
1625_0103_d_02_02_03_Goto,TaskGoToPOITag,,1,,,,,,,,,,desiccatedtown_30308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_gotoNewRhacotis,,,,,,,,,,,,,,,,,,,
1625_0103_d_03_container_swaps1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0103_d_03_01_SliceSwap_1625_ImhotepJournalB_On,1625_0103_d_03_02_SliceSwap_1625_Ghazi_p2_Off,1625_0103_d_03_03_SliceSwap_1625_Ghazi_p3_On,,
1625_0103_d_03_01_SliceSwap_1625_ImhotepJournalB_On,TaskUnlockAchievement,,,,1,SwapActive_1625_0103_ImhotepJournalB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0103_d_03_02_SliceSwap_1625_Ghazi_p2_Off,TaskLockAchievement,,,,1,SwapActive_1625_Ghazi_p2_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0103_d_03_03_SliceSwap_1625_Ghazi_p3_On,TaskUnlockAchievement,,,,1,SwapActive_1625_Ghazi_p3_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0103_d_04_container_newRhacotis,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_investigateNewRhacotis,,,,,,,,,,,,,,,1625_0103_d_04_01_TriggerArea_NRTemple,1625_0103_d_04_02_container_newRhacotisEnemies,1625_0103_d_04_03_EncVol_16_AEAmbush_On,,
1625_0103_d_04_01_TriggerArea_NRTemple,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_16_NRTemple,@1625_0103_stirringinthesands_searchTemple,,6270.632 7476.77 68.62,,,,,,,,,,,,,,,,,
1625_0103_d_04_02_container_newRhacotisEnemies,SimpleTaskContainer,,,,,,,,,,true,,desiccatedtown_30308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_rhacotisEnemies,,,,,,,,,,,,,,,1625_0103_d_04_02_01_Kill_1_Ghost_Plagued_Named_05,1625_0103_d_04_02_02_Kill_2_Ghost_Starved_16BS02c,1625_0103_d_04_02_03_Kill_4_Dune_Phantom_Berserker_16BS02c,,
1625_0103_d_04_02_01_Kill_1_Ghost_Plagued_Named_05,TaskKillContribution,,,,1,,,,,,true,,desiccatedtown_30308,,,,,,,,,,,,,Ghost_Plagued_Named_05,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_defeatEnemies,,,,,,,,,,,,,,,,,,,
1625_0103_d_04_02_02_Kill_2_Ghost_Starved_16BS02c,TaskKillContribution,,,,2,,,,,,true,,desiccatedtown_30308,,,,,,,,,,,,,Ghost_Starved_16BS02c,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_defeatEnemies,,,,,,,,,,,,,,,,,,,
1625_0103_d_04_02_03_Kill_4_Dune_Phantom_Berserker_16BS02c,TaskKillContribution,,,,4,,,,,,true,,desiccatedtown_30308,,,,,,,,,,,,,Dune_Phantom_Berserker_16BS02c,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_defeatEnemies,,,,,,,,,,,,,,,,,,,
1625_0103_d_04_03_EncVol_16_AEAmbush_On,TaskUnlockAchievement,,,,1,EncVol_16_AEAmbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0103_d_05_container_ambush,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0103_d_05_01_container_ambushsetup,1625_0103_d_05_02_GameEvent_Ambush,1625_0103_d_05_03_container_journalB,1625_0103_d_05_04_EncVol_16_AEAmbush_Off,
1625_0103_d_05_01_container_ambushsetup,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0103_d_05_01_01_TriggerArea_AmbushVol,1625_0103_d_05_01_02_GameEvent_Ambush,,,
1625_0103_d_05_01_01_TriggerArea_AmbushVol,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_16_AEAmbush,@1625_0103_stirringinthesands_leaveNewRhacotis,,6255.387 7609.897 65.219,,,,,,,,,,,,,,,,,
1625_0103_d_05_01_02_GameEvent_Ambush,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_1625_0103_AEAmbush,,,1625_0103_AEAmbush_WaveComplete,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_defeatambush,,,1,,,,,,,,,,,,,,,,
1625_0103_d_05_02_GameEvent_Ambush,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_1625_0103_AEAmbush,,,1625_0103_AEAmbush_WaveComplete,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_defeatambush,,6250.605469 7610.828613 65.210175,,,,,,,,,,,,,,,,,
1625_0103_d_05_03_container_journalB,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0103_d_05_03_01_Achievement_Lore_ImhotepJournal2,1625_0103_d_05_03_02_Whisper_ImhotepJournalB,1625_0103_d_05_03_03_SliceSwap_1625_ImhotepJournalB_Off,,
1625_0103_d_05_03_01_Achievement_Lore_ImhotepJournal2,TaskAchievement,,1,,1,Lore_unlock_Tales_of_Brimstone_Sands_Title_18_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1625_0103_stirringinthesands_read_lore,,6250.605469 7610.828613 65.210175,,,false,,,,,,,,,,,,,,
1625_0103_d_05_03_02_Whisper_ImhotepJournalB,TaskTriggerGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,16_BS_Whisper_ImhotepJournalB_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0103_d_05_03_03_SliceSwap_1625_ImhotepJournalB_Off,TaskLockAchievement,,,,1,SwapActive_1625_0103_ImhotepJournalB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0103_d_05_04_EncVol_16_AEAmbush_Off,TaskLockAchievement,,,,1,EncVol_16_AEAmbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0201_d_00_container_ablossomingthreat,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625_0201_d_01_container_block1,1625_0201_d_02_TalkTo_1624_Imhotep_v1p1,1625_0201_d_03_container_imhotep,1625_0201_d_04_container_block2,1625_0201_d_05_container_block3
1625_0201_d_01_container_block1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0201_d_01_01a_SliceSwap_1625_Ghazi_p3_Off,1625_0201_d_01_01_Goto,1625_0201_d_01_02_SliceSwap_1624_Imhotep_v1p1_On,1625_0201_d_01_03_TriggerArea_ImhotepCage,
1625_0201_d_01_01a_SliceSwap_1625_Ghazi_p3_Off,TaskLockAchievement,,,,1,SwapActive_1625_Ghazi_p3_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0201_d_01_01_Goto,TaskGoToPOITag,,1,,,,,,,,,,phantomtree_30310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1625_0201_ablossomingthreat_gotoPOI,,,,,,,,,,,,,,,,,,,
1625_0201_d_01_02_SliceSwap_1624_Imhotep_v1p1_On,TaskUnlockAchievement,,,,1,SwapActive_1624_Imhotep_v1p1_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0201_d_01_03_TriggerArea_ImhotepCage,TaskTriggerArea,,,,1,,,,,,,,phantomtree_30310,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_16_ImhotepCage,@1625_0201_ablossomingthreat_findImhotep,,6776.265 7930.014 85.992,,,,,,,,,,,,,,,,,
1625_0201_d_02_TalkTo_1624_Imhotep_v1p1,TaskConversationTopic,,,,,1624_Imhotep_v1p1,,,,,,,,,,,,,,,,,,Topic_1625_0201_ImhotepTalkTo_A,,,,,,,,,,,,,,,,,,,,,,@12_Default_Task_TalkTo,,6776.265 7930.014 85.992,,,,,,,,,,,,,,,,,
1625_0201_d_03_container_imhotep,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0201_d_03_01_Collect_AnimatedSands,1625_0201_d_03_02_Achievement_ImhotepNodule_Open,1625_0201_d_03_03_Interact_ImhotepCageNodules,1625_0201_d_03_04_container_cageinteract,1625_0201_d_03_05_SliceSwap_ImhotepCage_Open
1625_0201_d_03_01_Collect_AnimatedSands,TaskHaveAndReturnItems,,,,1,1625_0201_AnimatedSands,Sand_Elemental_Shaman_Named_00,100,,,true,,phantomtree_30310,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1625_0201_ablossomingthreat_collectitem,,6711.13 7791.59 47.4,,,,,,,,,,,,,,,,,
1625_0201_d_03_02_Achievement_ImhotepNodule_Open,TaskUnlockAchievement,,,,1,16_ImhotepNoduleUnlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0201_d_03_03_Interact_ImhotepCageNodules,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_16_ImhotepCageNodules,,,1625_0201_ImhotepNoduleProx_Interact,,,,,,,,,,,,,,,,,,,,@1625_0201_ablossomingthreat_returnImhotep,,6776.265 7930.014 85.992,,,,,,,,,,,,,,,,,
1625_0201_d_03_04_container_cageinteract,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1625_0201_ablossomingthreat_destroyNodules,,6776.265 7930.014 85.992,,,,,,,,,,,,,1625_0201_d_03_04_01_Destroy_NoduleA,1625_0201_d_03_04_02_Destroy_NoduleB,1625_0201_d_03_04_03_Destroy_NoduleC,,
1625_0201_d_03_04_01_Destroy_NoduleA,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_1625_0201_ImhotepCageNoduleB1,,,1625_0201_ImhotepCageNoduleB1_Interact,,,,,,,,,,,,,,,,,,,,,,,1,,true,,,,,,,,,,,,,,
1625_0201_d_03_04_02_Destroy_NoduleB,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_1625_0201_ImhotepCageNoduleB2,,,1625_0201_ImhotepCageNoduleB2_Interact,,,,,,,,,,,,,,,,,,,,,,,1,,true,,,,,,,,,,,,,,
1625_0201_d_03_04_03_Destroy_NoduleC,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_1625_0201_ImhotepCageNoduleB3,,,1625_0201_ImhotepCageNoduleB3_Interact,,,,,,,,,,,,,,,,,,,,,,,1,,true,,,,,,,,,,,,,,
1625_0201_d_03_05_SliceSwap_ImhotepCage_Open,TaskUnlockAchievement,,,,1,16_ImhotepCageUnlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0201_d_04_container_block2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0201_d_04_01_SliceSwap_1624_Imhotep_v1p1_Off,1625_0201_d_04_02_SliceSwap_1624_Imhotep_v1p2_On,1625_0201_d_04_03_TalkTo_1624_Imhotep_v1p2,,
1625_0201_d_04_01_SliceSwap_1624_Imhotep_v1p1_Off,TaskLockAchievement,,,,1,SwapActive_1624_Imhotep_v1p1_On,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0201_d_04_02_SliceSwap_1624_Imhotep_v1p2_On,TaskUnlockAchievement,,,,1,SwapActive_1624_Imhotep_v1p2_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0201_d_04_03_TalkTo_1624_Imhotep_v1p2,TaskConversationTopic,,,,,1624_Imhotep_v1p2,,,,,,,,,,,,,,,,,,Topic_1625_0201_ImhotepTalkTo_B,,,,,,,,,,,,,,,,,,,,,,@12_Default_Task_TalkTo,,6775.963 7929.152 79.331,,,,,,,,,,,,,,,,,
1625_0201_d_04_04_WalkawayTimer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,@1625_0201_ablossomingthreat_gotoLibrary,,6456 8314 168,,,,,,,,,,,,,,,,,
1625_0201_d_05_container_block3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1625_0201_d_05_01_SliceSwap_1624_Imhotep_v1p2_Off,1625_0201_d_05_02_SliceSwap_1625_Ghazi_p4_On,1625_0201_d_05_03_TriggerArea_Library,,
1625_0201_d_05_01_SliceSwap_1624_Imhotep_v1p2_Off,TaskLockAchievement,,,,1,SwapActive_1624_Imhotep_v1p2_On,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0201_d_05_02_SliceSwap_1625_Ghazi_p4_On,TaskUnlockAchievement,,,,1,SwapActive_1625_Ghazi_p4_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0201_d_05_03_TriggerArea_Library,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_16_Library,@1625_0201_ablossomingthreat_gotoLibrary,,6456 8314 168,,,,,,,,,,,,,,,,,
1625_0202_d_00_container_pastprologue,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625_0202_d_01_SliceSwap_1624_Imhotep_v1p2_Off,1625_0202_d_02_ImhotepCinematic_Unlock,1625_0202_d_03_Interact_ImhotepScroll,1625_0202_d_04_SliceSwap_1624_Imhotep_v1p3_On,
1625_0202_d_01_SliceSwap_1624_Imhotep_v1p2_Off,TaskLockAchievement,,,,1,SwapActive_1624_Imhotep_v1p2_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1625_0202_d_02_ImhotepCinematic_Unlock,TaskUnlockAchievement,,,,1,16_ImhotepCinematic_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
