TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_task_timetrial_Medusa_container,ConsecutiveTaskContainer,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_task_timetrial_Medusa,M_ReturnToAnyGiver,,,
FM_task_timetrial_Medusa,TaskQuickCourse,,,,1,FL_Medusa_1,,,,true,,,,,,,,,,,,,,,FL_TimeTrial_GlobalSuccess,,,,,,,,,,,,,,,,,,,,@FM_TimeTrial_Gimmick_Objective_Description,,,,,,,,,,,,,,,,,,,
FM_task_timetrial_Elafry_container,ConsecutiveTaskContainer,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_task_timetrial_Elafry,M_ReturnToAnyGiver,,,
FM_task_timetrial_Elafry,TaskQuickCourse,,,,1,FL_Elafry_1,,,,true,,,,,,,,,,,,,,,FL_TimeTrial_GlobalSuccess,,,,,,,,,,,,,,,,,,,,@FM_TimeTrial_Gimmick_Objective_Description,,,,,,,,,,,,,,,,,,,
FM_task_timetrial_Bridge_container,ConsecutiveTaskContainer,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_task_timetrial_Bridge,M_ReturnToAnyGiver,,,
FM_task_timetrial_Bridge,TaskQuickCourse,,,,1,FL_Bridge_1,,,,true,,,,,,,,,,,,,,,FL_TimeTrial_GlobalSuccess,,,,,,,,,,,,,,,,,,,,@FM_TimeTrial_Gimmick_Objective_Description,,,,,,,,,,,,,,,,,,,
FM_EXP_R0901_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_EXP_R0901_tasks_first_container,M_ReturnToGiver,,,
FM_EXP_R0901_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,crystleclaw_caverns_40071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_EXP_R0901_leg_A_task,,1,,,,,,,,,,,,FM_EXP_R0901_leg_A_task,,,,
FM_EXP_R0901_leg_A_task,TaskKillContribution,,,,6,,,,,,,crystleclaw_caverns_40071,DungeonFirstLight01,,,,,,,,,,,,FL_DG_FirstLight_01_MegaFlora_RazorLotus,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_EXP_R0902_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_EXP_R0902_tasks_first_container,M_ReturnToGiver,,,
FM_EXP_R0902_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,crystleclaw_caverns_40071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_EXP_R0902_leg_A_task,,1,,,,,,,,,,,,FM_EXP_R0902_leg_A_task,,,,
FM_EXP_R0902_leg_A_task,TaskHaveAndReturnItems,,,,3,FM_loot_item_EXP_R902,,,100,,,crystleclaw_caverns_40071,DungeonFirstLight01,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_EXP_R0903_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_EXP_R0903_tasks_first_container,M_ReturnToGiver,,,
FM_EXP_R0903_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,crystleclaw_caverns_40071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_EXP_R0903_leg_A_task,,1,,,,,,,,,,,,FM_EXP_R0903_leg_A_task,,,,
FM_EXP_R0903_leg_A_task,TaskKillContribution,,,,1,,,,,,,crystleclaw_caverns_40071,DungeonFirstLight01,,,,,,,,,,,,Gorilla_Boss_DG_FirstLight_01,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_EXP_R0904_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_EXP_R0904_tasks_first_container,M_ReturnToGiver,,,
FM_EXP_R0904_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,crystleclaw_caverns_40071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_EXP_R0904_leg_A_task,,1,,,,,,,,,,,,FM_EXP_R0904_leg_A_task,,,,
FM_EXP_R0904_leg_A_task,TaskKillContribution,,,,1,,,,,,,crystleclaw_caverns_40071,DungeonFirstLight01,,,,,,,,,,,,FL_Mammoth_Boss_DG_FirstLight_01,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
9804_S_0001_d_00_Container_RankUp_V2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9804_S_0001_d_01a_Aventus_00_Off,9804_S_0001_d_01b_Aventus_01_On,9804_S_0001_d_02_Reach_SyndicateRank_1_V2,9804_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener_V2,
9804_S_0001_d_01a_Aventus_00_Off,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_00_Off,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9804_S_0001_d_01b_Aventus_01_On,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_01_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9804_S_0001_d_01_04FactionHandoff_Push_V2,TaskObjective,,1,,,0402_0401_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_RankUp_factionhandoff_V2,,,,,,,,,,,,,,,,,,,
9804_S_0001_d_02_Reach_SyndicateRank_1_V2,TaskHaveLevel,,1,,3000,Syndicate,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_Reach_NextSyndicateRank_V2,,,,,,,,,,,,,,,,,,,
9804_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener_V2,TaskAchievement,,1,,,syndicate_faction_quest_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_CompleteTrial_Scrivener_V2,,9847 4797,,,,,,,,,,,,,,,,,
9806_S_0001_d_00_Container_RankUp_V2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9806_S_0001_d_01a_Aventus_00_Off,9806_S_0001_d_01b_Aventus_01_On,9806_S_0001_d_02_Reach_SyndicateRank_1_Container,9806_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener_V2,
9806_S_0001_d_01a_Aventus_00_Off,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_00_Off,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9806_S_0001_d_01b_Aventus_01_On,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_01_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9806_S_0001_d_01_06FactionHandoff_Push_V2,TaskObjective,,1,,,0602_0401_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_RankUp_factionhandoff_V2,,,,,,,,,,,,,,,,,,,
9806_S_0001_d_02_Reach_SyndicateRank_1_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9806_S_0001_d_02_Reach_SyndicateRank_1_V2,9806_S_0001_d_02_Reach_SyndicateRank_1a,,,
9806_S_0001_d_02_Reach_SyndicateRank_1_V2,TaskHaveLevel,,1,,3000,Syndicate,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_Reach_NextSyndicateRank_V2,,,,,,,,,,,,,,,,,,,
9806_S_0001_d_02_Reach_SyndicateRank_1a,TaskHaveLevel,,,,20,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_Reach_FirstRankLvl,,,,,,,,,,,,,,,,,,,
9806_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener_V2,TaskAchievement,,1,,,syndicate_faction_quest_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_CompleteTrial_Scrivener_V2,,9847 4797,,,,,,,,,,,,,,,,,
9809_S_0001_d_00_Container_RankUp_V2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9809_S_0001_d_01a_Aventus_00_Off,9809_S_0001_d_01b_Aventus_01_On,9809_S_0001_d_02_Reach_SyndicateRank_1_V2,9809_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener_V2,
9809_S_0001_d_01a_Aventus_00_Off,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_00_Off,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9809_S_0001_d_01b_Aventus_01_On,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_01_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9809_S_0001_d_01_09FactionHandoff_Push_V2,TaskObjective,,1,,,0902_0401_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_RankUp_factionhandoff_V2,,,,,,,,,,,,,,,,,,,
9809_S_0001_d_02_Reach_SyndicateRank_1_V2,TaskHaveLevel,,1,,3000,Syndicate,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_Reach_NextSyndicateRank_V2,,,,,,,,,,,,,,,,,,,
9809_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener_V2,TaskAchievement,,1,,,syndicate_faction_quest_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_CompleteTrial_Scrivener_V2,,9847 4797,,,,,,,,,,,,,,,,,
9812_S_0001_d_00_Container_RankUp_V2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9812_S_0001_d_01a_Aventus_00_Off,9812_S_0001_d_01b_Aventus_01_On,9812_S_0001_d_02_Reach_SyndicateRank_1_V2,9812_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener_V2,
9812_S_0001_d_01a_Aventus_00_Off,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_00_Off,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9812_S_0001_d_01b_Aventus_01_On,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_01_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9812_S_0001_d_01_12FactionHandoff_Push_V2,TaskObjective,,1,,,1202_0403_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_RankUp_factionhandoff_V2,,,,,,,,,,,,,,,,,,,
9812_S_0001_d_02_Reach_SyndicateRank_1_V2,TaskHaveLevel,,1,,3000,Syndicate,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_Reach_NextSyndicateRank_V2,,,,,,,,,,,,,,,,,,,
9812_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener_V2,TaskAchievement,,1,,,syndicate_faction_quest_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_CompleteTrial_Scrivener_V2,,9847 4797,,,,,,,,,,,,,,,,,
9815_S_0001_d_00_Container_RankUp_V2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9815_S_0001_d_01a_Aventus_00_Off,9815_S_0001_d_01b_Aventus_01_On,9815_S_0001_d_02_Reach_SyndicateRank_1_V2,9815_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener_V2,
9815_S_0001_d_01a_Aventus_00_Off,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_00_Off,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9815_S_0001_d_01b_Aventus_01_On,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_01_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9815_S_0001_d_01_15FactionHandoff_Push_V2,TaskObjective,,1,,,1202_0405_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_RankUp_factionhandoff_V2,,,,,,,,,,,,,,,,,,,
9815_S_0001_d_02_Reach_SyndicateRank_1_V2,TaskHaveLevel,,1,,3000,Syndicate,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_Reach_NextSyndicateRank_V2,,,,,,,,,,,,,,,,,,,
9815_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener_V2,TaskAchievement,,1,,,syndicate_faction_quest_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_CompleteTrial_Scrivener_V2,,9847 4797,,,,,,,,,,,,,,,,,
98_S_01_d_00_Container_theexperiment_V2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_01_d_00_giveItem_1_PKTraceAbsorberA_V2,98_S_01_d_01_TaskGoToPOITag_abandoned_village_40258_V2,98_S_01_d_01b_POIContainer_abandoned_village_40258_V2,,
98_S_01_d_00_giveItem_1_PKTraceAbsorberA_V2,TaskGiveItem,,,,1,9801_0101_PKTraceAbsorberA,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_01_d_01_TaskGoToPOITag_abandoned_village_40258_V2,TaskGoToPOITag,,1,,,,,,,true,,abandoned_village_40258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_01_theexperiment_goto_POI_V2,,,,,,,,,,,,,,,,,,,
98_S_01_d_01b_POIContainer_abandoned_village_40258_V2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_01_theexperiment_goto_POI_container_V2,,,,,,,,,,,,,,,98_S_01_d_02_Container_placeTraceAbsorber,98_S_01_d_01b_Container_Ghosts_abandoned_village_40258_V2,98_S_01_d_04_Container_removeTraceAbsorber,,
98_S_01_d_02_Container_placeTraceAbsorber,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,98_S_01_d_02a_Interact_PKTraceAbsorberA_abandoned_village_40258_V2,98_S_01_d_02b_PKTraceAbsorber_Unlock,,,
98_S_01_d_02a_Interact_PKTraceAbsorberA_abandoned_village_40258_V2,TaskGameEvent,,,,1,,,,,,,abandoned_village_40258,,,,,,,,,,IO_9801_PKTraceAbsorberA,,,9801_PKTraceAbsorberA_interact,,,,,,,,,,,,,,,,,,,,@98_S_01_theexperiment_place_IO_V2,,9208.266 5319.667 151.535,,,,,,,,,,,,,,,,,
98_S_01_d_02b_PKTraceAbsorber_Unlock,TaskUnlockAchievement,,,,1,SwapActive_9801_PKTraceAbsorber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_01_d_01b_Container_Ghosts_abandoned_village_40258_V2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_01_theexperiment_goto_POI_container_specimen_V2,,,,,,,,,,,,,,,98_S_01_d_03b_kill_GheistMalikor_abandoned_village_40258_V2,98_S_01_d_03a_TaskHaveAndReturnItems_10_LostFleshA_abandoned_village_40258_V2,,,
98_S_01_d_03a_TaskHaveAndReturnItems_10_LostFleshA_abandoned_village_40258_V2,TaskHaveAndReturnItems,,1,,4,0905_0307_Ectoplasm,Lost,100,,,,abandoned_village_40258,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_01b_fenscholar_harvest_item_from_target_V2,,,,,,,,,,,,,,,,,,,
98_S_01_d_03b_kill_GheistMalikor_abandoned_village_40258_V2,TaskKillContribution,,1,,1,,,,,,,abandoned_village_40258,,,,,,,,,,,,,Ghost_Shipwrecked_Named_04,,,,,,,,,,,,,,,,,,,,@98_S_01_theexperiment_killtarget_eliminate_AI_V2,,,,,,,,,,,,,,,,,,,
98_S_01_d_04_Container_removeTraceAbsorber,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,98_S_01_d_04a_PKTraceAbsorber_Lock,98_S_01_d_04b_Interact_PKTraceAbsorberB_abandoned_village_40258_V2,,,
98_S_01_d_04a_PKTraceAbsorber_Lock,TaskLockAchievement,,,,1,SwapActive_9801_PKTraceAbsorber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_01_d_04b_Interact_PKTraceAbsorberB_abandoned_village_40258_V2,TaskGatherAndReturnItems,,1,,1,9801_0101_PKTraceAbsorberB,9801_PKTraceAbsorberB,100,,true,,abandoned_village_40258,,,,,,,,,,IO_9801_PKTraceAbsorberB,,,9801_PKTraceAbsorberB_interact,,,,,,,,,,,,,,,,,,,,@98_S_01_theexperiment_collect_IO_V2,,9208.266 5319.667 151.535,,,,,,,,,,,,,,,,,
98_S_0102_d_00_Container_RankUp_V2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_0102_d_01_Container_swaps,98_S_0102_d_02_Reach_SyndicateRank_2_V2,98_S_0102_d_03_TaskAchievement_TrialComplete_Chronicler_V2,,
98_S_0102_d_01_Container_swaps,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_0102_d_01_01_Aventus_00_Off,98_S_0102_d_01_02_Aventus_01_On,,,
98_S_0102_d_01_01_Aventus_00_Off,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_00_Off,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_0102_d_01_02_Aventus_01_On,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_01_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_0102_d_02_Reach_SyndicateRank_2_V2,TaskHaveLevel,,1,,11000,Syndicate,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_Reach_NextSyndicateRank_V2,,,,,,,,,,,,,,,,,,,
98_S_0102_d_03_TaskAchievement_TrialComplete_Chronicler_V2,TaskAchievement,,,,,syndicate_faction_quest_01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0102_CompleteTrial_Chronicler_V2,,9884.214 4788.009 121.868,,,,,,,,,,,,,,,,,
98_S_01b_d_00_Container_fenscholar_V2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_01b_d_01_giveItem_1_PKTraceAbsorberA_V2,98_S_01b_d_01b_TaskGoToPOITag_periville_40258_V2,98_S_01b_d_02_container_swampwater_V2,,
98_S_01b_d_01_giveItem_1_PKTraceAbsorberA_V2,TaskGiveItem,,,,1,9801_0101_PKTraceAbsorberA,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_01b_d_01b_TaskGoToPOITag_periville_40258_V2,TaskGoToPOITag,,1,,,,,,,true,,Haunted_town_50201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_01b_fenscholar_goto_POI_V2,,,,,,,,,,,,,,,,,,,
98_S_01b_d_02_container_swampwater_V2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_MSC_01b_POI_Swampwater_V2,,,,,,,,,,,,,,,98_S_01b_d_03_Container_placeTraceAbsorber,98_S_01b_d_04a_container_ghosts_swampwater_V2,98_S_01b_d_06_Container_removeTraceAbsorber,,
98_S_01b_d_03_Container_placeTraceAbsorber,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,98_S_01b_d_03a_Interact_PKTraceAbsorberA_periville_40258_V2,98_S_01b_d_03b_PKTraceAbsorber_Unlock,,,
98_S_01b_d_03a_Interact_PKTraceAbsorberA_periville_40258_V2,TaskGameEvent,,,,1,,,,,,,Haunted_town_50201,,,,,,,,,,IO_9801_PKTraceAbsorberA,,,9801_PKTraceAbsorberA_interact,,,,,,,,,,,,,,,,,,,,@98_S_01_theexperiment_place_IO_V2,,10788.698242 5654.384277 94.789467,,,,,,,,,,,,,,,,,
98_S_01b_d_03b_PKTraceAbsorber_Unlock,TaskUnlockAchievement,,,,1,SwapActive_9801_PKTraceAbsorber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_01b_d_04a_container_ghosts_swampwater_V2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_01_theexperiment_goto_POI_container_specimen_V2,,,,,,,,,,,,,,,98_S_01b_d_04_TaskHaveAndReturnItems_10_LostFleshA_infested_village_40160_V2,98_S_01b_d_05_kill_MarkusThePenitent_periville_40258_V2,,,
98_S_01b_d_04_TaskHaveAndReturnItems_10_LostFleshA_infested_village_40160_V2,TaskHaveAndReturnItems,,1,,7,0905_0307_Ectoplasm,Periville,100,,,,Haunted_town_50201,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_01b_fenscholar_harvest_item_from_target_V2,,,,,,,,,,,,,,,,,,,
98_S_01b_d_05_kill_MarkusThePenitent_periville_40258_V2,TaskKillContribution,,1,,1,,,,,,,Haunted_town_50201,,,,,,,,,,,,,Ghost_Plagued_Named_04,,,,,,,,,,,,,,,,,,,,@98_S_01_theexperiment_killtarget_eliminate_AI_V2,,10777.349 5664.831 95.302,,,,,,,,,,,,,,,,,
98_S_01b_d_06_Container_removeTraceAbsorber,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,98_S_01b_d_06a_PKTraceAbsorber_Lock,98_S_01b_d_06b_Interact_PKTraceAbsorberB_periville_40258_V2,,,
98_S_01b_d_06a_PKTraceAbsorber_Lock,TaskLockAchievement,,,,1,SwapActive_9801_PKTraceAbsorber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_01b_d_06b_Interact_PKTraceAbsorberB_periville_40258_V2,TaskGatherAndReturnItems,,1,,1,9801_0101_PKTraceAbsorberB,9801_PKTraceAbsorberB,100,,true,,Haunted_town_50201,,,,,,,,,,IO_9801_PKTraceAbsorberB,,,9801_PKTraceAbsorberB_interact,,,,,,,,,,,,,,,,,,,,@98_S_01_theexperiment_collect_IO_V2,,10788.698242 5654.384277 94.789467,,,,,,,,,,,,,,,,,
98_S_0203_d_00_Container_RankUp_V2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_0203_d_01_Container_swaps,98_S_0203_d_02_Reach_SyndicateRank_3_V2,98_S_0203_d_03_TaskAchievement_TrialComplete_Cabalist_V2,,
98_S_0203_d_01_Container_swaps,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_0203_d_01_01_Aventus_00_Off,98_S_0203_d_01_02_Aventus_01_On,,,
98_S_0203_d_01_01_Aventus_00_Off,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_00_Off,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_0203_d_01_02_Aventus_01_On,TaskUnlockAchievement,,,,1,SwapActive_9807_Aventus_01_On,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_0203_d_02_Reach_SyndicateRank_3_V2,TaskHaveLevel,,1,,26000,Syndicate,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_Reach_NextSyndicateRank_V2,,,,,,,,,,,,,,,,,,,
98_S_0203_d_03_TaskAchievement_TrialComplete_Cabalist_V2,TaskAchievement,,1,,,syndicate_faction_quest_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0203_CompleteTrial_Cabalist_V2,,9884.214 4788.009 121.868,,,,,,,,,,,,,,,,,
98_S_02_d_00_Container_necromanticchemistry_V2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_02_d_00_giveItem_6_PKTraceAbsorberA_V2,98_S_02_d_01_container_pktraceabsorbers_V2,,,
98_S_02_d_00_giveItem_6_PKTraceAbsorberA_V2,TaskGiveItem,,,,4,9801_0101_PKTraceAbsorberA,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
