TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
99C_MSQ_03_AncientBridge_treasure_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_03_AncientBridge_partial_container,99C_MSQ_03_AncientBridge_puzzle_acheivement,99C_MSQ_03_AncientBridge_open_container,99C_MSQ_03_AncientBridge_lore2_container,
99C_MSQ_03_AncientBridge_partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_03_AncientBridge_impossible_task,99C_MSQ_03_AncientBridge_interact_container,,,
99C_MSQ_03_AncientBridge_impossible_task,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,IO_99C_MSQ_puzzle1_stone1,,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_03_AncientBridge_open_container,,11370.4756 5551.9800 109.7176,,false,false,,"Cyclic_99C_MSQ_puzzle1_stone1,Cyclic_99C_MSQ_puzzle1_stone2","0,0",,,,,,,,,,
99C_MSQ_03_AncientBridge_interact_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_03_AncientBridge_interact_puzzle1_stone1,99C_MSQ_03_AncientBridge_interact_puzzle1_stone2,,,
99C_MSQ_03_AncientBridge_interact_puzzle1_stone1,TaskGatherCyclicState,,1,,1,Cyclic_99C_MSQ_puzzle1_stone1,,0,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,
99C_MSQ_03_AncientBridge_interact_puzzle1_stone2,TaskGatherCyclicState,,1,,1,Cyclic_99C_MSQ_puzzle1_stone2,,2,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,
99C_MSQ_03_AncientBridge_puzzle_acheivement,TaskUnlockAchievement,,,,,SwapActive_99C_Galahad_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99C_MSQ_03_AncientBridge_open_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_03_AncientBridge_open_container,,,1,,,,,,,,,,,99C_MSQ_03_AncientBridge_interactPuzzleChest,99C_MSQ_03_AncientBridge_openPuzzleChest,99C_MSQ_03_AncientBridge_makeLoreVisible,,
99C_MSQ_03_AncientBridge_interactPuzzleChest,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99C_MSQ2_AncientChest,,,IO_99C_MSQ2_AncientChest_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_03_AncientBridge_interactPuzzleChest,,,,,,,,,,,,,,,,,,
99C_MSQ_03_AncientBridge_openPuzzleChest,TaskUnlockAchievement,,,,1,Unlock_Animation_AncientLockedChestOpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_03_AncientBridge_makeLoreVisible,TaskUnlockAchievement,,,,1,Swap_13_WeaversFen_Title_11_06_Lore_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_03_AncientBridge_lore2_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_03_AncientBridge_readLore2,99C_MSQ_03_AncientBridge_voicedLore2,,,
99C_MSQ_03_AncientBridge_readLore2,TaskAchievement,,,,1,Lore_unlock_13_WeaversFen_Title_11_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_03_AncientBridge_readLore2,,11371.65 5550.71 108.45,,,,,,,,,,,,,,,,
99C_MSQ_03_AncientBridge_voicedLore2,TaskTriggerGameEvent,,,,,,,,,,,,,,,,,,,,,,,,99C_Morgaine_VoicedLoreNote_06_interact,,,,,,,,,,,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,
99C_MSQ_03_AncientBridge_taken_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_03_AncientBridge_talk_GraceOMalley2,99C_MSQ_03_AncientBridge_trigger_Twillen,,,
99C_MSQ_03_AncientBridge_talk_GraceOMalley2,TaskConversationTopic,,,,1,99C_Grace,,,,,,,,,,,,,,,,,99C_MSQ_03_Grace_EmptyChest,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_03_AncientBridge_talk_GraceOMalley2,,11350.17 5561.76 108.22,,,,,,,,,,,,,,,,
99C_MSQ_03_AncientBridge_trigger_Twillen,TaskGoToPOITag,,,,1,,,,,true,,WeaversFen_Settlement_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_03_AncientBridge_trigger_Twillen,,,,,,,,,,,,,,,,,,
99C_MSQ_04_Settlement01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99C_MSQ_04_Settlement01_GoToPOI,99C_MSQ_04_Settlement01_swap_container,99C_MSQ_04_Settlement01_talk_container,,
99C_MSQ_04_Settlement01_GoToPOI,TaskGoToPOITag,,,,,,,,,true,,WeaversFen_Settlement_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_04_Settlement01_GoToPOI,,,,,,,,,,,,,,,,,,
99C_MSQ_04_Settlement01_swap_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_04_Settlement01_swapGraceA_Off,,,,
99C_MSQ_04_Settlement01_swapGraceA_Off,TaskUnlockAchievement,,,,,SwapActive_99C_Grace_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_04_Settlement01_talk_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_04_Settlement01_talk_FritzCromer,99C_MSQ_04_Settlement01_talk_RuxandracelRau,99C_MSQ_04_Settlement01_optional_container,,
99C_MSQ_04_Settlement01_talk_FritzCromer,TaskConversationTopic,,,,1,99C_FritzCromer,,,,,,,,,,,,,,,,,99C_MSQ_04_FritzConversation,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_04_Settlement01_TalkToFritz,,11442.11 5362.41 47.84,,,,,,,,,,,,,,,,
99C_MSQ_04_Settlement01_talk_RuxandracelRau,TaskConversationTopic,,,,1,99C_RuxandracelRau,,,,,,,,,,,,,,,,,99C_MSQ_04_RuxandraConversation,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_04_Settlement01_TalkToRuxandra,,11458.07 5326.75 46.69,,,,,,,,,,,,,,,,
99C_MSQ_04_Settlement01_optional_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_04_Settlement01_talk_BellaRuby,99C_MSQ_04_Settlement01_interact_inn,,,
99C_MSQ_04_Settlement01_talk_BellaRuby,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,Bella_Trigger,@99C_MSQ_04_Settlement01_TalkToBella,,11416.30 5218.95 42.59,,,,,,,,,,,,,,,,
99C_MSQ_04_Settlement01_interact_inn,TaskOpenUiScreen,,,,1,,,,,,,WeaversFen_Settlement_01,,,,,,,,,,,InnInteractMenu,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_03_AncientBridge_interact_inn,,11443.6680 5271.0962 45.2843,,,,,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99C_MSQ_05_FindMorgaine_travel_container,99C_MSQ_05_FindMorgaine_fight_SerBrytmar,99C_MSQ_05_FindMorgaine_torchgroup3_container,99C_MSQ_05_FindMorgaine_swap_container,
99C_MSQ_05_FindMorgaine_travel_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_05_FindMorgaine_swapGalahadD_On_RESET,99C_MSQ_05_FindMorgaine_swapGalahadE_Off_RESET,99C_MSQ_05_FindMorgaine_swapMorgaineA_Off_IGCREPLACE,99C_MSQ_05_FindMorgaine_torchgroup1_container,99C_MSQ_05_FindMorgaine_torchgroup2_container
99C_MSQ_05_FindMorgaine_swapGalahadD_On_RESET,TaskUnLockAchievement,,,,,SwapActive_99C_Galahad_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_swapGalahadE_Off_RESET,TaskLockAchievement,,,,,SwapActive_99C_Galahad_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_swapMorgaineA_Off_IGCREPLACE,TaskUnlockAchievement,,,,,SwapActive_99C_Morgaine_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_torchgroup1_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_05_FindMorgaine_interactTorchA,99C_MSQ_05_FindMorgaine_interactTorchB,99C_MSQ_05_FindMorgaine_interactTorchC,99C_MSQ_05_FindMorgaine_interactTorchD,99C_MSQ_05_FindMorgaine_interactTorchE
99C_MSQ_05_FindMorgaine_interactTorchA,TaskGameEvent,,,,1,,,,,,WeaversFen1,WeaversFen1,,,,,,,,,,IO_99C_MSQ2_CorpseTorchA,,,IO_99C_MSQ2_CorpseTorchA_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_05_FindMorgaine_interactTorches,,11432.24 5160.49 42.24,,,,3,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_interactTorchB,TaskGameEvent,,,,1,,,,,,WeaversFen1,WeaversFen1,,,,,,,,,,IO_99C_MSQ2_CorpseTorchB,,,IO_99C_MSQ2_CorpseTorchB_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_05_FindMorgaine_interactTorches,,11414.02 5111.85 42.45,,,,3,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_interactTorchC,TaskGameEvent,,,,1,,,,,,WeaversFen1,WeaversFen1,,,,,,,,,,IO_99C_MSQ2_CorpseTorchC,,,IO_99C_MSQ2_CorpseTorchC_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_05_FindMorgaine_interactTorches,,11419.78 5054.84 40.5,,,,3,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_interactTorchD,TaskGameEvent,,,,1,,,,,,WeaversFen1,WeaversFen1,,,,,,,,,,IO_99C_MSQ2_CorpseTorchD,,,IO_99C_MSQ2_CorpseTorchD_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_05_FindMorgaine_interactTorches,,11463.92 5011.49 43.07,,,,3,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_interactTorchE,TaskGameEvent,,,,1,,,,,,WeaversFen1,WeaversFen1,,,,,,,,,,IO_99C_MSQ2_CorpseTorchE,,,IO_99C_MSQ2_CorpseTorchE_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_05_FindMorgaine_interactTorches,,11460.74 4961.84 41.44,,,,3,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_torchgroup2_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_05_FindMorgaine_interactTorchF,99C_MSQ_05_FindMorgaine_interactTorchG,99C_MSQ_05_FindMorgaine_interactTorchH,,
99C_MSQ_05_FindMorgaine_interactTorchF,TaskGameEvent,,,,1,,,,,,WeaversFen1,WeaversFen1,,,,,,,,,,IO_99C_MSQ2_CorpseTorchA,,,IO_99C_MSQ2_CorpseTorchA_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_05_FindMorgaine_interactTorches,,11460.16 4889.69 40.3,,,,3,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_interactTorchG,TaskGameEvent,,,,1,,,,,,WeaversFen1,WeaversFen1,,,,,,,,,,IO_99C_MSQ2_CorpseTorchB,,,IO_99C_MSQ2_CorpseTorchB_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_05_FindMorgaine_interactTorches,,11512.64 4849.87 42.1,,,,3,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_interactTorchH,TaskGameEvent,,,,1,,,,,,WeaversFen1,WeaversFen1,,,,,,,,,,IO_99C_MSQ2_CorpseTorchC,,,IO_99C_MSQ2_CorpseTorchC_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_05_FindMorgaine_interactTorches,,11547.92 4801.32 44.08,,,,3,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_fight_SerBrytmar,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Lost_Knight_Tank_Named_13WF05,,,,,,,,,,,,,,,,,,,,@99C_MSQ_05_FindMorgaine_fight_SerBrytmar,,11566.5 4822.27 46.82,,,,,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_torchgroup3_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_05_FindMorgaine_interactTorchI,99C_MSQ_05_FindMorgaine_interactTorchJ,99C_MSQ_05_CorpseCroneReveal_IGC_Preload,99C_MSQ_05_FindMorgaine_MeetMorgaineIGC_container,
99C_MSQ_05_FindMorgaine_interactTorchI,TaskGameEvent,,,,1,,,,,,WeaversFen1,WeaversFen1,,,,,,,,,,IO_99C_MSQ2_CorpseTorchD,,,IO_99C_MSQ2_CorpseTorchD_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_05_FindMorgaine_interactTorches,,11578.75 4835.79 48.28,,,,3,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_interactTorchJ,TaskGameEvent,,,,1,,,,,,WeaversFen1,WeaversFen1,,,,,,,,,,IO_99C_MSQ2_CorpseTorchE,,,IO_99C_MSQ2_CorpseTorchE_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_05_FindMorgaine_interactTorches,,11606.95 4829.16 55.0,,,,3,,,,,,,,,,,,
99C_MSQ_05_CorpseCroneReveal_IGC_Preload,TaskUnlockAchievement,,,,,99C_MSQ_05_CorpseCroneReveal_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_MeetMorgaineIGC_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_05_FindMorgaine_trigger,99C_MSQ_05_FindMorgaine_MeetMorgaineIGC_Start,99C_MSQ_05_FindMorgaine_MeetMorgaineIGC_Cinematic,99C_MSQ_05_FindMorgaine_MeetMorgaineIGC_Watched,
99C_MSQ_05_FindMorgaine_trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,CorpseCrone_Trigger,@99C_MSQ_05_FindMorgaine_trigger,,11622.038086 4822.275879 54.623184,,,true,,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_MeetMorgaineIGC_Start,TaskUnlockAchievement,,,,1,Start_IGC_99C_MSQ_05_MeetMorgaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_MeetMorgaineIGC_Fallthrough_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_05_FindMorgaine_MeetMorgaineIGC_SwapTimer,99C_MSQ_05_FindMorgaine_MeetMorgaineIGC_SkipHUDCheck,,,
99C_MSQ_05_FindMorgaine_MeetMorgaineIGC_SwapTimer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,70.7667,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_MeetMorgaineIGC_SkipHUDCheck,TaskOpenUiScreen,,,,1,,,,,,,,,,,,,,,,,,HUD,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_MeetMorgaineIGC_Cinematic,TaskCutsceneComplete,,,,1,99C_MSQ_05_CorpseCroneReveal_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_MeetMorgaineIGC_Watched,TaskUnlockAchievement,,,,1,Watched_IGC_99C_MSQ_05_MeetMorgaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_talk_Morgaine,TaskConversationTopic,,,,1,99C_Morgaine_A,,,,,,,,,,,,,,,,,99C_MSQ_05_Morgaine_CorpseCrone,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_05_FindMorgaine_talk_Morgaine,,11620.96 4817.90 54.78,,,,,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_swap_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_05_FindMorgaine_swapMorgaineB_On,99C_MSQ_05_FindMorgaine_swapGalahadD_Off,99C_MSQ_05_FindMorgaine_swapGalahadE_On,,
99C_MSQ_05_FindMorgaine_swapMorgaineB_On,TaskUnlockAchievement,,,,,SwapActive_99C_Morgaine_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_swapGalahadD_Off,TaskLockAchievement,,,,,SwapActive_99C_Galahad_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_05_FindMorgaine_swapGalahadE_On,TaskUnlockAchievement,,,,,SwapActive_99C_Galahad_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_06_WitchMagic_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99C_MSQ_06_WitchMagic_taskcontainer,99C_MSQ_06_WitchMagic_trigger_whispers,,,
99C_MSQ_06_WitchMagic_taskcontainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_06_WitchMagic_interactRitualDevice,99C_MSQ_06_WitchMagic_interactRitualDevice2,99C_MSQ_06_WitchMagic_interactRitualDevice3,99C_MSQ_06_WitchMagic_destroyLost,
99C_MSQ_06_WitchMagic_interactRitualDevice,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99C_MSQ2_RitualObject,,,IO_99C_MSQ2_RitualObject_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_06_WitchMagic_interactRitualDevice,,11381.30 4436.35 40.78,,,,,,,,,,,,,,,,
99C_MSQ_06_WitchMagic_interactRitualDevice2,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99C_MSQ2_RitualObject2,,,IO_99C_MSQ2_RitualObject2_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_06_WitchMagic_interactRitualDevice2,,11348.68 4670.00 45.23,,,,,,,,,,,,,,,,
99C_MSQ_06_WitchMagic_interactRitualDevice3,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99C_MSQ2_RitualObject3,,,IO_99C_MSQ2_RitualObject3_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_06_WitchMagic_interactRitualDevice3,,11140.19 4745.23 44.06,,,,,,,,,,,,,,,,
99C_MSQ_06_WitchMagic_destroyLost,TaskKillContribution,,,,7,,,,,true,WeaversFen6,WeaversFen6,,,,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@99C_MSQ_06_WitchMagic_destroyLost,,,,,,,,,,,,,,,,,,
99C_MSQ_06_WitchMagic_trigger_whispers,TaskTriggerGameEvent,,,,,,,,,,,,,,,,,,,,,,,,99C_Isabella_whisper_WF_02_interact,,,,,,,,,,,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,
99C_MSQ_07_DestroyBarrier_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99C_MSQ_07_DestroyBarrier_barrier_container,99C_MSQ_07_DestroyBarrier_interactBarrier,99C_MSQ_07_DestroyBarrier_swap_container,99C_MSQ_07_DestroyBarrier_talk_Morgaine,99C_MSQ_07_DestroyBarrier_cinematic_container
99C_MSQ_07_DestroyBarrier_barrier_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_07_DestroyBarrier_takeDownBarrier,99C_MSQ_07_DestroyBarrier_DoorAlwaysOn,,,
99C_MSQ_07_DestroyBarrier_takeDownBarrier,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99C_MSQ2_MorgainesCaveDoor,,,IO_99C_MSQ2_MorgainesCaveDoor_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_07_DestroyBarrier_takeDownBarrier,,11625.08 4823.09 54.92,,,,,,,,,,,,,,,,
99C_MSQ_07_DestroyBarrier_DoorAlwaysOn,TaskUnlockAchievement,,,,,99C_Unlock_MorgainesCave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_07_DestroyBarrier_interactBarrier,TaskTriggerArea,,,,1,,,,,,,gracewatercave_50233,,,,,,,,,,IO_99C_MSQ2_MorgainesCaveDoor_Permanent,,Enter,,,,,,,,,,,,,,,,,,,,MorgaineCave_Trigger,@99C_MSQ_07_DestroyBarrier_interactBarrier,,11625.08 4823.09 54.92,,,,,,,,,,,,,,,,
99C_MSQ_07_DestroyBarrier_swap_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_07_DestroyBarrier_swapGalahadE_Off,99C_MSQ_07_DestroyBarrier_swapGalahadD_On,,,
99C_MSQ_07_DestroyBarrier_swapGalahadE_Off,TaskLockAchievement,,,,,SwapActive_99C_Galahad_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_07_DestroyBarrier_swapGalahadD_On,TaskUnlockAchievement,,,,,SwapActive_99C_Galahad_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_07_DestroyBarrier_talk_Morgaine,TaskConversationTopic,,,,1,99C_Morgaine_B,,,,,,gracewatercave_50233,,,,,,,,,,,99C_MSQ_07_Morgaine_Vision,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_07_DestroyBarrier_talk_Morgaine,,11655.52 4828.40 55.21,,,,,,,,,,,,,,,,
99C_MSQ_07_DestroyBarrier_cinematic_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_07_DestroyBarrier_2Dcinematic_achievement,99C_MSQ_07_DestroyBarrier_2Dcinematic,,,
99C_MSQ_07_DestroyBarrier_2Dcinematic_achievement,TaskUnlockAchievement,,,,,99C_MorgaineCinematic_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_07_DestroyBarrier_2Dcinematic,TaskInteract,,,,1,,,,,,,gracewatercave_50233,,,,,,,,,,IO_99C_MorgainesTruth_CinematicStart,,,IO_99C_MorgainesTruth_CinematicStart_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_07_DestroyBarrier_2Dcinematic,,11639.92 4835.46 55.27,,true,true,,,,,,,,,,,,,
99C_MSQ_08_Settlement02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,IO_99C_MSQ2_MorgainesCaveDoor_Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99C_MSQ_08_Settlement02_RESET_container,99C_MSQ_08_Settlement02_trigger_Twillen1,99C_MSQ_08_Settlement02_talk_Galahad,99C_MSQ_08_Settlement02_swap_container,
99C_MSQ_08_Settlement02_travel_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_08_Settlement02_partialcontainer_forReset,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_08_Settlement02_interactBarrier,99C_MSQ_08_Settlement02_trigger_Twillen,,,
99C_MSQ_08_Settlement02_interactBarrier,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,MorgaineCaveExit_Trigger,@99C_MSQ_08_Settlement02_interactBarrier,,11625.08 4823.09 54.92,,,,,,,,,,,,,,,,
99C_MSQ_08_Settlement02_trigger_Twillen,TaskGoToPOITag,,,,1,,,,,true,,WeaversFen_Settlement_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_08_Settlement02_trigger_Twillen,,,1,,,,,,,,,,,,,,,
