TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
99G_MSQ_SM_AttackMentally_RussoWhisper2,TaskTriggerGameEvent,,1,,1,,,,,,,,,,,,,,,,,,,,99G_Russo_Bark_SM_02_whisper,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_AttackMentally_UsePuzzle_Listen,,9396.79 8990.15 646.26,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_UsePuzzle2,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_SM_AttackMentally_LogAltar,,,99G_MSQ_SM_AttackMentally_LogAltar_interact,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_AttackMentally_UsePuzzle2,,9401.54 8985.03 646.68,,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_PuzzleTrigger2,TaskUnlockAchievement,,,,1,99G_MSQ_SM_AttackMentally_Altar_B_Whisper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_PuzzleAchievement2,TaskAchievement,,,,1,99G_MSQ_SM_AttackMentally_Altar_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_PuzzleWhisper2,TaskTriggerGameEvent,,1,,1,,,,,,,,,,,,,,,,,,,,99G_Isabella_whisper_SM_03_whisper,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_IsabellaTimer3,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_AttackMentally_Listen,,9401.54 8985.03 646.68,,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_Puzzle3_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_AttackMentally_RussoWhisper3,99G_MSQ_SM_AttackMentally_PuzzleTrigger2,99G_MSQ_SM_AttackMentally_PuzzleAchievement3,99G_MSQ_SM_AttackMentally_PuzzleWhisper3,
99G_MSQ_SM_AttackMentally_RussoWhisper3,TaskTriggerGameEvent,,1,,1,,,,,,,,,,,,,,,,,,,,99G_Russo_Bark_SM_03_whisper,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_AttackMentally_UsePuzzle_Listen,,9396.79 8990.15 646.26,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_UsePuzzle3,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_SM_AttackMentally_CupAltar,,,99G_MSQ_SM_AttackMentally_CupAltar_interact,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_AttackMentally_UsePuzzle3,,9400.25 8988.62 646.43,,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_PuzzleTrigger3,TaskUnlockAchievement,,,,1,99G_MSQ_SM_AttackMentally_Altar_C_Whisper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_PuzzleAchievement3,TaskAchievement,,,,1,99G_MSQ_SM_AttackMentally_Altar_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_PuzzleWhisper3,TaskTriggerGameEvent,,1,,1,,,,,,,,,,,,,,,,,,,,99G_Isabella_whisper_SM_04_whisper,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_Return_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_AttackMentally_TalkToRusso1,99G_MSQ_SM_AttackMentally_Yash_P02On,99G_MSQ_SM_AttackMentally_ReturnOutpost,99G_MSQ_SM_AttackMentally_Russo_P03Off,
99G_MSQ_SM_AttackMentally_TalkToRusso1,TaskConversationTopic,,,,1,99G_Russo_03,,,,,,,,,,,,,,,,,99G_AttackMentally_Russo_TalkTo_02,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_AttackMentally_TalkToRusso1,,9403.32 8985.33 646.66,,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_Yash_P02On,TaskUnlockAchievement,,,,1,SwapActive_99G_Yash_P02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_ReturnOutpost,TaskGoToPOITag,,,,1,,,,,true,,outpost_44_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_AttackMentally_ReturnOutpost,,,,,,,,,,,,,,,,,,
99G_MSQ_SM_AttackMentally_Russo_P03Off,TaskLockAchievement,,,,1,SwapActive_99G_Russo_P03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99G_MSQ_SM_HealAlly_Swap_container,99G_MSQ_SM_HealAlly_Collect_container,99G_MSQ_SM_HealAlly_Morgaine_container,99G_MSQ_SM_HealAlly_Swap2_container,99G_MSQ_SM_HealAlly_Plants_container
99G_MSQ_SM_HealAlly_Swap_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_HealAlly_Phaeris_P01On,99G_MSQ_SM_HealAlly_Morgaine_P01On,99G_MSQ_SM_HealAlly_ShrineUnlock,,
99G_MSQ_SM_HealAlly_Phaeris_P01On,TaskUnlockAchievement,,,,1,SwapActive_99G_Phaeris_P01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Morgaine_P01On,TaskUnlockAchievement,,,,1,SwapActive_99G_Morgaine_P01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Collect_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_HealAlly_Search_container,99G_MSQ_SM_HealAlly_LichenPartial_container,99G_MSQ_SM_HealAlly_Teleporter_container,99G_MSQ_SM_HealAlly_Cloud_container,
99G_MSQ_SM_HealAlly_Search_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_HealAlly_SearchMorgaine,99G_MSQ_SM_HealAlly_TalkToMorgainePre,99G_MSQ_SM_HealAlly_TalkToPhaeris1,,
99G_MSQ_SM_HealAlly_ShrineUnlock,TaskUnlockAchievement,,,,1,spiritshrine_03_50423_charted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_HealAlly_SearchMorgaine,99G_MSQ_SM_HealAlly_OptionalShrine,,,
99G_MSQ_SM_HealAlly_SearchMorgaine,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_99G_SearchMorgaine,@99G_MSQ_SM_HealAlly_SearchMorgaine,,10968.74 8555.72 315.3,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_OptionalShrine,TaskGoToPOITag,,,,1,,,,,true,,spiritshrine_03_50423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_FreePrisoner_ShrineOptional,,,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_TalkToMorgainePre,TaskConversationTopic,,,,1,99G_Morgaine_01,,,,,,,,,,,,,,,,,99G_HealAlly_Morgaine_TalkTo_00,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_TalkToMorgainePre,,10971.46 8554.66 316.67,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_TalkToPhaeris1,TaskConversationTopic,,,,1,99G_Phaeris_01,,,,,,,,,,,,,,,,,99G_HealAlly_Phaeris_TalkTo_01,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_TalkToPhaeris1,,10971.46 8554.66 316.67,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_LichenPartial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_HealAlly_CollectLichen01,99G_MSQ_SM_HealAlly_CollectLichen02,99G_MSQ_SM_HealAlly_CollectLichen03,99G_MSQ_SM_HealAlly_CollectLichen04,
99G_MSQ_SM_HealAlly_CollectLichen01,TaskHaveAndReturnItems,,,,3,99G_MSQ_04_AmberLichen,99G_MSQ_SM_HealAlly_Lichen01,100,,true,,crater_brutalburrow,,,1,,,,,,,IO_99G_MSQ_SM_HealAlly_Lichen01,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_CollectLichen,,10907.41 8629.44 320.14,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_CollectLichen02,TaskHaveAndReturnItems,,,,3,99G_MSQ_04_AmberLichen,99G_MSQ_SM_HealAlly_Lichen02,100,,true,,crater_brutalburrow,,,1,,,,,,,IO_99G_MSQ_SM_HealAlly_Lichen02,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_CollectLichen,,10889.97 8622.08 321.08,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_CollectLichen03,TaskHaveAndReturnItems,,,,3,99G_MSQ_04_AmberLichen,99G_MSQ_SM_HealAlly_Lichen03,100,,true,,crater_brutalburrow,,,1,,,,,,,IO_99G_MSQ_SM_HealAlly_Lichen03,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_CollectLichen,,10889.61 8599.87 320.86,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_CollectLichen04,TaskHaveAndReturnItems,,,,3,99G_MSQ_04_AmberLichen,99G_MSQ_SM_HealAlly_Lichen04,100,,true,,crater_brutalburrow,,,1,,,,,,,IO_99G_MSQ_SM_HealAlly_Lichen04,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_CollectLichen,,10869.55 8617.01 329.45,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Teleporter_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_HealAlly_UnlockTeleporter,99G_MSQ_SM_HealAlly_SwapOn_container,99G_MSQ_SM_HealAlly_PartialTeleporter_container,99G_MSQ_SM_HealAlly_TeleporterTriggerVolume,99G_MSQ_SM_HealAlly_TalkToPhaeris2
99G_MSQ_SM_HealAlly_UnlockTeleporter,TaskUnlockAchievement,,,,1,99G_HealAlly_Teleporter_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_SwapOn_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_HealAlly_Phaeris_P02On,99G_MSQ_SM_HealAlly_Morgaine_P02On,99G_MSQ_SM_HealAlly_Adiana_P01On,99G_MSQ_SM_HealAlly_SwapOff_container,
99G_MSQ_SM_HealAlly_Phaeris_P02On,TaskUnlockAchievement,,,,1,SwapActive_99G_Phaeris_P02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Morgaine_P02On,TaskUnlockAchievement,,,,1,SwapActive_99G_Morgaine_P02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Adiana_P01On,TaskUnlockAchievement,,,,1,SwapActive_99G_Adiana_P01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_SwapOff_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_FreePrisoner_Yash_P02Off,99G_MSQ_SM_HealAlly_Phaeris_P01Off,99G_MSQ_SM_HealAlly_Morgaine_P01Off,,
99G_MSQ_SM_FreePrisoner_Yash_P02Off,TaskLockAchievement,,,,1,SwapActive_99G_Yash_P02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Phaeris_P01Off,TaskLockAchievement,,,,1,SwapActive_99G_Phaeris_P01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Morgaine_P01Off,TaskLockAchievement,,,,1,SwapActive_99G_Morgaine_P01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_PartialTeleporter_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_HealAlly_UseTeleporter,99G_MSQ_SM_HealAlly_TeleporterTriggerVolume,,,
99G_MSQ_SM_HealAlly_UseTeleporter,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_04_UsePortal,,Enter,,,,,,,,,,,,,,,,,,,,TV_99G_GotoPhaeris,@99G_MSQ_SM_HealAlly_UseTeleporter,,10918.53 8663.79 328.479,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_TeleporterTriggerVolume,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_99G_GotoPhaeris,@99G_MSQ_SM_HealAlly_TeleporterTriggerVolume,,11203.56 8632.93 285.39,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_TalkToPhaeris2,TaskConversationTopic,,,,1,99G_Phaeris_02,,,,,,,,,,,,,,,,,99G_HealAlly_Phaeris_TalkTo_02,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_TalkToPhaeris2,,11206.46 8632.24 284.59,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Cloud_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_HealAlly_GotoAdiana,99G_MSQ_SM_HealAlly_Moss_container,,,
99G_MSQ_SM_HealAlly_GotoAdiana,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_99G_CloudGarden,@99G_MSQ_SM_HealAlly_GotoAdiana,,11098.16 8539.84 278.36,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Moss_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_HealAlly_CollectMoss,99G_MSQ_SM_HealAlly_Adiana_container,,,
99G_MSQ_SM_HealAlly_CollectMoss,TaskHaveAndReturnItems,,,,1,99G_MSQ_04_CloudMoss,99G_MSQ_SM_HealAlly_Moss,100,,,,,,,1,,,,,,,IO_99G_MSQ_SM_HealAlly_Moss,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_CollectMoss,,11086.91 8534.40 276.46,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Adiana_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_HealAlly_TalkToAdiana,99G_MSQ_SM_HealAlly_GotoMorgaine,,,
99G_MSQ_SM_HealAlly_TalkToAdiana,TaskConversationTopic,,,,1,99G_Adiana_01,,,,,,,,,,,,,,,,,99G_HealAlly_Adiana_TalkTo_01,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_TalkToAdiana,,11099.03 8536.30 278.27,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_GotoMorgaine,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_99G_GotoPhaeris,@99G_MSQ_SM_HealAlly_GotoMorgaine,,11203.56 8632.93 285.39,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Morgaine_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_HealAlly_GotoMorgaine,99G_MSQ_SM_HealAlly_UnlockCuredMorgaine,99G_MSQ_SM_HealAlly_TalkToPhaeris3,,
99G_MSQ_SM_HealAlly_TalkToPhaeris3,TaskConversationTopic,,,,1,99G_Phaeris_02,,,,,,,,,,,,,,,,,99G_HealAlly_Phaeris_TalkTo_03,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_TalkToPhaeris3,,11206.46 8632.24 284.59,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_UnlockCuredMorgaine,TaskUnlockAchievement,,,,1,99G_Morgaine_Sickness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_TalkToMorgaine,TaskConversationTopic,,,,1,99G_Morgaine_02,,,,,,,,,,,,,,,,,99G_HealAlly_Morgaine_TalkTo_01,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_TalkToMorgaine,,11207.03 8629.96 284.17,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_TalkToPhaeris4,TaskConversationTopic,,,,1,99G_Phaeris_02,,,,,,,,,,,,,,,,,99G_HealAlly_Phaeris_TalkTo_04,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_TalkToPhaeris4,,11206.46 8632.24 284.59,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Swap2_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_HealAlly_Phaeris_P03On,99G_MSQ_SM_HealAlly_Morgaine_P03On,99G_MSQ_SM_HealAlly_Phaeris_P02Off,99G_MSQ_SM_HealAlly_Morgaine_P02Off,99G_MSQ_SM_HealAlly_Adiana_P01Off
99G_MSQ_SM_HealAlly_Phaeris_P03On,TaskUnlockAchievement,,,,1,SwapActive_99G_Phaeris_P03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Morgaine_P03On,TaskUnlockAchievement,,,,1,SwapActive_99G_Morgaine_P03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Phaeris_P02Off,TaskLockAchievement,,,,1,SwapActive_99G_Phaeris_P02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Morgaine_P02Off,TaskLockAchievement,,,,1,SwapActive_99G_Morgaine_P02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Adiana_P01Off,TaskLockAchievement,,,,1,SwapActive_99G_Adiana_P01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Plants_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_HealAlly_Plant1,99G_MSQ_SM_HealAlly_Plant2,99G_MSQ_SM_HealAlly_Plant3,99G_MSQ_SM_HealAlly_Plant4,
99G_MSQ_SM_HealAlly_Plant1,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_SM_HealAlly_Pheromone01,,,99G_MSQ_SM_HealAlly_Pheromone01_interact,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_Plant1,,11309.85 8660.86 309.33,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Plant2,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_SM_HealAlly_Pheromone02,,,99G_MSQ_SM_HealAlly_Pheromone02_interact,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_Plant2,,11251.91 8924.43 403.14,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Plant3,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_SM_HealAlly_Pheromone03,,,99G_MSQ_SM_HealAlly_Pheromone03_interact,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_Plant3,,11181.29 9071.56 454.40,,,,,,,,,,,,,,,,
99G_MSQ_SM_HealAlly_Plant4,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99G_MSQ_SM_HealAlly_Pheromone04,,,99G_MSQ_SM_HealAlly_Pheromone04_interact,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_HealAlly_Plant4,,10917.16 8957.76 533.90,,,,,,,,,,,,,,,,
99G_MSQ_SM_ReconnectHive_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99G_MSQ_SM_ReconnectHive_RESET_container,99G_MSQ_SM_ReconnectHive_Morgaine_container,99G_MSQ_SM_ReconnectHive_Fungus_container,99G_MSQ_SM_ReconnectHive_TalkToPhaeris,99G_MSQ_SM_ReconnectHive_Swap_container
99G_MSQ_SM_ReconnectHive_RESET_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99G_MSQ_SM_ReconnectHive_MakeNotesVisible,99G_MSQ_SM_ReconnectHive_reset_Morgaine_P04Off,99G_MSQ_SM_ReconnectHive_reset_Morgaine_P03On,99G_MSQ_SM_ReconnectHive_reset_Yash_P03Off,99G_MSQ_SM_ReconnectHive_reset_tryLockLore
99G_MSQ_SM_ReconnectHive_MakeNotesVisible,TaskUnlockAchievement,,,,,Swap_07_ShatteredMountain_Title_06_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_ReconnectHive_reset_Morgaine_P04Off,TaskLockAchievement,,,,,SwapActive_99G_Morgaine_P04,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_ReconnectHive_reset_Morgaine_P03On,TaskUnlockAchievement,,,,,SwapActive_99G_Morgaine_P03,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_ReconnectHive_reset_Yash_P03Off,TaskLockAchievement,,,,,SwapActive_99G_Yash_P03,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_ReconnectHive_reset_tryLockLore,TaskLockAchievement,,,,,Lore_unlock_07_ShatteredMountain_Title_06_01,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_ReconnectHive_Morgaine_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99G_MSQ_SM_ReconnectHive_ReadNote,99G_MSQ_SM_ReconnectHive_NoteVO,99G_MSQ_SM_ReconnectHive_MakeNotesInvisible,99G_MSQ_SM_ReconnectHive_TalkToMorgaine,99G_MSQ_SM_ReconnectHive_GetRecipe
99G_MSQ_SM_ReconnectHive_ReadNote,TaskAchievement,,,,1,Lore_unlock_07_ShatteredMountain_Title_06_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_ReconnectHive_ReadNote,,10789.12 8828.71 557.53,,,,,,,,,,,,,,,,
99G_MSQ_SM_ReconnectHive_NoteVO,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99G_Morgaine_VoicedLoreNote_SM_01_whisper,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_ReconnectHive_MakeNotesInvisible,TaskLockAchievement,,,,1,Swap_07_ShatteredMountain_Title_06_01,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99G_MSQ_SM_ReconnectHive_TalkToMorgaine,TaskConversationTopic,,,,1,99G_Morgaine_03,,,,,,,,,,,,,,,,,99G_ReconnectHive_Morgaine_TalkTo_01,,,,,,,,,,,,,,,,,,,,,,@99G_MSQ_SM_ReconnectHive_TalkToMorgaine,,10830.50 8939.21 547.36,,,,,,,,,,,,,,,,
99G_MSQ_SM_ReconnectHive_GetRecipe,TaskGiveItem,,,,1,WorkOrder_99G_MSQ_SporeSac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
