TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
99E_MSQ_02_d_01_container_angryEarthA,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_02_d_01_01_SwapActive_99E_Morgaine_p2v1_Off,99E_MSQ_02_d_01_02_GoToPOI_2a,99E_MSQ_02_d_01_03_SwapActive_99E_Morgaine_p3_On,99E_MSQ_02_d_01_04_container_creagA,99E_MSQ_02_d_01_05_Gather_CrystalShards
99E_MSQ_02_d_01_01_SwapActive_99E_Morgaine_p2v1_Off,TaskLockAchievement,,,,1,SwapActive_MSQ_Morgaine_EG_p2v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_02_d_01_02_GoToPOI_2a,TaskGoToPOITag,,,,1,,,,,true,,crater_brutaloffering_50330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99E_MSQ_02_MyrddinClues_gotoPOI_A,,,,,,,,,,,,,,,,,,
99E_MSQ_02_d_01_03_SwapActive_99E_Morgaine_p3_On,TaskUnlockAchievement,,,,1,SwapActive_MSQ_Morgaine_EG_p3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_02_d_01_04_container_creagA,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_02_d_01_04_01_TriggerArea_CrystalCreagA,99E_MSQ_02_d_01_04_02_TalkTo_Morgaine_03,,,
99E_MSQ_02_d_01_04_01_TriggerArea_CrystalCreagA,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_99E_CrystalCreagA,@99E_MSQ_02_MyrddinClues_volume_crystalCreagA,,10941.15 7462.08 200.01,,,,,,,,,,,,,,,,
99E_MSQ_02_d_01_04_02_TalkTo_Morgaine_03,TaskConversationTopic,,,,,99E_Morgaine_p3,,,,,,,,,,,,,,,,,Topic_99E_Morgaine_p3_01,,,,,,,,,,,,,,,,,,,,,,@99E_Default_Task_TalkTo,,10941.15 7462.08 200.01,,,,,,,,,,,,,,,,
99E_MSQ_02_d_01_05_Gather_CrystalShards,TaskGatherItems,,,,3,99E_MSQ_02_CreagCrystalA,99E_MSQ_02_MyrddinCrystalsA,100,,true,,crater_brutaloffering_50330,,,true,,,,,,,IO_99E_MSQ_02_MyrddinCrystalsA,,,99E_MSQ_02_MyrddinCrystalsA_interact,,,,,,,,,,,,,,,,,,,,@99E_MSQ_02_MyrddinClues_gatherCrystals,,10920.754 7487.857 200.265,,false,false,,,,,,,,,,,,,
99E_MSQ_02_d_02_container_angryEarthB,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_02_d_02_01_GoToPOI_2b,99E_MSQ_02_d_02_02_Gather_MoreCrystalShards,99E_MSQ_02_d_02_03_SwapActive_99E_Morgaine_p3_Off,99E_MSQ_02_d_02_04_SwapActive_99E_Morgaine_p4_On,
99E_MSQ_02_d_02_01_GoToPOI_2b,TaskGoToPOITag,,,,1,,,,,true,,crater_brutalreach_50307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99E_MSQ_02_MyrddinClues_gotoPOI_B,,,,,,,,,,,,,,,,,,
99E_MSQ_02_d_02_02_Gather_MoreCrystalShards,TaskGatherItems,,,,3,99E_MSQ_02_CreagCrystalB,99E_MSQ_02_MyrddinCrystalsB,100,,true,,crater_brutalreach_50307,,,true,,,,,,,IO_99E_MSQ_02_MyrddinCrystalsB,,,99E_MSQ_02_MyrddinCrystalsB_interact,,,,,,,,,,,,,,,,,,,,@99E_MSQ_02_MyrddinClues_gatherCrystals,,10874.206 7581.936 241.209,,false,false,,,,,,,,,,,,,
99E_MSQ_02_d_02_03_SwapActive_99E_Morgaine_p3_Off,TaskLockAchievement,,,,1,SwapActive_MSQ_Morgaine_EG_p3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_02_d_02_04_SwapActive_99E_Morgaine_p4_On,TaskUnlockAchievement,,,,1,SwapActive_MSQ_Morgaine_EG_p4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_02_d_03_container_angryEarthC,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_02_d_03_01_GoToPOI_2c,99E_MSQ_02_d_03_02_TriggerArea_Sphere,99E_MSQ_02_d_03_03_container_myrddinSphereA,99E_MSQ_02_d_03_04_container_postSphereTalkTo,
99E_MSQ_02_d_03_01_GoToPOI_2c,TaskGoToPOITag,,,,1,,,,,true,,crater_brutalthicket_50310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99E_MSQ_02_MyrddinClues_gotoPOI_C,,,,,,,,,,,,,,,,,,
99E_MSQ_02_d_03_02_TriggerArea_Sphere,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_99E_MyrddinSphereA,@99E_MSQ_02_MyrddinClues_gotoPOI_C,,10830.03 7840.65 273,,,true,,,,,,,,,,,,,
99E_MSQ_02_d_03_03_container_myrddinSphereA,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_02_d_03_03_01_TalkTo_Morgaine_04,99E_MSQ_02_d_03_03_02_Interact_MyrddinSphereA,99E_MSQ_02_d_03_03_03_LorePage_MyrddinLore_02,99E_MSQ_02_d_03_03_04_Whisper_MyrddinLore_02,99E_MSQ_02_d_03_03_05_container_morgaineTimer
99E_MSQ_02_d_03_03_01_TalkTo_Morgaine_04,TaskConversationTopic,,,,,99E_Morgaine_p4,,,,,,,,,,,,,,,,,Topic_99E_Morgaine_p4_01,,,,,,,,,,,,,,,,,,,,,,@99E_Default_Task_TalkTo,,10829.626 7848.7046 272.2034,,,,,,,,,,,,,,,,
99E_MSQ_02_d_03_03_02_Interact_MyrddinSphereA,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99E_MSQ_02_MyrddinSphereA,,,99E_MSQ2_Spinning_Rings_01_interact,,,,,,,,,,,,,,,,,,,,@99E_MSQ_02_MyrddinClues_touchRingsA,,10832 7841 273,,false,true,,,,,,,,,,,,,
99E_MSQ_02_d_03_03_03_LorePage_MyrddinLore_02,TaskUnlockAchievement,,,,1,Lore_unlock_14_Edengrove_Title_01_02,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,false,,,,,,,,,,,,,
99E_MSQ_02_d_03_03_04_Whisper_MyrddinLore_02,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99E_MSQ_Myrddin_whisper_EG_02_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_02_d_03_03_05_container_morgaineTimer,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_02_d_03_03_05_00a_Remove_CreagCrystalA,99E_MSQ_02_d_03_03_05_00b_Remove_CreagCrystalB,99E_MSQ_02_d_03_03_05_01_LoreTimer,99E_MSQ_02_d_03_03_05_02_Whisper_MorgaineBark,99E_MSQ_02_d_03_03_05_03_SwapActive_99E_Morgaine_p4_Walkaway
99E_MSQ_02_d_03_03_05_00a_Remove_CreagCrystalA,TaskRemoveItem,,,,3,99E_MSQ_02_CreagCrystalA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_02_d_03_03_05_00b_Remove_CreagCrystalB,TaskRemoveItem,,,,3,99E_MSQ_02_CreagCrystalB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_02_d_03_03_05_01_LoreTimer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,@99E_MSQ_02_MyrddinClues_listenMyrddin,,,,,,,,,,,,,,,,,,
99E_MSQ_02_d_03_03_05_02_Whisper_MorgaineBark,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99E_MSQ_Morgaine_whisper_EG_01_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_02_d_03_03_05_03_SwapActive_99E_Morgaine_p4_Walkaway,TaskLockAchievement,,,,1,SwapActive_MSQ_Morgaine_EG_p4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_02_d_03_04_container_postSphereTalkTo,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_02_d_03_04_01_SwapActive_99E_Morgaine_p5_On,99E_MSQ_02_d_03_04_02_TriggerArea_WorkshopExt,99E_MSQ_02_d_03_04_03_TalkTo_Morgaine_05,,
99E_MSQ_02_d_03_04_01_SwapActive_99E_Morgaine_p5_On,TaskUnlockAchievement,,,,1,SwapActive_MSQ_Morgaine_EG_p5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_02_d_03_04_02_TriggerArea_WorkshopExt,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_99E_MyrddinWorkshopExt,@99E_MSQ_02_MyrddinClues_volume_workshopExt,,10757.4336 8027.9292 235.1411,,,,,,,,,,,,,,,,
99E_MSQ_02_d_03_04_03_TalkTo_Morgaine_05,TaskConversationTopic,,,,,99E_Morgaine_p5,,,,,,,,,,,,,,,,,Topic_99E_Morgaine_p5_01,,,,,,,,,,,,,,,,,,,,,,@99E_Default_Task_TalkTo,,10757.4336 8027.9292 235.1411,,,,,,,,,,,,,,,,
99E_MSQ_02_d_04_container_crystalCave,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_02_d_04_01_GoToPOI_2d,99E_MSQ_02_d_04_02_container_crystalCaveInt,99E_MSQ_02_d_04_03_container_caveInvestigate,99E_MSQ_02_d_04_04_SwapActive_99E_Morgaine_p5_Off,99E_MSQ_02_d_04_05_SwapActive_99E_Morgaine_p6_WalkIn
99E_MSQ_02_d_04_01_GoToPOI_2d,TaskGoToPOITag,,,,1,,,,,true,,Crystal_Cave_53003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99E_MSQ_02_MyrddinClues_gotoPOI_D,,,,,,,,,,,,,,,,,,
99E_MSQ_02_d_04_02_container_crystalCaveInt,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_02_d_04_02_01_Kill_Varangian,99E_MSQ_02_d_04_02_02_TriggerArea_WorkshopInt,,,
99E_MSQ_02_d_04_02_01_Kill_Varangian,TaskKillContribution,,1,,4,,,,,,,,,,,,,,,,,,,,Varangian,,,,,,,,,,,,,,,,,,,,@99E_MSQ_02_MyrddinClues_defeat_varangian,,,,,,,,,,,,,,,,,,
99E_MSQ_02_d_04_02_02_TriggerArea_WorkshopInt,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_99E_MyrddinWorkshopInt,@99E_MSQ_02_MyrddinClues_volume_workshopInt,,10716 8105 239.2225,,,,,,,,,,,,,,,,
99E_MSQ_02_d_04_03_container_caveInvestigate,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99E_MSQ_02_MyrddinClues_search_workshop,,10728.444 8114.025 239.233,,,false,,,,,,,,,99E_MSQ_02_d_04_03_01_Interact_ObservationIO_A,99E_MSQ_02_d_04_03_02_Interact_ObservationIO_B,99E_MSQ_02_d_04_03_03_Interact_ObservationIO_C,,
99E_MSQ_02_d_04_03_01_Interact_ObservationIO_A,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99E_MSQ_02_CrystalCaveA,,,99E_MSQ_02_Obs_CrystalCaveA_interact,,,,,,,,,,,,,,,,,,,,@99E_MSQ_02_MyrddinClues_investigateGlyphs,,,,false,true,,,,,,,,,,,,,
99E_MSQ_02_d_04_03_02_Interact_ObservationIO_B,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99E_MSQ_02_CrystalCaveB,,,99E_MSQ_02_Obs_CrystalCaveB_interact,,,,,,,,,,,,,,,,,,,,@99E_MSQ_02_MyrddinClues_investigateBook,,,,false,true,,,,,,,,,,,,,
99E_MSQ_02_d_04_03_03_Interact_ObservationIO_C,TaskGatherAndReturnItems,,,,1,99E_MSQ_02_MorgaineKey,99E_MSQ_02_Obs_CrystalCaveC,100,,,,,,,true,,,,,,,IO_99E_MSQ_02_CrystalCaveC,,,99E_MSQ_02_Obs_CrystalCaveC_interact,,,,,,,,,,,,,,,,,,,,@99E_MSQ_02_MyrddinClues_investigateDevice,,,,false,true,,,,,,,,,,,,,
99E_MSQ_02_d_04_04_SwapActive_99E_Morgaine_p5_Off,TaskLockAchievement,,,,1,SwapActive_MSQ_Morgaine_EG_p5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_02_d_04_05_SwapActive_99E_Morgaine_p6_WalkIn,TaskUnlockAchievement,,,,1,SwapActive_MSQ_Morgaine_EG_p6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_03_CollectSamples_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99E_MSQ_03_d_01_container_edengroveSettlement,99E_MSQ_03_d_02_container_angryEarthA,99E_MSQ_03_d_03_container_angryEarthB,99E_MSQ_03_d_04_container_angryEarthC,
99E_MSQ_03_d_01_container_edengroveSettlement,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_03_d_01_01_GoToPOI_Settlement,99E_MSQ_03_d_01_02_SwapActive_99E_Sun_p6v1_Off,99E_MSQ_03_d_01_03_SwapActive_99E_Sun_p7_On,99E_MSQ_03_d_01_04_TriggerArea_SunSettlement,99E_MSQ_03_d_01_05_TalkTo_Sun_03
99E_MSQ_03_d_01_01_GoToPOI_Settlement,TaskGoToPOITag,,,,1,,,,,true,,Edengrove_Settlement_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99E_MSQ_03_CollectSamples_goto_Settlement,,,,,,,,,,,,,,,,,,
99E_MSQ_03_d_01_02_SwapActive_99E_Sun_p6v1_Off,TaskLockAchievement,,,,1,SwapActive_MSQ_Sun_EG_p6v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_03_d_01_03_SwapActive_99E_Sun_p7_On,TaskUnlockAchievement,,,,1,SwapActive_MSQ_Sun_EG_p7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_03_d_01_04_TriggerArea_SunSettlement,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_99E_SunSettlement,@99E_MSQ_03_CollectSamples_findSun,,10876.6338 7913.1694 172.3776,,,,,,,,,,,,,,,,
99E_MSQ_03_d_01_05_TalkTo_Sun_03,TaskConversationTopic,,,,,99E_Sun_p7,,,,,,,,,,,,,,,,,Topic_99E_Sun_p7_01,,,,,,,,,,,,,,,,,,,,,,@99E_Default_Task_TalkTo,,10876.6338 7913.1694 172.3776,,,,,,,,,,,,,,,,
99E_MSQ_03_d_02_container_angryEarthA,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_03_d_02_01_GoToPOI_3a,99E_MSQ_03_d_02_04_SwapActive_99E_Sun_p8_On,99E_MSQ_03_d_02_02_container_poolA,99E_MSQ_03_d_02_03_SwapActive_99E_Sun_p7_Off,99E_MSQ_03_d_02_05_TalkTo_Sun_04
99E_MSQ_03_d_02_01_GoToPOI_3a,TaskGoToPOITag,,,,1,,,,,true,,crater_mysticfen_50317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99E_MSQ_03_CollectSamples_goto_POI_A,,,,,,,,,,,,,,,,,,
99E_MSQ_03_d_02_02_container_poolA,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_03_d_02_02_01_Gather_AESamples,99E_MSQ_03_d_02_02_02_container_find_poolA,,,
99E_MSQ_03_d_02_02_01_Gather_AESamples,TaskHaveAndReturnItems,,,,2,99E_MSQ_03_AEBrambles,AngryEarth,100,,true,,crater_mysticfen_50317,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99E_MSQ_03_CollectSamples_gatherAESamples,,11038 8106 155,,,,,,,,,,,,,,,,
99E_MSQ_03_d_02_02_02_container_find_poolA,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_03_d_02_02_02_01_TriggerArea_AEPoolA,99E_MSQ_03_d_02_02_02_02_Interact_AEPoolA,99E_MSQ_03_d_02_02_02_03_container_whisper1Container,,
99E_MSQ_03_d_02_02_02_01_TriggerArea_AEPoolA,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_99E_AEPoolA,@99E_MSQ_03_CollectSamples_volume_AEPool,,10994.151 8203.434 155.267,,,,,,,,,,,,,,,,
99E_MSQ_03_d_02_02_02_02_Interact_AEPoolA,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99E_MSQ_03_AEPoolA,,,99E_MSQ_03_AEPoolA_interact,,,,,,,,,,,,,,,,,,,,@99E_MSQ_03_CollectSamples_interact_AEPool,,10994.151 8203.434 155.267,,,,,,,,,,,,,,,,
99E_MSQ_03_d_02_02_02_03_container_whisper1Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_03_d_02_02_02_03_Whisper_Adiana_01,99E_MSQ_03_d_02_02_Whisper_Adiana_Timer1,,,
99E_MSQ_03_d_02_02_02_03_Whisper_Adiana_01,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99E_MSQ_Adiana_whisper_EG_01_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_03_d_02_02_Whisper_Adiana_Timer1,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,@99E_MSQ_03_CollectSamples_listen,,10994.151 8203.434 155.267,,,,,,,,,,,,,,,,
99E_MSQ_03_d_02_03_SwapActive_99E_Sun_p7_Off,TaskLockAchievement,,,,1,SwapActive_MSQ_Sun_EG_p7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_03_d_02_04_SwapActive_99E_Sun_p8_On,TaskUnlockAchievement,,,,1,SwapActive_MSQ_Sun_EG_p8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_03_d_02_05_TalkTo_Sun_04,TaskConversationTopic,,,,,99E_Sun_p8,,,,,,,,,,,,,,,,,Topic_99E_Sun_p8_01,,,,,,,,,,,,,,,,,,,,,,@99E_Default_Task_TalkTo,,10998.529 8205.402 156.233,,,,,,,,,,,,,,,,
99E_MSQ_03_d_03_container_angryEarthB,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_03_d_03_01_GoToPOI_3b,99E_MSQ_03_d_03_02_container_poolB,99E_MSQ_03_d_03_02_03_SwapActive_99E_Sun_p8_Off,99E_MSQ_03_d_03_02_04_SwapActive_99E_Sun_p9_On,99E_MSQ_03_d_03_02_05_TalkTo_Sun_05
99E_MSQ_03_d_03_01_GoToPOI_3b,TaskGoToPOITag,,,,1,,,,,true,,crater_mysticbridge_50367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99E_MSQ_03_CollectSamples_goto_POI_B,,,,,,,,,,,,,,,,,,
99E_MSQ_03_d_03_02_container_poolB,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_03_d_03_02_01_Gather_BlightedSamples,99E_MSQ_03_d_03_02_02_container_find_poolB,,,
99E_MSQ_03_d_03_02_01_Gather_BlightedSamples,TaskHaveAndReturnItems,,,,3,99E_MSQ_03_BlightedSap,Blighted,100,,true,,crater_mysticbridge_50367,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99E_MSQ_03_CollectSamples_gatherBlightSample,,11254.939 8152.352 171.467,,,,,,,,,,,,,,,,
99E_MSQ_03_d_03_02_02_container_find_poolB,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_03_d_03_02_02_00_TriggerArea_PoolMantleGuide,99E_MSQ_03_d_03_02_02_01_TriggerArea_AEPoolB,99E_MSQ_03_d_03_02_02_02_Interact_AEPoolB,99E_MSQ_03_d_03_02_02_03_container_whisper2Container,
99E_MSQ_03_d_03_02_02_00_TriggerArea_PoolMantleGuide,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_99E_PoolBMantleGuide,@99E_MSQ_03_CollectSamples_volume_AEPool,,11342.6426 8107.9277 162.7332,,,true,,,,,,,,,,,,,
99E_MSQ_03_d_03_02_02_01_TriggerArea_AEPoolB,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_99E_AEPoolB,@99E_MSQ_03_CollectSamples_volume_poolClimb,,11352.3262 8098.291 182,,,true,,,,,,,,,,,,,
99E_MSQ_03_d_03_02_02_02_Interact_AEPoolB,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99E_MSQ_03_AEPoolB,,,99E_MSQ_03_AEPoolB_interact,,,,,,,,,,,,,,,,,,,,@99E_MSQ_03_CollectSamples_interact_AEPool,,11352.4932 8095.6533 185.445,,,,,,,,,,,,,,,,
99E_MSQ_03_d_03_02_02_03_container_whisper2Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_03_d_03_02_02_03_Whisper_Adiana_02,99E_MSQ_03_d_03_02_Whisper_Adiana_Timer2,,,
99E_MSQ_03_d_03_02_02_03_Whisper_Adiana_02,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99E_MSQ_Adiana_whisper_EG_02_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_03_d_03_02_Whisper_Adiana_Timer2,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,@99E_MSQ_03_CollectSamples_listen,,11352.4932 8095.6533 185.445,,,,,,,,,,,,,,,,
99E_MSQ_03_d_03_02_03_SwapActive_99E_Sun_p8_Off,TaskLockAchievement,,,,1,SwapActive_MSQ_Sun_EG_p8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_03_d_03_02_04_SwapActive_99E_Sun_p9_On,TaskUnlockAchievement,,,,1,SwapActive_MSQ_Sun_EG_p9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99E_MSQ_03_d_03_02_05_TalkTo_Sun_05,TaskConversationTopic,,,,,99E_Sun_p9,,,,,,,,,,,,,,,,,Topic_99E_Sun_p9_01,,,,,,,,,,,,,,,,,,,,,,@99E_Default_Task_TalkTo,,11365.2715 8126.9521 156.116,,,,,,,,,,,,,,,,
99E_MSQ_03_d_04_container_angryEarthC,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99E_MSQ_03_d_04_01_TriggerArea_AEPoolC,99E_MSQ_03_d_04_02_Interact_AEPoolC,99E_MSQ_03_d_04_03_container_whisper3Container,99E_MSQ_03_d_04_04_SwapActive_99E_Sun_p9_Off,99E_MSQ_03_d_04_05_SwapActive_99E_Sun_p10_On
99E_MSQ_03_d_04_01_TriggerArea_AEPoolC,TaskTriggerArea,,,,1,,,,,,,crater_mysticbridgetower_50368,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_99E_AEPoolC,@99E_MSQ_03_CollectSamples_goto_POI_C,,11635.7383 7770.0332 171.7141,,,,,,,,,,,,,,,,
99E_MSQ_03_d_04_02_Interact_AEPoolC,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_99E_MSQ_03_AEPoolC,,,99E_MSQ_03_AEPoolC_interact,,,,,,,,,,,,,,,,,,,,@99E_MSQ_03_CollectSamples_interact_AEPool,,11635.0752 7765.6001 172.1881,,,,,,,,,,,,,,,,
