TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
1002_0104_04_Gloves_task_05_05,TaskHaveItems,,,15,1002_0104_SiphonedTwilight,Undead_Officer_Named_05,100,,true,eastconsolation4,fortdamnation,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1002_0104_ExtraLoot_02,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1002_0104_04_Gloves_task_05_06,1002_0104_04_Gloves_task_05_07,1002_0104_04_Gloves_task_05_08,1002_0104_04_Gloves_task_05_09,1002_0104_ExtraLoot_03
1002_0104_04_Gloves_task_05_06,TaskHaveItems,,,15,1002_0104_SiphonedTwilight,Undead_Officer_Named_05,100,,true,eastconsolation4,fortdamnation,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1002_0104_04_Gloves_task_05_07,TaskHaveItems,,,15,1002_0104_SiphonedTwilight,Undead_Officer_Named_05,100,,true,eastconsolation4,fortdamnation,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1002_0104_04_Gloves_task_05_08,TaskHaveItems,,,15,1002_0104_SiphonedTwilight,Undead_Officer_Named_05,100,,true,eastconsolation4,fortdamnation,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1002_0104_04_Gloves_task_05_09,TaskHaveItems,,,15,1002_0104_SiphonedTwilight,Undead_Officer_Named_05,100,,true,eastconsolation4,fortdamnation,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1002_0104_ExtraLoot_03,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1002_0104_04_Gloves_task_05_10,1002_0104_04_Gloves_task_05_11,1002_0104_04_Gloves_task_05_12,1002_0104_04_Gloves_task_05_13,1002_0104_ExtraLoot_04
1002_0104_04_Gloves_task_05_10,TaskHaveItems,,,15,1002_0104_SiphonedTwilight,Undead_Officer_Named_05,100,,true,eastconsolation4,fortdamnation,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1002_0104_04_Gloves_task_05_11,TaskHaveItems,,,15,1002_0104_SiphonedTwilight,Undead_Officer_Named_05,100,,true,eastconsolation4,fortdamnation,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1002_0104_04_Gloves_task_05_12,TaskHaveItems,,,15,1002_0104_SiphonedTwilight,Undead_Officer_Named_05,100,,true,eastconsolation4,fortdamnation,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1002_0104_04_Gloves_task_05_13,TaskHaveItems,,,15,1002_0104_SiphonedTwilight,Undead_Officer_Named_05,100,,true,eastconsolation4,fortdamnation,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1002_0104_ExtraLoot_04,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1002_0104_04_Gloves_task_05_14,1002_0104_04_Gloves_task_05_15,,,
1002_0104_04_Gloves_task_05_14,TaskHaveItems,,,15,1002_0104_SiphonedTwilight,Undead_Officer_Named_05,100,,true,eastconsolation4,fortdamnation,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1002_0104_04_Gloves_task_05_15,TaskHaveItems,,,15,1002_0104_SiphonedTwilight,Undead_Officer_Named_05,100,,true,eastconsolation4,fortdamnation,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1002_0104_GoodContainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1002_0104_01_Boots_task_08,,,,,,,,,,,,,,,1002_0104_01_Boots_task_09,1002_0104_02_Coat_task_09,1002_0104_03_Pants_task_09,1002_0104_04_Gloves_task_09,1002_0104_05_Hat_task_09
1002_0104_01_Boots_task_09,TaskHaveAndReturnItems,,,1,92_07_ShroudedIntent_Boots_QuestItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1002_0104_01_Boots_task_09,,,,,,,,,,,,,,,,,,,
1002_0104_02_Coat_task_09,TaskHaveAndReturnItems,,,1,92_07_ShroudedIntent_Chest_QuestItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1002_0104_02_Coat_task_09,,,,,,,,,,,,,,,,,,,
1002_0104_03_Pants_task_09,TaskHaveAndReturnItems,,,1,92_07_ShroudedIntent_Legs_QuestItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1002_0104_03_Pants_task_09,,,,,,,,,,,,,,,,,,,
1002_0104_04_Gloves_task_09,TaskHaveAndReturnItems,,,1,92_07_ShroudedIntent_Gloves_QuestItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1002_0104_04_Gloves_task_09,,,,,,,,,,,,,,,,,,,
1002_0104_05_Hat_task_09,TaskHaveAndReturnItems,,,1,92_07_ShroudedIntent_Helm_QuestItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1002_0104_05_Hat_task_09,,,,,,,,,,,,,,,,,,,
WEAPON QUESTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310_1314_L40Bow_Huntress_v2_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310_1314_AncientWood_Quest_container,1310_1314_HawkFeathers_Quest_container,1310_1314_LuckyRabbitsFoot_Quest_container,,
1310_1314_AncientWood_Quest_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1310_1314_AncientWood_Quest_objective_title,,,,,,,,,,,,,,,1310_1314_giveWorkOrder,1310_1314_AncientWood_container,,,
1310_1314_giveWorkOrder,TaskGiveItem,,,1,WorkOrder_1310_1314_L40Bow_Huntress_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1310_1314_Combine_Quest_task_03,,,1,,,,,,,,,,,,,,,,
1310_1314_AncientWood_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1310_1314_AncientWood_Quest_task_01,1310_1314_AncientWood_Quest_task_02,,,
1310_1314_AncientWood_Quest_task_01,TaskGoToPOITag,,,,,,,,true,,clawpointruins_50234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1310_1314_AncientWood_Quest_task_01,,,,,,,,,,,,,,,,,,,
1310_1314_AncientWood_Quest_task_02,TaskHaveItems,,,5,1310_1314_AncientWood,,,100,true,,clawpointruins_50234,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1310_1314_AncientWood_Quest_task_02,,,,,,,,,,,,,,,,,,,
1310_1314_HawkFeathers_Quest_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1310_1314_HawkFeathers_Quest_objective_title,,,,,,,,,,,,,,,1310_1314_HawkFeathers_container,,,,
1310_1314_HawkFeathers_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1310_1314_HawkFeathers_Quest_task_01,1310_1314_HawkFeathers_Quest_task_02,,,
1310_1314_HawkFeathers_Quest_task_01,TaskGoToPOITag,,,,,,,,true,eastconsolation1,animalden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1310_1314_HawkFeathers_Quest_task_01,,,,,,,,,,,,,,,,,,,
1310_1314_HawkFeathers_Quest_task_02,TaskHaveItems,,,1,1310_1314_HawkFeathers,Wolf_Alpha_Named_00,100,,true,eastconsolation1,animalden,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1310_1314_HawkFeathers_Quest_task_02,,,,,,,,,,,,,,,,,,,
1310_1314_LuckyRabbitsFoot_Quest_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1310_1314_LuckyRabbitsFoot_Quest_objective_title,,,1,,,,,,,,,,,,1310_1314_LuckyRabbitsFoot_container,1310_1314_Combine_Quest_combined_container,,,
1310_1314_LuckyRabbitsFoot_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1310_1314_LuckyRabbitsFoot_Quest_task_01,1310_1314_LuckyRabbitsFoot_Quest_task_02,,,
1310_1314_LuckyRabbitsFoot_Quest_task_01,TaskGoToPOITag,,,,,,,,true,eastconsolation4,blightedcamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1310_1314_LuckyRabbitsFoot_Quest_task_01,,,,,,,,,,,,,,,,,,,
1310_1314_LuckyRabbitsFoot_Quest_task_02,TaskHaveItems,,,1,1310_1314_LuckyRabbitsFoot,Boar_Stripped_Named_00,100,,true,eastconsolation4,blightedcamp,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1310_1314_LuckyRabbitsFoot_Quest_task_02,,,,,,,,,,,,,,,,,,,
1310_1314_Combine_Quest_combined_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1310_1314_Combine_Quest_task_05,,,,
1310_1314_Combine_Quest_task_05,TaskHaveAndReturnItems,,,1,92_02_Huntress_QuestItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1310_1314_Combine_Quest_task_05,,,,,,,,,,,,,,,,,,,
1305_1315_L40FStaff_FalmeasWrath_v2_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305_1315_SingedBranches_Quest_container,1305_1315_WyrdwoodAshes_Quest_container,1305_1315_HeartofAllFlame_Quest_container,,
1305_1315_SingedBranches_Quest_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1305_1315_SingedBranches_Quest_objective_title,,,,,,,,,,,,,,,1305_1315_giveWorkOrder,1305_1315_SingedBranches_container,,,
1305_1315_giveWorkOrder,TaskGiveItem,,,1,WorkOrder_1305_1315_L40FStaff_FalmeasWrath_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1305_1315_Combine_Quest_task_03,,,1,,,,,,,,,,,,,,,,
1305_1315_SingedBranches_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1305_1315_SingedBranches_Quest_task_01,1305_1315_SingedBranches_Quest_task_02,,,
1305_1315_SingedBranches_Quest_task_01,TaskGoToPOITag,,,,,,,,true,,greatcleavesouthwall_40301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1305_1315_SingedBranches_Quest_task_01,,,,,,,,,,,,,,,,,,,
1305_1315_SingedBranches_Quest_task_02,TaskHaveItems,,,6,1305_1315_SingedBranches,Corrupted,100,,true,,greatcleavesouthwall_40301,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1305_1315_SingedBranches_Quest_task_02,,,,,,,,,,,,,,,,,,,
1305_1315_WyrdwoodAshes_Quest_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1305_1315_WyrdwoodAshes_Quest_objective_title,,,,,,,,,,,,,,,1305_1315_WyrdwoodAshes_container,,,,
1305_1315_WyrdwoodAshes_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1305_1315_WyrdwoodAshes_Quest_task_01,1305_1315_WyrdwoodAshes_Quest_task_02,,,
1305_1315_WyrdwoodAshes_Quest_task_01,TaskGoToPOITag,,,,,,,,true,,abandoned_village_40308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1305_1315_WyrdwoodAshes_Quest_task_01,,,,,,,,,,,,,,,,,,,
1305_1315_WyrdwoodAshes_Quest_task_02,TaskHaveItems,,,5,1305_1315_WyrdwoodAshes,,,100,true,,abandoned_village_40308,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1305_1315_WyrdwoodAshes_Quest_task_02,,,,,,,,,,,,,,,,,,,
1305_1315_HeartofAllFlame_Quest_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1305_1315_HeartofAllFlame_Quest_objective_title,,,,,,,,,,,,,,,1305_1315_HeartofAllFlame_container,1305_1315_Combine_Quest_combined_container,,,
1305_1315_HeartofAllFlame_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1305_1315_HeartofAllFlame_Quest_task_01,1305_1315_HeartofAllFlame_Quest_task_02,,,
1305_1315_HeartofAllFlame_Quest_task_01,TaskGoToPOITag,,,,,,,,true,,ancient_bridge_40329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1305_1315_HeartofAllFlame_Quest_task_01,,,,,,,,,,,,,,,,,,,
1305_1315_HeartofAllFlame_Quest_task_02,TaskHaveItems,,,1,1305_1315_HeartofAllFlame,Damned_Greataxeman_M-F_03GC05c,100,,true,,ancient_bridge_40329,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1305_1315_HeartofAllFlame_Quest_task_02,,,,,,,,,,,,,,,,,,,
1305_1315_Combine_Quest_combined_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1305_1315_Combine_Quest_task_05,,,,
1305_1315_Combine_Quest_task_05,TaskHaveAndReturnItems,,,1,92_05_FalmeasWrath_QuestItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1305_1315_Combine_Quest_task_05,,,,,,,,,,,,,,,,,,,
1004_0103_Weapon_Keen_Temper_v2_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004_0103_giveWorkOrder,1004_0103_HiltLeather_Quest_container,1004_0103_CaptainsBlade_Quest_container,,
1004_0103_HiltLeather_Quest_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1004_0103_HiltLeather_Quest_objective_title,,,,,,,,,,,,,,,1004_0103_Grindstone_Quest_task_01,1004_0103_HiltLeather_Quest_task_02,1004_0103_Grindstone_Quest_task_02,,
1004_0103_giveWorkOrder,TaskGiveItem,,,1,WorkOrder_1004_0103_Weapon_Keen_Temper_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1004_0103_Combine_Quest_task_03,,,1,,,,,,,,,,,,,,,,
1004_0103_HiltLeather_Quest_task_02,TaskHaveItems,,,6,1004_0103_HiltLeather,Lost,100,,true,,cutthroatcavern,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1004_0103_HiltLeather_Quest_task_02,,,,,,,,,,,,,,,,,,,
1004_0103_Grindstone_Quest_task_01,TaskGoToPOITag,,,,,,,,true,,cutthroatcavern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1004_0103_Grindstone_Quest_task_01,,,,,,,,,,,,,,,,,,,
1004_0103_Grindstone_Quest_task_02,TaskHaveItems,,,5,1004_0103_Grindstone,,,100,true,,cutthroatcavern,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1004_0103_Grindstone_Quest_task_02,,,,,,,,,,,,,,,,,,,
1004_0103_CaptainsBlade_Quest_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1004_0103_CaptainsBlade_Quest_objective_title,,,,,,,,,,,,,,,1004_0103_CaptainsBlade_container,1004_0103_CaptainsBlade_combined_container,,,
1004_0103_CaptainsBlade_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1004_0103_CaptainsBlade_Quest_task_01,1004_0103_CaptainsBlade_Quest_task_02,,,
1004_0103_CaptainsBlade_Quest_task_01,TaskGoToPOITag,,,,,,,,true,eastconsolation2,archlightcave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1004_0103_CaptainsBlade_Quest_task_01,,,,,,,,,,,,,,,,,,,
1004_0103_CaptainsBlade_Quest_task_02,TaskHaveItems,,,1,1004_0103_CaptainsBlade,Ghost_Shipwrecked_Named_03,100,,true,eastconsolation2,archlightcave,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1004_0103_CaptainsBlade_Quest_task_02,,,,,,,,,,,,,,,,,,,
1004_0103_CaptainsBlade_combined_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1004_0103_Combine_Quest_task_05,,,,
1004_0103_Combine_Quest_task_05,TaskHaveAndReturnItems,,,1,92_03_KeenTemper_QuestItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1004_0103_Combine_Quest_task_05,,,,,,,,,,,,,,,,,,,
0204_0104_Executioner_lvl40_Weapon_v2_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0204_0104_giveWorkOrder,0204_0104_HangmansBinding_container,0204_0104_InfernalCoagulant_combined_container,,
0204_0104_giveWorkOrder,TaskGiveItem,,,1,WorkOrder_0204_0104_Executioner_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0204_0104_InfernalCoagulant_Quest_task_03,,,1,,,,,,,,,,,,,,,,
0204_0104_HangmansBinding_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0204_0104_HangmansBinding_Quest_task_01,0204_0104_HangmansBinding_Quest_task_02,0204_0104_BladeBrute_Quest_task_02,0204_0104_InfernalCoagulant_Quest_task_02,
0204_0104_HangmansBinding_Quest_task_01,TaskGoToPOITag,,,1,,,,,true,greatcleave7,mine_40305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0204_0104_HangmansBinding_Quest_task_01,,,,,,,,,,,,,,,,,,,
0204_0104_HangmansBinding_Quest_task_02,TaskHaveItems,,,6,0204_0104_HangmansBinding,Damned_Pistoleer_M-F_03GC07b,100,,true,greatcleave7,mine_40305,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0204_0104_HangmansBinding_Quest_task_02,,,,,,,,,,,,,,,,,,,
0204_0104_BladeBrute_Quest_task_02,TaskHaveItems,,,8,0204_0104_BladeBrute,,,100,true,greatcleave7,mine_40305,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0204_0104_BladeBrute_Quest_task_02,,,,,,,,,,,,,,,,,,,
0204_0104_InfernalCoagulant_Quest_task_02,TaskHaveItems,,,1,0204_0104_InfernalCoagulant,Damned_Acolyte_Named_03GC07,100,,true,greatcleave7,mine_40305,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0204_0104_InfernalCoagulant_Quest_task_02,,9780 7562,,,,,,,,,,,,,,,,,
0204_0104_InfernalCoagulant_combined_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0204_0104_Combine_Quest_task_05,,,,
0204_0104_Combine_Quest_task_05,TaskHaveAndReturnItems,,,1,92_04_Executioner_QuestItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0204_0104_InfernalCoagulant_Quest_task_05,,,,,,,,,,,,,,,,,,,
0203_0103_Hope_Manifest_lvl40_Weapon_v2_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0203_0103_MendersCloth_Quest_container,0203_0103_HopeCatalyst_combined_container,,,
0203_0103_MendersCloth_Quest_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0203_0103_MendersCloth_Quest_objective_title,,,,,,,,,,,,,,,0203_0103_giveWorkOrder,0203_0103_MendersCloth_container,,,
0203_0103_giveWorkOrder,TaskGiveItem,,,1,WorkOrder_0203_0103_Hope_Manifest_lvl40_Weapon_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0203_0103_HopeCatalyst_Quest_task_03,,,1,,,,,,,,,,,,,,,,
0203_0103_MendersCloth_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0203_0103_MendersCloth_Quest_task_01,0203_0103_MendersCloth_Quest_task_02,0203_0103_SoothsayerSalve_Quest_task_02,0203_0103_HopeCatalyst_Quest_task_02,
0203_0103_MendersCloth_Quest_task_01,TaskGoToPOITag,,,1,,,,,true,eastconsolation3,solitudecemetery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0203_0103_MendersCloth_Quest_task_01,,,,,,,,,,,,,,,,,,,
0203_0103_MendersCloth_Quest_task_02,TaskHaveItems,,,7,0203_0103_MendersCloth,Lost,100,,true,eastconsolation3,solitudecemetery,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0203_0103_MendersCloth_Quest_task_02,,,,,,,,,,,,,,,,,,,
0203_0103_SoothsayerSalve_Quest_task_02,TaskHaveItems,,,5,0203_0103_SoothsayerSalve,,,100,true,eastconsolation3,solitudecemetery,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0203_0103_SoothsayerSalve_Quest_task_02,,,,,,,,,,,,,,,,,,,
0203_0103_HopeCatalyst_Quest_task_02,TaskHaveItems,,,1,0203_0103_HopeCatalyst,Undead_Hunter_Named_03,100,,true,eastconsolation3,solitudecemetery,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0203_0103_HopeCatalyst_Quest_task_02,,,,,,,,,,,,,,,,,,,
0203_0103_HopeCatalyst_combined_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0203_0103_Combine_Quest_task_05,,,,
0203_0103_Combine_Quest_task_05,TaskHaveAndReturnItems,,,1,92_01_HopeManifest_QuestItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0203_0103_HopeCatalyst_Quest_task_05,,,,,,,,,,,,,,,,,,,
