TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
EW_Tour_2_questcomplete,TaskAchievement,,1,,EW_Tour_2_Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9405_Tour_2_Title,,,,true,1,,,,,,,,,,,,,,
EW_Rally_2_questcomplete,TaskAchievement,,1,,EW_Rally_2_Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9405_Rally_2_Title,,,,true,1,,,,,,,,,,,,,,
EW_Tour_3_questcomplete,TaskAchievement,,1,,EW_Tour_3_Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9405_Tour_3_Title,,,,true,1,,,,,,,,,,,,,,
EF_Rally_1_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EF_Rally_1,,,,
EF_Rally_1,TaskQuickCourse,,,1,EF_Rally_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
EF_Rally_2_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,EF_Rally_2,,,,
EF_Rally_2,TaskQuickCourse,,,1,EF_Rally_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
EF_Tour_1_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_1_Finish,,,,,,,,,,,,,,,EF_Tour_1,,,,
EF_Tour_1,TaskQuickCourse,,,1,EF_Tour_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_1_Finish,,,,true,1,,,,,,,,,,,,,,
EF_Tour_2_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_2_Finish,,,,,,,,,,,,,,,EF_Tour_2,,,,
EF_Tour_2,TaskQuickCourse,,,1,EF_Tour_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_2_Finish,,,,true,1,,,,,,,,,,,,,,
EF_Tour_3_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_3_Finish,,,,,,,,,,,,,,,EF_Tour_3,,,,
EF_Tour_3,TaskQuickCourse,,,1,EF_Tour_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_3_Finish,,,,true,1,,,,,,,,,,,,,,
WF_Rally_1_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,WF_Rally_1,,,,
WF_Rally_1,TaskQuickCourse,,,1,WF_Rally_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
WF_Rally_2_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,WF_Rally_2,,,,
WF_Rally_2,TaskQuickCourse,,,1,WF_Rally_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
WF_Tour_1_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_1_Finish,,,,,,,,,,,,,,,WF_Tour_1,,,,
WF_Tour_1,TaskQuickCourse,,,1,WF_Tour_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_1_Finish,,,,true,1,,,,,,,,,,,,,,
WF_Tour_2_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_2_Finish,,,,,,,,,,,,,,,WF_Tour_2,,,,
WF_Tour_2,TaskQuickCourse,,,1,WF_Tour_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_2_Finish,,,,true,1,,,,,,,,,,,,,,
WF_Tour_3_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_3_Finish,,,,,,,,,,,,,,,WF_Tour_3,,,,
WF_Tour_3,TaskQuickCourse,,,1,WF_Tour_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_3_Finish,,,,true,1,,,,,,,,,,,,,,
EF_Rally_3_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,EF_Rally_3,,,,
EF_Rally_3,TaskQuickCourse,,,1,EF_Rally_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
EF_Rally_4_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,EF_Rally_4,,,,
EF_Rally_4,TaskQuickCourse,,,1,EF_Rally_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
EF_Tour_4_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_1_Finish,,,,,,,,,,,,,,,EF_Tour_4,,,,
EF_Tour_4,TaskQuickCourse,,,1,EF_Tour_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_1_Finish,,,,true,1,,,,,,,,,,,,,,
EF_Tour_5_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_2_Finish,,,,,,,,,,,,,,,EF_Tour_5,,,,
EF_Tour_5,TaskQuickCourse,,,1,EF_Tour_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_2_Finish,,,,true,1,,,,,,,,,,,,,,
EF_Tour_6_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_3_Finish,,,,,,,,,,,,,,,EF_Tour_6,,,,
EF_Tour_6,TaskQuickCourse,,,1,EF_Tour_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_3_Finish,,,,true,1,,,,,,,,,,,,,,
GC_Rally_1_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,GC_Rally_1,,,,
GC_Rally_1,TaskQuickCourse,,,1,GC_Rally_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
GC_Rally_2_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,GC_Rally_2,,,,
GC_Rally_2,TaskQuickCourse,,,1,GC_Rally_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
GC_Tour_1_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_1_Finish,,,,,,,,,,,,,,,GC_Tour_1,,,,
GC_Tour_1,TaskQuickCourse,,,1,GC_Tour_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_1_Finish,,,,true,1,,,,,,,,,,,,,,
GC_Tour_2_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_2_Finish,,,,,,,,,,,,,,,GC_Tour_2,,,,
GC_Tour_2,TaskQuickCourse,,,1,GC_Tour_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_2_Finish,,,,true,1,,,,,,,,,,,,,,
GC_Tour_3_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_3_Finish,,,,,,,,,,,,,,,GC_Tour_3,,,,
GC_Tour_3,TaskQuickCourse,,,1,GC_Tour_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_3_Finish,,,,true,1,,,,,,,,,,,,,,
WF_Rally_3_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,WF_Rally_3,,,,
WF_Rally_3,TaskQuickCourse,,,1,WF_Rally_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
WF_Rally_4_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,WF_Rally_4,,,,
WF_Rally_4,TaskQuickCourse,,,1,WF_Rally_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
WF_Tour_4_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_1_Finish,,,,,,,,,,,,,,,WF_Tour_4,,,,
WF_Tour_4,TaskQuickCourse,,,1,WF_Tour_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_1_Finish,,,,true,1,,,,,,,,,,,,,,
WF_Tour_5_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_2_Finish,,,,,,,,,,,,,,,WF_Tour_5,,,,
WF_Tour_5,TaskQuickCourse,,,1,WF_Tour_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_2_Finish,,,,true,1,,,,,,,,,,,,,,
WF_Tour_6_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_3_Finish,,,,,,,,,,,,,,,WF_Tour_6,,,,
WF_Tour_6,TaskQuickCourse,,,1,WF_Tour_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_3_Finish,,,,true,1,,,,,,,,,,,,,,
EF_Rally_5_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,EF_Rally_5,,,,
EF_Rally_5,TaskQuickCourse,,,1,EF_Rally_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
EF_Rally_6_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,EF_Rally_6,,,,
EF_Rally_6,TaskQuickCourse,,,1,EF_Rally_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
EF_Tour_7_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_1_Finish,,,,,,,,,,,,,,,EF_Tour_7,,,,
EF_Tour_7,TaskQuickCourse,,,1,EF_Tour_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_1_Finish,,,,true,1,,,,,,,,,,,,,,
EF_Tour_8_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_2_Finish,,,,,,,,,,,,,,,EF_Tour_8,,,,
EF_Tour_8,TaskQuickCourse,,,1,EF_Tour_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_2_Finish,,,,true,1,,,,,,,,,,,,,,
EF_Tour_9_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_3_Finish,,,,,,,,,,,,,,,EF_Tour_9,,,,
EF_Tour_9,TaskQuickCourse,,,1,EF_Tour_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EF_Tour_3_Finish,,,,true,1,,,,,,,,,,,,,,
BS_Rally_1_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,BS_Rally_1,,,,
BS_Rally_1,TaskQuickCourse,,,1,BS_Rally_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
BS_Rally_2_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,BS_Rally_2,,,,
BS_Rally_2,TaskQuickCourse,,,1,BS_Rally_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
BS_Tour_1_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@BS_Tour_1_Finish,,,,,,,,,,,,,,,BS_Tour_1,,,,
BS_Tour_1,TaskQuickCourse,,,1,BS_Tour_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@BS_Tour_1_Finish,,,,true,1,,,,,,,,,,,,,,
BS_Tour_2_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@BS_Tour_2_Finish,,,,,,,,,,,,,,,BS_Tour_2,,,,
BS_Tour_2,TaskQuickCourse,,,1,BS_Tour_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@BS_Tour_2_Finish,,,,true,1,,,,,,,,,,,,,,
BS_Tour_3_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@BS_Tour_3_Finish,,,,,,,,,,,,,,,BS_Tour_3,,,,
BS_Tour_3,TaskQuickCourse,,,1,BS_Tour_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@BS_Tour_3_Finish,,,,true,1,,,,,,,,,,,,,,
GC_Rally_3_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,GC_Rally_3,,,,
GC_Rally_3,TaskQuickCourse,,,1,GC_Rally_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
GC_Rally_4_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,GC_Rally_4,,,,
GC_Rally_4,TaskQuickCourse,,,1,GC_Rally_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
GC_Tour_4_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_1_Finish,,,,,,,,,,,,,,,GC_Tour_4,,,,
GC_Tour_4,TaskQuickCourse,,,1,GC_Tour_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_1_Finish,,,,true,1,,,,,,,,,,,,,,
GC_Tour_5_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_2_Finish,,,,,,,,,,,,,,,GC_Tour_5,,,,
GC_Tour_5,TaskQuickCourse,,,1,GC_Tour_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_2_Finish,,,,true,1,,,,,,,,,,,,,,
GC_Tour_6_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_3_Finish,,,,,,,,,,,,,,,GC_Tour_6,,,,
GC_Tour_6,TaskQuickCourse,,,1,GC_Tour_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_3_Finish,,,,true,1,,,,,,,,,,,,,,
WF_Rally_5_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,WF_Rally_5,,,,
WF_Rally_5,TaskQuickCourse,,,1,WF_Rally_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
WF_Rally_6_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,WF_Rally_6,,,,
WF_Rally_6,TaskQuickCourse,,,1,WF_Rally_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
WF_Tour_7_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_1_Finish,,,,,,,,,,,,,,,WF_Tour_7,,,,
WF_Tour_7,TaskQuickCourse,,,1,WF_Tour_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_1_Finish,,,,true,1,,,,,,,,,,,,,,
WF_Tour_8_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_2_Finish,,,,,,,,,,,,,,,WF_Tour_8,,,,
WF_Tour_8,TaskQuickCourse,,,1,WF_Tour_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_2_Finish,,,,true,1,,,,,,,,,,,,,,
WF_Tour_9_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_3_Finish,,,,,,,,,,,,,,,WF_Tour_9,,,,
WF_Tour_9,TaskQuickCourse,,,1,WF_Tour_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@WF_Tour_3_Finish,,,,true,1,,,,,,,,,,,,,,
EW_Rally_1_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,EW_Rally_1,,,,
EW_Rally_1,TaskQuickCourse,,,1,EW_Rally_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
EW_Rally_2_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,EW_Rally_2,,,,
EW_Rally_2,TaskQuickCourse,,,1,EW_Rally_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
EW_Tour_1_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EW_Tour_1_Finish,,,,,,,,,,,,,,,EW_Tour_1,,,,
EW_Tour_1,TaskQuickCourse,,,1,EW_Tour_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EW_Tour_1_Finish,,,,true,1,,,,,,,,,,,,,,
EW_Tour_2_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EW_Tour_2_Finish,,,,,,,,,,,,,,,EW_Tour_2,,,,
EW_Tour_2,TaskQuickCourse,,,1,EW_Tour_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EW_Tour_2_Finish,,,,true,1,,,,,,,,,,,,,,
EW_Tour_3_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EW_Tour_3_Finish,,,,,,,,,,,,,,,EW_Tour_3,,,,
EW_Tour_3,TaskQuickCourse,,,1,EW_Tour_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@EW_Tour_3_Finish,,,,true,1,,,,,,,,,,,,,,
BS_Rally_3_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,BS_Rally_3,,,,
BS_Rally_3,TaskQuickCourse,,,1,BS_Rally_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
BS_Rally_4_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,BS_Rally_4,,,,
BS_Rally_4,TaskQuickCourse,,,1,BS_Rally_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
BS_Tour_4_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@BS_Tour_1_Finish,,,,,,,,,,,,,,,BS_Tour_4,,,,
BS_Tour_4,TaskQuickCourse,,,1,BS_Tour_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@BS_Tour_1_Finish,,,,true,1,,,,,,,,,,,,,,
BS_Tour_5_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@BS_Tour_2_Finish,,,,,,,,,,,,,,,BS_Tour_5,,,,
BS_Tour_5,TaskQuickCourse,,,1,BS_Tour_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@BS_Tour_2_Finish,,,,true,1,,,,,,,,,,,,,,
BS_Tour_6_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@BS_Tour_3_Finish,,,,,,,,,,,,,,,BS_Tour_6,,,,
BS_Tour_6,TaskQuickCourse,,,1,BS_Tour_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@BS_Tour_3_Finish,,,,true,1,,,,,,,,,,,,,,
GC_Rally_5_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,GC_Rally_5,,,,
GC_Rally_5,TaskQuickCourse,,,1,GC_Rally_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
GC_Rally_6_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,,,,,,GC_Rally_6,,,,
GC_Rally_6,TaskQuickCourse,,,1,GC_Rally_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,,,,,,,,,,
GC_Tour_7_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_1_Finish,,,,,,,,,,,,,,,GC_Tour_7,,,,
GC_Tour_7,TaskQuickCourse,,,1,GC_Tour_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_1_Finish,,,,true,1,,,,,,,,,,,,,,
GC_Tour_8_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_2_Finish,,,,,,,,,,,,,,,GC_Tour_8,,,,
GC_Tour_8,TaskQuickCourse,,,1,GC_Tour_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_2_Finish,,,,true,1,,,,,,,,,,,,,,
GC_Tour_9_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_3_Finish,,,,,,,,,,,,,,,GC_Tour_9,,,,
GC_Tour_9,TaskQuickCourse,,,1,GC_Tour_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@GC_Tour_3_Finish,,,,true,1,,,,,,,,,,,,,,
9401_Rally_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9401_Rally_StartTrigger,9401_Rally_Container1,9401_Rally_Container2,9401_Rally_Container3,9401_Rally_Container4
9401_Rally_Container1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskContainer1,9401_Rally_TaskContainer2,9401_Rally_TaskContainer3,9401_Rally_TaskContainer4,
9401_Rally_StartTrigger,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_EF_Checkpoint0,,,IO_94_EF_Checkpoint0_Interact,,,,,,,,,,,,,,,,,,,,,,8915 5280,,,,,,,,,,,,,,,,,
