TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
99A_MSQ_02_02a_TalkToTownGuard,TaskConversationTopic,,,,,0450a_TownGuard,,,,,,,,,,,,,,,,,0450a_TownGuard_TaskTopic_RumorsMSQ,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_02_02a_TalkToTownGuard,,,,,,,,,,,,,,,,,,
99A_MSQ_02_02b_TalkToMaecia,TaskConversationTopic,,,,,0404a_Constable,,,,,,,,,,,,,,,,,0404a_Constable_TaskTopic_RumorsMSQ,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_02_02a1_TalktoMaecia,,,,,,,,,,,,,,,,,,
99A_MSQ_02_02c_TalkToAtticus,TaskConversationTopic,,,,,0440a_AtticusDelphi,,,,,,,,,,,,,,,,,0440a_Atticus_TaskTopic_RumorsMSQ,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_02_02a2_TalkToAtticus,,,,,,,,,,,,,,,,,,
99A_MSQ_02_01A_container_SliceSwaps,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_02_01A_SliceSwap_Grace_00_Off,99A_MSQ_02_01A_SliceSwap_Grace_01_On,99A_MSQ_02_01A_SliceSwap_Yonas_01_On,,
99A_MSQ_02_01A_SliceSwap_Grace_00_Off,TaskLockAchievement,,,,1,SwapActive_99A_Grace_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_02_01A_SliceSwap_Grace_01_On,TaskUnlockAchievement,,,,1,SwapActive_99A_Grace_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_02_01A_SliceSwap_Yonas_01_On,TaskUnlockAchievement,,,,1,SwapActive_99A_Yonas_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_01_GoToPOI_YonasHut,TaskGoToPOITag,,,,1,,,,,true,,msq_hub_hermit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_03_01_GoToPOI_YonasHut,,9500.25 4189.21 107.29,,,1,,,,,,,,,,,,,
99A_MSQ_02_03_GoTo_YonasHut_TV,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_99A_MSQ_02_YonasHut,@99A_MSQ_03_01_GoToPOI_YonasHut,,9496.3574 4175.8823 111.8643,,,1,,,,,,,,,,,,,
99A_MSQ_02_01_EnableFactionVector,TaskUnlockAchievement,,,,1,99A_Faction_Vector_Enable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_ClimbArcturus_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_03_01_Container_Whisper,99A_MSQ_03_04_Container_VoicedNote_02,99A_MSQ_03_05_Container_TopFloor,99A_MSQ_03_06_container_SliceSwaps,
99A_MSQ_03_01_Container_Whisper,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_03_01_GoToPOI,99A_MSQ_03_01_03_TriggerWhisper03,99A_MSQ_03_02_Container_VoicedNote_01,,
99A_MSQ_03_01_GoToPOI,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_Whisper03,@99A_MSQ_03_01_GoToPOI,,9507.8721 4451.7969 105.5238,,,,,,,,,,,,,,,,
99A_MSQ_03_01_03_TriggerWhisper03,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_IsabellaWhisper_03_Interact,,,,,,,,,,,,,,,,,,,,@99A_MSQ_03_01_GoToPOI,,9499.253906 4436.030273 104.952866,1,1,,,,,,,,,,,,,,
99A_MSQ_03_02_Container_VoicedNote_01,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_03_02_ReadSiegeNote_01,99A_MSQ_03_03_TriggerVoicedNote_01,,,
99A_MSQ_03_02_ReadSiegeNote_01,TaskAchievement,,,,1,Lore_unlock_99A_MSQ_SoulwardenIntro_03_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_03_02_ReadSiegeNote_01,,9544.892578 4525.151367 108.880051,,,,,,,,,,,,,,,,
99A_MSQ_03_03_TriggerVoicedNote_01,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_MSQ_03_VoicedLoreNote_01_Interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_04_Container_VoicedNote_02,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_03_03_GoToSecondFloor,99A_MSQ_03_04_ReadSiegeNote_02,99A_MSQ_03_04_TriggerVoicedNote_02,,
99A_MSQ_03_03_GoToSecondFloor,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_Arcturus2ndFloor,@99A_MSQ_03_03_GoToSecondFloor,,9560.210938 4522.639648 128.654510,,,1,,,,,,,,,,,,,
99A_MSQ_03_04_ReadSiegeNote_02,TaskAchievement,,,,1,Lore_unlock_99A_MSQ_SoulwardenIntro_03_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_03_04_ReadSiegeNote_02,,9529.5195 4515.3931 136.371,,,,,,,,,,,,,,,,
99A_MSQ_03_04_TriggerVoicedNote_02,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_MSQ_03_VoicedLoreNote_02_Interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_05_Container_TopFloor,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_03_05A_PassBarrier,99A_MSQ_03_05B_Container_Hidden_Partial_BossEncounter,99A_MSQ_03_05C_Container_VoicedNote_03,,
99A_MSQ_03_05A_PassBarrier,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,IO_MSQ_0009_ArcturusAzothBarrier,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_ArcturusBarrier,@99A_MSQ_03_05A_PassBarrier,,9516.226562 4518.840332 136.357452,,,1,,,,,,,,,,,,,
99A_MSQ_03_05B_Container_Hidden_Partial_BossEncounter,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_03_05B_BossEncounter,99A_MSQ_03_05B_Container_Hidden_Partial_KillIndividualVCs,,,
99A_MSQ_03_05B_BossEncounter,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_MSQ_03_TormentEncounter_GlobalSuccess,,,,,,,,,,,,,,,,,,,,@99A_MSQ_03_05B_BossEncounter,,9532.901367 4517.115234 153.857376,,,1,,,,,,,,,,,,,
99A_MSQ_03_05B_Container_Hidden_Partial_KillIndividualVCs,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_03_05B_01_Kill_SW01,99A_MSQ_03_05B_02_Kill_SW02,99A_MSQ_03_05B_03_Kill_SW03,99A_MSQ_03_05B_04_Kill_Torment,
99A_MSQ_03_05B_01_Kill_SW01,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Ghost_Starved_Named_99A_Enc_Torment_SW01,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_05B_02_Kill_SW02,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Ghost_Starved_Named_99A_Enc_Torment_SW02,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_05B_03_Kill_SW03,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Ghost_Starved_Named_99A_Enc_Torment_SW03,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_05B_04_Kill_Torment,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Ghost_Starved_Named_99A_Enc_Torment,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_05C_Container_VoicedNote_03,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_03_05C_ReadSiegeNote_03,99A_MSQ_03_05C_TriggerVoicedNote_03,,,
99A_MSQ_03_05C_ReadSiegeNote_03,TaskAchievement,,,,1,Lore_unlock_99A_MSQ_SoulwardenIntro_03_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_03_05C_ReadSiegeNote_03,,9548.38 4537.02 155.22,,,,,,,,,,,,,,,,
99A_MSQ_03_05C_TriggerVoicedNote_03,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_MSQ_03_VoicedLoreNote_03_Interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_06_container_SliceSwaps,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_03_06A_SliceSwap_Yonas_01_On,99A_MSQ_03_06B_TurnOnSeatedYonas,,,
99A_MSQ_03_06A_SliceSwap_Yonas_01_On,TaskLockAchievement,,,,1,SwapActive_99A_Yonas_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_03_06B_TurnOnSeatedYonas,TaskUnlockAchievement,,,,1,SwapActive_99A_Yonas_01_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_04_ToAdiana_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_04_02_GraceTrigger,99A_MSQ_04_02_container_TalktoNPCs,99A_MSQ_04_03_GoToPOI_Daughterwell,99A_MSQ_04_05A1_PreloadIGC,99A_MSQ_04_05_cinematic_container
99A_MSQ_04_01_GoToPOI_Settlement,TaskGoToPOITag,,,,1,,,,,true,,Everfall_Settlement_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_04_01_GoToPOI_Settlement,,8893.234375 4222.485352 138.947174,,,,,,,,,,,,,,,,
99A_MSQ_04_02_container_TalktoNPCs,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_04_02a_TalkToGrace,99A_MSQ_04_02b_TalkToCaptain,99A_MSQ_04_04_container_TeklaSliceSwaps,,
99A_MSQ_04_02_GraceTrigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,Everfall_History_Trigger,@99A_MSQ_04_02_GraceTrigger,,8920.4170 4263.8975 139.1005,,,1,,,,,,,,,,,,,
99A_MSQ_04_02a_TalkToGrace,TaskConversationTopic,,,,,99A_Grace_01,,,,,,,,,,,,,,,,,99a_Grace_TaskTopic_AskAboutAdiana,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_04_02c_TalkToGrace,,8908.921875 4265.030762 139.081955,,,,,,,,,,,,,,,,
99A_MSQ_04_02b_TalkToCaptain,TaskConversationTopic,,,,,99A_Captain,,,,,,,,,,,,,,,,,99a_Captain_TaskTopic_AskAboutAdiana,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_04_02d_TalkToCaptain,,8950.777344 4209.098633 148.556549,,,,,,,,,,,,,,,,
99A_MSQ_04_04_container_TeklaSliceSwaps,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_04_04a_Tekla00Off,99A_MSQ_04_04a_Tekla01On,,,
99A_MSQ_04_04a_Tekla00Off,TaskUnlockAchievement,,,,1,SwapActive_99A_Tekla_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_04_04a_Tekla01On,TaskUnlockAchievement,,,,1,SwapActive_99A_Tekla_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_04_03_GoToPOI_Daughterwell,TaskGoToPOITag,,,,1,,,,,true,,abandoned_village_40204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_04_03_GoToPOI_Daughterwell,,,,,,,,,,,,,,,,,,
99A_MSQ_04_05_cinematic_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_04_05A_cinematicTrigger,99A_MSQ_04_05B_turnOnIGC,99A_MSQ_04_05C_endCinematicTrigger,99A_MSQ_04_05D_turnOffIGC,
99A_MSQ_04_05A1_PreloadIGC,TaskUnlockAchievement,,,,1,99A_MSQ_04_ToAdiana_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_04_05A_cinematicTrigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,ToAdiana_IGC_Trigger,@99A_MSQ_04_03_GoToPOI_Daughterwell,,8818.0 5104.0 169.0,,,1,,,,,,,,,,,,,
99A_MSQ_04_05B_turnOnIGC,TaskUnlockAchievement,,,,1,99A_MSQ_04_ToAdiana_IGC_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_04_05C_endCinematicTrigger,TaskCutsceneComplete,,,,1,99A_MSQ_04_AdianaIntro_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_04_03_GoToPOI_Daughterwell,,8830.16 5130.22 169.67,,,,,,,,,,,,,,,,
99A_MSQ_04_05D_turnOffIGC,TaskUnlockAchievement,,,,1,99A_MSQ_04_ToAdiana_IGC_Watched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_05_UnblockFountain_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_05_01_GoToPOI_CanaryMine,99A_MSQ_05_02_Container_KillCorruptedDestroyClots,99A_MSQ_05_03_SliceSwap_DaughterwellFountain,99A_MSQ_05_04A1_PreloadIGC,99A_MSQ_05_04_cinematic_container
99A_MSQ_05_01_GoToPOI_CanaryMine,TaskGoToPOITag,,,,1,,,,,true,,mine_40203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_05_01_GoToPOI_CanaryMine,,,,,,,,,,,,,,,,,,
99A_MSQ_05_02_Container_KillCorruptedDestroyClots,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_05_02_Container_KillCorruptedDestroyClots,,,,,,,,,,,,,,99A_MSQ_05_02A_Kill_Corrupted,99A_MSQ_05_02B_Kill_Clots,99A_MSQ_05_02C_Pop_SmallClots,,
99A_MSQ_05_02A_Kill_Corrupted,TaskKillContribution,,,,3,,,,,true,,mine_40203,,,,,,,,,,,,,Tendril_Corruption_15,,,,,,,,,,,,,,,,,,,,@99A_MSQ_05_02A_Kill_Corrupted,,,,,,,,,,,,,,,,,,
99A_MSQ_05_02B_Kill_Clots,TaskKillContribution,,,,2,,,,,true,,mine_40203,,,,,,,,,,,,,Darkness_Monolith_Shell_04NW06_20,,,,,,,,,,,,,,,,,,,,@99A_MSQ_05_02B_Kill_Clots,,8708.296875 5125.303223 162.294159,,,1,,,,,,,,,,,,,
99A_MSQ_05_02C_Pop_SmallClots,TaskGameEvent,,,,10,,,,,true,,mine_40203,,,,,,,,,,IO_99a_MSQ_05_PopClot,,,99a_MSQ_05_PopClot_Interact,,,,,,,,,,,,,,,,,,,,@99A_MSQ_05_02C_Pop_SmallClots,,,,,,,,,,,,,,,,,,
99A_MSQ_05_03_SliceSwap_DaughterwellFountain,TaskUnlockAchievement,,,,1,SwapActive_DaughterwellFountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_05_04_cinematic_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_05_04A_cinematicTrigger,99A_MSQ_05_04B_turnOnIGC,99A_MSQ_05_04C_endCinematicTrigger,99A_MSQ_05_04D_turnOffIGC,
99A_MSQ_05_04A1_PreloadIGC,TaskUnlockAchievement,,,,1,99A_MSQ_05_UnblockFountain_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_05_04A_cinematicTrigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,UnblockFountain_IGC_Trigger,@99A_MSQ_05_04A_cinematicTrigger,,8817.95 5116.87 169.66,,,1,,,,,,,,,,,,,
99A_MSQ_05_04B_turnOnIGC,TaskUnlockAchievement,,,,1,99A_MSQ_05_UnblockFountain_IGC_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_05_04C_endCinematicTrigger,TaskCutsceneComplete,,,,1,99A_MSQ_05_AdianaCleansingFountain_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_05_04A_cinematicTrigger,,8830.16 5130.22 169.67,,,,,,,,,,,,,,,,
99A_MSQ_05_04D_turnOffIGC,TaskUnlockAchievement,,,,1,99A_MSQ_05_UnblockFountain_IGC_Watched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_06_CorruptionTincture_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_06_02_container_GatherIngredients,99A_MSQ_06_03_container_CraftTincture,,,
99A_MSQ_06_02_container_GatherIngredients,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_06_02A_GatherOrHaveIngredients,99A_MSQ_06_02B_GatherOrHaveIngredients,99A_MSQ_06_02C_GatherOrHaveIngredients,,
99A_MSQ_06_02A_GatherOrHaveIngredients,TaskGatherAndReturnItems,,,,1,99A_MSQ_06_AzothWater,99A_MSQ_06_TinctureGatherable_01,100,,,,,,,,,,,,,,IO_99A_MSQ_06_TinctureGatherable_01,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_06_02A_GatherOrHaveIngredients,,9107.2051 5180.8687 142.6583,,,,,,,,,,,,,,,,
99A_MSQ_06_02B_GatherOrHaveIngredients,TaskGatherAndReturnItems,,,,1,99A_MSQ_06_Petalcap,99A_MSQ_06_TinctureGatherable_02,100,,,,,,,,,,,,,,IO_99A_MSQ_06_TinctureGatherable_02,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_06_02B_GatherOrHaveIngredients,,9007.1416 5177.7661 147.5968,,,,,,,,,,,,,,,,
99A_MSQ_06_02C_GatherOrHaveIngredients,TaskGatherAndReturnItems,,,,1,99A_MSQ_06_Rivercress,99A_MSQ_06_TinctureGatherable_03,100,,,,,,,,,,,,,,IO_99A_MSQ_06_TinctureGatherable_03,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_06_02C_GatherOrHaveIngredients,,9082.8594 5196.0923 143.5621,,,,,,,,,,,,,,,,
99A_MSQ_06_03_container_CraftTincture,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_06_03_CraftCorruptionTincture,99A_MSQ_06_03A_RemoveGatherable01,99A_MSQ_06_03B_RemoveGatherable02,99A_MSQ_06_03C_RemoveGatherable03,
99A_MSQ_06_03_CraftCorruptionTincture,TaskHaveAndReturnItems,,,,1,TinctureCorruptionT5,99A_MSQ_06_TinctureCraftSpot,100,,,,,,,1,TRUE,,,,,,IO_99A_MSQ_06_TinctureCraftSpot,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_06_03_CraftCorruptionTincture,,8820.5605 5124.5127 170.4554,,,,,,,,,,,,,,,,
99A_MSQ_06_03A_RemoveGatherable01,TaskRemoveItem,,,,1,99A_MSQ_06_AzothWater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_06_03B_RemoveGatherable02,TaskRemoveItem,,,,1,99A_MSQ_06_Petalcap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_06_03C_RemoveGatherable03,TaskRemoveItem,,,,1,99A_MSQ_06_Rivercress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_07_CorruptedPlans_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_07_01_GoToPOI_Ebonrock,99A_MSQ_07_02_container_KillAndInvestigate,99A_MSQ_07_02B_04_container_Rescue_Swap_Dryad,99A_MSQ_07_02B_05_Container_Whisper05,
99A_MSQ_07_01_GoToPOI_Ebonrock,TaskGoToPOITag,,,,1,,,,,true,,armory_40290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_07_01_GoToPOI_Ebonrock,,8714.837891 5340.126465 189.418533,,,,,,,,,,,,,,,,
99A_MSQ_07_02_container_KillAndInvestigate,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_07_02A_KillCorrupted,99A_MSQ_07_02B_container_CluesSequence,,,
99A_MSQ_07_02A_KillCorrupted,TaskKillContribution,,,,6,,,,,true,,armory_40290,,,,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@99A_MSQ_07_02A_KillCorrupted,,,,,,,,,,,,,,,,,,
99A_MSQ_07_02B_container_CluesSequence,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_07_02B_01_container_ExploreCampsAll,99A_MSQ_07_02B_01C_Container_Cave,,,
99A_MSQ_07_02B_01_container_ExploreCampsAll,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_07_02B_01_container_ExploreCamp,,,,,,,,,,,,,,99A_MSQ_07_02B_01_container_ExploreCamp1,99A_MSQ_07_02B_01_container_ExploreCamp2,99A_MSQ_07_02B_01_container_ExploreCamp3,,
99A_MSQ_07_02B_01_container_ExploreCamp1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_07_02B_01A_TaskTrigger_Camp,99A_MSQ_07_02B_01AA_LoreNote1,,,
99A_MSQ_07_02B_01A_TaskTrigger_Camp,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_ExploreCamp,@99A_MSQ_07_02B_01A_TaskTrigger_Camp,,8761.375977 5328.373535 191.389969,,,1,,,,,,,,,,,,,
99A_MSQ_07_02B_01AA_LoreNote1,TaskAchievement,,,,1,Lore_unlock_04_Everfall_Title_21_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_07_02B_01AA_LoreNote1,,8760.74 5327.37 192,,,,,,,,,,,,,,,,
99A_MSQ_07_02B_01_container_ExploreCamp2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_07_02B_01B_TaskTrigger_Weapons,99A_MSQ_07_02B_01CC_KillNamed,,,
99A_MSQ_07_02B_01B_TaskTrigger_Weapons,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_ExploreWeaponStockpile,@99A_MSQ_07_02B_01B_TaskTrigger_Weapons,,8723.579102 5319.598633 190.232574,,,1,,,,,,,,,,,,,
99A_MSQ_07_02B_01CC_KillNamed,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Damned_GreatAxeman_M-F_Named_02,,,,,,,,,,,,,,,,,,,,@99A_MSQ_07_02B_01CC_KillNamed,,8730.974609 5313.359863 192.715378,,,,,,,,,,,,,,,,
99A_MSQ_07_02B_01_container_ExploreCamp3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_07_02B_01C_TaskTrigger_MessHall,99A_MSQ_07_02B_01BB_LoreNote2,,,
