TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
95_s04_01_MissionAssignment_IGCSwapTimer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_01_MissionAssignment_IGCEscSkipHUDCheck,TaskOpenUiScreen,,,,1,,,,,,,,,,,,,,,,,,,HUD,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_01_MissionAssignment_IGC_Watched,TaskUnlockAchievement,,,,1,95_s04_01_Watched_MissionAssignment_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_01_Talk_Skye_NeedFire,TaskConversationTopic,,,,,95_SkyeCamp_p01,,,,,,,,,,,,,,,,,,Topic_95_s04_01_Talk_Skye_NeedFire,,,,,,,,,,,,,,,,,,,,,,@95_s04_01_SearchRing_ReturnCNSkye_Description,,,,,,,,,,,,,,,,,,,
95_s04_TASKTIMER_GENERIC,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_s04_02_GetDaichi_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_InitSwaps_Container,95_s04_02_Bonfire_Container,95_s04_02_Duel_Container,95_s04_02_Onboard_Container,
95_s04_02_InitSwaps_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_SO_Rima_Corsica_p03,95_s04_02_SwapIn_RimaCamp_p01_InCaseMissed,95_s04_02_SwapOut_DogCamp_legacy,95_s04_02_SwapIn_DogCamp_p01,
95_s04_02_SO_Rima_Corsica_p03,TaskLockAchievement,,,,1,SwapActive_Season2_Rima_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_SwapIn_RimaCamp_p01_InCaseMissed,TaskUnlockAchievement,,,,1,SwapActive_95_RimaCamp_p01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_SwapOut_DogCamp_legacy,TaskUnlockAchievement,,,,1,SwapOff_9503_Dog_legacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_SwapIn_DogCamp_p01,TaskUnlockAchievement,,,,1,SwapActive_95_DogCamp_p01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_Bonfire_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_Bonfire_setup_container,95_s04_02_BonfireSolved_IGC_Preload,95_s04_02_Bonfire_puzzle_container,95_s04_02_BonfireSolved_IGC_TV,95_s04_02_BonfireSolved_IGC_Container
95_s04_02_Bonfire_setup_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_Talk_Rima_Candidates,95_s04_02_FindDaichi_container,95_s04_02_Talk_Daichi_Enenra,95_s04_02_DA_Daichi_DiscussedEnenra,95_s04_02_Lore_Daichi_Seals_Container
95_s04_02_Talk_Rima_Candidates,TaskConversationTopic,,,,,95_RimaCamp_p01,,,,,,,,,,,,,,,,,,Topic_95_s04_02_Talk_Rima_Candidates,,,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_AskRima_Description,,,,,,,,,,,,,,,,,,,
95_s04_02_FindDaichi_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_SI_Daichi_p01_toValley,95_s04_02_TV_FindDaichi,,,
95_s04_02_SI_Daichi_p01_toValley,TaskUnlockAchievement,,,,1,SwapActive_95_s04_Daichi_p01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_TV_FindDaichi,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_95_S04_02_FindDaichi,@95_s04_02_GetDaichi_TV_FindDaichi_Description,,8612.410156 9594.798828 542.096802,,,TRUE,,,,,,,,,,,,,,
95_s04_02_Talk_Daichi_Enenra,TaskConversationTopic,,,,,95_s04_Daichi_p01,,,,,,,,,,,,,,,,,,Topic_95_s04_02_Talk_Daichi_Enenra,,,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_Intro_Description,,,,,,,,,,,,,,,,,,,
95_s04_02_DA_Daichi_DiscussedEnenra,TaskUnlockAchievement,,,,1,DA_95_s04_Daichi_DiscussedEnenra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_Lore_Daichi_Seals_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,95_s04_02_LoreSwapOn_Daichi_Seals,95_s04_02_LoreRead_Daichi_Seals,95_s04_02_HearLore_Daichi_Seals,,
95_s04_02_LoreSwapOn_Daichi_Seals,TaskUnlockAchievement,,,,1,SwapActive_95_s04_Lore_Daichi_Seals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_LoreRead_Daichi_Seals,TaskAchievement,,,,1,Lore_unlock_TalesoftheSilverCrows_Title_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_LoreNote_Description,,8615.665 9606.3232 541.6439,0,,1,542,,,,,,,,,,,,,
95_s04_02_HearLore_Daichi_Seals,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,,95_s04_02_DaichiSeals_VLN,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BonfireSolved_IGC_Preload,TaskUnlockAchievement,,,,1,95_s04_02_BonfireSolved_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_Bonfire_puzzle_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_StartBonfire_container,95_s04_02_BuilldAll_container,95_s04_02_BonfirePuzzle,95_s04_02_SolvedBonfirePuzzle,
95_s04_02_StartBonfire_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_StartBonfirePuzzle,95_s04_02_SwapGhost_A_UnlockAchievement,95_s04_02_SwapGhost_B_UnlockAchievement,95_s04_02_SwapGhost_C_UnlockAchievement,95_s04_02_SwapGhost_D_UnlockAchievement
95_s04_02_StartBonfirePuzzle,TaskUnlockAchievement,,,,1,95_s04_02_StartBonfirePuzzle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuilldAll_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_BuildFires_Description,,,1,,,,,,,,,,,,95_s04_02_BuildFires_Partial_container_B,95_s04_02_BuildFires_container,,,
95_s04_02_BuildFires_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_BuildFires_Description,,,,,,,,,,,,,,,95_s04_02_BuildFires_container_A,95_s04_02_BuildFires_container_B,95_s04_02_BuildFires_container_C,95_s04_02_BuildFires_container_D,
95_s04_02_BuildFires_IO_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_BuildFires_Description,,,1,,,,,,,,,,,,95_s04_02_BuildFires_IO_A,95_s04_02_BuildFires_IO_B,95_s04_02_BuildFires_IO_C,95_s04_02_BuildFires_IO_D,
95_s04_02_BuildFires_Simple_container_A,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_BuildFires_Partial_container_A,95_s04_02_BuildFires_IO_A,,,
95_s04_02_BuildFires_container_A,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_SwapGhost_A_UnlockAchievement,95_s04_02_BuildFires_IO_A,95_s04_02_BuildFires_A_UnlockAchievement,95_s04_02_SwapGhost_A_LockAchievement,95_s04_02_BuildFires_TakeWood_A
95_s04_02_SwapGhost_A_UnlockAchievement,TaskUnlockAchievement,,,,1,SwapActive_95_S4_Q2_Earth_Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_IO_A,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95_S04_Q2_Buildfire_A,,,95_s04_Q2_Buildfire_A_interact,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_BuildFireSeal_Description,,8614 9523 100,,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_A_UnlockAchievement,TaskUnlockAchievement,,,,1,SwapActive_95_S4_Q2_Earth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_SwapGhost_A_LockAchievement,TaskLockAchievement,,,,1,SwapActive_95_S4_Q2_Earth_Ghost,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_TakeWood_A,TaskRemoveItem,,,,1,95_S04_Wyrdwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_Partial_container_A,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_BuildFires_GetWood_A,95_s04_02_BuildFires_PickupWood_A,,,
95_s04_02_BuildFires_GetWood_A,TaskHaveAndReturnItems,,,,4,95_S04_Wyrdwood,Ghost_Starved_S4Q2,100,,,,,,,,,,,,,,,,,,Ghost_Starved_S4Q2,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_GatherSpiritWood_Description,,,,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_PickupWood_A,TaskHaveItems,,,,4,95_S04_Wyrdwood,95_S04_Q2_CollectWood,100,,,,,,,,1,,,,,,,IO_95_S04_Q2_CollectWood,,,95_s04_Q2_CollectWood_interact,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_GatherSpiritWood_Description,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_Simple_container_B,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_BuildFires_Partial_container_B,95_s04_02_BuildFires_IO_B,,,
95_s04_02_BuildFires_container_B,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_SwapGhost_B_UnlockAchievement,95_s04_02_BuildFires_IO_B,95_s04_02_BuildFires_B_UnlockAchievement,95_s04_02_SwapGhost_B_LockAchievement,95_s04_02_BuildFires_TakeWood_B
95_s04_02_SwapGhost_B_UnlockAchievement,TaskUnlockAchievement,,,,1,SwapActive_95_S4_Q2_Water_Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_IO_B,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95_S04_Q2_Buildfire_B,,,95_s04_Q2_Buildfire_B_interact,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_BuildNextFireSeal_Description,,8532 9558 100,,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_B_UnlockAchievement,TaskUnlockAchievement,,,,1,SwapActive_95_S4_Q2_Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_SwapGhost_B_LockAchievement,TaskLockAchievement,,,,1,SwapActive_95_S4_Q2_Water_Ghost,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_TakeWood_B,TaskRemoveItem,,,,1,95_S04_Wyrdwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_Partial_container_B,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_GetWood_Description,,,,,,,,,,,,,,,95_s04_02_BuildFires_GetWood_B,95_s04_02_BuildFires_PickupWood_B,,,
95_s04_02_BuildFires_GetWood_B,TaskHaveAndReturnItems,,,,4,95_S04_Wyrdwood,Ghost_Starved_S4Q2,100,,,,,,,,,,,,,,,,,,Ghost_Starved_S4Q2,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_GatherSpiritWood_Description,,,,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_PickupWood_B,TaskHaveAndReturnItems,,,,4,95_S04_Wyrdwood,95_S04_Q2_CollectWood,100,,,,,,,,1,,,,,,,IO_95_S04_Q2_CollectWood,,,95_s04_Q2_CollectWood_interact,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_GatherSpiritWood_Description,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_Simple_container_C,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_BuildFires_Partial_container_C,95_s04_02_BuildFires_IO_C,,,
95_s04_02_BuildFires_container_C,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_SwapGhost_C_UnlockAchievement,95_s04_02_BuildFires_IO_C,95_s04_02_BuildFires_C_UnlockAchievement,95_s04_02_SwapGhost_C_LockAchievement,95_s04_02_BuildFires_TakeWood_C
95_s04_02_SwapGhost_C_UnlockAchievement,TaskUnlockAchievement,,,,1,SwapActive_95_S4_Q2_Fire_Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_IO_C,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95_S04_Q2_Buildfire_C,,,95_s04_Q2_Buildfire_C_interact,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_BuildNextFireSeal2_Description,,8600 9700 100,,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_C_UnlockAchievement,TaskUnlockAchievement,,,,1,SwapActive_95_S4_Q2_Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_SwapGhost_C_LockAchievement,TaskLockAchievement,,,,1,SwapActive_95_S4_Q2_Fire_Ghost,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_TakeWood_C,TaskRemoveItem,,,,1,95_S04_Wyrdwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_Partial_container_C,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_BuildFires_GetWood_C,95_s04_02_BuildFires_PickupWood_C,,,
95_s04_02_BuildFires_GetWood_C,TaskHaveAndReturnItems,,,,4,95_S04_Wyrdwood,Ghost_Starved_S4Q2,100,,,,,,,,,,,,,,,,,,Ghost_Starved_S4Q2,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_GatherSpiritWood_Description,,,,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_PickupWood_C,TaskHaveItems,,,,4,95_S04_Wyrdwood,95_S04_Q2_CollectWood,100,,,,,,,,1,,,,,,,IO_95_S04_Q2_CollectWood,,,95_s04_Q2_CollectWood_interact,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_GatherSpiritWood_Description,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_Simple_container_D,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_BuildFires_Partial_container_D,95_s04_02_BuildFires_IO_D,,,
95_s04_02_BuildFires_container_D,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_SwapGhost_D_UnlockAchievement,95_s04_02_BuildFires_IO_D,95_s04_02_BuildFires_D_UnlockAchievement,95_s04_02_SwapGhost_D_LockAchievement,95_s04_02_BuildFires_TakeWood_D
95_s04_02_SwapGhost_D_UnlockAchievement,TaskUnlockAchievement,,,,1,SwapActive_95_S4_Q2_Wind_Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_IO_D,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95_S04_Q2_Buildfire_D,,,95_s04_Q2_Buildfire_D_interact,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_BuildLastFireSeal_Description,,8671 9600 100,,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_D_UnlockAchievement,TaskUnlockAchievement,,,,1,SwapActive_95_S4_Q2_Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_SwapGhost_D_LockAchievement,TaskLockAchievement,,,,1,SwapActive_95_S4_Q2_Wind_Ghost,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_TakeWood_D,TaskRemoveItem,,,,1,95_S04_Wyrdwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_Partial_container_D,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_BuildFires_GetWood_D,95_s04_02_BuildFires_PickupWood_D,,,
95_s04_02_BuildFires_GetWood_D,TaskHaveAndReturnItems,,,,4,95_S04_Wyrdwood,Ghost_Starved_S4Q2,100,,,,,,,,,,,,,,,,,,Ghost_Starved_S4Q2,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_GatherSpiritWood_Description,,,,,,,,,,,,,,,,,,,
95_s04_02_BuildFires_PickupWood_D,TaskHaveItems,,,,4,95_S04_Wyrdwood,95_S04_Q2_CollectWood,100,,,,,,,,1,,,,,,,IO_95_S04_Q2_CollectWood,,,95_s04_Q2_CollectWood_interact,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_GatherSpiritWood_Description,,,1,,,,,,,,,,,,,,,,
95_s04_02_LightFires_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_LightFires_Description,,,,,,,,,,,,,,,95_s04_02_LightFires_container_A,95_s04_02_LightFires_container_B,95_s04_02_LightFires_container_C,95_s04_02_LightFires_container_D,
95_s04_02_LightFires_container_A,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_LightFires_IO_A,95_s04_02_LightFires_A_SwapTimer,95_s04_02_LightFires_A_UnlockAchievement,,
95_s04_02_LightFires_IO_A,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95_S4_Q2_ShootRocket_A,,,95_s04_Q2_ShootRocket_A_interact,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_LightFires_A_Description,,8604.1533 9578.8066 544.0419,,,,,,,,,,,,,,,,,
95_s04_02_LightFires_A_SwapTimer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_LightFires_A_UnlockAchievement,TaskUnlockAchievement,,,,1,SwapActive_95_S4_Q2_Water_onfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_LightFires_container_B,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_LightFires_IO_B,95_s04_02_LightFires_B_SwapTimer,95_s04_02_LightFires_B_UnlockAchievement,,
95_s04_02_LightFires_IO_B,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95_S4_Q2_ShootRocket_B,,,95_s04_Q2_ShootRocket_B_interact,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_LightFires_B_Description,,8616.3506 9573.624 543.509,,,,,,,,,,,,,,,,,
95_s04_02_LightFires_B_SwapTimer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_LightFires_B_UnlockAchievement,TaskUnlockAchievement,,,,1,SwapActive_95_S4_Q2_Earth_onfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_LightFires_container_C,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_LightFires_IO_C,95_s04_02_LightFires_C_SwapTimer,95_s04_02_LightFires_C_UnlockAchievement,,
95_s04_02_LightFires_IO_C,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95_S4_Q2_ShootRocket_C,,,95_s04_Q2_ShootRocket_C_interact,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_LightFires_C_Description,,8626.1172 9585.5479 542.0585,,,,,,,,,,,,,,,,,
95_s04_02_LightFires_C_SwapTimer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_LightFires_C_UnlockAchievement,TaskUnlockAchievement,,,,1,SwapActive_95_S4_Q2_Wind_onfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_LightFires_container_D,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_LightFires_IO_D,95_s04_02_LightFires_D_SwapTimer,95_s04_02_LightFires_D_UnlockAchievement,,
95_s04_02_LightFires_IO_D,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95_S4_Q2_ShootRocket_D,,,95_s04_Q2_ShootRocket_D_interact,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_LightFires_D_Description,,8615.4482 9592.2637 542.2903,,,,,,,,,,,,,,,,,
95_s04_02_LightFires_D_SwapTimer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_LightFires_D_UnlockAchievement,TaskUnlockAchievement,,,,1,SwapActive_95_S4_Q2_Fire_onfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_LightFires_container_Partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_LightFires_IO_IMPOSSIBLE,95_s04_02_BonfirePuzzle,,,
95_s04_02_LightFires_IO_IMPOSSIBLE,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95_S4_Q2_ShootRocket,,,,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_LightFires_A_Description,,8604.1533 9578.8066 544.0419,1,,,,,,,,,,,,,,,,
95_s04_02_BonfirePuzzle,TaskSlayerScript,,1,,1,PuzzleSeason04Q02,,,,,,,,,,,,,,,,,,,,95_PuzzleShootRocket,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_LightFires_Description,,8615.4482 9592.2637 542.2903,,,,,,,,,,,,,,,,,
95_s04_02_SolvedBonfirePuzzle,TaskUnlockAchievement,,,,1,95_s04_02_SolvedBonfirePuzzle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BonfireSolved_IGC_TV,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_95_s04_02_BonfireSolved,@95_s04_02_GetDaichi_Trigger_BonfireSolved_Description,,8615.36 9599.46 541.96,,,TRUE,,,,,,,,,,,,,,
