TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
95A_S02_VoicesoftheDesert_Cutscene_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_Preloop_Unlock,95A_S02_VoicesoftheDesert_Trigger_IGC,95A_S02_VoicesoftheDesert_Performance_Container,95A_S02_VoicesoftheDesert_RimaTavern_Container,
95A_S02_VoicesoftheDesert_EnterTavern,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_95A_S02_VoicesoftheDesert_EnterTavern,@95A_S02_VoicesoftheDesert_EnterTavern_Desc,,6437.0952 8497.679168.3138,,,1,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Preloop_Unlock,TaskUnlockAchievement,,,,1,Unlock_95A_S02_RimaPreLoopIGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Trigger_IGC,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_95A_S02_VoicesoftheDesert_Cutscene_Start,@95A_S02_VoicesoftheDesert_EnterTavern_Desc,,6439.791 8499.6328 168.31,,,1,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Performance_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_Performance_Start,95A_S02_VoicesoftheDesert_Performance_Fallthrough_partial,95A_S02_VoicesoftheDesert_Performance_Complete,,
95A_S02_VoicesoftheDesert_Performance_Start,TaskUnlockAchievement,,,,1,Unlock_95A_S02_RimaSongIGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Performance_Fallthrough_partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_Performance_Duration,95A_S02_VoicesoftheDesert_Performance_ESCcheck,,,
95A_S02_VoicesoftheDesert_Performance_Duration,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Performance_ESCcheck,TaskOpenUiScreen,,,,1,,,,,,,,,,,,,,,,,,,HUD,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Performance_Complete,TaskUnlockAchievement,,,,1,Watched_95A_S02_RimaSongIGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_RimaTavern_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_Rima_SwapIn_Tavern,95A_S02_VoicesoftheDesert_TalkToRima,95A_S02_VoicesoftheDesert_Rima_Dialog1,95A_S02_VoicesoftheDesert_GiveSongRecipe,
95A_S02_VoicesoftheDesert_Rima_SwapIn_Tavern,TaskUnlockAchievement,,,,1,SwapActive_Season2_Rima_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_TalkToRima,TaskConversationTopic,,,,1,95A_Rima_s02_01,,,,,,,BrimstoneSands_Settlement_01,,,,,,,,,,,95A_Rima_Topic01,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_TalkToRima_Desc,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Rima_Dialog1,TaskUnlockAchievement,,,,1,95A_Rima01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_GiveSongRecipe,TaskGiveItem,,,,1,95A_S02_VoicesoftheDesert_Song_WorkOrder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Corsica_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_RimaTavern_Container,95A_S02_VoicesoftheDesert_Library_Container,95A_S02_VoicesoftheDesert_Zander_Container,95A_S02_VoicesoftheDesert_Flute_Container,95A_S02_VoicesoftheDesert_Music_Container
95A_S02_VoicesoftheDesert_Flute_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_UnlockSpiritShrine,95A_S02_VoicesoftheDesert_GoFlute,95A_S02_VoicesoftheDesert_CollectFlute,,
95A_S02_VoicesoftheDesert_Library_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_Library_Desc,,,,,,,,,,,,,,,95A_S02_VoicesoftheDesert_FuteBook,95A_S02_VoicesoftheDesert_PeacockBook,95A_S02_VoicesoftheDesert_DogBook,,
95A_S02_VoicesoftheDesert_FuteBook,TaskAchievement,,,,1,Lore_unlock_95A_BloodOfTheSands_Title_04_01,,,,,,,BrimstoneSands_Settlement_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_FluteBook_Desc,,6480.207031 8310.647461 169.921,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_PeacockBook,TaskAchievement,,,,1,Lore_unlock_95A_BloodOfTheSands_Title_02_01,,,,,,,BrimstoneSands_Settlement_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_PeacockBook_Desc,,6478.263184 8317.653320 169.66,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_DogBook,TaskAchievement,,,,1,Lore_unlock_95A_BloodOfTheSands_Title_01_01,,,,,,,BrimstoneSands_Settlement_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_DogBook_Desc,,6465.276367 8312.319336 169.93,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_GoFlute,TaskGoToPOITag,,,,1,,,,,,,,brimstonesands12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_GoFlute_Desc,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_CollectFlute,TaskGatherAndReturnItems,,,,1,95a_s02_SatyrFlute_item,95A_S02_SatyrFlute,100,,,,,brimstonesands12,,,,,,,,,,IO_95A_S02_SatyrFlute,,,95A_S02_SatyrFlute_interact,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_CollectFlute_Desc,,7616.786 8309.854 234.619,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_UnlockSpiritShrine,TaskUnlockAchievement,,,,1,spiritshrine_30436_charted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Music_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_Peacock_Container,95A_S02_VoicesoftheDesert_Jackal_Container,95A_S02_VoicesoftheDesert_Lion_Container,,
95A_S02_VoicesoftheDesert_Lion_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_GoLions,95A_S02_VoicesoftheDesert_PlaceMeat,95A_S02_VoicesoftheDesert_TakeMeat,95A_S02_VoicesoftheDesert_LionSong_Container,
95A_S02_VoicesoftheDesert_Zander_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_TalkToZander,95A_S02_VoicesoftheDesert_Zander_Dialog1,95A_S02_VoicesoftheDesert_CollectItems_Container,95A_S02_VoicesoftheDesert_CraftMeat,
95A_S02_VoicesoftheDesert_TalkToZander,TaskConversationTopic,,,,1,95A_Zander_s02_01,,,,,,,BrimstoneSands_Settlement_01,,,,,,,,,,,95A_Zander_Topic01,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_TalkToZander_Desc,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Zander_Dialog1,TaskUnlockAchievement,,,,1,95A_Zander01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_CollectItems_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_GiveLionRecipe,95A_S02_VoicesoftheDesert_GiveLionSpices,95A_S02_VoicesoftheDesert_GiveLionMeat,,
95A_S02_VoicesoftheDesert_GiveLionRecipe,TaskGiveItem,,,,1,95A_S02_VoicesoftheDesert_LionMeat_WorkOrder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_GiveLionSpices,TaskGiveItem,,,,3,95A_S02_VoicesoftheDesert_LionMeatSpice_item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_GiveLionMeat,TaskGiveItem,,,,1,95A_S02_VoicesoftheDesert_LionMeatRaw_item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_CollectSpice,TaskGatherAndReturnItems,,,,3,95A_S02_VoicesoftheDesert_LionMeatSpice_item,95A_S02_LionMeatSpice,100,,,,,,,,,,,,,,,IO_95A_S02_LionMeatSpice,,,95A_S02_LionMeatSpice_interact,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_CollectSpice_Desc,,6386.426 8606.292 160.744,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_CollectMeat,TaskHaveAndReturnItems,,,,1,95A_S02_VoicesoftheDesert_LionMeatRaw_item,wolf,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_CollectMeat_Desc,,6614.601074 8385.836914 173.760727,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_CraftMeat,TaskCraftRecipe,,,,1,,,,,,,,,,,,,,,,95A_S02_VoicesoftheDesert_LionMeat_item,,,,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_CraftMeat_Desc,,6396.365234 8449.779297 163.012329,,,1,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_GoLions,TaskGoToPOITag,,,,1,,,,,,,,ancient_ruins_lg_30317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_GoLions_Desc,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_PlaceMeat,TaskGameEvent,,,,1,,,,,,,,ancient_ruins_lg_30317,,,,,,,,,,IO_95A_S02_LionDish,,,95A_S02_LionDish_interact,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_PlaceMeat_Desc,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_TakeMeat,TaskRemoveItem,,,,1,95A_S02_VoicesoftheDesert_LionMeat_item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_LionSong_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_PerformLionSong,95A_S02_VoicesoftheDesert_GiveLionSong,,,
95A_S02_VoicesoftheDesert_GoToLionSpot,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Stay Inside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_PerformLionSong,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95A_S02_LionSong,,,95A_S02_LionSong_interact,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_PerformLionSong_Desc,,7538.253 7951.698 245.8521,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_GiveLionSong,TaskGiveItem,,,,1,95a_s02_LionSong_item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Peacock_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_GoPeacocks,95A_S02_VoicesoftheDesert_CollectFeathers,95A_S02_VoicesoftheDesert_InteractStatue,95A_S02_VoicesoftheDesert_TakeFeathers,95A_S02_VoicesoftheDesert_PeacockSong_Container
95A_S02_VoicesoftheDesert_GoPeacocks,TaskGoToPOITag,,,,1,,,,,,,,beast_den_30406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_GoPeacocks_Desc,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_CheckStatue,TaskGameEvent,,,,1,MB_MSQ2_Robes_Chest,,,,,,,,,,,,,,,,,IO_MB_MSQ2_Robes_Chest,,,MB_MSQ2_Robes_Chest_interact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_CollectFeathers,TaskGatherAndReturnItems,,,,3,95a_s02_PeacockFeather_item,95A_S02_PeacockFeathers,100,,,,,beast_den_30406,,,,,,,,,,IO_95A_S02_PeacockFeathers,,,95A_S02_PeacockFeathers_interact,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_CollectFeathers_Desc,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_InteractStatue,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95A_S02_PeacockStatue,,,95A_S02_PeacockStatue_interact,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_InteractStatue_Desc,,7738.108887 8257.628906 230.201935,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_TakeFeathers,TaskRemoveItem,,,,3,95a_s02_PeacockFeather_item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_PeacockSong_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_PerformBirdSong,95A_S02_VoicesoftheDesert_GiveBirdSong,,,
95A_S02_VoicesoftheDesert_GoToBirdSpot,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Stay Inside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_PerformBirdSong,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95A_S02_PeacockSong,,,95A_S02_PeacockSong_interact,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_PerformBirdSong_Desc,,7745.9843 8263.4814 234.1049,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_GiveBirdSong,TaskGiveItem,,,,1,95a_s02_PeacockSong_item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Jackal_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_GoJackals,95A_S02_VoicesoftheDesert_TalkToJackal,95A_S02_VoicesoftheDesert_Jackal_Dialog1,95A_S02_VoicesoftheDesert_JackalSong_Container,
95A_S02_VoicesoftheDesert_GoJackals,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Stay Inside,,,,,,,,,,,,,,,,,,,,95A_FindJackal,@95A_S02_VoicesoftheDesert_GoJackals_Desc,,7696.563477 8041.402832 238.640610,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_TalkToJackal,TaskConversationTopic,,,,1,1661_Jackal,,,,,,,,,,,,,,,,,,95A_Jackal_Topic01,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_TalkToJackal_Desc,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Jackal_Dialog1,TaskUnlockAchievement,,,,1,95A_Jackal01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_JackalSong_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_PerformDogSong,95A_S02_VoicesoftheDesert_GiveDogSong,,,
95A_S02_VoicesoftheDesert_GoToDogSpot,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Stay Inside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_PerformDogSong,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95A_S02_JackalSong,,,95A_S02_JackalSong_interact,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_PerformDogSong_Desc,,7695.534180 8045.202637 238.590042,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_GiveDogSong,TaskGiveItem,,,,1,95a_s02_JackalSong_item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Craft_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_CraftSong_Desc,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_CraftSong,,,,
95A_S02_VoicesoftheDesert_CraftSong,TaskCraftRecipe,,,,1,,,,,,,,,,,,,,,,95a_s02_VoicesoftheDesertSong_item,,,,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_CraftSong_Desc,,6412.484375 8402.017578 163.878693,,,1,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_ReturnRima_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_SwapRima_Container,95A_S02_VoicesoftheDesert_Grove_Container,,,
95A_S02_VoicesoftheDesert_SwapRima_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_Rima_Swap_FromCorsica,95A_S02_VoicesoftheDesert_Rima_Swap_ToGrove,,,
95A_S02_VoicesoftheDesert_Rima_Swap_FromCorsica,TaskLockAchievement,,,,1,SwapActive_Season2_Rima_1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Rima_Swap_ToGrove,TaskUnlockAchievement,,,,1,SwapActive_Season2_Rima_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Grove_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_GoJupiter,95A_S02_VoicesoftheDesert_TalkRima_Container,95A_S02_VoicesoftheDesert_PerformRimaSong,95A_S02_VoicesoftheDesert_UnlockRimasRoom,95A_S02_VoicesoftheDesert_Lute_Container
95A_S02_VoicesoftheDesert_GoJupiter,TaskGoToPOITag,,,,1,,,,,,,,phantomtree_30310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_GoJupiter_Desc,,6726.259277 7768.402344 49.039078,,,TRUE,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_UnlockRimasRoom,TaskUnlockAchievement,,,,1,95A_RimasRoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_TalkRima_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_TalkToRimaSong,95A_S02_VoicesoftheDesert_Rima_Dialog2,,,
95A_S02_VoicesoftheDesert_TalkToRimaSong,TaskConversationTopic,,,,1,95A_Rima_s02_02,,,,,,,phantomtree_30310,,,,,,,,,,,95A_Rima_Topic02,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_TalkToRimaSong_Desc,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Rima_Dialog2,TaskUnlockAchievement,,,,1,95A_Rima02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_PerformRimaSong,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95A_S02_OpenCaveSong,,,95A_S02_OpenCaveSong_interact,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_PerformRimaSong_Desc,,6729.985840 7769.521484 49.041817,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Lute_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_GoToLuteSpot,95A_S02_VoicesoftheDesert_CollectLute,95A_S02_VoicesoftheDesert_TalkToRimaReturn,95A_S02_VoicesoftheDesert_TakeLute,95A_S02_VoicesoftheDesert_Rima_Dialog3
95A_S02_VoicesoftheDesert_GoToLuteSpot,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Stay Inside,,,,,,,,,,,,,,,,,,,,95A_EnterLuteRoom,@95A_S02_VoicesoftheDesert_CollectLute_Desc,,6732.654785 7767.912598 52.030228,,,1,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_CollectLute,TaskGatherAndReturnItems,,,,1,95a_s02_LuteofPhoebos_item,95A_S02_LuteChest,100,,,,,,,,,,,,,,,IO_95A_S02_LuteChest,,,95A_S02_LuteChest_interact,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_CollectLute_Desc,,6865.690918 7636.328125 73.251411,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_ReturnCorsica_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_VoicesoftheDesert_ReturnCorsica,95A_S02_VoicesoftheDesert_Rima_Swap_FromGrove,95A_S02_VoicesoftheDesert_Rima_Swap_ToCorsica,95A_S02_VoicesoftheDesert_ReturnCorsica,95A_S02_VoicesoftheDesert_Zander_Dialog1Lock
95A_S02_VoicesoftheDesert_TalkToRimaReturn,TaskConversationTopic,,,,1,95A_Rima_s02_02,,,,,,,phantomtree_30310,,,,,,,,,,,95A_Rima_Topic03,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_TalkToRimaReturn_Desc,,,,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_TakeLute,TaskRemoveItem,,,,1,95a_s02_LuteofPhoebos_item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Rima_Dialog3,TaskUnlockAchievement,,,,1,95A_Rima03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Zander_Dialog1Lock,TaskLockAchievement,,,,1,95A_Zander01,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Rima_Swap_FromGrove,TaskLockAchievement,,,,1,SwapActive_Season2_Rima_2,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Rima_Swap_ToCorsica,TaskUnlockAchievement,,,,1,SwapActive_Season2_Rima_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_ReturnCorsica,TaskGoToPOITag,,,,1,,,,,,,,BrimstoneSands_Settlement_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_ReturnCorsica_Desc,,,,,,,,,,,,,,,,,,,
95A_S02_SecondThoughts_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95A_S02_SecondThoughts_Talk_Container,95A_S02_SecondThoughts_GoToHeru_Container,95A_S02_SecondThoughts_Swap_Container,95A_S02_SecondThoughts_Ambush_Container,
