TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
01_SoleSurvivor2_Tutorial_TakeRapier,TaskHaveAndReturnItems,1hRapierDropT2,,,1,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Loot,,,1,true,,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_Weapon2_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Loot,,,1,true,,,,,,,,,,,01_SoleSurvivor2_Tutorial_TakeFireStaff,01_SoleSurvivor2_Tutorial_TakeVoidGauntlet,01_SoleSurvivor2_Tutorial_TakeGreatSword,,
01_SoleSurvivor2_Tutorial_TakeFireStaff,TaskHaveAndReturnItems,2hStaffFireDropT2,,,1,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Loot,,,1,true,,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_TakeVoidGauntlet,TaskHaveAndReturnItems,1hGauntletVoidDropT2,,,1,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Loot,,,1,true,,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_TakeGreatSword,TaskHaveAndReturnItems,2hGreatSwordDropT2,,,1,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Loot,,,1,true,,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_Equip_Tutorials,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_Tutorial_Inventory,01_SoleSurvivor2_EquipWeapon_partial_redux,01_SoleSurvivor2_UnlockDoor,01_SoleSurvivor2_FTUE_EnterRuins_00_Trigger,
01_SoleSurvivor2_PostSatchel_Equipment,TaskOpenUiScreen,,,,1,,,,,,,,,,,,,,,,,,Inventory,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_EquipWeapon_partial_redux,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,,,,,,,,,,,,,01_SoleSurvivor2_EquipWeapon_partial_reduxAddition,01_SoleSurvivor2_Tutorial_WeaponSoldier_container,01_SoleSurvivor2_Tutorial_WeaponDestroyer_container,01_SoleSurvivor2_Tutorial_WeaponRanger_container,
01_SoleSurvivor2_EquipWeapon_partial_reduxAddition,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,01_SoleSurvivor2_Tutorial_WeaponMusketeer_container,01_SoleSurvivor2_Tutorial_WeaponOccultist_container,01_SoleSurvivor2_Tutorial_WeaponMystic_container,01_SoleSurvivor2_Tutorial_WeaponSwordsman_container,
01_SoleSurvivor2_Tutorial_WeaponSoldier_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Loot,,,1,true,,,,,,,,,,,01_SoleSurvivor2_EquipWeapon_Longsword,01_SoleSurvivor2_EquipWeapon_Hatchet,,,
01_SoleSurvivor2_EquipWeapon_Longsword,TaskEquipItem,,,,1,SoldierArchetype_1hLongsword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_EquipWeapon_Hatchet,TaskEquipItem,,,,1,SoldierArchetype_1hHatchet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_WeaponDestroyer_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Loot,,,1,true,,,,,,,,,,,01_SoleSurvivor2_EquipWeapon_GreatAxe,01_SoleSurvivor2_EquipWeapon_Warhammer,,,
01_SoleSurvivor2_EquipWeapon_GreatAxe,TaskEquipItem,,,,1,DestroyerArchetype_2hGreataxe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_EquipWeapon_Warhammer,TaskEquipItem,,,,1,DestroyerArchetype_2hWarhammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_WeaponRanger_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Loot,,,1,true,,,,,,,,,,,01_SoleSurvivor2_EquipWeapon_Bow,01_SoleSurvivor2_EquipWeapon_Spear,,,
01_SoleSurvivor2_EquipWeapon_Bow,TaskEquipItem,,,,1,RangerArchetype_2hBow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_EquipWeapon_Spear,TaskEquipItem,,,,1,RangerArchetype_2hSpear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_WeaponMusketeer_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Loot,,,1,true,,,,,,,,,,,01_SoleSurvivor2_EquipWeapon_Rapier,01_SoleSurvivor2_EquipWeapon_Musket,,,
01_SoleSurvivor2_EquipWeapon_Rapier,TaskEquipItem,,,,1,MusketeerArchetype_1hRapier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_EquipWeapon_Musket,TaskEquipItem,,,,1,MusketeerArchetype_2hMusket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_WeaponOccultist_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Loot,,,1,true,,,,,,,,,,,01_SoleSurvivor2_EquipWeapon_FireStaff,01_SoleSurvivor2_EquipWeapon_GauntletIce,,,
01_SoleSurvivor2_EquipWeapon_FireStaff,TaskEquipItem,,,,1,OccultistArchetype_2hStaffFire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_EquipWeapon_GauntletIce,TaskEquipItem,,,,1,OccultistArchetype_1hGauntletIce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_WeaponMystic_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Loot,,,1,true,,,,,,,,,,,01_SoleSurvivor2_EquipWeapon_VoidGauntlet,01_SoleSurvivor2_EquipWeapon_StaffLife,,,
01_SoleSurvivor2_EquipWeapon_VoidGauntlet,TaskEquipItem,,,,1,MysticArchetype_1hGauntletVoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_EquipWeapon_StaffLife,TaskEquipItem,,,,1,MysticArchetype_2hStaffLife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_WeaponSwordsman_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Loot,,,1,true,,,,,,,,,,,01_SoleSurvivor2_EquipWeapon_GreatSword,01_SoleSurvivor2_EquipWeapon_Blunderbuss,,,
01_SoleSurvivor2_EquipWeapon_GreatSword,TaskEquipItem,,,,1,SwordsmanArchetype_2hGreatsword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_EquipWeapon_Blunderbuss,TaskEquipItem,,,,1,SwordsmanArchetype_2hBlunderbuss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_RuinsInventory_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_RuinsInventory_Trigger,@01_SoleSurvivor2_Tutorial_RuinsInventory_Trigger,,718.30 369.91 23.16,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_Inventory,TaskUnlockAchievement,,,,1,MSQ_Tutorial_Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Inventory,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_UnlockDoor,TaskUnlockAchievement,,,,1,FTUE_AncientRuins_Door,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Container_EnteringRuins,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_FTUE_First_Fight_Trigger,01_SoleSurvivor2_TargetLock_Tutorial01,01_SoleSurvivor2_Combat01_Failsafe_Partial,,
01_SoleSurvivor2_FTUE_EnterRuins_00_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_EnterRuins_00_Trigger,@01_SoleSurvivor2_Tutorial_RuinsInventory_Trigger,,717.6479 371.0387 23.0589,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_Container_MovingRuin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_Combat01_Trigger_ToChest,01_SoleSurvivor2_Combat01_Trigger_ChestDiscovery,01_SoleSurvivor2_Combat02_Grand_Failsafe_Partial,,
01_SoleSurvivor2_FTUE_First_Fight_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_First_Fight_Trigger,@01_SoleSurvivor2_Tutorial_RuinsInventory_Trigger,,692.4614 381.3468 26.4687,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_CombatMoves,TaskUnlockAchievement,,,,1,MSQ_Tutorial_CombatMoves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_CombatMoves,,,,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat01_Failsafe_Partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_Combat_CorruptedLegionnaire1,01_SoleSurvivor2_Combat01_Trigger_Failsafe,,,
01_SoleSurvivor2_TargetLock_Tutorial01,TaskUnlockAchievement,,,,1,Tutorial_TargetLock1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat_CorruptedLegionnaire1,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Legion_Legionnaire,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Combat_CorruptedLegionnaire,,,,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat01_Trigger_Failsafe,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_First_Fight_Trigger_Failsafe,@01_SoleSurvivor2_Tutorial_RuinsExplore_Trigger,,661.0569 394.7316 26.0682,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat01_Trigger_ToChest,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_First_Fight_Trigger_Failsafe,@01_SoleSurvivor2_Tutorial_RuinsExplore_Trigger,,661.0569 394.7316 26.0682,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat01_Trigger_ChestDiscovery,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_Chest_Discovery_Trigger,@01_SoleSurvivor2_Tutorial_RuinsExplore_Trigger,,663.2387 407.6369 26.4701,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat02_Grand_Failsafe_Partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_Container_ChestLoot,01_SoleSurvivor2_Combat_Corrupted_02_Failsafe,01_SoleSurvivor2_Combat02_Trigger_Failsafe,,
01_SoleSurvivor2_ChestLoot_Failsafe_Partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_Container_ChestLoot,01_SoleSurvivor2_Tutorial_RuinStairs_Trigger_Hidden,01_SoleSurvivor2_Combat_Corrupted_02_Failsafe,01_SoleSurvivor2_Combat02_Trigger_Failsafe,
01_SoleSurvivor2_Container_ChestLoot,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_Tutorial_TakeChestLoot,01_SoleSurvivor2_ChestLoot_EquipPotion,01_SoleSurvivor2_Combat_CorruptedLegionnaire2,01_SoleSurvivor2_TargetLock_Tutorial02,
01_SoleSurvivor2_Tutorial_TakeChestLoot,TaskHaveAndReturnItems,,,,1,PotionHealthT1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_ChestLoot,,663.9484 414.0244 26.4870,,,,,,,,,,,,,,,,,
01_SoleSurvivor2_ChestLoot_EquipPotion,TaskEquipItem,,,,1,PotionHealthT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_EquipItem,,,,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat_Corrupted_02_Failsafe,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Combat_CorruptedLegionnaire,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_RuinStairs_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_RuinStairs_Trigger,@01_SoleSurvivor2_Tutorial_RuinsExplore_Trigger,,639.6010 420.0532 22.1520,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_EquipItem_Failsafe_Partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_ChestLoot_EquipPotion,01_SoleSurvivor2_Tutorial_RuinStairs_Trigger_Hidden,01_SoleSurvivor2_Combat_Corrupted_02_Failsafe,01_SoleSurvivor2_Combat02_Trigger_Failsafe,
01_SoleSurvivor2_Tutorial_RuinStairs_Trigger_Hidden,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_RuinStairs_Trigger_Failsafe,@01_SoleSurvivor2_Tutorial_RuinsExplore_Trigger,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat02_Trigger_Discovery,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_RuinStairs_Trigger_Failsafe,@01_SoleSurvivor2_Tutorial_RuinsExplore_Trigger,,634.2177 421.4542 20.2468,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_BasicMovement,TaskUnlockAchievement,,,,1,MSQ_Tutorial_BasicMovement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_RuinsExplore_Trigger,,,,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat02_Failsafe_Partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_Combat_CorruptedLegionnaire2,01_SoleSurvivor2_Combat02_Trigger_Failsafe,,,
01_SoleSurvivor2_TargetLock_Tutorial02,TaskUnlockAchievement,,,,1,Tutorial_TargetLock2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat_CorruptedLegionnaire2,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Legion_Legionnaire,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Combat_CorruptedLegionnaire,,,,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat02_Trigger_Failsafe,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_Second_Fight_Trigger_Failsafe,@01_SoleSurvivor2_Tutorial_Climb,,595.04 388.86 22.36,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat02_Trigger_Failsafe_ForClimb,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_Second_Fight_Trigger_Failsafe,@01_SoleSurvivor2_Tutorial_Climb,,591.1970 392.5644 22.36,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_Container_Tutorial3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_Combat02_Trigger_Failsafe_ForClimb,01_SoleSurvivor2_Tutorial_Climb_Tutorials,01_SoleSurvivor2_TargetSwap_Tutorial,,
01_SoleSurvivor2_Skill_Failsafe_Partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_Tutorial_Skill_Tutorials,01_SoleSurvivor2_Skill_Trigger_Failsafe_Hidden,,,
01_SoleSurvivor2_Tutorial_Skill_Tutorials,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_Tutorial_WeaponMastery,,,,
01_SoleSurvivor2_Tutorial_Climb_Tutorials,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_Tutorial_Climb,01_SoleSurvivor2_Climb_Trigger,,,
01_SoleSurvivor2_Tutorial_Climb,TaskUnlockAchievement,,,,1,MSQ_Tutorial_Climb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Climb,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Climb_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_Climb_Trigger,@01_SoleSurvivor2_Tutorial_Climb,,591.1970 392.5644 22.36,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_Climb_Trigger_Leave,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Leave,,,,,,,,,,,,,,,,,,,,FTUE_Climb_Trigger,@01_SoleSurvivor2_Tutorial_Climb,,591.1970 392.5644 22.36,1,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat_CorruptedLegionnaire3,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Legion_Legionnaire,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Combat_CorruptedLegionnaire,,,,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_WeaponMastery,TaskUnlockAchievement,,,,1,MSQ_Tutorial_WeaponMastery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_WeaponMastery,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Container_Tutorial4,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_Combat03_Failsafe_Partial,01_SoleSurvivor2_Skill_Failsafe_Partial,01_SoleSurvivor2_Skill_Trigger_Failsafe_ToDeer,,
01_SoleSurvivor2_TargetSwap_Tutorial,TaskUnlockAchievement,,,,1,Tutorial_TargetLockSwitch1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat_Corrupted,TaskKillContribution,,,,4,,,,,,,,,,,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Combat_Corrupted,,,,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat03_Trigger_Failsafe,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_Third_Fight_Trigger_Failsafe,@01_SoleSurvivor2_Tutorial_RuinsExplore_Trigger,,535.5001 368.3783 34.1262,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat03_Trigger_ToDeer,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_Skill_Trigger_Failsafe,@01_SoleSurvivor2_Tutorial_RuinsExplore_Trigger,,566.4343 371.8309 26.0794,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_Combat03_Failsafe_Partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_Combat_Corrupted,01_SoleSurvivor2_Combat03_Trigger_Failsafe,,,
01_SoleSurvivor2_Jump_Trigger_Failsafe_Hidden,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_Jump_Trigger_Failsafe,@01_SoleSurvivor2_Tutorial_RuinsExplore_Trigger,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Apply_Skills,TaskOpenUiScreen,,,,1,,,,,,,,,,,,,,,,,,Skills,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_WeaponMastery,,,,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Skill_Trigger_Failsafe_Hidden,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_Skill_Trigger_Failsafe,@01_SoleSurvivor2_Tutorial_RuinsExplore_Trigger,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Skill_Trigger_Failsafe_ToDeer,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_Skill_Trigger_Failsafe,@01_SoleSurvivor2_Tutorial_RuinsExplore_Trigger,,566.4343 371.8309 26.0794,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_Jump_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_Jump_Trigger,@01_SoleSurvivor2_Tutorial_Jump,,542.47 367.10 30.39,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_Tutorial_Jump,TaskUnlockAchievement,,,,1,MSQ_Tutorial_Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_Jump,,,,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Container_VistaIGC,ConsecutiveTaskContainer,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_VistaIGC_Start_Trigger,01_SoleSurvivor2_VistaIGC_Unlock,01_SoleSurvivor2_VistaIGC_Fallthrough_partial,01_SoleSurvivor2_VistaIGC_Watched,
01_SoleSurvivor2_VistaIGC_Start_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_Vista_Trigger,@01_SoleSurvivor2_VistaIGC_Start_Trigger,,516.0 371.0 43.0,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_VistaIGC_Unlock,TaskUnlockAchievement,,,,1,FTUE_Vista_Cinematic_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_VistaIGC_Fallthrough_partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_VistaIGC_cinematic_timer,01_SoleSurvivor2_VistaIGC_HUDcheck,,,
