Level,DisplayName,RequiredLevel,MaximumInfluence,InfluenceCost,CurrencyCost,SanityCheck,GameEventId,SpecializationPoint,SkillBonus,RecipeLevel,RollBonus,MinGearScoreBonus,MaxGearScoreBonus,MinGearScoreBonusT2,MaxGearScoreBonusT2,MinGearScoreBonusT3,MaxGearScoreBonusT3,MinGearScoreBonusT4,MaxGearScoreBonusT4,MinGearScoreBonusT5,MaxGearScoreBonusT5,ResourceTierUnlocks,EntitlementId,XpReward
277,,0,1895600,1892800,0,true,,,,277,1535,0,0,,,,,,,,,5,,1028.45
278,,0,1898400,1895600,0,true,,,,278,1540,0,0,,,,,,,,,5,,1031.8
279,,0,1901200,1898400,0,true,,,,279,1545,0,0,,,,,,,,,5,,1035.15
280,,0,1904000,1901200,0,true,,,,280,1550,0,0,,,,,,,,,5,,1038.5
281,,0,1906800,1904000,0,true,,,,281,1555,0,0,,,,,,,,,5,,1041.85
282,,0,1909600,1906800,0,true,,,,282,1560,0,0,,,,,,,,,5,,1045.2
283,,0,1912400,1909600,0,true,,,,283,1565,0,0,,,,,,,,,5,,1048.55
284,,0,1915200,1912400,0,true,,,,284,1570,0,0,,,,,,,,,5,,1051.9
285,,0,1918000,1915200,0,true,,,,285,1575,0,0,,,,,,,,,5,,1055.25
286,,0,1920800,1918000,0,true,,,,286,1580,0,0,,,,,,,,,5,,1058.6
287,,0,1923600,1920800,0,true,,,,287,1585,0,0,,,,,,,,,5,,1061.95
288,,0,1926400,1923600,0,true,,,,288,1590,0,0,,,,,,,,,5,,1065.3
289,,0,1929200,1926400,0,true,,,,289,1595,0,0,,,,,,,,,5,,1068.65
290,,0,1932000,1929200,0,true,,,,290,1600,0,0,,,,,,,,,5,,1072
291,,0,1934800,1932000,0,true,,,,291,1605,0,0,,,,,,,,,5,,1075.35
292,,0,1937600,1934800,0,true,,,,292,1610,0,0,,,,,,,,,5,,1078.7
293,,0,1940400,1937600,0,true,,,,293,1615,0,0,,,,,,,,,5,,1082.05
294,,0,1943200,1940400,0,true,,,,294,1620,0,0,,,,,,,,,5,,1085.4
295,,0,1946000,1943200,0,true,,,,295,1625,0,0,,,,,,,,,5,,1088.75
296,,0,1948800,1946000,0,true,,,,296,1630,0,0,,,,,,,,,5,,1092.1
297,,0,1951600,1948800,0,true,,,,297,1635,0,0,,,,,,,,,5,,1095.45
298,,0,1954400,1951600,0,true,,,,298,1640,0,0,,,,,,,,,5,,1098.8
299,,0,1957200,1954400,0,true,,,,299,1645,0,0,,,,,,,,,5,,1102.15
300,,0,1960000,1957200,0,true,,,,300,1650,0,0,,,,,,,,,5,,1105.5
301,,0,1962800,1960000,0,true,,,,301,1655,0,0,,,,,,,,,5,,1108.85
302,,0,1965600,1962800,0,true,,,,302,1660,0,0,,,,,,,,,5,,1112.2
303,,0,1968400,1965600,0,true,,,,303,1665,0,0,,,,,,,,,5,,1115.55
304,,0,1971200,1968400,0,true,,,,304,1670,0,0,,,,,,,,,5,,1118.9
305,,0,1974000,1971200,0,true,,,,305,1675,0,0,,,,,,,,,5,,1122.25
306,,0,1976800,1974000,0,true,,,,306,1680,0,0,,,,,,,,,5,,1125.6
307,,0,1979600,1976800,0,true,,,,307,1685,0,0,,,,,,,,,5,,1128.95
308,,0,1982400,1979600,0,true,,,,308,1690,0,0,,,,,,,,,5,,1132.3
309,,0,1985200,1982400,0,true,,,,309,1695,0,0,,,,,,,,,5,,1135.65
310,,0,1988000,1985200,0,true,,,,310,1700,0,0,,,,,,,,,5,,1139
311,,0,1990800,1988000,0,true,,,,311,1705,0,0,,,,,,,,,5,,1142.35
312,,0,1993600,1990800,0,true,,,,312,1710,0,0,,,,,,,,,5,,1145.7
313,,0,1996400,1993600,0,true,,,,313,1715,0,0,,,,,,,,,5,,1149.05
314,,0,1999200,1996400,0,true,,,,314,1720,0,0,,,,,,,,,5,,1152.4
315,,0,2002000,1999200,0,true,,,,315,1725,0,0,,,,,,,,,5,,1155.75
316,,0,2004800,2002000,0,true,,,,316,1730,0,0,,,,,,,,,5,,1159.1
317,,0,2007600,2004800,0,true,,,,317,1735,0,0,,,,,,,,,5,,1162.45
318,,0,2010400,2007600,0,true,,,,318,1740,0,0,,,,,,,,,5,,1165.8
319,,0,2013200,2010400,0,true,,,,319,1745,0,0,,,,,,,,,5,,1169.15
320,,0,2016000,2013200,0,true,,,,320,1750,0,0,,,,,,,,,5,,1172.5
321,,0,2018800,2016000,0,true,,,,321,1755,0,0,,,,,,,,,5,,1175.85
322,,0,2021600,2018800,0,true,,,,322,1760,0,0,,,,,,,,,5,,1179.2
323,,0,2024400,2021600,0,true,,,,323,1765,0,0,,,,,,,,,5,,1182.55
324,,0,2027200,2024400,0,true,,,,324,1770,0,0,,,,,,,,,5,,1185.9
325,,0,2030000,2027200,0,true,,,,325,1775,0,0,,,,,,,,,5,,1189.25
326,,0,2032800,2030000,0,true,,,,326,1780,0,0,,,,,,,,,5,,1192.6
327,,0,2035600,2032800,0,true,,,,327,1785,0,0,,,,,,,,,5,,1195.95
328,,0,2038400,2035600,0,true,,,,328,1790,0,0,,,,,,,,,5,,1199.3
329,,0,2041200,2038400,0,true,,,,329,1795,0,0,,,,,,,,,5,,1202.65
330,,0,2044000,2041200,0,true,,,,330,1800,0,0,,,,,,,,,5,,1206
331,,0,2046800,2044000,0,true,,,,331,1805,0,0,,,,,,,,,5,,1209.35
332,,0,2049600,2046800,0,true,,,,332,1810,0,0,,,,,,,,,5,,1212.7
333,,0,2052400,2049600,0,true,,,,333,1815,0,0,,,,,,,,,5,,1216.05
334,,0,2055200,2052400,0,true,,,,334,1820,0,0,,,,,,,,,5,,1219.4
335,,0,2058000,2055200,0,true,,,,335,1825,0,0,,,,,,,,,5,,1222.75
336,,0,2060800,2058000,0,true,,,,336,1830,0,0,,,,,,,,,5,,1226.1
337,,0,2063600,2060800,0,true,,,,337,1835,0,0,,,,,,,,,5,,1229.45
338,,0,2066400,2063600,0,true,,,,338,1840,0,0,,,,,,,,,5,,1232.8
339,,0,2069200,2066400,0,true,,,,339,1845,0,0,,,,,,,,,5,,1236.15
340,,0,2072000,2069200,0,true,,,,340,1850,0,0,,,,,,,,,5,,1239.5
341,,0,2074800,2072000,0,true,,,,341,1855,0,0,,,,,,,,,5,,1242.85
342,,0,2077600,2074800,0,true,,,,342,1860,0,0,,,,,,,,,5,,1246.2
343,,0,2080400,2077600,0,true,,,,343,1865,0,0,,,,,,,,,5,,1249.55
344,,0,2083200,2080400,0,true,,,,344,1870,0,0,,,,,,,,,5,,1252.9
345,,0,2086000,2083200,0,true,,,,345,1875,0,0,,,,,,,,,5,,1256.25
346,,0,2088800,2086000,0,true,,,,346,1880,0,0,,,,,,,,,5,,1259.6
347,,0,2091600,2088800,0,true,,,,347,1885,0,0,,,,,,,,,5,,1262.95
348,,0,2094400,2091600,0,true,,,,348,1890,0,0,,,,,,,,,5,,1266.3
349,,0,2097200,2094400,0,true,,,,349,1895,0,0,,,,,,,,,5,,1269.65
350,,0,2100000,2097200,0,true,,,,350,1900,0,0,,,,,,,,,5,,1273
351,,0,2102800,2100000,0,true,,,,351,1905,0,0,,,,,,,,,5,,1276.35
352,,0,2105600,2102800,0,true,,,,352,1910,0,0,,,,,,,,,5,,1279.7
353,,0,2108400,2105600,0,true,,,,353,1915,0,0,,,,,,,,,5,,1283.05
354,,0,2111200,2108400,0,true,,,,354,1920,0,0,,,,,,,,,5,,1286.4
355,,0,2114000,2111200,0,true,,,,355,1925,0,0,,,,,,,,,5,,1289.75
356,,0,2116800,2114000,0,true,,,,356,1930,0,0,,,,,,,,,5,,1293.1
357,,0,2119600,2116800,0,true,,,,357,1935,0,0,,,,,,,,,5,,1296.45
358,,0,2122400,2119600,0,true,,,,358,1940,0,0,,,,,,,,,5,,1299.8
359,,0,2125200,2122400,0,true,,,,359,1945,0,0,,,,,,,,,5,,1303.15
360,,0,2128000,2125200,0,true,,,,360,1950,0,0,,,,,,,,,5,,1306.5
361,,0,2130800,2128000,0,true,,,,361,1955,0,0,,,,,,,,,5,,1309.85
362,,0,2133600,2130800,0,true,,,,362,1960,0,0,,,,,,,,,5,,1313.2
363,,0,2136400,2133600,0,true,,,,363,1965,0,0,,,,,,,,,5,,1316.55
364,,0,2139200,2136400,0,true,,,,364,1970,0,0,,,,,,,,,5,,1319.9
365,,0,2142000,2139200,0,true,,,,365,1975,0,0,,,,,,,,,5,,1323.25
366,,0,2144800,2142000,0,true,,,,366,1980,0,0,,,,,,,,,5,,1326.6
367,,0,2147600,2144800,0,true,,,,367,1985,0,0,,,,,,,,,5,,1329.95
368,,0,2150400,2147600,0,true,,,,368,1990,0,0,,,,,,,,,5,,1333.3
369,,0,2153200,2150400,0,true,,,,369,1995,0,0,,,,,,,,,5,,1336.65
370,,0,2156000,2153200,0,true,,,,370,2000,0,0,,,,,,,,,5,,1340
371,,0,2158800,2156000,0,true,,,,371,2005,0,0,,,,,,,,,5,,1343.35
372,,0,2161600,2158800,0,true,,,,372,2010,0,0,,,,,,,,,5,,1346.7
373,,0,2164400,2161600,0,true,,,,373,2015,0,0,,,,,,,,,5,,1350.05
374,,0,2167200,2164400,0,true,,,,374,2020,0,0,,,,,,,,,5,,1353.4
375,,0,2170000,2167200,0,true,,,,375,2025,0,0,,,,,,,,,5,,1356.75
376,,0,2172800,2170000,0,true,,,,376,2030,0,0,,,,,,,,,5,,1360.1
377,,0,2175600,2172800,0,true,,,,377,2035,0,0,,,,,,,,,5,,1363.45
378,,0,2178400,2175600,0,true,,,,378,2040,0,0,,,,,,,,,5,,1366.8
379,,0,2181200,2178400,0,true,,,,379,2045,0,0,,,,,,,,,5,,1370.15
380,,0,2184000,2181200,0,true,,,,380,2050,0,0,,,,,,,,,5,,1373.5
381,,0,2186800,2184000,0,true,,,,381,2055,0,0,,,,,,,,,5,,1376.85
382,,0,2189600,2186800,0,true,,,,382,2060,0,0,,,,,,,,,5,,1380.2
383,,0,2192400,2189600,0,true,,,,383,2065,0,0,,,,,,,,,5,,1383.55
384,,0,2195200,2192400,0,true,,,,384,2070,0,0,,,,,,,,,5,,1386.9
385,,0,2198000,2195200,0,true,,,,385,2075,0,0,,,,,,,,,5,,1390.25
386,,0,2200800,2198000,0,true,,,,386,2080,0,0,,,,,,,,,5,,1393.6
387,,0,2203600,2200800,0,true,,,,387,2085,0,0,,,,,,,,,5,,1396.95
388,,0,2206400,2203600,0,true,,,,388,2090,0,0,,,,,,,,,5,,1400.3
389,,0,2209200,2206400,0,true,,,,389,2095,0,0,,,,,,,,,5,,1403.65
390,,0,2212000,2209200,0,true,,,,390,2100,0,0,,,,,,,,,5,,1407
391,,0,2214800,2212000,0,true,,,,391,2105,0,0,,,,,,,,,5,,1410.35
392,,0,2217600,2214800,0,true,,,,392,2110,0,0,,,,,,,,,5,,1413.7
393,,0,2220400,2217600,0,true,,,,393,2115,0,0,,,,,,,,,5,,1417.05
394,,0,2223200,2220400,0,true,,,,394,2120,0,0,,,,,,,,,5,,1420.4
395,,0,2226000,2223200,0,true,,,,395,2125,0,0,,,,,,,,,5,,1423.75
396,,0,2228800,2226000,0,true,,,,396,2130,0,0,,,,,,,,,5,,1427.1
397,,0,2231600,2228800,0,true,,,,397,2135,0,0,,,,,,,,,5,,1430.45
398,,0,2234400,2231600,0,true,,,,398,2140,0,0,,,,,,,,,5,,1433.8
399,,0,2237200,2234400,0,true,,,,399,2145,0,0,,,,,,,,,5,,1437.15
400,,0,2240000,2237200,0,true,,,,400,2150,0,0,,,,,,,,,5,,1440.5
401,,0,2242800,2240000,0,true,,,,401,2155,0,0,,,,,,,,,5,,1443.85
402,,0,2245600,2242800,0,true,,,,402,2160,0,0,,,,,,,,,5,,1447.2
403,,0,2248400,2245600,0,true,,,,403,2165,0,0,,,,,,,,,5,,1450.55
404,,0,2251200,2248400,0,true,,,,404,2170,0,0,,,,,,,,,5,,1453.9
405,,0,2254000,2251200,0,true,,,,405,2175,0,0,,,,,,,,,5,,1457.25
406,,0,2256800,2254000,0,true,,,,406,2180,0,0,,,,,,,,,5,,1460.6
407,,0,2259600,2256800,0,true,,,,407,2185,0,0,,,,,,,,,5,,1463.95
408,,0,2262400,2259600,0,true,,,,408,2190,0,0,,,,,,,,,5,,1467.3
409,,0,2265200,2262400,0,true,,,,409,2195,0,0,,,,,,,,,5,,1470.65
410,,0,2268000,2265200,0,true,,,,410,2200,0,0,,,,,,,,,5,,1474
411,,0,2270800,2268000,0,true,,,,411,2205,0,0,,,,,,,,,5,,1477.35
412,,0,2273600,2270800,0,true,,,,412,2210,0,0,,,,,,,,,5,,1480.7
413,,0,2276400,2273600,0,true,,,,413,2215,0,0,,,,,,,,,5,,1484.05
414,,0,2279200,2276400,0,true,,,,414,2220,0,0,,,,,,,,,5,,1487.4
415,,0,2282000,2279200,0,true,,,,415,2225,0,0,,,,,,,,,5,,1490.75
416,,0,2284800,2282000,0,true,,,,416,2230,0,0,,,,,,,,,5,,1494.1
417,,0,2287600,2284800,0,true,,,,417,2235,0,0,,,,,,,,,5,,1497.45
418,,0,2290400,2287600,0,true,,,,418,2240,0,0,,,,,,,,,5,,1500.8
419,,0,2293200,2290400,0,true,,,,419,2245,0,0,,,,,,,,,5,,1504.15
420,,0,2296000,2293200,0,true,,,,420,2250,0,0,,,,,,,,,5,,1507.5
421,,0,2298800,2296000,0,true,,,,421,2255,0,0,,,,,,,,,5,,1510.85
422,,0,2301600,2298800,0,true,,,,422,2260,0,0,,,,,,,,,5,,1514.2
423,,0,2304400,2301600,0,true,,,,423,2265,0,0,,,,,,,,,5,,1517.55
424,,0,2307200,2304400,0,true,,,,424,2270,0,0,,,,,,,,,5,,1520.9
425,,0,2310000,2307200,0,true,,,,425,2275,0,0,,,,,,,,,5,,1524.25
426,,0,2312800,2310000,0,true,,,,426,2280,0,0,,,,,,,,,5,,1527.6
427,,0,2315600,2312800,0,true,,,,427,2285,0,0,,,,,,,,,5,,1530.95
428,,0,2318400,2315600,0,true,,,,428,2290,0,0,,,,,,,,,5,,1534.3
429,,0,2321200,2318400,0,true,,,,429,2295,0,0,,,,,,,,,5,,1537.65
430,,0,2324000,2321200,0,true,,,,430,2300,0,0,,,,,,,,,5,,1541
431,,0,2326800,2324000,0,true,,,,431,2305,0,0,,,,,,,,,5,,1544.35
432,,0,2329600,2326800,0,true,,,,432,2310,0,0,,,,,,,,,5,,1547.7
433,,0,2332400,2329600,0,true,,,,433,2315,0,0,,,,,,,,,5,,1551.05
434,,0,2335200,2332400,0,true,,,,434,2320,0,0,,,,,,,,,5,,1554.4
435,,0,2338000,2335200,0,true,,,,435,2325,0,0,,,,,,,,,5,,1557.75
436,,0,2340800,2338000,0,true,,,,436,2330,0,0,,,,,,,,,5,,1561.1
437,,0,2343600,2340800,0,true,,,,437,2335,0,0,,,,,,,,,5,,1564.45
438,,0,2346400,2343600,0,true,,,,438,2340,0,0,,,,,,,,,5,,1567.8
439,,0,2349200,2346400,0,true,,,,439,2345,0,0,,,,,,,,,5,,1571.15
440,,0,2352000,2349200,0,true,,,,440,2350,0,0,,,,,,,,,5,,1574.5
441,,0,2354800,2352000,0,true,,,,441,2355,0,0,,,,,,,,,5,,1577.85
442,,0,2357600,2354800,0,true,,,,442,2360,0,0,,,,,,,,,5,,1581.2
443,,0,2360400,2357600,0,true,,,,443,2365,0,0,,,,,,,,,5,,1584.55
444,,0,2363200,2360400,0,true,,,,444,2370,0,0,,,,,,,,,5,,1587.9
445,,0,2366000,2363200,0,true,,,,445,2375,0,0,,,,,,,,,5,,1591.25
446,,0,2368800,2366000,0,true,,,,446,2380,0,0,,,,,,,,,5,,1594.6
447,,0,2371600,2368800,0,true,,,,447,2385,0,0,,,,,,,,,5,,1597.95
448,,0,2374400,2371600,0,true,,,,448,2390,0,0,,,,,,,,,5,,1601.3
449,,0,2377200,2374400,0,true,,,,449,2395,0,0,,,,,,,,,5,,1604.65
450,,0,2380000,2377200,0,true,,,,450,2400,0,0,,,,,,,,,5,,1608
451,,0,2382800,2380000,0,true,,,,451,2405,0,0,,,,,,,,,5,,1611.35
452,,0,2385600,2382800,0,true,,,,452,2410,0,0,,,,,,,,,5,,1614.7
453,,0,2388400,2385600,0,true,,,,453,2415,0,0,,,,,,,,,5,,1618.05
454,,0,2391200,2388400,0,true,,,,454,2420,0,0,,,,,,,,,5,,1621.4
455,,0,2394000,2391200,0,true,,,,455,2425,0,0,,,,,,,,,5,,1624.75
456,,0,2396800,2394000,0,true,,,,456,2430,0,0,,,,,,,,,5,,1628.1
457,,0,2399600,2396800,0,true,,,,457,2435,0,0,,,,,,,,,5,,1631.45
458,,0,2402400,2399600,0,true,,,,458,2440,0,0,,,,,,,,,5,,1634.8
459,,0,2405200,2402400,0,true,,,,459,2445,0,0,,,,,,,,,5,,1638.15
460,,0,2408000,2405200,0,true,,,,460,2450,0,0,,,,,,,,,5,,1641.5
461,,0,2410800,2408000,0,true,,,,461,2455,0,0,,,,,,,,,5,,1644.85
462,,0,2413600,2410800,0,true,,,,462,2460,0,0,,,,,,,,,5,,1648.2
463,,0,2416400,2413600,0,true,,,,463,2465,0,0,,,,,,,,,5,,1651.55
464,,0,2419200,2416400,0,true,,,,464,2470,0,0,,,,,,,,,5,,1654.9
465,,0,2422000,2419200,0,true,,,,465,2475,0,0,,,,,,,,,5,,1658.25
466,,0,2424800,2422000,0,true,,,,466,2480,0,0,,,,,,,,,5,,1661.6
467,,0,2427600,2424800,0,true,,,,467,2485,0,0,,,,,,,,,5,,1664.95
468,,0,2430400,2427600,0,true,,,,468,2490,0,0,,,,,,,,,5,,1668.3
469,,0,2433200,2430400,0,true,,,,469,2495,0,0,,,,,,,,,5,,1671.65
470,,0,2436000,2433200,0,true,,,,470,2500,0,0,,,,,,,,,5,,1675
471,,0,2438800,2436000,0,true,,,,471,2505,0,0,,,,,,,,,5,,1678.35
472,,0,2441600,2438800,0,true,,,,472,2510,0,0,,,,,,,,,5,,1681.7
473,,0,2444400,2441600,0,true,,,,473,2515,0,0,,,,,,,,,5,,1685.05
474,,0,2447200,2444400,0,true,,,,474,2520,0,0,,,,,,,,,5,,1688.4
475,,0,2450000,2447200,0,true,,,,475,2525,0,0,,,,,,,,,5,,1691.75
476,,0,2452800,2450000,0,true,,,,476,2530,0,0,,,,,,,,,5,,1695.1
477,,0,2455600,2452800,0,true,,,,477,2535,0,0,,,,,,,,,5,,1698.45
478,,0,2458400,2455600,0,true,,,,478,2540,0,0,,,,,,,,,5,,1701.8
479,,0,2461200,2458400,0,true,,,,479,2545,0,0,,,,,,,,,5,,1705.15
480,,0,2464000,2461200,0,true,,,,480,2550,0,0,,,,,,,,,5,,1708.5
481,,0,2466800,2464000,0,true,,,,481,2555,0,0,,,,,,,,,5,,1711.85
482,,0,2469600,2466800,0,true,,,,482,2560,0,0,,,,,,,,,5,,1715.2
483,,0,2472400,2469600,0,true,,,,483,2565,0,0,,,,,,,,,5,,1718.55
484,,0,2475200,2472400,0,true,,,,484,2570,0,0,,,,,,,,,5,,1721.9
485,,0,2478000,2475200,0,true,,,,485,2575,0,0,,,,,,,,,5,,1725.25
486,,0,2480800,2478000,0,true,,,,486,2580,0,0,,,,,,,,,5,,1728.6
487,,0,2483600,2480800,0,true,,,,487,2585,0,0,,,,,,,,,5,,1731.95
488,,0,2486400,2483600,0,true,,,,488,2590,0,0,,,,,,,,,5,,1735.3
489,,0,2489200,2486400,0,true,,,,489,2595,0,0,,,,,,,,,5,,1738.65
490,,0,2492000,2489200,0,true,,,,490,2600,0,0,,,,,,,,,5,,1742
491,,0,2494800,2492000,0,true,,,,491,2605,0,0,,,,,,,,,5,,1745.35
492,,0,2497600,2494800,0,true,,,,492,2610,0,0,,,,,,,,,5,,1748.7
493,,0,2500400,2497600,0,true,,,,493,2615,0,0,,,,,,,,,5,,1752.05
494,,0,2503200,2500400,0,true,,,,494,2620,0,0,,,,,,,,,5,,1755.4
495,,0,2506000,2503200,0,true,,,,495,2625,0,0,,,,,,,,,5,,1758.75
496,,0,2508800,2506000,0,true,,,,496,2630,0,0,,,,,,,,,5,,1762.1
497,,0,2511600,2508800,0,true,,,,497,2635,0,0,,,,,,,,,5,,1765.45
498,,0,2514400,2511600,0,true,,,,498,2640,0,0,,,,,,,,,5,,1768.8
499,,0,2517200,2514400,0,true,,,,499,2645,0,0,,,,,,,,,5,,1772.15
500,,0,2520000,2517200,0,true,,,,500,2650,0,0,,,,,,,,,5,,1775.5
