Level,DisplayName,RequiredLevel,MaximumInfluence,InfluenceCost,CurrencyCost,SanityCheck,GameEventId,SpecializationPoint,SkillBonus,RecipeLevel,RollBonus,MinGearScoreBonus,MaxGearScoreBonus,MinGearScoreBonusT2,MaxGearScoreBonusT2,MinGearScoreBonusT3,MaxGearScoreBonusT3,MinGearScoreBonusT4,MaxGearScoreBonusT4,MinGearScoreBonusT5,MaxGearScoreBonusT5,ResourceTierUnlocks,EntitlementId,XpReward
300,,0,2520000,2516400,0,true,,,,300,0,0,0,,,,,,,,,5,,1650
301,,0,2523600,2520000,0,true,,,,301,0,0,0,,,,,,,,,5,,1655
302,,0,2527200,2523600,0,true,,,,302,0,0,0,,,,,,,,,5,,1660
303,,0,2530800,2527200,0,true,,,,303,0,0,0,,,,,,,,,5,,1665
304,,0,2534400,2530800,0,true,,,,304,0,0,0,,,,,,,,,5,,1670
305,,0,2538000,2534400,0,true,,,,305,0,0,0,,,,,,,,,5,,1675
306,,0,2541600,2538000,0,true,,,,306,0,0,0,,,,,,,,,5,,1680
307,,0,2545200,2541600,0,true,,,,307,0,0,0,,,,,,,,,5,,1685
308,,0,2548800,2545200,0,true,,,,308,0,0,0,,,,,,,,,5,,1690
309,,0,2552400,2548800,0,true,,,,309,0,0,0,,,,,,,,,5,,1695
310,,0,2556000,2552400,0,true,,,,310,0,0,0,,,,,,,,,5,,1700
311,,0,2559600,2556000,0,true,,,,311,0,0,0,,,,,,,,,5,,1705
312,,0,2563200,2559600,0,true,,,,312,0,0,0,,,,,,,,,5,,1710
313,,0,2566800,2563200,0,true,,,,313,0,0,0,,,,,,,,,5,,1715
314,,0,2570400,2566800,0,true,,,,314,0,0,0,,,,,,,,,5,,1720
315,,0,2574000,2570400,0,true,,,,315,0,0,0,,,,,,,,,5,,1725
316,,0,2577600,2574000,0,true,,,,316,0,0,0,,,,,,,,,5,,1730
317,,0,2581200,2577600,0,true,,,,317,0,0,0,,,,,,,,,5,,1735
318,,0,2584800,2581200,0,true,,,,318,0,0,0,,,,,,,,,5,,1740
319,,0,2588400,2584800,0,true,,,,319,0,0,0,,,,,,,,,5,,1745
320,,0,2592000,2588400,0,true,,,,320,0,0,0,,,,,,,,,5,,1750
321,,0,2595600,2592000,0,true,,,,321,0,0,0,,,,,,,,,5,,1755
322,,0,2599200,2595600,0,true,,,,322,0,0,0,,,,,,,,,5,,1760
323,,0,2602800,2599200,0,true,,,,323,0,0,0,,,,,,,,,5,,1765
324,,0,2606400,2602800,0,true,,,,324,0,0,0,,,,,,,,,5,,1770
325,,0,2610000,2606400,0,true,,,,325,0,0,0,,,,,,,,,5,,1775
326,,0,2613600,2610000,0,true,,,,326,0,0,0,,,,,,,,,5,,1780
327,,0,2617200,2613600,0,true,,,,327,0,0,0,,,,,,,,,5,,1785
328,,0,2620800,2617200,0,true,,,,328,0,0,0,,,,,,,,,5,,1790
329,,0,2624400,2620800,0,true,,,,329,0,0,0,,,,,,,,,5,,1795
330,,0,2628000,2624400,0,true,,,,330,0,0,0,,,,,,,,,5,,1800
331,,0,2631600,2628000,0,true,,,,331,0,0,0,,,,,,,,,5,,1805
332,,0,2635200,2631600,0,true,,,,332,0,0,0,,,,,,,,,5,,1810
333,,0,2638800,2635200,0,true,,,,333,0,0,0,,,,,,,,,5,,1815
334,,0,2642400,2638800,0,true,,,,334,0,0,0,,,,,,,,,5,,1820
335,,0,2646000,2642400,0,true,,,,335,0,0,0,,,,,,,,,5,,1825
336,,0,2649600,2646000,0,true,,,,336,0,0,0,,,,,,,,,5,,1830
337,,0,2653200,2649600,0,true,,,,337,0,0,0,,,,,,,,,5,,1835
338,,0,2656800,2653200,0,true,,,,338,0,0,0,,,,,,,,,5,,1840
339,,0,2660400,2656800,0,true,,,,339,0,0,0,,,,,,,,,5,,1845
340,,0,2664000,2660400,0,true,,,,340,0,0,0,,,,,,,,,5,,1850
341,,0,2667600,2664000,0,true,,,,341,0,0,0,,,,,,,,,5,,1855
342,,0,2671200,2667600,0,true,,,,342,0,0,0,,,,,,,,,5,,1860
343,,0,2674800,2671200,0,true,,,,343,0,0,0,,,,,,,,,5,,1865
344,,0,2678400,2674800,0,true,,,,344,0,0,0,,,,,,,,,5,,1870
345,,0,2682000,2678400,0,true,,,,345,0,0,0,,,,,,,,,5,,1875
346,,0,2685600,2682000,0,true,,,,346,0,0,0,,,,,,,,,5,,1880
347,,0,2689200,2685600,0,true,,,,347,0,0,0,,,,,,,,,5,,1885
348,,0,2692800,2689200,0,true,,,,348,0,0,0,,,,,,,,,5,,1890
349,,0,2696400,2692800,0,true,,,,349,0,0,0,,,,,,,,,5,,1895
350,,0,2700000,2696400,0,true,,,,350,0,0,0,,,,,,,,,5,,1900
351,,0,2703600,2700000,0,true,,,,351,0,0,0,,,,,,,,,5,,1905
352,,0,2707200,2703600,0,true,,,,352,0,0,0,,,,,,,,,5,,1910
353,,0,2710800,2707200,0,true,,,,353,0,0,0,,,,,,,,,5,,1915
354,,0,2714400,2710800,0,true,,,,354,0,0,0,,,,,,,,,5,,1920
355,,0,2718000,2714400,0,true,,,,355,0,0,0,,,,,,,,,5,,1925
356,,0,2721600,2718000,0,true,,,,356,0,0,0,,,,,,,,,5,,1930
357,,0,2725200,2721600,0,true,,,,357,0,0,0,,,,,,,,,5,,1935
358,,0,2728800,2725200,0,true,,,,358,0,0,0,,,,,,,,,5,,1940
359,,0,2732400,2728800,0,true,,,,359,0,0,0,,,,,,,,,5,,1945
360,,0,2736000,2732400,0,true,,,,360,0,0,0,,,,,,,,,5,,1950
361,,0,2739600,2736000,0,true,,,,361,0,0,0,,,,,,,,,5,,1955
362,,0,2743200,2739600,0,true,,,,362,0,0,0,,,,,,,,,5,,1960
363,,0,2746800,2743200,0,true,,,,363,0,0,0,,,,,,,,,5,,1965
364,,0,2750400,2746800,0,true,,,,364,0,0,0,,,,,,,,,5,,1970
365,,0,2754000,2750400,0,true,,,,365,0,0,0,,,,,,,,,5,,1975
366,,0,2757600,2754000,0,true,,,,366,0,0,0,,,,,,,,,5,,1980
367,,0,2761200,2757600,0,true,,,,367,0,0,0,,,,,,,,,5,,1985
368,,0,2764800,2761200,0,true,,,,368,0,0,0,,,,,,,,,5,,1990
369,,0,2768400,2764800,0,true,,,,369,0,0,0,,,,,,,,,5,,1995
370,,0,2772000,2768400,0,true,,,,370,0,0,0,,,,,,,,,5,,2000
371,,0,2775600,2772000,0,true,,,,371,0,0,0,,,,,,,,,5,,2005
372,,0,2779200,2775600,0,true,,,,372,0,0,0,,,,,,,,,5,,2010
373,,0,2782800,2779200,0,true,,,,373,0,0,0,,,,,,,,,5,,2015
374,,0,2786400,2782800,0,true,,,,374,0,0,0,,,,,,,,,5,,2020
375,,0,2790000,2786400,0,true,,,,375,0,0,0,,,,,,,,,5,,2025
376,,0,2793600,2790000,0,true,,,,376,0,0,0,,,,,,,,,5,,2030
377,,0,2797200,2793600,0,true,,,,377,0,0,0,,,,,,,,,5,,2035
378,,0,2800800,2797200,0,true,,,,378,0,0,0,,,,,,,,,5,,2040
379,,0,2804400,2800800,0,true,,,,379,0,0,0,,,,,,,,,5,,2045
380,,0,2808000,2804400,0,true,,,,380,0,0,0,,,,,,,,,5,,2050
381,,0,2811600,2808000,0,true,,,,381,0,0,0,,,,,,,,,5,,2055
382,,0,2815200,2811600,0,true,,,,382,0,0,0,,,,,,,,,5,,2060
383,,0,2818800,2815200,0,true,,,,383,0,0,0,,,,,,,,,5,,2065
384,,0,2822400,2818800,0,true,,,,384,0,0,0,,,,,,,,,5,,2070
385,,0,2826000,2822400,0,true,,,,385,0,0,0,,,,,,,,,5,,2075
386,,0,2829600,2826000,0,true,,,,386,0,0,0,,,,,,,,,5,,2080
387,,0,2833200,2829600,0,true,,,,387,0,0,0,,,,,,,,,5,,2085
388,,0,2836800,2833200,0,true,,,,388,0,0,0,,,,,,,,,5,,2090
389,,0,2840400,2836800,0,true,,,,389,0,0,0,,,,,,,,,5,,2095
390,,0,2844000,2840400,0,true,,,,390,0,0,0,,,,,,,,,5,,2100
391,,0,2847600,2844000,0,true,,,,391,0,0,0,,,,,,,,,5,,2105
392,,0,2851200,2847600,0,true,,,,392,0,0,0,,,,,,,,,5,,2110
393,,0,2854800,2851200,0,true,,,,393,0,0,0,,,,,,,,,5,,2115
394,,0,2858400,2854800,0,true,,,,394,0,0,0,,,,,,,,,5,,2120
395,,0,2862000,2858400,0,true,,,,395,0,0,0,,,,,,,,,5,,2125
396,,0,2865600,2862000,0,true,,,,396,0,0,0,,,,,,,,,5,,2130
397,,0,2869200,2865600,0,true,,,,397,0,0,0,,,,,,,,,5,,2135
398,,0,2872800,2869200,0,true,,,,398,0,0,0,,,,,,,,,5,,2140
399,,0,2876400,2872800,0,true,,,,399,0,0,0,,,,,,,,,5,,2145
400,,0,2880000,2876400,0,true,,,,400,0,0,0,,,,,,,,,5,,2150
401,,0,2883600,2880000,0,true,,,,401,0,0,0,,,,,,,,,5,,2155
402,,0,2887200,2883600,0,true,,,,402,0,0,0,,,,,,,,,5,,2160
403,,0,2890800,2887200,0,true,,,,403,0,0,0,,,,,,,,,5,,2165
404,,0,2894400,2890800,0,true,,,,404,0,0,0,,,,,,,,,5,,2170
405,,0,2898000,2894400,0,true,,,,405,0,0,0,,,,,,,,,5,,2175
406,,0,2901600,2898000,0,true,,,,406,0,0,0,,,,,,,,,5,,2180
407,,0,2905200,2901600,0,true,,,,407,0,0,0,,,,,,,,,5,,2185
408,,0,2908800,2905200,0,true,,,,408,0,0,0,,,,,,,,,5,,2190
409,,0,2912400,2908800,0,true,,,,409,0,0,0,,,,,,,,,5,,2195
410,,0,2916000,2912400,0,true,,,,410,0,0,0,,,,,,,,,5,,2200
411,,0,2919600,2916000,0,true,,,,411,0,0,0,,,,,,,,,5,,2205
412,,0,2923200,2919600,0,true,,,,412,0,0,0,,,,,,,,,5,,2210
413,,0,2926800,2923200,0,true,,,,413,0,0,0,,,,,,,,,5,,2215
414,,0,2930400,2926800,0,true,,,,414,0,0,0,,,,,,,,,5,,2220
415,,0,2934000,2930400,0,true,,,,415,0,0,0,,,,,,,,,5,,2225
416,,0,2937600,2934000,0,true,,,,416,0,0,0,,,,,,,,,5,,2230
417,,0,2941200,2937600,0,true,,,,417,0,0,0,,,,,,,,,5,,2235
418,,0,2944800,2941200,0,true,,,,418,0,0,0,,,,,,,,,5,,2240
419,,0,2948400,2944800,0,true,,,,419,0,0,0,,,,,,,,,5,,2245
420,,0,2952000,2948400,0,true,,,,420,0,0,0,,,,,,,,,5,,2250
421,,0,2955600,2952000,0,true,,,,421,0,0,0,,,,,,,,,5,,2255
422,,0,2959200,2955600,0,true,,,,422,0,0,0,,,,,,,,,5,,2260
423,,0,2962800,2959200,0,true,,,,423,0,0,0,,,,,,,,,5,,2265
424,,0,2966400,2962800,0,true,,,,424,0,0,0,,,,,,,,,5,,2270
425,,0,2970000,2966400,0,true,,,,425,0,0,0,,,,,,,,,5,,2275
426,,0,2973600,2970000,0,true,,,,426,0,0,0,,,,,,,,,5,,2280
427,,0,2977200,2973600,0,true,,,,427,0,0,0,,,,,,,,,5,,2285
428,,0,2980800,2977200,0,true,,,,428,0,0,0,,,,,,,,,5,,2290
429,,0,2984400,2980800,0,true,,,,429,0,0,0,,,,,,,,,5,,2295
430,,0,2988000,2984400,0,true,,,,430,0,0,0,,,,,,,,,5,,2300
431,,0,2991600,2988000,0,true,,,,431,0,0,0,,,,,,,,,5,,2305
432,,0,2995200,2991600,0,true,,,,432,0,0,0,,,,,,,,,5,,2310
433,,0,2998800,2995200,0,true,,,,433,0,0,0,,,,,,,,,5,,2315
434,,0,3002400,2998800,0,true,,,,434,0,0,0,,,,,,,,,5,,2320
435,,0,3006000,3002400,0,true,,,,435,0,0,0,,,,,,,,,5,,2325
436,,0,3009600,3006000,0,true,,,,436,0,0,0,,,,,,,,,5,,2330
437,,0,3013200,3009600,0,true,,,,437,0,0,0,,,,,,,,,5,,2335
438,,0,3016800,3013200,0,true,,,,438,0,0,0,,,,,,,,,5,,2340
439,,0,3020400,3016800,0,true,,,,439,0,0,0,,,,,,,,,5,,2345
440,,0,3024000,3020400,0,true,,,,440,0,0,0,,,,,,,,,5,,2350
441,,0,3027600,3024000,0,true,,,,441,0,0,0,,,,,,,,,5,,2355
442,,0,3031200,3027600,0,true,,,,442,0,0,0,,,,,,,,,5,,2360
443,,0,3034800,3031200,0,true,,,,443,0,0,0,,,,,,,,,5,,2365
444,,0,3038400,3034800,0,true,,,,444,0,0,0,,,,,,,,,5,,2370
445,,0,3042000,3038400,0,true,,,,445,0,0,0,,,,,,,,,5,,2375
446,,0,3045600,3042000,0,true,,,,446,0,0,0,,,,,,,,,5,,2380
447,,0,3049200,3045600,0,true,,,,447,0,0,0,,,,,,,,,5,,2385
448,,0,3052800,3049200,0,true,,,,448,0,0,0,,,,,,,,,5,,2390
449,,0,3056400,3052800,0,true,,,,449,0,0,0,,,,,,,,,5,,2395
450,,0,3060000,3056400,0,true,,,,450,0,0,0,,,,,,,,,5,,2400
451,,0,3063600,3060000,0,true,,,,451,0,0,0,,,,,,,,,5,,2405
452,,0,3067200,3063600,0,true,,,,452,0,0,0,,,,,,,,,5,,2410
453,,0,3070800,3067200,0,true,,,,453,0,0,0,,,,,,,,,5,,2415
454,,0,3074400,3070800,0,true,,,,454,0,0,0,,,,,,,,,5,,2420
455,,0,3078000,3074400,0,true,,,,455,0,0,0,,,,,,,,,5,,2425
456,,0,3081600,3078000,0,true,,,,456,0,0,0,,,,,,,,,5,,2430
457,,0,3085200,3081600,0,true,,,,457,0,0,0,,,,,,,,,5,,2435
458,,0,3088800,3085200,0,true,,,,458,0,0,0,,,,,,,,,5,,2440
459,,0,3092400,3088800,0,true,,,,459,0,0,0,,,,,,,,,5,,2445
460,,0,3096000,3092400,0,true,,,,460,0,0,0,,,,,,,,,5,,2450
461,,0,3099600,3096000,0,true,,,,461,0,0,0,,,,,,,,,5,,2455
462,,0,3103200,3099600,0,true,,,,462,0,0,0,,,,,,,,,5,,2460
463,,0,3106800,3103200,0,true,,,,463,0,0,0,,,,,,,,,5,,2465
464,,0,3110400,3106800,0,true,,,,464,0,0,0,,,,,,,,,5,,2470
465,,0,3114000,3110400,0,true,,,,465,0,0,0,,,,,,,,,5,,2475
466,,0,3117600,3114000,0,true,,,,466,0,0,0,,,,,,,,,5,,2480
467,,0,3121200,3117600,0,true,,,,467,0,0,0,,,,,,,,,5,,2485
468,,0,3124800,3121200,0,true,,,,468,0,0,0,,,,,,,,,5,,2490
469,,0,3128400,3124800,0,true,,,,469,0,0,0,,,,,,,,,5,,2495
470,,0,3132000,3128400,0,true,,,,470,0,0,0,,,,,,,,,5,,2500
471,,0,3135600,3132000,0,true,,,,471,0,0,0,,,,,,,,,5,,2505
472,,0,3139200,3135600,0,true,,,,472,0,0,0,,,,,,,,,5,,2510
473,,0,3142800,3139200,0,true,,,,473,0,0,0,,,,,,,,,5,,2515
474,,0,3146400,3142800,0,true,,,,474,0,0,0,,,,,,,,,5,,2520
475,,0,3150000,3146400,0,true,,,,475,0,0,0,,,,,,,,,5,,2525
476,,0,3153600,3150000,0,true,,,,476,0,0,0,,,,,,,,,5,,2530
477,,0,3157200,3153600,0,true,,,,477,0,0,0,,,,,,,,,5,,2535
478,,0,3160800,3157200,0,true,,,,478,0,0,0,,,,,,,,,5,,2540
479,,0,3164400,3160800,0,true,,,,479,0,0,0,,,,,,,,,5,,2545
480,,0,3168000,3164400,0,true,,,,480,0,0,0,,,,,,,,,5,,2550
481,,0,3171600,3168000,0,true,,,,481,0,0,0,,,,,,,,,5,,2555
482,,0,3175200,3171600,0,true,,,,482,0,0,0,,,,,,,,,5,,2560
483,,0,3178800,3175200,0,true,,,,483,0,0,0,,,,,,,,,5,,2565
484,,0,3182400,3178800,0,true,,,,484,0,0,0,,,,,,,,,5,,2570
485,,0,3186000,3182400,0,true,,,,485,0,0,0,,,,,,,,,5,,2575
486,,0,3189600,3186000,0,true,,,,486,0,0,0,,,,,,,,,5,,2580
487,,0,3193200,3189600,0,true,,,,487,0,0,0,,,,,,,,,5,,2585
488,,0,3196800,3193200,0,true,,,,488,0,0,0,,,,,,,,,5,,2590
489,,0,3200400,3196800,0,true,,,,489,0,0,0,,,,,,,,,5,,2595
490,,0,3204000,3200400,0,true,,,,490,0,0,0,,,,,,,,,5,,2600
491,,0,3207600,3204000,0,true,,,,491,0,0,0,,,,,,,,,5,,2605
492,,0,3211200,3207600,0,true,,,,492,0,0,0,,,,,,,,,5,,2610
493,,0,3214800,3211200,0,true,,,,493,0,0,0,,,,,,,,,5,,2615
494,,0,3218400,3214800,0,true,,,,494,0,0,0,,,,,,,,,5,,2620
495,,0,3222000,3218400,0,true,,,,495,0,0,0,,,,,,,,,5,,2625
496,,0,3225600,3222000,0,true,,,,496,0,0,0,,,,,,,,,5,,2630
497,,0,3229200,3225600,0,true,,,,497,0,0,0,,,,,,,,,5,,2635
498,,0,3232800,3229200,0,true,,,,498,0,0,0,,,,,,,,,5,,2640
499,,0,3236400,3232800,0,true,,,,499,0,0,0,,,,,,,,,5,,2645
500,,0,3240000,3236400,0,true,,,,500,0,0,0,,,,,,,,,5,,2650
