Level,DisplayName,RequiredLevel,MaximumInfluence,InfluenceCost,CurrencyCost,SanityCheck,GameEventId,SpecializationPoint,SkillBonus,RecipeLevel,RollBonus,MinGearScoreBonus,MaxGearScoreBonus,MinGearScoreBonusT2,MaxGearScoreBonusT2,MinGearScoreBonusT3,MaxGearScoreBonusT3,MinGearScoreBonusT4,MaxGearScoreBonusT4,MinGearScoreBonusT5,MaxGearScoreBonusT5,ResourceTierUnlocks,EntitlementId,XpReward
300,,0,2800000,2796000,0,true,,,,300,0,0,0,,,,,,,,,5,,1650
301,,0,2804000,2800000,0,true,,,,301,0,0,0,,,,,,,,,5,,1655
302,,0,2808000,2804000,0,true,,,,302,0,0,0,,,,,,,,,5,,1660
303,,0,2812000,2808000,0,true,,,,303,0,0,0,,,,,,,,,5,,1665
304,,0,2816000,2812000,0,true,,,,304,0,0,0,,,,,,,,,5,,1670
305,,0,2820000,2816000,0,true,,,,305,0,0,0,,,,,,,,,5,,1675
306,,0,2824000,2820000,0,true,,,,306,0,0,0,,,,,,,,,5,,1680
307,,0,2828000,2824000,0,true,,,,307,0,0,0,,,,,,,,,5,,1685
308,,0,2832000,2828000,0,true,,,,308,0,0,0,,,,,,,,,5,,1690
309,,0,2836000,2832000,0,true,,,,309,0,0,0,,,,,,,,,5,,1695
310,,0,2840000,2836000,0,true,,,,310,0,0,0,,,,,,,,,5,,1700
311,,0,2844000,2840000,0,true,,,,311,0,0,0,,,,,,,,,5,,1705
312,,0,2848000,2844000,0,true,,,,312,0,0,0,,,,,,,,,5,,1710
313,,0,2852000,2848000,0,true,,,,313,0,0,0,,,,,,,,,5,,1715
314,,0,2856000,2852000,0,true,,,,314,0,0,0,,,,,,,,,5,,1720
315,,0,2860000,2856000,0,true,,,,315,0,0,0,,,,,,,,,5,,1725
316,,0,2864000,2860000,0,true,,,,316,0,0,0,,,,,,,,,5,,1730
317,,0,2868000,2864000,0,true,,,,317,0,0,0,,,,,,,,,5,,1735
318,,0,2872000,2868000,0,true,,,,318,0,0,0,,,,,,,,,5,,1740
319,,0,2876000,2872000,0,true,,,,319,0,0,0,,,,,,,,,5,,1745
320,,0,2880000,2876000,0,true,,,,320,0,0,0,,,,,,,,,5,,1750
321,,0,2884000,2880000,0,true,,,,321,0,0,0,,,,,,,,,5,,1755
322,,0,2888000,2884000,0,true,,,,322,0,0,0,,,,,,,,,5,,1760
323,,0,2892000,2888000,0,true,,,,323,0,0,0,,,,,,,,,5,,1765
324,,0,2896000,2892000,0,true,,,,324,0,0,0,,,,,,,,,5,,1770
325,,0,2900000,2896000,0,true,,,,325,0,0,0,,,,,,,,,5,,1775
326,,0,2904000,2900000,0,true,,,,326,0,0,0,,,,,,,,,5,,1780
327,,0,2908000,2904000,0,true,,,,327,0,0,0,,,,,,,,,5,,1785
328,,0,2912000,2908000,0,true,,,,328,0,0,0,,,,,,,,,5,,1790
329,,0,2916000,2912000,0,true,,,,329,0,0,0,,,,,,,,,5,,1795
330,,0,2920000,2916000,0,true,,,,330,0,0,0,,,,,,,,,5,,1800
331,,0,2924000,2920000,0,true,,,,331,0,0,0,,,,,,,,,5,,1805
332,,0,2928000,2924000,0,true,,,,332,0,0,0,,,,,,,,,5,,1810
333,,0,2932000,2928000,0,true,,,,333,0,0,0,,,,,,,,,5,,1815
334,,0,2936000,2932000,0,true,,,,334,0,0,0,,,,,,,,,5,,1820
335,,0,2940000,2936000,0,true,,,,335,0,0,0,,,,,,,,,5,,1825
336,,0,2944000,2940000,0,true,,,,336,0,0,0,,,,,,,,,5,,1830
337,,0,2948000,2944000,0,true,,,,337,0,0,0,,,,,,,,,5,,1835
338,,0,2952000,2948000,0,true,,,,338,0,0,0,,,,,,,,,5,,1840
339,,0,2956000,2952000,0,true,,,,339,0,0,0,,,,,,,,,5,,1845
340,,0,2960000,2956000,0,true,,,,340,0,0,0,,,,,,,,,5,,1850
341,,0,2964000,2960000,0,true,,,,341,0,0,0,,,,,,,,,5,,1855
342,,0,2968000,2964000,0,true,,,,342,0,0,0,,,,,,,,,5,,1860
343,,0,2972000,2968000,0,true,,,,343,0,0,0,,,,,,,,,5,,1865
344,,0,2976000,2972000,0,true,,,,344,0,0,0,,,,,,,,,5,,1870
345,,0,2980000,2976000,0,true,,,,345,0,0,0,,,,,,,,,5,,1875
346,,0,2984000,2980000,0,true,,,,346,0,0,0,,,,,,,,,5,,1880
347,,0,2988000,2984000,0,true,,,,347,0,0,0,,,,,,,,,5,,1885
348,,0,2992000,2988000,0,true,,,,348,0,0,0,,,,,,,,,5,,1890
349,,0,2996000,2992000,0,true,,,,349,0,0,0,,,,,,,,,5,,1895
350,,0,3000000,2996000,0,true,,,,350,0,0,0,,,,,,,,,5,,1900
351,,0,3004000,3000000,0,true,,,,351,0,0,0,,,,,,,,,5,,1905
352,,0,3008000,3004000,0,true,,,,352,0,0,0,,,,,,,,,5,,1910
353,,0,3012000,3008000,0,true,,,,353,0,0,0,,,,,,,,,5,,1915
354,,0,3016000,3012000,0,true,,,,354,0,0,0,,,,,,,,,5,,1920
355,,0,3020000,3016000,0,true,,,,355,0,0,0,,,,,,,,,5,,1925
356,,0,3024000,3020000,0,true,,,,356,0,0,0,,,,,,,,,5,,1930
357,,0,3028000,3024000,0,true,,,,357,0,0,0,,,,,,,,,5,,1935
358,,0,3032000,3028000,0,true,,,,358,0,0,0,,,,,,,,,5,,1940
359,,0,3036000,3032000,0,true,,,,359,0,0,0,,,,,,,,,5,,1945
360,,0,3040000,3036000,0,true,,,,360,0,0,0,,,,,,,,,5,,1950
361,,0,3044000,3040000,0,true,,,,361,0,0,0,,,,,,,,,5,,1955
362,,0,3048000,3044000,0,true,,,,362,0,0,0,,,,,,,,,5,,1960
363,,0,3052000,3048000,0,true,,,,363,0,0,0,,,,,,,,,5,,1965
364,,0,3056000,3052000,0,true,,,,364,0,0,0,,,,,,,,,5,,1970
365,,0,3060000,3056000,0,true,,,,365,0,0,0,,,,,,,,,5,,1975
366,,0,3064000,3060000,0,true,,,,366,0,0,0,,,,,,,,,5,,1980
367,,0,3068000,3064000,0,true,,,,367,0,0,0,,,,,,,,,5,,1985
368,,0,3072000,3068000,0,true,,,,368,0,0,0,,,,,,,,,5,,1990
369,,0,3076000,3072000,0,true,,,,369,0,0,0,,,,,,,,,5,,1995
370,,0,3080000,3076000,0,true,,,,370,0,0,0,,,,,,,,,5,,2000
371,,0,3084000,3080000,0,true,,,,371,0,0,0,,,,,,,,,5,,2005
372,,0,3088000,3084000,0,true,,,,372,0,0,0,,,,,,,,,5,,2010
373,,0,3092000,3088000,0,true,,,,373,0,0,0,,,,,,,,,5,,2015
374,,0,3096000,3092000,0,true,,,,374,0,0,0,,,,,,,,,5,,2020
375,,0,3100000,3096000,0,true,,,,375,0,0,0,,,,,,,,,5,,2025
376,,0,3104000,3100000,0,true,,,,376,0,0,0,,,,,,,,,5,,2030
377,,0,3108000,3104000,0,true,,,,377,0,0,0,,,,,,,,,5,,2035
378,,0,3112000,3108000,0,true,,,,378,0,0,0,,,,,,,,,5,,2040
379,,0,3116000,3112000,0,true,,,,379,0,0,0,,,,,,,,,5,,2045
380,,0,3120000,3116000,0,true,,,,380,0,0,0,,,,,,,,,5,,2050
381,,0,3124000,3120000,0,true,,,,381,0,0,0,,,,,,,,,5,,2055
382,,0,3128000,3124000,0,true,,,,382,0,0,0,,,,,,,,,5,,2060
383,,0,3132000,3128000,0,true,,,,383,0,0,0,,,,,,,,,5,,2065
384,,0,3136000,3132000,0,true,,,,384,0,0,0,,,,,,,,,5,,2070
385,,0,3140000,3136000,0,true,,,,385,0,0,0,,,,,,,,,5,,2075
386,,0,3144000,3140000,0,true,,,,386,0,0,0,,,,,,,,,5,,2080
387,,0,3148000,3144000,0,true,,,,387,0,0,0,,,,,,,,,5,,2085
388,,0,3152000,3148000,0,true,,,,388,0,0,0,,,,,,,,,5,,2090
389,,0,3156000,3152000,0,true,,,,389,0,0,0,,,,,,,,,5,,2095
390,,0,3160000,3156000,0,true,,,,390,0,0,0,,,,,,,,,5,,2100
391,,0,3164000,3160000,0,true,,,,391,0,0,0,,,,,,,,,5,,2105
392,,0,3168000,3164000,0,true,,,,392,0,0,0,,,,,,,,,5,,2110
393,,0,3172000,3168000,0,true,,,,393,0,0,0,,,,,,,,,5,,2115
394,,0,3176000,3172000,0,true,,,,394,0,0,0,,,,,,,,,5,,2120
395,,0,3180000,3176000,0,true,,,,395,0,0,0,,,,,,,,,5,,2125
396,,0,3184000,3180000,0,true,,,,396,0,0,0,,,,,,,,,5,,2130
397,,0,3188000,3184000,0,true,,,,397,0,0,0,,,,,,,,,5,,2135
398,,0,3192000,3188000,0,true,,,,398,0,0,0,,,,,,,,,5,,2140
399,,0,3196000,3192000,0,true,,,,399,0,0,0,,,,,,,,,5,,2145
400,,0,3200000,3196000,0,true,,,,400,0,0,0,,,,,,,,,5,,2150
401,,0,3204000,3200000,0,true,,,,401,0,0,0,,,,,,,,,5,,2155
402,,0,3208000,3204000,0,true,,,,402,0,0,0,,,,,,,,,5,,2160
403,,0,3212000,3208000,0,true,,,,403,0,0,0,,,,,,,,,5,,2165
404,,0,3216000,3212000,0,true,,,,404,0,0,0,,,,,,,,,5,,2170
405,,0,3220000,3216000,0,true,,,,405,0,0,0,,,,,,,,,5,,2175
406,,0,3224000,3220000,0,true,,,,406,0,0,0,,,,,,,,,5,,2180
407,,0,3228000,3224000,0,true,,,,407,0,0,0,,,,,,,,,5,,2185
408,,0,3232000,3228000,0,true,,,,408,0,0,0,,,,,,,,,5,,2190
409,,0,3236000,3232000,0,true,,,,409,0,0,0,,,,,,,,,5,,2195
410,,0,3240000,3236000,0,true,,,,410,0,0,0,,,,,,,,,5,,2200
411,,0,3244000,3240000,0,true,,,,411,0,0,0,,,,,,,,,5,,2205
412,,0,3248000,3244000,0,true,,,,412,0,0,0,,,,,,,,,5,,2210
413,,0,3252000,3248000,0,true,,,,413,0,0,0,,,,,,,,,5,,2215
414,,0,3256000,3252000,0,true,,,,414,0,0,0,,,,,,,,,5,,2220
415,,0,3260000,3256000,0,true,,,,415,0,0,0,,,,,,,,,5,,2225
416,,0,3264000,3260000,0,true,,,,416,0,0,0,,,,,,,,,5,,2230
417,,0,3268000,3264000,0,true,,,,417,0,0,0,,,,,,,,,5,,2235
418,,0,3272000,3268000,0,true,,,,418,0,0,0,,,,,,,,,5,,2240
419,,0,3276000,3272000,0,true,,,,419,0,0,0,,,,,,,,,5,,2245
420,,0,3280000,3276000,0,true,,,,420,0,0,0,,,,,,,,,5,,2250
421,,0,3284000,3280000,0,true,,,,421,0,0,0,,,,,,,,,5,,2255
422,,0,3288000,3284000,0,true,,,,422,0,0,0,,,,,,,,,5,,2260
423,,0,3292000,3288000,0,true,,,,423,0,0,0,,,,,,,,,5,,2265
424,,0,3296000,3292000,0,true,,,,424,0,0,0,,,,,,,,,5,,2270
425,,0,3300000,3296000,0,true,,,,425,0,0,0,,,,,,,,,5,,2275
426,,0,3304000,3300000,0,true,,,,426,0,0,0,,,,,,,,,5,,2280
427,,0,3308000,3304000,0,true,,,,427,0,0,0,,,,,,,,,5,,2285
428,,0,3312000,3308000,0,true,,,,428,0,0,0,,,,,,,,,5,,2290
429,,0,3316000,3312000,0,true,,,,429,0,0,0,,,,,,,,,5,,2295
430,,0,3320000,3316000,0,true,,,,430,0,0,0,,,,,,,,,5,,2300
431,,0,3324000,3320000,0,true,,,,431,0,0,0,,,,,,,,,5,,2305
432,,0,3328000,3324000,0,true,,,,432,0,0,0,,,,,,,,,5,,2310
433,,0,3332000,3328000,0,true,,,,433,0,0,0,,,,,,,,,5,,2315
434,,0,3336000,3332000,0,true,,,,434,0,0,0,,,,,,,,,5,,2320
435,,0,3340000,3336000,0,true,,,,435,0,0,0,,,,,,,,,5,,2325
436,,0,3344000,3340000,0,true,,,,436,0,0,0,,,,,,,,,5,,2330
437,,0,3348000,3344000,0,true,,,,437,0,0,0,,,,,,,,,5,,2335
438,,0,3352000,3348000,0,true,,,,438,0,0,0,,,,,,,,,5,,2340
439,,0,3356000,3352000,0,true,,,,439,0,0,0,,,,,,,,,5,,2345
440,,0,3360000,3356000,0,true,,,,440,0,0,0,,,,,,,,,5,,2350
441,,0,3364000,3360000,0,true,,,,441,0,0,0,,,,,,,,,5,,2355
442,,0,3368000,3364000,0,true,,,,442,0,0,0,,,,,,,,,5,,2360
443,,0,3372000,3368000,0,true,,,,443,0,0,0,,,,,,,,,5,,2365
444,,0,3376000,3372000,0,true,,,,444,0,0,0,,,,,,,,,5,,2370
445,,0,3380000,3376000,0,true,,,,445,0,0,0,,,,,,,,,5,,2375
446,,0,3384000,3380000,0,true,,,,446,0,0,0,,,,,,,,,5,,2380
447,,0,3388000,3384000,0,true,,,,447,0,0,0,,,,,,,,,5,,2385
448,,0,3392000,3388000,0,true,,,,448,0,0,0,,,,,,,,,5,,2390
449,,0,3396000,3392000,0,true,,,,449,0,0,0,,,,,,,,,5,,2395
450,,0,3400000,3396000,0,true,,,,450,0,0,0,,,,,,,,,5,,2400
451,,0,3404000,3400000,0,true,,,,451,0,0,0,,,,,,,,,5,,2405
452,,0,3408000,3404000,0,true,,,,452,0,0,0,,,,,,,,,5,,2410
453,,0,3412000,3408000,0,true,,,,453,0,0,0,,,,,,,,,5,,2415
454,,0,3416000,3412000,0,true,,,,454,0,0,0,,,,,,,,,5,,2420
455,,0,3420000,3416000,0,true,,,,455,0,0,0,,,,,,,,,5,,2425
456,,0,3424000,3420000,0,true,,,,456,0,0,0,,,,,,,,,5,,2430
457,,0,3428000,3424000,0,true,,,,457,0,0,0,,,,,,,,,5,,2435
458,,0,3432000,3428000,0,true,,,,458,0,0,0,,,,,,,,,5,,2440
459,,0,3436000,3432000,0,true,,,,459,0,0,0,,,,,,,,,5,,2445
460,,0,3440000,3436000,0,true,,,,460,0,0,0,,,,,,,,,5,,2450
461,,0,3444000,3440000,0,true,,,,461,0,0,0,,,,,,,,,5,,2455
462,,0,3448000,3444000,0,true,,,,462,0,0,0,,,,,,,,,5,,2460
463,,0,3452000,3448000,0,true,,,,463,0,0,0,,,,,,,,,5,,2465
464,,0,3456000,3452000,0,true,,,,464,0,0,0,,,,,,,,,5,,2470
465,,0,3460000,3456000,0,true,,,,465,0,0,0,,,,,,,,,5,,2475
466,,0,3464000,3460000,0,true,,,,466,0,0,0,,,,,,,,,5,,2480
467,,0,3468000,3464000,0,true,,,,467,0,0,0,,,,,,,,,5,,2485
468,,0,3472000,3468000,0,true,,,,468,0,0,0,,,,,,,,,5,,2490
469,,0,3476000,3472000,0,true,,,,469,0,0,0,,,,,,,,,5,,2495
470,,0,3480000,3476000,0,true,,,,470,0,0,0,,,,,,,,,5,,2500
471,,0,3484000,3480000,0,true,,,,471,0,0,0,,,,,,,,,5,,2505
472,,0,3488000,3484000,0,true,,,,472,0,0,0,,,,,,,,,5,,2510
473,,0,3492000,3488000,0,true,,,,473,0,0,0,,,,,,,,,5,,2515
474,,0,3496000,3492000,0,true,,,,474,0,0,0,,,,,,,,,5,,2520
475,,0,3500000,3496000,0,true,,,,475,0,0,0,,,,,,,,,5,,2525
476,,0,3504000,3500000,0,true,,,,476,0,0,0,,,,,,,,,5,,2530
477,,0,3508000,3504000,0,true,,,,477,0,0,0,,,,,,,,,5,,2535
478,,0,3512000,3508000,0,true,,,,478,0,0,0,,,,,,,,,5,,2540
479,,0,3516000,3512000,0,true,,,,479,0,0,0,,,,,,,,,5,,2545
480,,0,3520000,3516000,0,true,,,,480,0,0,0,,,,,,,,,5,,2550
481,,0,3524000,3520000,0,true,,,,481,0,0,0,,,,,,,,,5,,2555
482,,0,3528000,3524000,0,true,,,,482,0,0,0,,,,,,,,,5,,2560
483,,0,3532000,3528000,0,true,,,,483,0,0,0,,,,,,,,,5,,2565
484,,0,3536000,3532000,0,true,,,,484,0,0,0,,,,,,,,,5,,2570
485,,0,3540000,3536000,0,true,,,,485,0,0,0,,,,,,,,,5,,2575
486,,0,3544000,3540000,0,true,,,,486,0,0,0,,,,,,,,,5,,2580
487,,0,3548000,3544000,0,true,,,,487,0,0,0,,,,,,,,,5,,2585
488,,0,3552000,3548000,0,true,,,,488,0,0,0,,,,,,,,,5,,2590
489,,0,3556000,3552000,0,true,,,,489,0,0,0,,,,,,,,,5,,2595
490,,0,3560000,3556000,0,true,,,,490,0,0,0,,,,,,,,,5,,2600
491,,0,3564000,3560000,0,true,,,,491,0,0,0,,,,,,,,,5,,2605
492,,0,3568000,3564000,0,true,,,,492,0,0,0,,,,,,,,,5,,2610
493,,0,3572000,3568000,0,true,,,,493,0,0,0,,,,,,,,,5,,2615
494,,0,3576000,3572000,0,true,,,,494,0,0,0,,,,,,,,,5,,2620
495,,0,3580000,3576000,0,true,,,,495,0,0,0,,,,,,,,,5,,2625
496,,0,3584000,3580000,0,true,,,,496,0,0,0,,,,,,,,,5,,2630
497,,0,3588000,3584000,0,true,,,,497,0,0,0,,,,,,,,,5,,2635
498,,0,3592000,3588000,0,true,,,,498,0,0,0,,,,,,,,,5,,2640
499,,0,3596000,3592000,0,true,,,,499,0,0,0,,,,,,,,,5,,2645
500,,0,3600000,3596000,0,true,,,,500,0,0,0,,,,,,,,,5,,2650
