AchievementID,AchievementIndex,Category,GameEventId,"New AchivementIndex values must increase, current maximum is",4121,AchivementsIndex &gt; 8000 will require a code change!
poseidonsplunder_60226_discovered,2001,Map,,,,
poseidonsplunder_60226_charted,2002,Map,Chart_Location,,,
withered_camp_40157_discovered,2003,Map,,,,
withered_camp_40157_charted,2004,Map,Chart_Location,,,
undeadbastion_40158_discovered,2005,Map,,,,
undeadbastion_40158_charted,2006,Map,Chart_Location,,,
witheredfarm_40159_discovered,2007,Map,,,,
witheredfarm_40159_charted,2008,Map,Chart_Location,,,
infested_village_40160_discovered,2009,Map,,,,
infested_village_40160_charted,2010,Map,Chart_Location,,,
corrupted_camp_40335_discovered,2011,Map,,,,
corrupted_camp_40336_discovered,2012,Map,,,,
corrupted_camp_40335_charted,2013,Map,Chart_Location,,,
corrupted_camp_40336_charted,2014,Map,Chart_Location,,,
green_defile_40268_discovered,2015,Map,,,,
green_defile_40268_charted,2016,Map,Chart_Location,,,
clawpointruins_50234_discovered,2017,Map,,,,
clawpointruins_50234_charted,2018,Map,Chart_Location,,,
treetopterror_60227_discovered,2019,Map,,,,
treetopterror_60227_charted,2020,Map,Chart_Location,,,
Lore_unlock_12_MonarchsBluffs_Title_11_01,2021,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_11_02,2022,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_11_03,2023,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_08_01,2024,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_08_02,2025,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_08_03,2026,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_08_04,2027,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_10_01,2028,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_10_02,2029,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_04_02,2030,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_07_01,2031,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_07_02,2032,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_13_01,2033,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_07_03,2034,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_14_01,2035,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_15_01,2036,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_07_04,2037,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_09_01,2038,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_09_02,2039,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_09_03,2040,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_07_05,2041,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_07_06,2042,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_07_07,2043,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_07_08,2044,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_07_09,2045,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_07_10,2046,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_05_03,2047,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_05_04,2048,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_05_05,2049,Journal,Read_LoreItem,,,
S_hearthhome,2050,Objective,,,,
ancient_ruins_50235_discovered,2051,Map,,,,
ancient_ruins_50236_discovered,2052,Map,,,,
abandoned_fishing_village_50237_discovered,2053,Map,,,,
ancient_ruins_50235_charted,2054,Map,Chart_Location,,,
ancient_ruins_50236_charted,2055,Map,Chart_Location,,,
abandoned_fishing_village_50237_charted,2056,Map,Chart_Location,,,
Lore_unlock_06_Windsward_Title_03_04,2057,Journal,Read_LoreItem,,,
Lion_Den_50117_discovered,2058,Map,,,,
Hilltop_Ruins_50118_discovered,2059,Map,,,,
AE_Elite_50119_discovered,2060,Map,,,,
AE_Cave_50120_discovered,2061,Map,,,,
Lost_Cave_50121_discovered,2062,Map,,,,
Ghost_Town_50122_discovered,2063,Map,,,,
Lion_Den_50123_discovered,2064,Map,,,,
Glowing_Swamp_50124_discovered,2065,Map,,,,
Flooded_Ruins_50125_discovered,2066,Map,,,,
Bayou_Village_50126_discovered,2067,Map,,,,
Flooded_Ruins_50127_discovered,2068,Map,,,,
Lighthouse_Ruins_50128_discovered,2069,Map,,,,
Lighthouse_Base_50129_discovered,2070,Map,,,,
Lost_Elite_City_50130_discovered,2071,Map,,,,
Lost_Elite_Fort_50131_discovered,2072,Map,,,,
Glowing_Swamp_50132_discovered,2073,Map,,,,
Overgrown_Village_50133_discovered,2074,Map,,,,
Lion_Den_50134_discovered,2075,Map,,,,
Lion_Den_50135_discovered,2076,Map,,,,
Lion_Den_50117_charted,2077,Map,Chart_Location,,,
Hilltop_Ruins_50118_charted,2078,Map,Chart_Location,,,
AE_Elite_50119_charted,2079,Map,Chart_Location,,,
AE_Cave_50120_charted,2080,Map,Chart_Location,,,
Lost_Cave_50121_charted,2081,Map,Chart_Location,,,
Ghost_Town_50122_charted,2082,Map,Chart_Location,,,
Lion_Den_50123_charted,2083,Map,Chart_Location,,,
Glowing_Swamp_50124_charted,2084,Map,Chart_Location,,,
Flooded_Ruins_50125_charted,2085,Map,Chart_Location,,,
Bayou_Village_50126_charted,2086,Map,Chart_Location,,,
Flooded_Ruins_50127_charted,2087,Map,Chart_Location,,,
Lighthouse_Ruins_50128_charted,2088,Map,Chart_Location,,,
Lighthouse_Base_50129_charted,2089,Map,Chart_Location,,,
Lost_Elite_City_50130_charted,2090,Map,Chart_Location,,,
Lost_Elite_Fort_50131_charted,2091,Map,Chart_Location,,,
Glowing_Swamp_50132_charted,2092,Map,Chart_Location,,,
Overgrown_Village_50133_charted,2093,Map,Chart_Location,,,
Lion_Den_50134_charted,2094,Map,Chart_Location,,,
Lion_Den_50135_charted,2095,Map,Chart_Location,,,
devworld_farm_100000_discovered,2096,Map,,,,
devworld_farm_100000_charted,2097,Map,Chart_Location,,,
devworld_cave_100001_discovered,2098,Map,,,,
devworld_cave_100001_charted,2099,Map,Chart_Location,,,
WeaponQuest_Heavensplitter_00,2100,Objective,,,,
WeaponQuest_Heavensplitter_01,2101,Objective,,,,
WeaponQuest_Heavensplitter_02,2102,Objective,,,,
WeaponQuest_Heavensplitter_03,2103,Objective,,,,
WeaponQuest_Heavensplitter_04,2104,Objective,,,,
WeaponQuest_Heavensplitter_05,2105,Objective,,,,
WeaponQuest_Heavensplitter_06,2106,Objective,,,,
WeaponQuest_Heavensplitter_07,2107,Objective,,,,
WeaponQuest_Heavensplitter_08,2108,Objective,,,,
Lore_unlock_07_ShatteredMountain_Title_02_06,2109,Journal,Read_LoreItem,,,
Lore_unlock_07_ShatteredMountain_Title_02_07,2110,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_05_04,2111,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_05_05,2112,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_05_06,2113,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_05_07,2114,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_05_08,2115,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_05_09,2116,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_05_10,2117,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_05_11,2118,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_05_12,2119,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_05_13,2120,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_05_14,2121,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_05_15,2122,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_05_16,2123,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_05_17,2124,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_05_18,2125,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_08_01,2126,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_08_02,2127,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_09_01,2128,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_10_01,2129,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_10_02,2130,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_11_01,2131,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_10_03,2132,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_11_02,2133,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_10_04,2134,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_10_05,2135,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_11_03,2136,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_10_06,2137,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_10_07,2138,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_10_08,2139,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_10_09,2140,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_10_10,2141,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_10_11,2142,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_10_12,2143,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_10_13,2144,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_10_14,2145,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_12_01,2146,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_12_02,2147,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_12_03,2148,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_13_01,2149,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_13_02,2150,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_13_03,2151,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_13_04,2152,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_13_05,2153,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_13_06,2154,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_09_02,2155,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_09_03,2156,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_09_04,2157,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_09_05,2158,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_09_06,2159,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_09_07,2160,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_09_08,2161,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_09_09,2162,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_09_10,2163,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_09_11,2164,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_09_12,2165,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_09_13,2166,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_09_14,2167,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_06_03,2168,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_06_04,2169,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_06_05,2170,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_06_06,2171,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_06_07,2172,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_06_08,2173,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_09_15,2174,Journal,Read_LoreItem,,,
S_timetochoose_accepted,2175,Objective,,,,
Lore_unlock_08_EbonscaleReach_Title_02_02,2176,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_03_01,2177,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_03_02,2178,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_04_01,2179,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_04_02,2180,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_05_01,2181,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_05_02,2182,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_05_03,2183,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_05_04,2184,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_06_01,2185,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_06_02,2186,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_07_01,2187,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_07_02,2188,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_08_01,2189,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_08_02,2190,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_09_01,2191,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_09_02,2192,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_10_01,2193,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_10_02,2194,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_08_03,2195,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_08_04,2196,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_11_01,2197,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_11_02,2198,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_11_03,2199,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_16_01,2200,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_16_02,2201,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_16_03,2202,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_16_04,2203,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_10_01,2204,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_10_02,2205,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_10_03,2206,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_12_01,2207,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_12_02,2208,Journal,Read_LoreItem,,,
Lore_unlock_10_CutlassKeys_Title_02_01,2209,Journal,Read_LoreItem,,,
Lore_unlock_10_CutlassKeys_Title_02_02,2210,Journal,Read_LoreItem,,,
Lore_unlock_10_CutlassKeys_Title_02_03,2211,Journal,Read_LoreItem,,,
Lore_unlock_02_Brightwood_Title_04_01,2212,Journal,Read_LoreItem,,,
Lore_unlock_02_Brightwood_Title_04_02,2213,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_10_01,2214,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_10_02,2215,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_10_03,2216,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_08_01,2217,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_08_02,2218,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_08_03,2219,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_09_01,2220,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_09_02,2221,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_09_03,2222,Journal,Read_LoreItem,,,
Lore_unlock_14_Edengrove_Title_03_01,2223,Journal,Read_LoreItem,,,
Lore_unlock_14_Edengrove_Title_03_02,2224,Journal,Read_LoreItem,,,
Lore_unlock_03_GreatCleave_Title_08_01,2225,Journal,Read_LoreItem,,,
Lore_unlock_03_GreatCleave_Title_08_02,2226,Journal,Read_LoreItem,,,
Lore_unlock_07_ShatteredMountain_Title_03_01,2227,Journal,Read_LoreItem,,,
Lore_unlock_07_ShatteredMountain_Title_03_02,2228,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_11_01,2229,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_11_02,2230,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_01_01,2231,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_01_02,2232,Journal,Read_LoreItem,,,
reekwater1_9159_charted,2233,Map,Chart_Location,,,
reekwater2_9160_charted,2234,Map,Chart_Location,,,
reekwater3_9161_charted,2235,Map,Chart_Location,,,
reekwater4_9162_charted,2236,Map,Chart_Location,,,
reekwater5_9163_charted,2237,Map,Chart_Location,,,
reekwater6_9164_charted,2238,Map,Chart_Location,,,
reekwater7_9165_charted,2239,Map,Chart_Location,,,
reekwater8_9166_charted,2240,Map,Chart_Location,,,
reekwater9_9167_charted,2241,Map,Chart_Location,,,
reekwater10_9168_charted,2242,Map,Chart_Location,,,
reekwater11_9169_charted,2243,Map,Chart_Location,,,
S_devworldred_killwitheredquest,2244,Objective,,,,
S_devworldred_getfarmlootquest,2245,Objective,,,,
S_devworldblue_killwolfquest,2246,Objective,,,,
S_devworldblue_getcavelootquest,2247,Objective,,,,
WeaponQuest_Frozenlament_00,2248,Objective,,,,
WeaponQuest_Frozenlament_01,2249,Objective,,,,
WeaponQuest_Frozenlament_02,2250,Objective,,,,
WeaponQuest_Frozenlament_03,2251,Objective,,,,
WeaponQuest_Frozenlament_04,2252,Objective,,,,
WeaponQuest_Frozenlament_05,2253,Objective,,,,
WeaponQuest_Frozenlament_06,2254,Objective,,,,
WeaponQuest_Frozenlament_07,2255,Objective,,,,
WeaponQuest_Frozenlament_08,2256,Objective,,,,
FishingQuest_01,2257,Objective,,,,
FishingQuest_02,2258,Objective,,,,
FishingQuest_03,2259,Objective,,,,
FishingQuest_04,2260,Objective,,,,
FishingQuest_05,2261,Objective,,,,
FishingQuest_06,2262,Objective,,,,
FishingQuest_07,2263,Objective,,,,
FishingQuest_08,2264,Objective,,,,
FishingQuest_09,2265,Objective,,,,
FishingQuest_10,2266,Objective,,,,
FishingQuest_11,2267,Objective,,,,
FishingQuest_12,2268,Objective,,,,
FishingQuest_13,2269,Objective,,,,
FishingQuest_14,2270,Objective,,,,
FishingQuest_15,2271,Objective,,,,
S_warnmagistrate,2272,Objective,,,,
fish_hotspot_40161_charted,2273,Map,Chart_Location,,,
fish_hotspot_40162_charted,2274,Map,Chart_Location,,,
fish_hotspot_40163_charted,2275,Map,Chart_Location,,,
fish_hotspot_40164_charted,2276,Map,Chart_Location,,,
S_introtoallfactions,2277,Objective,,,,
fish_hotspot_40028_charted,2278,Map,Chart_Location,,,
fish_hotspot_40029_charted,2279,Map,Chart_Location,,,
fish_hotspot_40030_charted,2280,Map,Chart_Location,,,
fish_hotspot_40031_charted,2281,Map,Chart_Location,,,
fish_hotspot_40032_charted,2282,Map,Chart_Location,,,
fish_hotspot_40033_charted,2283,Map,Chart_Location,,,
fish_hotspot_30137_charted,2284,Map,Chart_Location,,,
fish_hotspot_30138_charted,2285,Map,Chart_Location,,,
fish_hotspot_30139_charted,2286,Map,Chart_Location,,,
fish_hotspot_30140_charted,2287,Map,Chart_Location,,,
fish_hotspot_30141_charted,2288,Map,Chart_Location,,,
fish_hotspot_30142_charted,2289,Map,Chart_Location,,,
fish_hotspot_40268_charted,2290,Map,Chart_Location,,,
fish_hotspot_40269_charted,2291,Map,Chart_Location,,,
fish_hotspot_40270_charted,2292,Map,Chart_Location,,,
fish_hotspot_30224_charted,2293,Map,Chart_Location,,,
Lore_unlock_05_Reekwater_Title_02_01,2294,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_02_02,2295,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_03_01,2296,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_03_02,2297,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_04_01,2298,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_04_02,2299,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_05_01,2300,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_05_02,2301,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_05_03,2302,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_06_01,2303,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_06_02,2304,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_03_03,2305,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_03_04,2306,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_02_03,2307,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_02_04,2308,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_07_01,2309,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_07_02,2310,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_07_03,2311,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_08_01,2312,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_08_02,2313,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_08_03,2314,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_09_01,2315,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_09_02,2316,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_09_03,2317,Journal,Read_LoreItem,,,
fish_hotspot_30225_charted,2318,Map,Chart_Location,,,
fish_hotspot_30026_charted,2319,Map,Chart_Location,,,
fish_hotspot_30027_charted,2320,Map,Chart_Location,,,
fish_hotspot_30028_charted,2321,Map,Chart_Location,,,
fish_hotspot_30029_charted,2322,Map,Chart_Location,,,
fish_hotspot_30030_charted,2323,Map,Chart_Location,,,
fish_hotspot_30031_charted,2324,Map,Chart_Location,,,
fish_hotspot_50238_charted,2325,Map,Chart_Location,,,
fish_hotspot_50239_charted,2326,Map,Chart_Location,,,
fish_hotspot_50240_charted,2327,Map,Chart_Location,,,
fish_hotspot_50241_charted,2328,Map,Chart_Location,,,
fish_hotspot_50242_charted,2329,Map,Chart_Location,,,
fish_hotspot_50243_charted,2330,Map,Chart_Location,,,
fish_hotspot_50385_charted,2331,Map,Chart_Location,,,
fish_hotspot_60228_charted,2332,Map,Chart_Location,,,
fish_hotspot_30032_charted,2333,Map,Chart_Location,,,
fish_hotspot_40165_charted,2334,Map,Chart_Location,,,
fish_hotspot_40271_charted,2336,Map,Chart_Location,,,
fish_hotspot_40272_charted,2337,Map,Chart_Location,,,
fish_hotspot_40273_charted,2338,Map,Chart_Location,,,
fish_hotspot_50244_charted,2339,Map,Chart_Location,,,
fish_hotspot_50386_charted,2340,Map,Chart_Location,,,
WeaponQuest_RooksDefense_00,2341,Objective,,,,
WeaponQuest_RooksDefense_01,2342,Objective,,,,
WeaponQuest_RooksDefense_02,2343,Objective,,,,
WeaponQuest_RooksDefense_03,2344,Objective,,,,
WeaponQuest_RooksDefense_04,2345,Objective,,,,
WeaponQuest_RooksDefense_05,2346,Objective,,,,
WeaponQuest_RooksDefense_06,2347,Objective,,,,
WeaponQuest_RooksDefense_07,2348,Objective,,,,
WeaponQuest_RooksDefense_08,2349,Objective,,,,
fish_hotspot_60229_charted,2350,Map,Chart_Location,,,
fish_hotspot_60230_charted,2351,Map,Chart_Location,,,
fish_hotspot_60231_charted,2352,Map,Chart_Location,,,
fish_hotspot_60232_charted,2353,Map,Chart_Location,,,
fish_hotspot_60233_charted,2354,Map,Chart_Location,,,
fish_hotspot_60234_charted,2355,Map,Chart_Location,,,
fish_hotspot_60235_charted,2356,Map,Chart_Location,,,
fish_hotspot_50245_charted,2357,Map,Chart_Location,,,
fish_hotspot_60345_charted,2358,Map,Chart_Location,,,
fish_hotspot_60346_charted,2359,Map,Chart_Location,,,
fish_hotspot_60347_charted,2360,Map,Chart_Location,,,
fish_hotspot_60348_charted,2361,Map,Chart_Location,,,
fish_hotspot_60349_charted,2362,Map,Chart_Location,,,
fish_hotspot_60410_charted,2363,Map,Chart_Location,,,
fish_hotspot_60350_charted,2364,Map,Chart_Location,,,
fish_hotspot_40337_charted,2365,Map,Chart_Location,,,
fish_hotspot_50387_charted,2366,Map,Chart_Location,,,
fish_hotspot_50388_charted,2367,Map,Chart_Location,,,
fish_hotspot_50389_charted,2368,Map,Chart_Location,,,
fish_hotspot_50390_charted,2369,Map,Chart_Location,,,
fish_hotspot_40421_charted,2370,Map,Chart_Location,,,
fish_hotspot_50421_charted,2371,Map,Chart_Location,,,
fish_hotspot_50136_charted,2372,Map,Chart_Location,,,
fish_hotspot_50137_charted,2373,Map,Chart_Location,,,
fish_hotspot_50138_charted,2374,Map,Chart_Location,,,
fish_hotspot_50139_charted,2375,Map,Chart_Location,,,
fish_hotspot_50140_charted,2376,Map,Chart_Location,,,
fish_hotspot_50141_charted,2377,Map,Chart_Location,,,
fish_hotspot_50142_charted,2378,Map,Chart_Location,,,
fish_hotspot_50143_charted,2379,Map,Chart_Location,,,
fish_hotspot_50144_charted,2380,Map,Chart_Location,,,
fish_hotspot_50145_charted,2381,Map,Chart_Location,,,
Arena_7004_discovered,2382,Map,,,,
Arena_7004_charted,2383,Map,Chart_Location,,,
fish_hotspot_40274_charted,2384,Map,Chart_Location,,,
S_introtoallfactions_accepted,2385,Objective,,,,
WeaponQuest_Rimelash_00,2386,Objective,,,,
WeaponQuest_Rimelash_01,2387,Objective,,,,
WeaponQuest_Rimelash_02,2388,Objective,,,,
WeaponQuest_Rimelash_03,2389,Objective,,,,
WeaponQuest_Rimelash_04,2390,Objective,,,,
WeaponQuest_Rimelash_05,2391,Objective,,,,
WeaponQuest_Rimelash_06,2392,Objective,,,,
WeaponQuest_Rimelash_07,2393,Objective,,,,
WeaponQuest_Rimelash_08,2394,Objective,,,,
Lore_unlock_10_CutlassKeys_Title_04_06,2395,Journal,Read_LoreItem,,,
Lore_unlock_10_CutlassKeys_Title_04_07,2396,Journal,Read_LoreItem,,,
MSQ_00_Init,2397,Objective,,,,
msq_hub_hermit_40166_discovered,2398,Map,,,,
msq_hub_hermit_40166_charted,2399,Map,Chart_Location,,,
DEPRECATED_2400,2400,Objective,,,,
99_MSQ_8,2401,Objective,,,,
99_MSQ_9,2402,Objective,,,,
99_MSQ_10,2403,Objective,,,,
99_MSQ_11,2404,Objective,,,,
99_MSQ_12,2405,Objective,,,,
99_MSQ_13,2406,Objective,,,,
99_MSQ_14,2407,Objective,,,,
99_MSQ_15,2408,Objective,,,,
99_MSQ_16,2409,Objective,,,,
