PerkID,PerkType,ConditionEvent,ItemClass,ExcludeItemClass,Channel,ExclusiveLabels,ItemPerkConflictsLocText,DeprecatedPerkId,ScalingPerPlayerLevel,ScalingPerGearScore,ScalingPerGearScoreAttributes,ItemClassGSBonus,DisplayName,SecondaryEffectDisplayName,Description,StatDisplayText,GroupName,Tier,ExcludeFromTradingPost,AppliedPrefix,AppliedSuffix,NamePriority,IconPath,Affix,EquipAbility,DayPhases,FishingWaterType,TerritoryId,CombatStatus,WeaponTag,Category,WorldTags,OnlyInOpenWorld,OpenWorldOnlyOverrideGameModes,ScheduleID,Sorting,Includes
PerkID_Gem_IceWard2,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,IceWard,,,,,,,@IceWard2Name,,@IceWard2Desc,,Aquamarine_IceWard,2,,@IceWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/AquamarineCutT2.png,IceWard2,,,,,,,,,,,,Gem,
PerkID_Gem_IceWard3,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,IceWard,,,,,,,@IceWard3Name,,@IceWard3Desc,,Aquamarine_IceWard,3,,@IceWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/AquamarineCutT3.png,IceWard3,,,,,,,,,,,,Gem,
PerkID_Gem_IceWard4,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,IceWard,,,,,,,@IceWard4Name,,@IceWard4Desc,,Aquamarine_IceWard,4,,@IceWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/AquamarineCutT4.png,IceWard4,,,,,,,,,,,,Gem,
PerkID_Gem_NatureWard1,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,NatureWard,,,,,,,@NatureWard1Name,,@NatureWard1Desc,,Amber_NatureWard,1,,@NatureWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/AmberCutT1.png,NatureWard1,,,,,,,,,,,,Gem,
PerkID_Gem_NatureWard2,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,NatureWard,,,,,,,@NatureWard2Name,,@NatureWard2Desc,,Amber_NatureWard,2,,@NatureWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/AmberCutT2.png,NatureWard2,,,,,,,,,,,,Gem,
PerkID_Gem_NatureWard3,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,NatureWard,,,,,,,@NatureWard3Name,,@NatureWard3Desc,,Amber_NatureWard,3,,@NatureWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/AmberCutT3.png,NatureWard3,,,,,,,,,,,,Gem,
PerkID_Gem_NatureWard4,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,NatureWard,,,,,,,@NatureWard4Name,,@NatureWard4Desc,,Amber_NatureWard,4,,@NatureWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/AmberCutT4.png,NatureWard4,,,,,,,,,,,,Gem,
PerkID_Gem_SlashWard1,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,SlashWard,,,,,,,@SlashWard1Name,,@SlashWard1Desc,,Moonstone_SlashWard,1,,@SlashWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/MoonstoneCutT1.png,SlashWard1,,,,,,,,,,,,Gem,
PerkID_Gem_SlashWard2,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,SlashWard,,,,,,,@SlashWard2Name,,@SlashWard2Desc,,Moonstone_SlashWard,2,,@SlashWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/MoonstoneCutT2.png,SlashWard2,,,,,,,,,,,,Gem,
PerkID_Gem_SlashWard3,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,SlashWard,,,,,,,@SlashWard3Name,,@SlashWard3Desc,,Moonstone_SlashWard,3,,@SlashWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/MoonstoneCutT3.png,SlashWard3,,,,,,,,,,,,Gem,
PerkID_Gem_SlashWard4,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,SlashWard,,,,,,,@SlashWard4Name,,@SlashWard4Desc,,Moonstone_SlashWard,4,,@SlashWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/MoonstoneCutT4.png,SlashWard4,,,,,,,,,,,,Gem,
PerkID_Gem_StrikeWard1,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,StrikeWard,,,,,,,@StrikeWard1Name,,@StrikeWard1Desc,,Jasper_StrikeWard,1,,@StrikeWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/JasperCutT1.png,StrikeWard1,,,,,,,,,,,,Gem,
PerkID_Gem_StrikeWard2,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,StrikeWard,,,,,,,@StrikeWard2Name,,@StrikeWard2Desc,,Jasper_StrikeWard,2,,@StrikeWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/JasperCutT2.png,StrikeWard2,,,,,,,,,,,,Gem,
PerkID_Gem_StrikeWard3,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,StrikeWard,,,,,,,@StrikeWard3Name,,@StrikeWard3Desc,,Jasper_StrikeWard,3,,@StrikeWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/JasperCutT3.png,StrikeWard3,,,,,,,,,,,,Gem,
PerkID_Gem_StrikeWard4,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,StrikeWard,,,,,,,@StrikeWard4Name,,@StrikeWard4Desc,,Jasper_StrikeWard,4,,@StrikeWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/JasperCutT4.png,StrikeWard4,,,,,,,,,,,,Gem,
PerkID_Gem_ThrustWard1,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,ThrustWard,,,,,,,@ThrustWard1Name,,@ThrustWard1Desc,,Emerald_ThrustWard,1,,@ThrustWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/EmeraldCutT1.png,ThrustWard1,,,,,,,,,,,,Gem,
PerkID_Gem_ThrustWard2,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,ThrustWard,,,,,,,@ThrustWard2Name,,@ThrustWard2Desc,,Emerald_ThrustWard,2,,@ThrustWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/EmeraldCutT2.png,ThrustWard2,,,,,,,,,,,,Gem,
PerkID_Gem_ThrustWard3,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,ThrustWard,,,,,,,@ThrustWard3Name,,@ThrustWard3Desc,,Emerald_ThrustWard,3,,@ThrustWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/EmeraldCutT3.png,ThrustWard3,,,,,,,,,,,,Gem,
PerkID_Gem_ThrustWard4,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,ThrustWard,,,,,,,@ThrustWard4Name,,@ThrustWard4Desc,,Emerald_ThrustWard,4,,@ThrustWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/EmeraldCutT4.png,ThrustWard4,,,,,,,,,,,,Gem,
PerkID_Gem_PhysicalWard1,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,PhysicalWard,,,,,,,@PhysicalWard1Name,,@PhysicalWard1Desc,,Onyx_PhysicalWard,1,,@PhysicalWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/OnyxCutT1.png,PhysicalWard1,,,,,,,,,,,,Gem,
PerkID_Gem_PhysicalWard2,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,PhysicalWard,,,,,,,@PhysicalWard2Name,,@PhysicalWard2Desc,,Onyx_PhysicalWard,2,,@PhysicalWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/OnyxCutT2.png,PhysicalWard2,,,,,,,,,,,,Gem,
PerkID_Gem_PhysicalWard3,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,PhysicalWard,,,,,,,@PhysicalWard3Name,,@PhysicalWard3Desc,,Onyx_PhysicalWard,3,,@PhysicalWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/OnyxCutT3.png,PhysicalWard3,,,,,,,,,,,,Gem,
PerkID_Gem_PhysicalWard4,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,PhysicalWard,,,,,,,@PhysicalWard4Name,,@PhysicalWard4Desc,,Onyx_PhysicalWard,4,,@PhysicalWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/OnyxCutT4.png,PhysicalWard4,,,,,,,,,,,,Gem,
PerkID_Gem_WildernessWard1,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,WildernessWard,,,,,,,@WildernessWard1Name,,@WildernessWard1Desc,,Diamond_WildernessWard,1,,@WildernessWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/DiamondCutT1.png,WildernessWard1,,,,,,,,,,,,Gem,
PerkID_Gem_WildernessWard2,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,WildernessWard,,,,,,,@WildernessWard2Name,,@WildernessWard2Desc,,Diamond_WildernessWard,2,,@WildernessWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/DiamondCutT2.png,WildernessWard2,,,,,,,,,,,,Gem,
PerkID_Gem_WildernessWard3,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,WildernessWard,,,,,,,@WildernessWard3Name,,@WildernessWard3Desc,,Diamond_WildernessWard,3,,@WildernessWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/DiamondCutT3.png,WildernessWard3,,,,,,,,,,,,Gem,
PerkID_Gem_WildernessWard4,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,WildernessWard,,,,,,,@WildernessWard4Name,,@WildernessWard4Desc,,Diamond_WildernessWard,4,,@WildernessWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/DiamondCutT4.png,WildernessWard4,,,,,,,,,,,,Gem,
PerkID_Gem_ElementalWard1,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,ElementalWard,,,,,,,@ElementalWard1Name,,@ElementalWard1Desc,,Opal_ElementalWard,1,,@ElementalWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/OpalCutT1.png,ElementalWard1,,,,,,,,,,,,Gem,
PerkID_Gem_ElementalWard2,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,ElementalWard,,,,,,,@ElementalWard2Name,,@ElementalWard2Desc,,Opal_ElementalWard,2,,@ElementalWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/OpalCutT2.png,ElementalWard2,,,,,,,,,,,,Gem,
PerkID_Gem_ElementalWard3,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,ElementalWard,,,,,,,@ElementalWard3Name,,@ElementalWard3Desc,,Opal_ElementalWard,3,,@ElementalWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/OpalCutT3.png,ElementalWard3,,,,,,,,,,,,Gem,
PerkID_Gem_ElementalWard4,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,ElementalWard,,,,,,,@ElementalWard4Name,,@ElementalWard4Desc,,Opal_ElementalWard,4,,@ElementalWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/OpalCutT4.png,ElementalWard4,,,,,,,,,,,,Gem,
PerkID_Gem_SpectralWard1,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,SpectralWard,,,,,,,@SpectralWard1Name,,@SpectralWard1Desc,,Malachite_SpectralWard,1,,@SpectralWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/MalachiteCutT1.png,SpectralWard1,,,,,,,,,,,,Gem,
PerkID_Gem_SpectralWard2,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,SpectralWard,,,,,,,@SpectralWard2Name,,@SpectralWard2Desc,,Malachite_SpectralWard,2,,@SpectralWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/MalachiteCutT2.png,SpectralWard2,,,,,,,,,,,,Gem,
PerkID_Gem_SpectralWard3,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,SpectralWard,,,,,,,@SpectralWard3Name,,@SpectralWard3Desc,,Malachite_SpectralWard,3,,@SpectralWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/MalachiteCutT3.png,SpectralWard3,,,,,,,,,,,,Gem,
PerkID_Gem_SpectralWard4,Gem,OnEquip,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,SpectralWard,,,,,,,@SpectralWard4Name,,@SpectralWard4Desc,,Malachite_SpectralWard,4,,@SpectralWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/MalachiteCutT4.png,SpectralWard4,,,,,,,,,,,,Gem,
PerkID_Gem_ThreatAdd1,Gem,OnActive,EquippableMainHand+EquippableTwoHand,SeasonalEthereal,1,Taunt,,,,,,,@PerkID_Gem_ThreatAdd1_Name,,@PerkID_Gem_ThreatAdd1_Description,,,,,,,,LyShineUI/Images/Icons/Items/Resource/CarnelianCutT1.png,,Global_Gem_ThreatAdd1,,,,,,,,,,,Gem,
PerkID_Gem_ThreatAdd2,Gem,OnActive,EquippableMainHand+EquippableTwoHand,SeasonalEthereal,1,Taunt,,,,,,,@PerkID_Gem_ThreatAdd2_Name,,@PerkID_Gem_ThreatAdd2_Description,,,,,,,,LyShineUI/Images/Icons/Items/Resource/CarnelianCutT2.png,,Global_Gem_ThreatAdd2,,,,,,,,,,,Gem,
PerkID_Gem_ThreatAdd3,Gem,OnActive,EquippableMainHand+EquippableTwoHand,SeasonalEthereal,1,Taunt,,,,,,,@PerkID_Gem_ThreatAdd3_Name,,@PerkID_Gem_ThreatAdd3_Description,,,,,,,,LyShineUI/Images/Icons/Items/Resource/CarnelianCutT3.png,,Global_Gem_ThreatAdd3,,,,,,,,,,,Gem,
PerkID_Gem_ThreatAdd4,Gem,OnActive,EquippableMainHand+EquippableTwoHand,SeasonalEthereal,1,Taunt,,,,,,,@PerkID_Gem_ThreatAdd4_Name,,@PerkID_Gem_ThreatAdd4_Description,,,,,,,,LyShineUI/Images/Icons/Items/Resource/CarnelianCutT4.png,,Global_Gem_ThreatAdd4,,,,,,,,,,,Gem,
PerkID_Gem_ThreatSub1,Gem,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,1,Taunt,,,,,,,@PerkID_Gem_ThreatSub1_Name,,@PerkID_Gem_ThreatSub1_Description,,,,,,,,LyShineUI/Images/Icons/Items/Resource/CarnelianCutT1.png,,"Global_Gem_ThreatSub1,Global_Gem_ThreatSub1_Offense",,,,,,,,,,,Gem,
PerkID_Gem_ThreatSub2,Gem,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,1,Taunt,,,,,,,@PerkID_Gem_ThreatSub2_Name,,@PerkID_Gem_ThreatSub2_Description,,,,,,,,LyShineUI/Images/Icons/Items/Resource/CarnelianCutT2.png,,"Global_Gem_ThreatSub2,Global_Gem_ThreatSub2_Offense",,,,,,,,,,,Gem,
PerkID_Gem_ThreatSub3,Gem,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,1,Taunt,,,,,,,@PerkID_Gem_ThreatSub3_Name,,@PerkID_Gem_ThreatSub3_Description,,,,,,,,LyShineUI/Images/Icons/Items/Resource/CarnelianCutT3.png,,"Global_Gem_ThreatSub3,Global_Gem_ThreatSub3_Offense",,,,,,,,,,,Gem,
PerkID_Gem_ThreatSub4,Gem,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,1,Taunt,,,,,,,@PerkID_Gem_ThreatSub4_Name,,@PerkID_Gem_ThreatSub4_Description,,,,,,,,LyShineUI/Images/Icons/Items/Resource/CarnelianCutT4.png,,"Global_Gem_ThreatSub4,Global_Gem_ThreatSub4_Offense",,,,,,,,,,,Gem,
PerkID_Gem_Luck1,Gem,OnActive,EquippableMainHand+EquippableTwoHand+Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,1,LuckGem,,,,,,,@PerkID_Gem_Luck1_Name,,@PerkID_Gem_Luck1_Description,,,,,,,,LyShineUI/Images/Icons/Items/Resource/PearlT1.png,Affix_Gem_Lucky1,,,,,,,,,,,,Gem,
PerkID_Gem_Luck2,Gem,OnActive,EquippableMainHand+EquippableTwoHand+Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,1,LuckGem,,,,,,,@PerkID_Gem_Luck2_Name,,@PerkID_Gem_Luck2_Description,,,,,,,,LyShineUI/Images/Icons/Items/Resource/PearlT2.png,Affix_Gem_Lucky2,,,,,,,,,,,,Gem,
PerkID_Gem_Luck3,Gem,OnActive,EquippableMainHand+EquippableTwoHand+Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,1,LuckGem,,,,,,,@PerkID_Gem_Luck3_Name,,@PerkID_Gem_Luck3_Description,,,,,,,,LyShineUI/Images/Icons/Items/Resource/PearlT3.png,Affix_Gem_Lucky3,,,,,,,,,,,,Gem,
PerkID_Gem_Luck4,Gem,OnActive,EquippableMainHand+EquippableTwoHand+Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,1,LuckGem,,,,,,,@PerkID_Gem_Luck4_Name,,@PerkID_Gem_Luck4_Description,,,,,,,,LyShineUI/Images/Icons/Items/Resource/PearlT4.png,Affix_Gem_Lucky4,,,,,,,,,,,,Gem,
PerkID_Gem_ChitinPadding,Gem,OnEquip,Armor,SeasonalEthereal,4,Chitin,,,,,,,@PerkID_Gem_ChitinPadding_Name,,@PerkID_Gem_ChitinPadding_Description,,,4,,,,,LyShineUI/Images/Icons/Items/Resource/ChitinArmorPadding.png,Affix_ChitinPadding,,,,,,,,,,,,Gem,
PerkID_Gem_PlaguedWeaponGem1,Gem,OnActive,EquippableMainHand+EquippableTwoHand,SeasonalEthereal,4,Plagued,,,,,,,@PlaguedDMG1Name,,@PlaguedDMG1Desc,,Jade_PlaguedGem,1,,@PlaguedPrefix,,,LyShineUI/Images/Icons/Items/Resource/JadeCutT1.png,,Global_Gem_DiseasePerk1,,,,,,,,,,,Gem,
PerkID_Gem_PlaguedWeaponGem2,Gem,OnActive,EquippableMainHand+EquippableTwoHand,SeasonalEthereal,4,Plagued,,,,,,,@PlaguedDMG2Name,,@PlaguedDMG2Desc,,Jade_PlaguedGem,2,,@PlaguedPrefix,,,LyShineUI/Images/Icons/Items/Resource/JadeCutT2.png,,Global_Gem_DiseasePerk2,,,,,,,,,,,Gem,
PerkID_Gem_PlaguedWeaponGem3,Gem,OnActive,EquippableMainHand+EquippableTwoHand,SeasonalEthereal,4,Plagued,,,,,,,@PlaguedDMG3Name,,@PlaguedDMG3Desc,,Jade_PlaguedGem,3,,@PlaguedPrefix,,,LyShineUI/Images/Icons/Items/Resource/JadeCutT3.png,,Global_Gem_DiseasePerk3,,,,,,,,,,,Gem,
PerkID_Gem_PlaguedWeaponGem4,Gem,OnActive,EquippableMainHand+EquippableTwoHand,SeasonalEthereal,4,Plagued,,,,,,,@PlaguedDMG4Name,,@PlaguedDMG4Desc,,Jade_PlaguedGem,4,,@PlaguedPrefix,,,LyShineUI/Images/Icons/Items/Resource/JadeCutT4.png,,Global_Gem_DiseasePerk4,,,,,,,,,,,Gem,
PerkID_Gem_PlaguedArmorGem1,Gem,OnActive,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,PlaguedWard,,,,,,,@PlaguedDEF1Name,,@PlaguedDEF1Desc,,Jade_PlaguedGem,1,,@PlaguedWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/JadeCutT1.png,Affix_Gem_PlaguedWard1,,,,,,,,,,,,Gem,
PerkID_Gem_PlaguedArmorGem2,Gem,OnActive,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,PlaguedWard,,,,,,,@PlaguedDEF2Name,,@PlaguedDEF2Desc,,Jade_PlaguedGem,2,,@PlaguedWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/JadeCutT2.png,Affix_Gem_PlaguedWard2,,,,,,,,,,,,Gem,
PerkID_Gem_PlaguedArmorGem3,Gem,OnActive,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,PlaguedWard,,,,,,,@PlaguedDEF3Name,,@PlaguedDEF3Desc,,Jade_PlaguedGem,3,,@PlaguedWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/JadeCutT3.png,Affix_Gem_PlaguedWard3,,,,,,,,,,,,Gem,
PerkID_Gem_PlaguedArmorGem4,Gem,OnActive,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,PlaguedWard,,,,,,,@PlaguedDEF4Name,,@PlaguedDEF4Desc,,Jade_PlaguedGem,4,,@PlaguedWardPrefix,,,LyShineUI/Images/Icons/Items/Resource/JadeCutT4.png,Affix_Gem_PlaguedWard4,,,,,,,,,,,,Gem,
PerkID_Gem_ArmorPenWeaponGem1,Gem,OnActive,EquippableMainHand+EquippableTwoHand,SeasonalEthereal,4,ArmorPen,,,,,,,@ArmorPen1Name,,@ArmorPen1Desc,,Jade_ArmorGem,1,,@ArmorPenPrefix,,,LyShineUI/Images/Icons/Items/Resource/TurquoiseCutT1.png,,Global_Gem_ArmorPenPerk1,,,,,,,,,,,Gem,
PerkID_Gem_ArmorPenWeaponGem2,Gem,OnActive,EquippableMainHand+EquippableTwoHand,SeasonalEthereal,4,ArmorPen,,,,,,,@ArmorPen2Name,,@ArmorPen2Desc,,Jade_ArmorGem,2,,@ArmorPenPrefix,,,LyShineUI/Images/Icons/Items/Resource/TurquoiseCutT2.png,,Global_Gem_ArmorPenPerk2,,,,,,,,,,,Gem,
PerkID_Gem_ArmorPenWeaponGem3,Gem,OnActive,EquippableMainHand+EquippableTwoHand,SeasonalEthereal,4,ArmorPen,,,,,,,@ArmorPen3Name,,@ArmorPen3Desc,,Jade_ArmorGem,3,,@ArmorPenPrefix,,,LyShineUI/Images/Icons/Items/Resource/TurquoiseCutT3.png,,Global_Gem_ArmorPenPerk3,,,,,,,,,,,Gem,
PerkID_Gem_ArmorPenWeaponGem4,Gem,OnActive,EquippableMainHand+EquippableTwoHand,SeasonalEthereal,4,ArmorPen,,,,,,,@ArmorPen4Name,,@ArmorPen4Desc,,Jade_ArmorGem,4,,@ArmorPenPrefix,,,LyShineUI/Images/Icons/Items/Resource/TurquoiseCutT4.png,,Global_Gem_ArmorPenPerk4,,,,,,,,,,,Gem,
PerkID_Gem_ArmorIncArmorGem1,Gem,OnActive,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,Armor,,,,,,,@ArmorInc1Name,,@ArmorInc1Desc,,Jade_ArmorGem,1,,@ArmorIncPrefix,,,LyShineUI/Images/Icons/Items/Resource/TurquoiseCutT1.png,,Global_Gem_ArmorIncPerk1,,,,,,,,,,,Gem,
PerkID_Gem_ArmorIncArmorGem2,Gem,OnActive,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,Armor,,,,,,,@ArmorInc2Name,,@ArmorInc2Desc,,Jade_ArmorGem,2,,@ArmorIncPrefix,,,LyShineUI/Images/Icons/Items/Resource/TurquoiseCutT2.png,,Global_Gem_ArmorIncPerk2,,,,,,,,,,,Gem,
PerkID_Gem_ArmorIncArmorGem3,Gem,OnActive,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,Armor,,,,,,,@ArmorInc3Name,,@ArmorInc3Desc,,Jade_ArmorGem,3,,@ArmorIncPrefix,,,LyShineUI/Images/Icons/Items/Resource/TurquoiseCutT3.png,,Global_Gem_ArmorIncPerk3,,,,,,,,,,,Gem,
PerkID_Gem_ArmorIncArmorGem4,Gem,OnActive,Armor+EquippableAmulet+EquippableRing+EquippableToken+Shield,SeasonalEthereal,4,Armor,,,,,,,@ArmorInc4Name,,@ArmorInc4Desc,,Jade_ArmorGem,4,,@ArmorIncPrefix,,,LyShineUI/Images/Icons/Items/Resource/TurquoiseCutT4.png,,Global_Gem_ArmorIncPerk4,,,,,,,,,,,Gem,
PerkID_RuneglassGem_ThreatAdd_Heal,Gem,OnActive,EquippableMainHand+EquippableTwoHand,,1,Taunt,,,,,,,@PerkID_RuneglassGem_ThreatAdd_Heal_Name,,@PerkID_RuneglassGem_ThreatAdd_Heal_Description,,,,,,,,lyshineui/images/icons/items/Runeglass/CarnelianCutT4_Health.png,,"Runeglass_ThreatAdd_Heal,Global_Gem_ThreatAdd4",,,,,,,,,,,Gem,
PerkID_RuneglassGem_ThreatSub_Heal,Gem,OnEquip,Armor,EquippableToken+EquippableRing+EquippableAmulet,1,Taunt,,,,,,,@PerkID_RuneglassGem_ThreatSub_Heal_Name,,@PerkID_RuneglassGem_ThreatSub_Heal_Description,,,,,,,,lyshineui/images/icons/items/Runeglass/CarnelianCutT4_Health.png,,"Runeglass_ThreatSub_Heal,Global_Gem_ThreatSub4,Global_Gem_ThreatSub4_Offense",,,,,,,,,,,Gem,
PerkID_RuneglassGem_ThreatAdd_Stamina,Gem,OnActive,EquippableMainHand+EquippableTwoHand,,1,Taunt,,,,,,,@PerkID_RuneglassGem_ThreatAdd_Stamina_Name,,@PerkID_RuneglassGem_ThreatAdd_Stamina_Description,,,,,,,,lyshineui/images/icons/items/Runeglass/CarnelianCutT4_Stamina.png,,"Runeglass_ThreatAdd_Stamina,Global_Gem_ThreatAdd4",,,,,,,,,,,Gem,
PerkID_RuneglassGem_ThreatSub_Stamina,Gem,OnEquip,Armor,EquippableToken+EquippableRing+EquippableAmulet,1,Taunt,,,,,,,@PerkID_RuneglassGem_ThreatSub_Stamina_Name,,@PerkID_RuneglassGem_ThreatSub_Stamina_Description,,,,,,,,lyshineui/images/icons/items/Runeglass/CarnelianCutT4_Stamina.png,,"Runeglass_ThreatSub_Stamina,Global_Gem_ThreatSub4,Global_Gem_ThreatSub4_Offense",,,,,,,,,,,Gem,
