PerkID,PerkType,ConditionEvent,ItemClass,ExcludeItemClass,Channel,ExclusiveLabels,ItemPerkConflictsLocText,DeprecatedPerkId,ScalingPerPlayerLevel,ScalingPerGearScore,ScalingPerGearScoreAttributes,ItemClassGSBonus,DisplayName,SecondaryEffectDisplayName,Description,StatDisplayText,GroupName,Tier,ExcludeFromTradingPost,AppliedPrefix,AppliedSuffix,NamePriority,IconPath,Affix,EquipAbility,DayPhases,FishingWaterType,TerritoryId,CombatStatus,WeaponTag,Category,WorldTags,OnlyInOpenWorld,OpenWorldOnlyOverrideGameModes,ScheduleID,Sorting,Includes
PerkID_WeaponMastery_Shield_ShieldRush,SkillCharm,OnActive,Shield+Armor+Jewelry,,1,PerkID_WeaponMastery_Shield_ShieldRush,,,,"0,725:0.00365",,Sword:200,@PerkID_WeaponMastery_Shield_ShieldRush_Name,,@PerkID_WeaponMastery_Shield_ShieldRush_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/sword_Ability05.png,,MasteryPerk_Ability_Shield_ShieldRush,,,,,Sword,,,,,,Ability,
PerkID_WeaponMastery_Shield_DefendersResolve,SkillCharm,OnActive,Shield+Armor+Jewelry,,1,PerkID_WeaponMastery_Shield_DefendersResolve,,,,"0,725:0.00365",,Sword:200,@PerkID_WeaponMastery_Shield_DefendersResolve_Name,,@PerkID_WeaponMastery_Shield_DefendersResolve_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/sword_Ability06.png,,MasteryPerk_Ability_Shield_DefendersResolve,,,,,,,,,,,Ability,
PerkID_WeaponMastery_GreatAxe_Charge,SkillCharm,OnActive,2hAxe+Armor+Jewelry,,1,PerkID_WeaponMastery_GreatAxe_Charge,,,,"0,725:0.00365",,2hAxe:200,@PerkID_WeaponMastery_GreatAxe_Charge_Name,,@PerkID_WeaponMastery_GreatAxe_Charge_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/GreatAxe_Ability01.png,,MasteryPerk_Ability_GreatAxe_Charge,,,,,,,,,,,Ability,
PerkID_WeaponMastery_GreatAxe_Reap,SkillCharm,OnActive,2hAxe+Armor+Jewelry,,1,PerkID_WeaponMastery_GreatAxe_Reap,,,,"0,725:0.00365",,2hAxe:200,@PerkID_WeaponMastery_GreatAxe_Reap_Name,,@PerkID_WeaponMastery_GreatAxe_Reap_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/GreatAxe_Ability02.png,,MasteryPerk_Ability_GreatAxe_Reap,,,,,,,,,,,Ability,
PerkID_WeaponMastery_GreatAxe_Execute,SkillCharm,OnActive,2hAxe+Armor+Jewelry,,1,PerkID_WeaponMastery_GreatAxe_Execute,,,,"0,725:0.00365",,2hAxe:200,@PerkID_WeaponMastery_GreatAxe_Execute_Name,,@PerkID_WeaponMastery_GreatAxe_Execute_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/GreatAxe_Ability03.png,,MasteryPerk_Ability_GreatAxe_Execute,,,,,,,,,,,Ability,
PerkID_WeaponMastery_GreatAxe_Whirlwind,SkillCharm,OnActive,2hAxe+Armor+Jewelry,,1,PerkID_WeaponMastery_GreatAxe_Whirlwind,,,,"0,725:0.00365",,2hAxe:200,@PerkID_WeaponMastery_GreatAxe_Whirlwind_Name,,@PerkID_WeaponMastery_GreatAxe_Whirlwind_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/GreatAxe_Ability04.png,,MasteryPerk_Ability_GreatAxe_Whirlwind,,,,,GreatAxe,,,,,,Ability,
PerkID_WeaponMastery_GreatAxe_Maelstrom,SkillCharm,OnActive,2hAxe+Armor+Jewelry,,1,PerkID_WeaponMastery_GreatAxe_Maelstrom,,,,"0,725:0.00365",,2hAxe:200,@PerkID_WeaponMastery_GreatAxe_Maelstrom_Name,,@PerkID_WeaponMastery_GreatAxe_Maelstrom_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/GreatAxe_Ability05.png,,MasteryPerk_Ability_GreatAxe_Maelstrom,,,,,,,,,,,Ability,
PerkID_WeaponMastery_GreatAxe_GravityWell,SkillCharm,OnActive,2hAxe+Armor+Jewelry,,1,PerkID_WeaponMastery_GreatAxe_GravityWell,,,,"0,725:0.00365",,2hAxe:200,@PerkID_WeaponMastery_GreatAxe_GravityWell_Name,,@PerkID_WeaponMastery_GreatAxe_GravityWell_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/GreatAxe_Ability06.png,,MasteryPerk_Ability_GreatAxe_GravityWell,,,,,,,,,,,Ability,
PerkID_WeaponMastery_IceGauntlet_UnbrokenWinds,SkillCharm,OnActive,IceMagic+Armor+Jewelry,,1,PerkID_WeaponMastery_IceGauntlet_UnbrokenWinds,,,,"0,725:0.00365",,IceMagic:200,@PerkID_WeaponMastery_IceGauntlet_UnbrokenWinds_Name,,@PerkID_WeaponMastery_IceGauntlet_UnbrokenWinds_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/iceMagic_Ability3.png,,"MasteryPerk_Ability_IceGauntlet_Windchill,MasteryPerk_Ability_IceGauntlet_Windchill_Dmg",,,,,,,,,,,Ability,
PerkID_WeaponMastery_IceGauntlet_UnendingThaw,SkillCharm,OnActive,IceMagic+Armor+Jewelry,,1,PerkID_WeaponMastery_IceGauntlet_UnendingThaw,,,,"0,725:0.00365",,IceMagic:200,@PerkID_WeaponMastery_IceGauntlet_UnendingThaw_Name,,@PerkID_WeaponMastery_IceGauntlet_UnendingThaw_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/iceMagic_Ability2.png,,MasteryPerk_Ability_IceGauntlet_IceStorm,,,,,,,,,,,Ability,
PerkID_WeaponMastery_IceGauntlet_IcedRefresh,SkillCharm,OnActive,IceMagic+Armor+Jewelry,,1,PerkID_WeaponMastery_IceGauntlet_IcedRefresh,,,,"0,725:0.00365",,IceMagic:200,@PerkID_WeaponMastery_IceGauntlet_IcedRefresh_Name,,@PerkID_WeaponMastery_IceGauntlet_IcedRefresh_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/iceMagic_Ability1.png,,"MasteryPerk_Ability_IceGauntlet_IceSpike,MasteryPerk_Ability_IceGauntlet_IceSpike_SlowDmg",,,,,,,,,,,Ability,
PerkID_WeaponMastery_IceGauntlet_DeadlyFrost,SkillCharm,OnActive,IceMagic+Armor+Jewelry,,1,PerkID_WeaponMastery_IceGauntlet_DeadlyFrost,,,,"0,725:0.00365",,IceMagic:200,@PerkID_WeaponMastery_IceGauntlet_DeadlyFrost_Name,,@PerkID_WeaponMastery_IceGauntlet_DeadlyFrost_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/iceMagic_Ability5.png,,MasteryPerk_Ability_IceGauntlet_IceShower,,,,,,,,,,,Ability,
PerkID_WeaponMastery_IceGauntlet_PylonBurst,SkillCharm,OnActive,IceMagic+Armor+Jewelry,,1,PerkID_WeaponMastery_IceGauntlet_PylonBurst,,,,"0,725:0.00365",,IceMagic:200,@PerkID_WeaponMastery_IceGauntlet_PylonBurst_Name,,@PerkID_WeaponMastery_IceGauntlet_PylonBurst_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/iceMagic_Ability4.png,,MasteryPerk_Ability_IceGauntlet_IcePylon,,,,,,,,,,,Ability,
PerkID_WeaponMastery_IceGauntlet_HealingTomb,SkillCharm,OnActive,IceMagic+Armor+Jewelry,,1,PerkID_WeaponMastery_IceGauntlet_HealingTomb,,,,"0,725:0.00365",,IceMagic:200,@PerkID_WeaponMastery_IceGauntlet_HealingTomb_Name,,@PerkID_WeaponMastery_IceGauntlet_HealingTomb_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/iceMagic_Ability6.png,,MasteryPerk_Ability_IceGauntlet_Entomb,,,,,,,,,,,Ability,
PerkID_WeaponMastery_VoidGauntlet_VoidBlade_Lifesteal,SkillCharm,OnActive,VoidGauntlet+Armor+Jewelry,,1,PerkID_WeaponMastery_VoidGauntlet_VoidBlade_Lifesteal,,,,"0,725:0.00365",,VoidGauntlet:200,@PerkID_WeaponMastery_VoidGauntlet_VoidBlade_Lifesteal_Name,,@PerkID_WeaponMastery_VoidGauntlet_VoidBlade_Lifesteal_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/voidmagic_Ability01.png,,"MasteryPerk_Ability_VoidGauntlet_VoidBlade_Lifesteal,MasteryPerk_Ability_VoidGauntlet_VoidBlade_Lifesteal_Heavy",,,,,,,,,,,Ability,
PerkID_WeaponMastery_VoidGauntlet_NullChamber_Nullify,SkillCharm,OnActive,VoidGauntlet+Armor+Jewelry,,1,PerkID_WeaponMastery_VoidGauntlet_NullChamber_Nullify,,,,"0,725:0.00365",,VoidGauntlet:200,@PerkID_WeaponMastery_VoidGauntlet_NullChamber_Nullify_Name,,@PerkID_WeaponMastery_VoidGauntlet_NullChamber_Nullify_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/voidmagic_Ability02.png,,"MasteryPerk_Ability_VoidGauntlet_NullChamber_Nullify,MasteryPerk_Ability_VoidGauntlet_NullChamber_NullifyDebuff",,,,,,,,,,,Ability,
PerkID_WeaponMastery_VoidGauntlet_Scream_Disease,SkillCharm,OnActive,VoidGauntlet+Armor+Jewelry,,1,PerkID_WeaponMastery_VoidGauntlet_Scream_Disease,,,,"0,725:0.00365",,VoidGauntlet:200,@PerkID_WeaponMastery_VoidGauntlet_Scream_Disease_Name,,@PerkID_WeaponMastery_VoidGauntlet_Scream_Disease_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/voidmagic_Ability03.png,,MasteryPerk_Ability_VoidGauntlet_Scream_Disease,,,,,,,,,,,Ability,
PerkID_WeaponMastery_VoidGauntlet_DecayingOrb_ReduceBuffs,SkillCharm,OnActive,VoidGauntlet+Armor+Jewelry,,1,PerkID_WeaponMastery_VoidGauntlet_DecayingOrb_ReduceBuffs,,,,"0,725:0.00365",,VoidGauntlet:200,@PerkID_WeaponMastery_VoidGauntlet_DecayingOrb_ReduceBuffs_Name,,@PerkID_WeaponMastery_VoidGauntlet_DecayingOrb_ReduceBuffs_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/voidmagic_Ability04_Mod01.png,,MasteryPerk_Ability_VoidGauntlet_DecayingOrb_ReduceBuffs,,,,,,,,,,,Ability,
PerkID_WeaponMastery_VoidGauntlet_DrainingTether_Slow,SkillCharm,OnActive,VoidGauntlet+Armor+Jewelry,,1,PerkID_WeaponMastery_VoidGauntlet_DrainingTether_Slow,,,,"0,725:0.00365",,VoidGauntlet:200,@PerkID_WeaponMastery_VoidGauntlet_DrainingTether_Slow_Name,,@PerkID_WeaponMastery_VoidGauntlet_DrainingTether_Slow_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/voidmagic_Ability05.png,,"MasteryPerk_Ability_VoidGauntlet_DrainingTether_Slow,VoidGauntlet:MasteryPerk_Ability_VoidGauntlet_DrainingTether_DoT",,,,,,,,,,,Ability,
PerkID_WeaponMastery_VoidGauntlet_EssenceRupture_Empower,SkillCharm,OnActive,VoidGauntlet+Armor+Jewelry,,1,PerkID_WeaponMastery_VoidGauntlet_EssenceRupture_Empower,,,,"0,725:0.00365",,VoidGauntlet:200,@PerkID_WeaponMastery_VoidGauntlet_EssenceRupture_Empower_Name,,@PerkID_WeaponMastery_VoidGauntlet_EssenceRupture_Empower_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/voidmagic_Ability06.png,,MasteryPerk_Ability_VoidGauntlet_EssenceRupture_Rend,,,,,,,,,,,Ability,
PerkID_WeaponMastery_Blunderbuss_NetShot,SkillCharm,OnActive,Blunderbuss+Armor+Jewelry,,1,PerkID_WeaponMastery_Blunderbuss_NetShot,,,,"0,725:0.00365",,Blunderbuss:200,@PerkID_WeaponMastery_Blunderbuss_NetShot_Name,,@PerkID_WeaponMastery_Blunderbuss_NetShot_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/blunderbuss_Ability02.png,,MasteryPerk_Ability_Blunderbuss_NetShot_Exhaust,,,,,,,,,,,Ability,
PerkID_WeaponMastery_Blunderbuss_AzothShrapnelBlast,SkillCharm,OnActive,Blunderbuss+Armor+Jewelry,,1,PerkID_WeaponMastery_Blunderbuss_AzothShrapnelBlast,,,,"0,725:0.00365",,Blunderbuss:200,@PerkID_WeaponMastery_Blunderbuss_AzothShrapnelBlast_Name,,@PerkID_WeaponMastery_Blunderbuss_AzothShrapnelBlast_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/blunderbuss_Ability05.png,,MasteryPerk_Ability_Blunderbuss_Shrapnel_LifeSteal,,,,,,,,,,,Ability,
PerkID_WeaponMastery_Blunderbuss_ClawShot,SkillCharm,OnActive,Blunderbuss+Armor+Jewelry,,1,PerkID_WeaponMastery_Blunderbuss_ClawShot,,,,"0,725:0.00365",,Blunderbuss:200,@PerkID_WeaponMastery_Blunderbuss_ClawShot_Name,,@PerkID_WeaponMastery_Blunderbuss_ClawShot_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/blunderbuss_Ability01.png,,MasteryPerk_Ability_Blunderbuss_ClawShot_Empower,,,,,Blunderbuss,,,,,,Ability,
PerkID_WeaponMastery_Blunderbuss_ScatterGrenade,SkillCharm,OnActive,Blunderbuss+Armor+Jewelry,,1,PerkID_WeaponMastery_Blunderbuss_ScatterGrenade,,,,"0,725:0.00365",,Blunderbuss:200,@PerkID_WeaponMastery_Blunderbuss_ScatterGrenade_Name,,@PerkID_WeaponMastery_Blunderbuss_ScatterGrenade_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/blunderbuss_Ability04.png,,MasteryPerk_Ability_Blunderbuss_Grenade_Disease,,,,,,,,,,,Ability,
PerkID_WeaponMastery_Blunderbuss_MortarCharge,SkillCharm,OnActive,Blunderbuss+Armor+Jewelry,,1,PerkID_WeaponMastery_Blunderbuss_MortarCharge,,,,"0,725:0.00365",,Blunderbuss:200,@PerkID_WeaponMastery_Blunderbuss_MortarCharge_Name,,@PerkID_WeaponMastery_Blunderbuss_MortarCharge_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/blunderbuss_Ability06.png,,"MasteryPerk_Ability_Blunderbuss_MortarCharge_AddStack,MasteryPerk_Ability_Blunderbuss_MortarCharge_DmgStack",,,,,Blunderbuss,,,,,,Ability,
PerkID_WeaponMastery_Blunderbuss_VortexShot,SkillCharm,OnActive,Blunderbuss+Armor+Jewelry,,1,PerkID_WeaponMastery_Blunderbuss_VortexShot,,,,"0,725:0.00365",,Blunderbuss:200,@PerkID_WeaponMastery_Blunderbuss_VortexShot_Name,,@PerkID_WeaponMastery_Blunderbuss_VortexShot_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/blunderbuss_Ability03.png,,MasteryPerk_Ability_Blunderbuss_BlastShot_Slow,,,,,,,,,,,Ability,
PerkID_WeaponMastery_Greatsword_DashAttack,SkillCharm,OnActive,Armor+GreatSword+Jewelry,,1,PerkID_WeaponMastery_Greatsword_DashAttack,,,,"0,725:0.00365",,GreatSword:200,@PerkID_WeaponMastery_Greatsword_DashAttack_Name,,@PerkID_WeaponMastery_Greatsword_DashAttack_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/greatsword_Ability01.png,,"MasteryPerk_Ability_Greatsword_DashAttack,MasteryPerk_Ability_Greatsword_DashAttack_Crit",,,,,,,,,,,Ability,
PerkID_WeaponMastery_Greatsword_Combo,SkillCharm,OnActive,Armor+GreatSword+Jewelry,,1,PerkID_WeaponMastery_Greatsword_Combo,,,,"0,725:0.00365",,GreatSword:200,@PerkID_WeaponMastery_Greatsword_Combo_Name,,@PerkID_WeaponMastery_Greatsword_Combo_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/greatsword_Ability02.png,,"MasteryPerk_Ability_Greatsword_Combo,MasteryPerk_Ability_Greatsword_Combo2,MasteryPerk_Ability_Greatsword_Combo3",,,,,,,,,,,Ability,
PerkID_WeaponMastery_Greatsword_DefenseBreak,SkillCharm,OnActive,Armor+GreatSword+Jewelry,,1,PerkID_WeaponMastery_Greatsword_DefenseBreak,,,,"0,725:0.00365",,GreatSword:200,@PerkID_WeaponMastery_Greatsword_DefenseBreak_Name,,@PerkID_WeaponMastery_Greatsword_DefenseBreak_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/greatsword_Ability03.png,,"MasteryPerk_Ability_Greatsword_DefenseBreak,MasteryPerk_Ability_Greatsword_DefenseBreak_ReduceBuffs",,,,,,,,,,,Ability,
PerkID_WeaponMastery_Greatsword_Counter,SkillCharm,OnActive,Armor+GreatSword+Jewelry,,1,PerkID_WeaponMastery_Greatsword_Counter,,,,"0,725:0.00365",,GreatSword:200,@PerkID_WeaponMastery_Greatsword_Counter_Name,,@PerkID_WeaponMastery_Greatsword_Counter_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/greatsword_Ability04.png,,MasteryPerk_Ability_Greatsword_Counter,,,,,,,,,,,Ability,
PerkID_WeaponMastery_Greatsword_DrainAttack,SkillCharm,OnActive,Armor+GreatSword+Jewelry,,1,PerkID_WeaponMastery_Greatsword_DrainAttack,,,,"0,725:0.00365",,GreatSword:200,@PerkID_WeaponMastery_Greatsword_DrainAttack_Name,,@PerkID_WeaponMastery_Greatsword_DrainAttack_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/greatsword_Ability05.png,,MasteryPerk_Ability_Greatsword_DrainAttack,,,,,,,,,,,Ability,
PerkID_WeaponMastery_Greatsword_Burst,SkillCharm,OnActive,Armor+GreatSword+Jewelry,,1,PerkID_WeaponMastery_Greatsword_Burst,,,,"0,725:0.00365",,GreatSword:200,@PerkID_WeaponMastery_Greatsword_Burst_Name,,@PerkID_WeaponMastery_Greatsword_Burst_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/greatsword_Ability06.png,,MasteryPerk_Ability_Greatsword_Burst,,,,,,,,,,,Ability,
PerkID_WeaponMastery_Flail_Slam,SkillCharm,OnActive,Armor+Flail+Shield+Jewelry,,1,PerkID_WeaponMastery_Flail_Slam,,,,"0,725:0.00365",,Flail:200,@PerkID_WeaponMastery_Flail_Slam_Name,,@PerkID_WeaponMastery_Flail_Slam_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/Flail_Ability01.png,,"MasteryPerk_Ability_Flail_Smite,MasteryPerk_Ability_Flail_Smite_ArmorPen",,,,,,,,,,,PVP,
PerkID_WeaponMastery_Flail_Blast,SkillCharm,OnActive,Armor+Flail+Shield+Jewelry,,1,PerkID_WeaponMastery_Flail_Blast,,,,"0,725:0.00365",,Flail:200,@PerkID_WeaponMastery_Flail_Blast_Name,,@PerkID_WeaponMastery_Flail_Blast_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/Flail_Ability02.png,,MasteryPerk_Ability_Flail_Vortex,,,,,,,,,,,Ability,
PerkID_WeaponMastery_Flail_Burst,SkillCharm,OnActive,Armor+Flail+Shield+Jewelry,,1,PerkID_WeaponMastery_Flail_Burst,,,,"0,725:0.00365",,Flail:200,@PerkID_WeaponMastery_Flail_Burst_Name,,@PerkID_WeaponMastery_Flail_Burst_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/Flail_Ability03.png,,MasteryPerk_Ability_Flail_Eruption,,,,,,,,,,,Ability,
PerkID_WeaponMastery_Flail_Charge,SkillCharm,OnActive,Armor+Flail+Shield+Jewelry,,1,PerkID_WeaponMastery_Flail_Charge,,,,"0,725:0.00365",,Flail:200,@PerkID_WeaponMastery_Flail_Charge_Name,,@PerkID_WeaponMastery_Flail_Charge_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/Flail_Ability04.png,,MasteryPerk_Ability_Flail_Barrage,,,,,,,,,,,Ability,
PerkID_WeaponMastery_Flail_Trip,SkillCharm,OnActive,Armor+Flail+Shield+Jewelry,,1,PerkID_WeaponMastery_Flail_Trip,,,,"0,725:0.00365",,Flail:200,@PerkID_WeaponMastery_Flail_Trip_Name,,@PerkID_WeaponMastery_Flail_Trip_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/Flail_Ability05.png,,MasteryPerk_Ability_Flail_Trip,,,,,,,,,,,Ability,
PerkID_WeaponMastery_Flail_DefensiveStrike,SkillCharm,OnActive,Armor+Flail+Shield+Jewelry,,1,PerkID_WeaponMastery_Flail_DefensiveStrike,,,,"0,725:0.00365",,Flail:200,@PerkID_WeaponMastery_Flail_DefensiveStrike_Name,,@PerkID_WeaponMastery_Flail_DefensiveStrike_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/Flail_Ability06.png,,MasteryPerk_Ability_Flail_Bludgeon,,,,,,,,,,,Ability,
PerkID_Slottable_Common_DurCC,DefensiveCharm,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+Jewelry+Shield,,1,PerkID_Slottable_Common_DurCC,,,,"0,725:0.00365",,,@PerkID_Slottable_Common_DurCC_Name,,@PerkID_Slottable_Common_DurCC_Description,,,,,,,,LyShineUI/Images/Icons/Perks/DebuffDur1.png,,Ability_Perk_Armor_DurCC,,,,,,,,,,,Armor,
PerkID_Slottable_Common_DurDot,DefensiveCharm,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+Jewelry+Shield,,1,PerkID_Slottable_Common_DurDot,,,,"0,725:0.00365",,,@PerkID_Slottable_Common_DurDot_Name,,@PerkID_Slottable_Common_DurDot_Description,,,,,,,,LyShineUI/Images/Icons/Perks/DebuffDur1.png,,Ability_Perk_Armor_DurDot,,,,,,,,,,,Armor,
PerkID_Slottable_Common_DurDebuff,DefensiveCharm,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+Jewelry+Shield,,1,PerkID_Slottable_Common_DurDebuff,,,,"0,725:0.00365",,,@PerkID_Slottable_Common_DurDebuff_Name,,@PerkID_Slottable_Common_DurDebuff_Description,,,,,,,,LyShineUI/Images/Icons/Perks/DebuffDur1.png,,Ability_Perk_Armor_DurDebuff,,,,,,,,,,,Armor,
PerkID_Slottable_Common_DoTPotencyRed_Haste,DefensiveCharm,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+Jewelry+Shield,,1,PerkID_Slottable_Common_DoTPotencyRed_Haste,,,,"0,725:0.00365",,,@PerkID_Slottable_Common_DoTPotencyRed_Haste_Name,,@PerkID_Slottable_Common_DoTPotencyRed_Haste_Description,,,,,,,,LyShineUI/Images/Icons/Perks/Unstoppable1.png,Affix2025_Armor_HercyneRaid_1,Ability_Perk_Armor_HercyneRaid_1,,,,,,,,,,,Armor,
PerkID_Slottable_Common_RangeDefense_Physical,DefensiveCharm,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+Jewelry+Shield,,1,PerkID_Slottable_Common_RangeDefense_Physical,,,,"0,725:0.00365",,,@PerkID_Slottable_Common_RangeDefense_Physical_Name,,@PerkID_Slottable_Common_RangeDefense_Physical_Description,,,,,,,,LyShineUI/Images/Icons/Perks/RangeWardP1.png,,Ability_Perk_Armor_RangeDefense_Physical,,,,,,,,,,,Armor,
PerkID_Slottable_Common_RangeDefense_Elemental,DefensiveCharm,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+Jewelry+Shield,,1,PerkID_Slottable_Common_RangeDefense_Elemental,,,,"0,725:0.00365",,,@PerkID_Slottable_Common_RangeDefense_Elemental_Name,,@PerkID_Slottable_Common_RangeDefense_Elemental_Description,,,,,,,,LyShineUI/Images/Icons/Perks/RangeWardE1.png,,Ability_Perk_Armor_RangeDefense_Elemental,,,,,,,,,,,Armor,
PerkID_Slottable_Common_PvP_DodgeSuccess_Heal,DefensiveCharm,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+Jewelry+Shield,,1,PerkID_Slottable_Common_PvP_DodgeSuccess_Heal,,,,"0,725:0.00365",,,@PerkID_Slottable_Common_PvP_DodgeSuccess_Heal_Name,,@PerkID_Slottable_Common_PvP_DodgeSuccess_Heal_Description,,,,,,,,LyShineUI/Images/Icons/Perks/Health1.png,,Ability_Perk_PvP_Armor_DodgeSuccess_Heal,,,,,,,,,,,PvP,
PerkID_Slottable_Common_DurFortify,DefensiveCharm,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+Jewelry+Shield,,1,PerkID_Slottable_Common_DurFortify,,,,"0,725:0.00365",,,@PerkID_Slottable_Common_DurFortify_Name,,@PerkID_Slottable_Common_DurFortify_Description,,,,,,,,LyShineUI/Images/Icons/Perks/Fortify1.png,,Ability_Perk_Amulet_DurFortify,,,,,,,,,,,Armor,Trinket
PerkID_Slottable_Common_Healing,DefensiveCharm,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+Jewelry+Shield,,1,PerkID_Slottable_Common_Healing,,,,"0,725:0.00365",,,@PerkID_Slottable_Common_Healing_Name,,@PerkID_Slottable_Common_Healing_Description,,,,,,,,LyShineUI/Images/Icons/Perks/Cleric1.png,Affix2025_Amulet_Healing,Ability_Perk_Slottable_Common_Healing,,,,,,,,,,,Armor,Trinket
PerkID_Slottable_Common_PotionHeal,DefensiveCharm,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+Jewelry+Shield,,1,PerkID_Slottable_Common_PotionHeal,,,,"0,725:0.00365",,,@PerkID_Slottable_Common_PotionHeal_Name,,@PerkID_Slottable_Common_PotionHeal_Description,,,,,,,,LyShineUI\Images\Icons\Perks\ConsumeGain1.png,,Ability_Perk_Amulet_PotionHeal,,,,,,,,,,,Armor,Trinket
PerkID_Slottable_Common_LifestealHealing,DefensiveCharm,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+Jewelry+Shield,,1,PerkID_Slottable_Common_LifestealHealing,,,,"0,725:0.00365",,,@PerkID_Slottable_Common_LifestealHealing_Name,,@PerkID_Slottable_Common_LifestealHealing_Description,,,,,,,,LyShineUI/Images/Icons/Perks/Health1.png,Affix2025_Armor_LifestealHealing,Ability_Perk_Armor_LifestealHealing,,,,,,,,,,,,
PerkID_Slottable_Common_HealOutgoing,DefensiveCharm,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+Jewelry+Shield,,1,PerkID_Slottable_Common_HealOutgoing,,,,"0,725:0.00365",,,@PerkID_Slottable_Common_HealOutgoing_Name,,@PerkID_Slottable_Common_HealOutgoing_Description,,,,,,,,LyShineUI/Images/Icons/Perks/Cleric1.png,,Ability_Perk_Common_HealOutgoing,,,,,,,,,,,Weapon,
PerkID_Slottable_Common_DefGrit,DefensiveCharm,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+Jewelry+Shield,,1,PerkID_Slottable_Common_DefGrit,,,,"0,725:0.00365",,,@PerkID_Slottable_Common_DefGrit_Name,,@PerkID_Slottable_Common_DefGrit_Description,,,,,,,,LyShineUI\Images\Icons\Perks\SiegeWard1.png,,Ability_Perk_Armor_DefGrit,,,,,,,,,,,Armor,
PerkID_Slottable_Common_DefBasic,DefensiveCharm,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+Jewelry+Shield,,1,PerkID_Slottable_Common_DefBasic,,,,"0,725:0.00365",,,@PerkID_Slottable_Common_DefBasic_Name,,@PerkID_Slottable_Common_DefBasic_Description,,,,,,,,LyShineUI\Images\Icons\Perks\LostBane1.png,,Ability_Perk_Armor_DefBasic,,,,,,,,,,,Armor,Shield
PerkID_Slottable_Common_EnergizedPotencyInc,DefensiveCharm,OnEquip,EquippableMainHand+EquippableTwoHand+Armor+Jewelry+Shield,,1,PerkID_Slottable_Common_EnergizedPotencyInc,,,,"0,725:0.00365",,,@PerkID_Slottable_Common_EnergizedPotencyInc_Name,,@PerkID_Slottable_Common_EnergizedPotencyInc_Description,,,,,,,,LyShineUI/Images/Icons/Perks/Unstoppable1.png,Affix2025_Armor_EnergizedPotencyInc,Ability_Perk_Armor_EnergizedPotencyInc,,,,,,,,,,,,
