PerkID,PerkType,ConditionEvent,ItemClass,ExcludeItemClass,Channel,ExclusiveLabels,ItemPerkConflictsLocText,DeprecatedPerkId,ScalingPerPlayerLevel,ScalingPerGearScore,ScalingPerGearScoreAttributes,ItemClassGSBonus,DisplayName,SecondaryEffectDisplayName,Description,StatDisplayText,GroupName,Tier,ExcludeFromTradingPost,AppliedPrefix,AppliedSuffix,NamePriority,IconPath,Affix,EquipAbility,DayPhases,FishingWaterType,TerritoryId,CombatStatus,WeaponTag,Category,WorldTags,OnlyInOpenWorld,OpenWorldOnlyOverrideGameModes,ScheduleID,Sorting,Includes
PerkID_Artifact_Set2_Greatsword,Inherent,OnEquip,GreatSword,,1,,,,,,,,,@PerkID_Artifact_Set2_Greatsword_Name,@PerkID_Artifact_Set2_Greatsword_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set2_Greatsword,GlobalPerk_Artifact_Set2_Greatsword_DmgBonus",,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_Flail,Inherent,OnEquip,Flail,,1,,,,,,,,,@PerkID_Artifact_Set2_Flail_Name,@PerkID_Artifact_Set2_Flail_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_Flail,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_Ring1,Inherent,OnEquip,EquippableRing,,1,,,,,,,,,@PerkID_Artifact_Set2_Ring1_Name,@PerkID_Artifact_Set2_Ring1_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set2_Ring1Arcane,GlobalPerk_Artifact_Set2_Ring1Fire,GlobalPerk_Artifact_Set2_Ring1Corruption,GlobalPerk_Artifact_Set2_Ring1Lightning,GlobalPerk_Artifact_Set2_Ring1Ice,GlobalPerk_Artifact_Set2_Ring1Nature",,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_Amulet1,Inherent,OnEquip,EquippableAmulet,,1,,,,,,,,,@PerkID_Artifact_Set2_Amulet1_Name,@PerkID_Artifact_Set2_Amulet1_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set2_Amulet1,GlobalPerk_Artifact_Set2_Amulet1_2",,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_Earring1,Inherent,OnEquip,EquippableToken,,1,,,,,,,,,@PerkID_Artifact_Set2_Earring1_Name,@PerkID_Artifact_Set2_Earring1_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_Earring1,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_HatchetPerk,Generated,OnActive,Hatchet,,1,,,,,,,,@PerkID_Artifact_Set2_HatchetPerk_Name,,@PerkID_Artifact_Set2_HatchetPerk_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_HatchetPerk,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_GreataxePerk,Generated,OnActive,2hAxe,,1,,,,,,,,@PerkID_Artifact_Set2_GreataxePerk_Name,,@PerkID_Artifact_Set2_GreataxePerk_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_GreataxePerk,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_BowPerk,Generated,OnActive,Bow,,1,,,,,,,,@PerkID_Artifact_Set2_BowPerk_Name,,@PerkID_Artifact_Set2_BowPerk_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_BowPerk,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_MediumHead,Inherent,OnEquip,EquippableHead,,1,,,,,,,,,@PerkID_Artifact_Set2_MediumHead_Name,@PerkID_Artifact_Set2_MediumHead_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_MediumHead,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_MediumHead_PhysGem,Generated,OnEquip,EquippableHead,,1,,,,,,,,@PerkID_Artifact_Set2_MediumHead_PhysGem_Name,,@PerkID_Artifact_Set2_MediumHead_PhysGem_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Items/Resource/OnyxCutT4.png,Affix_Artifact_Set2_MediumHead_PhysGem,,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_MediumHead_ElemGem,Generated,OnEquip,EquippableHead,,1,,,,,,,,@PerkID_Artifact_Set2_MediumHead_ElemGem_Name,,@PerkID_Artifact_Set2_MediumHead_ElemGem_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Items/Resource/OpalCutT4.png,Affix_Artifact_Set2_MediumHead_ElemGem,,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_LightChest,Inherent,OnEquip,EquippableChest,,1,,,,,,,,,@PerkID_Artifact_Set2_LightChest_Name,@PerkID_Artifact_Set2_LightChest_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set2_LightChest,GlobalPerk_Artifact_Set2_LightChest_MagicWeapons,GlobalPerk_Artifact_Set2_LightChest_MagicWeapons_Gain",,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_LightHands,Inherent,OnEquip,EquippableHands,,1,,,,,,,,,@PerkID_Artifact_Set2_LightHands_Name,@PerkID_Artifact_Set2_LightHands_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set2_LightHands,GlobalPerk_Artifact_Set2_LightHands_EmpowerConsume",,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_HeavyFeet,Inherent,OnEquip,EquippableFeet,,1,,,,,,,,,@PerkID_Artifact_Set2_HeavyFeet_Name,@PerkID_Artifact_Set2_HeavyFeet_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_HeavyFeet,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_Blunderbuss,Inherent,OnEquip,Blunderbuss,,1,,,,,,,,,@PerkID_Artifact_Set2_Blunderbuss_Name,@PerkID_Artifact_Set2_Blunderbuss_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_Blunderbuss,,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_Sword,Inherent,OnEquip,Sword,,1,,,,,,,,,@PerkID_Artifact_Set2_Sword_Name,@PerkID_Artifact_Set2_Sword_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set2_Sword,GlobalPerk_Artifact_Set2_Sword_AddTaunt,GlobalPerk_Artifact_Set2_Sword_Light,GlobalPerk_Artifact_Set2_Sword_DmgRed",,,,,,,,,,,Artifact,
PerkID_Artifact_Set2_TowerShield,Inherent,OnActive,TowerShield,,1,,,,,,,,@PerkID_Artifact_Set2_TowerShield_Name,,@PerkID_Artifact_Set2_TowerShield_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set2_TowerShield,,,,,,,,,,,Artifact,
PerkID_Artifact_Set3_MediumHead,Inherent,OnEquip,EquippableHead,,1,,,,,,,,,@PerkID_Artifact_Set3_MediumHead_Name,@PerkID_Artifact_Set3_MediumHead_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set3_MediumHead,GlobalPerk_Artifact_Set3_MediumHead_StackMax,GlobalPerk_Artifact_Set3_MediumHead_NoReaction",,,,,,,,,,,Artifact,
PerkID_Artifact_Set3_Hatchet,Inherent,OnEquip,Hatchet,,1,,,,,,,,,@PerkID_Artifact_Set3_1hThrowingAxe_Name,@PerkID_Artifact_Set3_1hThrowingAxe_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set3_Hatchet,GlobalPerk_Artifact_Set3_Hatchet_StackTracker",,,,,,,,,,,Artifact,
PerkID_Artifact_Set3_Warhammer,Inherent,OnEquip,2HHammer,,1,,,,,,,,,@PerkID_Artifact_Set3_Warhammer_Name,@PerkID_Artifact_Set3_Warhammer_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,"GlobalPerk_Artifact_Set3_Warhammer,GlobalPerk_Artifact_Set3_Warhammer_SpellAOE",,,,,,,,,,,Artifact,
PerkID_Artifact_Set3_Greatsword,Inherent,OnEquip,GreatSword,,1,,,,,,,,,@PerkID_Artifact_Set3_Greatsword_Name,@PerkID_Artifact_Set3_Greatsword_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set3_Greatsword,,,,,,,,,,,Artifact,
PerkID_Artifact_Set3_GreatswordPerk,Generated,OnEquip,GreatSword,,1,,,,,,,,@PerkID_Artifact_Set3_GreatswordPerk_Name,,@PerkID_Artifact_Set3_GreatswordPerk_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set3_Greatsword_Perk,,,,,,,,,,,Artifact,
PerkID_Artifact_Set3_Bow,Inherent,OnEquip,Bow,,1,,,,,,,,,@PerkID_Artifact_Set3_Bow_Name,@PerkID_Artifact_Set3_Bow_Desc,,,,TRUE,,,,LyShineUI/Images/Icons/Perks/ArtifactPerk.png,,GlobalPerk_Artifact_Set3_Bow,,,,,,,,,,,Artifact,
