PerkID,PerkType,ConditionEvent,ItemClass,ExcludeItemClass,Channel,ExclusiveLabels,ItemPerkConflictsLocText,DeprecatedPerkId,ScalingPerPlayerLevel,ScalingPerGearScore,ScalingPerGearScoreAttributes,ItemClassGSBonus,DisplayName,SecondaryEffectDisplayName,Description,StatDisplayText,GroupName,Tier,ExcludeFromTradingPost,AppliedPrefix,AppliedSuffix,NamePriority,IconPath,Affix,EquipAbility,DayPhases,FishingWaterType,TerritoryId,CombatStatus,WeaponTag,Category,WorldTags,OnlyInOpenWorld,OpenWorldOnlyOverrideGameModes,ScheduleID,Sorting,Includes
FishArmorLuck3,Generated,OnEquip,Armor,,1,ArmorLuck,,,,,,,@FishArmorLuck3Name,,@FishArmorLuck3Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishArmorLuck3.png,FishArmorLuck3,,,,,,,,,,,,Fish,
FishArmorSize1,Generated,OnEquip,Armor,,1,ArmorSize,,,,,,,@FishArmorSize1Name,,@FishArmorSize1Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishArmorSize1.png,FishArmorSize1,,,,,,,,,,,,Fish,
FishArmorSize2,Generated,OnEquip,Armor,,1,ArmorSize,,,,,,,@FishArmorSize2Name,,@FishArmorSize2Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishArmorSize2.png,FishArmorSize2,,,,,,,,,,,,Fish,
FishArmorSize3,Generated,OnEquip,Armor,,1,ArmorSize,,,,,,,@FishArmorSize3Name,,@FishArmorSize3Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishArmorSize3.png,FishArmorSize3,,,,,,,,,,,,Fish,
FishArmorCastDistance1,Generated,OnEquip,Armor,,1,ArmorCastDistance,,,,,,,@FishArmorCastDistance1Name,,@FishArmorCastDistance1Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishArmorCastDistance1.png,FishArmorCastDistance1,,,,,,,,,,,,Fish,
FishArmorCastDistance2,Generated,OnEquip,Armor,,1,ArmorCastDistance,,,,,,,@FishArmorCastDistance2Name,,@FishArmorCastDistance2Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishArmorCastDistance2.png,FishArmorCastDistance2,,,,,,,,,,,,Fish,
FishArmorCastDistance3,Generated,OnEquip,Armor,,1,ArmorCastDistance,,,,,,,@FishArmorCastDistance3Name,,@FishArmorCastDistance3Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishArmorCastDistance3.png,FishArmorCastDistance3,,,,,,,,,,,,Fish,
FishLuckDay1,Generated,OnEquip,FishingPole,,1,LuckDay,,,,,,,@FishLuckDay1Name,,@FishLuckDay1Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishLuckDay1.png,FishLuckDay1,,Day,,,,,,,,,,Fish,
FishLuckDay2,Generated,OnEquip,FishingPole,,1,LuckDay,,,,,,,@FishLuckDay2Name,,@FishLuckDay2Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishLuckDay2.png,FishLuckDay2,,Day,,,,,,,,,,Fish,
FishLuckDay3,Generated,OnEquip,FishingPole,,1,LuckDay,,,,,,,@FishLuckDay3Name,,@FishLuckDay3Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishLuckDay3.png,FishLuckDay3,,Day,,,,,,,,,,Fish,
FishLuckNight1,Generated,OnEquip,FishingPole,,1,LuckNight,,,,,,,@FishLuckNight1Name,,@FishLuckNight1Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishLuckNight1.png,FishLuckNight1,,Night,,,,,,,,,,Fish,
FishLuckNight2,Generated,OnEquip,FishingPole,,1,LuckNight,,,,,,,@FishLuckNight2Name,,@FishLuckNight2Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishLuckNight2.png,FishLuckNight2,,Night,,,,,,,,,,Fish,
FishLuckNight3,Generated,OnEquip,FishingPole,,1,LuckNight,,,,,,,@FishLuckNight3Name,,@FishLuckNight3Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishLuckNight3.png,FishLuckNight3,,Night,,,,,,,,,,Fish,
FishDurability1,Generated,OnEquip,FishingPole,,1,Durability,,,,,,,@FishDurability1Name,,@FishDurability1Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishDurability1.png,FishDurability1,,,,,,,,,,,,Fish,
FishDurability2,Generated,OnEquip,FishingPole,,1,Durability,,,,,,,@FishDurability2Name,,@FishDurability2Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishDurability2.png,FishDurability2,,,,,,,,,,,,Fish,
FishDurability3,Generated,OnEquip,FishingPole,,1,Durability,,,,,,,@FishDurability3Name,,@FishDurability3Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishDurability3.png,FishDurability3,,,,,,,,,,,,Fish,
FishLineStrengthSalt1,Generated,OnEquip,FishingPole,,1,StrengthSalt,,,,,,,@FishLineStrengthSalt1Name,,@FishLineStrengthSalt1Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishLineStrengthSalt1.png,FishLineStrengthSalt1,,,Salt,,,,,,,,,Fish,
FishLineStrengthSalt2,Generated,OnEquip,FishingPole,,1,StrengthSalt,,,,,,,@FishLineStrengthSalt2Name,,@FishLineStrengthSalt2Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishLineStrengthSalt2.png,FishLineStrengthSalt2,,,Salt,,,,,,,,,Fish,
FishLineStrengthSalt3,Generated,OnEquip,FishingPole,,1,StrengthSalt,,,,,,,@FishLineStrengthSalt3Name,,@FishLineStrengthSalt3Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishLineStrengthSalt3.png,FishLineStrengthSalt3,,,Salt,,,,,,,,,Fish,
FishLineStrengthFresh1,Generated,OnEquip,FishingPole,,1,StrengthFresh,,,,,,,@FishLineStrengthFresh1Name,,@FishLineStrengthFresh1Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishLineStrengthFresh1.png,FishLineStrengthFresh1,,,Fresh,,,,,,,,,Fish,
FishLineStrengthFresh2,Generated,OnEquip,FishingPole,,1,StrengthFresh,,,,,,,@FishLineStrengthFresh2Name,,@FishLineStrengthFresh2Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishLineStrengthFresh2.png,FishLineStrengthFresh2,,,Fresh,,,,,,,,,Fish,
FishLineStrengthFresh3,Generated,OnEquip,FishingPole,,1,StrengthFresh,,,,,,,@FishLineStrengthFresh3Name,,@FishLineStrengthFresh3Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishLineStrengthFresh3.png,FishLineStrengthFresh3,,,Fresh,,,,,,,,,Fish,
FishCastDistanceDay1,Generated,OnEquip,FishingPole,,1,CastDistanceDay,,,,,,,@FishCastDistanceDay1Name,,@FishCastDistanceDay1Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCastDistanceDay1.png,FishCastDistanceDay1,,Day,,,,,,,,,,Fish,
FishCastDistanceDay2,Generated,OnEquip,FishingPole,,1,CastDistanceDay,,,,,,,@FishCastDistanceDay2Name,,@FishCastDistanceDay2Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCastDistanceDay2.png,FishCastDistanceDay2,,Day,,,,,,,,,,Fish,
FishCastDistanceDay3,Generated,OnEquip,FishingPole,,1,CastDistanceDay,,,,,,,@FishCastDistanceDay3Name,,@FishCastDistanceDay3Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCastDistanceDay3.png,FishCastDistanceDay3,,Day,,,,,,,,,,Fish,
FishCastDistanceNight1,Generated,OnEquip,FishingPole,,1,CastDistanceNight,,,,,,,@FishCastDistanceNight1Name,,@FishCastDistanceNight1Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCastDistanceNight1.png,FishCastDistanceNight1,,Night,,,,,,,,,,Fish,
FishCastDistanceNight2,Generated,OnEquip,FishingPole,,1,CastDistanceNight,,,,,,,@FishCastDistanceNight2Name,,@FishCastDistanceNight2Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCastDistanceNight2.png,FishCastDistanceNight2,,Night,,,,,,,,,,Fish,
FishCastDistanceNight3,Generated,OnEquip,FishingPole,,1,CastDistanceNight,,,,,,,@FishCastDistanceNight3Name,,@FishCastDistanceNight3Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCastDistanceNight3.png,FishCastDistanceNight3,,Night,,,,,,,,,,Fish,
FishCatchSizeDay1,Generated,OnEquip,FishingPole,,1,CatchSizeDay,,,,,,,@FishCatchSizeDay1Name,,@FishCatchSizeDay1Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCatchSizeDay1.png,FishCatchSizeDay1,,Day,,,,,,,,,,Fish,
FishCatchSizeDay2,Generated,OnEquip,FishingPole,,1,CatchSizeDay,,,,,,,@FishCatchSizeDay2Name,,@FishCatchSizeDay2Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCatchSizeDay2.png,FishCatchSizeDay2,,Day,,,,,,,,,,Fish,
FishCatchSizeDay3,Generated,OnEquip,FishingPole,,1,CatchSizeDay,,,,,,,@FishCatchSizeDay3Name,,@FishCatchSizeDay3Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCatchSizeDay3.png,FishCatchSizeDay3,,Day,,,,,,,,,,Fish,
FishCatchSizeNight1,Generated,OnEquip,FishingPole,,1,CatchSizeNight,,,,,,,@FishCatchSizeNight1Name,,@FishCatchSizeNight1Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCatchSizeNight1.png,FishCatchSizeNight1,,Night,,,,,,,,,,Fish,
FishCatchSizeNight2,Generated,OnEquip,FishingPole,,1,CatchSizeNight,,,,,,,@FishCatchSizeNight2Name,,@FishCatchSizeNight2Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCatchSizeNight2.png,FishCatchSizeNight2,,Night,,,,,,,,,,Fish,
FishCatchSizeNight3,Generated,OnEquip,FishingPole,,1,CatchSizeNight,,,,,,,@FishCatchSizeNight3Name,,@FishCatchSizeNight3Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCatchSizeNight3.png,FishCatchSizeNight3,,Night,,,,,,,,,,Fish,
FishCatchSizeSalt1,Generated,OnEquip,FishingPole,,1,CatchSizeSalt,,,,,,,@FishCatchSizeSalt1Name,,@FishCatchSizeSalt1Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCatchSizeSalt1.png,FishCatchSizeSalt1,,,Salt,,,,,,,,,Fish,
FishCatchSizeSalt2,Generated,OnEquip,FishingPole,,1,CatchSizeSalt,,,,,,,@FishCatchSizeSalt2Name,,@FishCatchSizeSalt2Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCatchSizeSalt2.png,FishCatchSizeSalt2,,,Salt,,,,,,,,,Fish,
FishCatchSizeSalt3,Generated,OnEquip,FishingPole,,1,CatchSizeSalt,,,,,,,@FishCatchSizeSalt3Name,,@FishCatchSizeSalt3Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCatchSizeSalt3.png,FishCatchSizeSalt3,,,Salt,,,,,,,,,Fish,
FishCatchSizeFresh1,Generated,OnEquip,FishingPole,,1,CatchSizeFresh,,,,,,,@FishCatchSizeFresh1Name,,@FishCatchSizeFresh1Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCatchSizeFresh1.png,FishCatchSizeFresh1,,,Fresh,,,,,,,,,Fish,
FishCatchSizeFresh2,Generated,OnEquip,FishingPole,,1,CatchSizeFresh,,,,,,,@FishCatchSizeFresh2Name,,@FishCatchSizeFresh2Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCatchSizeFresh2.png,FishCatchSizeFresh2,,,Fresh,,,,,,,,,Fish,
FishCatchSizeFresh3,Generated,OnEquip,FishingPole,,1,CatchSizeFresh,,,,,,,@FishCatchSizeFresh3Name,,@FishCatchSizeFresh3Desc,,,,,,,,LyShineUI/Images/Icons/Perks/FishCatchSizeFresh3.png,FishCatchSizeFresh3,,,Fresh,,,,,,,,,Fish,
PerkID_Ability_Hatchet_FeralRush,Generated,OnActive,Hatchet+Armor,,1,Skill+Hatchet,,,,"0.00134,550:0.00",,Hatchet:750,@PerkID_Ability_Hatchet_FeralRush_Name,,@PerkID_Ability_Hatchet_FeralRush_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/hatchet_Ability02.png,,GlobalPerk_Ability_Hatchet_FeralRush,,,,,,,,,,,Ability,
PerkID_Ability_Hatchet_Berserk,Generated,OnActive,Hatchet+Armor,,1,Skill+Hatchet,,,,"0.00266666666666667,550:0.00",,Hatchet:550,@PerkID_Ability_Hatchet_Berserk_Name,,@PerkID_Ability_Hatchet_Berserk_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/hatchet_Ability01.png,,GlobalPerk_Ability_Hatchet_Berserk,,,,,,,,,,,Ability,
PerkID_Ability_Hatchet_RagingTorrent,Generated,OnActive,Hatchet+Armor,,1,Skill+Hatchet,,,,"0.000952380952380952,625:0.005,725:0.00",,Hatchet:200,@PerkID_Ability_Hatchet_RagingTorrent_Name,,@PerkID_Ability_Hatchet_RagingTorrent_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/hatchet_Ability03.png,,GlobalPerk_Ability_Hatchet_RagingTorrent,,,,,,,,,,,Ability,
PerkID_Ability_Hatchet_Rending_Throw,Generated,OnActive,Hatchet+Armor,,1,Skill+Hatchet,,,,"0.002,550:0.00",,Hatchet:500,@PerkID_Ability_Hatchet_Rending_Throw_Name,,@PerkID_Ability_Hatchet_Rending_Throw_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/hatchet_Ability04.png,,GlobalPerk_Ability_Hatchet_RendingThrow,,,,,,,,,,,Ability,
PerkID_Ability_Hatchet_DistancingThrow,Generated,OnActive,Hatchet+Armor,,1,Skill+Hatchet,,,,"0.000952380952380952,625:0.005,725:0.00",,Hatchet:200,@PerkID_Ability_Hatchet_DistancingThrow_Name,,@PerkID_Ability_Hatchet_DistancingThrow_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/hatchet_Ability05.png,,GlobalPerk_Ability_Hatchet_DistancingThrow,,,,,,,,,,,Ability,
PerkID_Ability_Hatchet_InfectedThrow,Generated,OnActive,Hatchet+Armor,,1,Skill+Hatchet,,,,"0.004,550:0.00",,Hatchet:400,@PerkID_Ability_Hatchet_InfectedThrow_Name,,@PerkID_Ability_Hatchet_InfectedThrow_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/hatchet_Ability06.png,,GlobalPerk_Ability_Hatchet_InfectedThrow,,,,,,,,,,,Ability,
PerkID_Ability_Hammer_ArmorBreaker,Generated,OnActive,2HHammer+Armor,,1,Skill+2HHammer,,,,"0.012,550:0.00",,2HHammer:700,@PerkID_Ability_Hammer_ArmorBreaker_Name,,@PerkID_Ability_Hammer_ArmorBreaker_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/warhammer_Ability01.png,,GlobalPerk_Ability_Hammer_ArmorBreaker,,,,,Warhammer,,,,,,Ability,
PerkID_Ability_Hammer_MightyGavel,Generated,OnActive,2HHammer+Armor,,1,Skill+2HHammer,,,,"0.000952380952380952,625:0.005,725:0.00",,2HHammer:200,@PerkID_Ability_Hammer_MightyGavel_Name,,@PerkID_Ability_Hammer_MightyGavel_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/warhammer_Ability02.png,,GlobalPerk_Ability_Hammer_MightyGavel,,,,,,,,,,,Ability,
PerkID_Ability_Hammer_WreckingBall,Generated,OnActive,2HHammer+Armor,,1,Skill+2HHammer,,,,"0.00545454545454545,550:0.00",,2HHammer:700,@PerkID_Ability_Hammer_WreckingBall_Name,,@PerkID_Ability_Hammer_WreckingBall_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/warhammer_Ability03.png,,GlobalPerk_Ability_Hammer_WreckingBall,,,,,,,,,,,Ability,
PerkID_Ability_Hammer_Shockwave,Generated,OnActive,2HHammer+Armor,,1,Skill+2HHammer,,,,"0.00181818181818182,550:0.00",,2HHammer:500,@PerkID_Ability_Hammer_Shockwave_Name,,@PerkID_Ability_Hammer_Shockwave_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/warhammer_Ability05.png,,GlobalPerk_Ability_Hammer_Shockwave,,,,,,,,,,,Ability,
PerkID_Ability_Hammer_ClearOut,Generated,OnActive,2HHammer+Armor,,1,Skill+2HHammer,,,,"0.00134,550:0.00",,2HHammer:750,@PerkID_Ability_Hammer_ClearOut_Name,,@PerkID_Ability_Hammer_ClearOut_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/warhammer_Ability04.png,,GlobalPerk_Ability_Hammer_ClearOut,,,,,,,,,,,Ability,
PerkID_Ability_Hammer_PathOfDestiny,Generated,OnActive,2HHammer+Armor,,1,Skill+2HHammer,,,,"0.00363636363636364,550:0.00",,2HHammer:825,@PerkID_Ability_Hammer_PathOfDestiny_Name,,@PerkID_Ability_Hammer_PathOfDestiny_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/warhammer_Ability06.png,,GlobalPerk_Ability_Hammer_PathOfDestiny,,,,,,,,,,,Ability,
PerkID_Ability_Musket_PowderBurn,Generated,OnActive,Musket+Armor,,1,Skill+Musket,,,,"0.00416,550:0.00",,Musket:575,@PerkID_Ability_Musket_PowderBurn_Name,,@PerkID_Ability_Musket_PowderBurn_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/musket_Ability02.png,,GlobalPerk_Ability_Musket_PowderBurn,,,,,,,,,,,Ability,
PerkID_Ability_Musket_PowerShot,Generated,OnActive,Musket+Armor,,1,Skill+Musket,,,,"0.000952380952380952,625:0.005,725:0.00",,Musket:200,@PerkID_Ability_Musket_PowerShot_Name,,@PerkID_Ability_Musket_PowerShot_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/musket_Ability01.png,,GlobalPerk_Ability_Musket_PowerShot,,,,,,,,,,,Ability,
PerkID_Ability_Musket_ShootersStance,Generated,OnActive,Musket+Armor,,1,Skill+Musket,,,,"0.00272727272727273,550:0.00",,Musket:500,@PerkID_Ability_Musket_ShootersStance_Name,,@PerkID_Ability_Musket_ShootersStance_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/musket_Ability03.png,,GlobalPerk_Ability_Musket_ShootersStance,,,,,Rifle,,,,,,Ability,
PerkID_Ability_Musket_StoppingPower,Generated,OnActive,Musket+Armor,,1,Skill+Musket,,,,"0.00233333333333333,550:0.00",,Musket:700,@PerkID_Ability_Musket_StoppingPower_Name,,@PerkID_Ability_Musket_StoppingPower_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/musket_Ability06.png,,"GlobalPerk_Ability_Musket_StoppingPower,GlobalPerk_Ability_Musket_StoppingPower2",,,,,,,,,,,Ability,
PerkID_Ability_Musket_Traps,Generated,OnActive,Musket+Armor,,1,Skill+Musket,,,,"0.00545,550:0.00",,Musket:450,@PerkID_Ability_Musket_Traps_Name,,@PerkID_Ability_Musket_Traps_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/musket_Ability04.png,,"GlobalPerk_Ability_Musket_Traps,GlobalPerk_Ability_Musket_Traps_Bleed",,,,,Rifle,,,,,,Ability,
PerkID_Ability_Musket_StickyBomb,Generated,OnActive,Musket+Armor,,1,Skill+Musket,,,,"0.002,550:0.00",,Musket:500,@PerkID_Ability_Musket_StickyBomb_Name,,@PerkID_Ability_Musket_StickyBomb_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/musket_Ability05.png,,GlobalPerk_Ability_Musket_StickyBomb,,,,,,,,,,,Ability,
PerkID_Ability_Spear_Sweep,Generated,OnActive,Spear+Armor,,1,Skill+Spear,,,,"0.0064,550:0.00",,Spear:625,@PerkID_Ability_Spear_Sweep_Name,,@PerkID_Ability_Spear_Sweep_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/spear_Ability02.png,,GlobalPerk_Ability_Spear_Sweep,,,,,,,,,,,Ability,
PerkID_Ability_Spear_Javelin,Generated,OnActive,Spear+Armor,,1,Skill+Spear,,,,"0.00545454545454545,550:0.00",,Spear:700,@PerkID_Ability_Spear_Javelin_Name,,@PerkID_Ability_Spear_Javelin_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/spear_Ability01.png,,GlobalPerk_Ability_Spear_Javelin,,,,,,,,,,,Ability,
PerkID_Ability_Spear_Cyclone,Generated,OnActive,Spear+Armor,,1,Skill+Spear,,,,"0.000952380952380952,625:0.005,725:0.00",,Spear:200,@PerkID_Ability_Spear_Cyclone_Name,,@PerkID_Ability_Spear_Cyclone_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/spear_Ability03.png,,GlobalPerk_Ability_Spear_Cyclone,,,,,,,,,,,Ability,
PerkID_Ability_Spear_Perforate,Generated,OnActive,Spear+Armor,,1,Skill+Spear,,,,"0.000952380952380952,625:0.005,725:0.00",,Spear:200,@PerkID_Ability_Spear_Perforate_Name,,@PerkID_Ability_Spear_Perforate_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/spear_Ability05.png,,GlobalPerk_Ability_Spear_Perforate,,,,,Spear,,,,,,Ability,
PerkID_Ability_Spear_Skewer,Generated,OnActive,Spear+Armor,,1,Skill+Spear,,,,"0.0133333333333333,550:0.00",,Spear:500,@PerkID_Ability_Spear_Skewer_Name,,@PerkID_Ability_Spear_Skewer_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/spear_Ability04.png,,GlobalPerk_Ability_Spear_Skewer,,,,,,,,,,,Ability,
PerkID_Ability_Spear_VaultKick,Generated,OnActive,Spear+Armor,,1,Skill+Spear,,,,"0.0163636363636364,550:0.00",,Spear:500,@PerkID_Ability_Spear_VaultKick_Name,,@PerkID_Ability_Spear_VaultKick_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/spear_Ability06.png,,"GlobalPerk_Ability_Spear_VaultKick,GlobalPerk_Ability_Spear_VaultKick_CritTimer",,,,,Spear,,,,,,Ability,
PerkID_Ability_Bow_PoisonShot,Generated,OnActive,Bow+Armor,,1,Skill+Bow,,,,"0.00727272727272727,550:0.00",,Bow:500,@PerkID_Ability_Bow_PoisonShot_Name,,@PerkID_Ability_Bow_PoisonShot_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/bowAbility5.png,,GlobalPerk_Ability_Bow_PoisonShot,,,,,,,,,,,Ability,
PerkID_Ability_Bow_EvadeShot,Generated,OnActive,Bow+Armor,,1,Skill+Bow,,,,"0.000952380952380952,625:0.005,725:0.00",,Bow:200,@PerkID_Ability_Bow_EvadeShot_Name,,@PerkID_Ability_Bow_EvadeShot_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/bowAbility2.png,,GlobalPerk_Ability_Bow_EvadeShot,,,,,,,,,,,Ability,
PerkID_Ability_Bow_RainOfArrows,Generated,OnActive,Bow+Armor,,1,Skill+Bow,,,,"0.00190909090909091,550:0.00",,Bow:700,@PerkID_Ability_Bow_RainOfArrows_Name,,@PerkID_Ability_Bow_RainOfArrows_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/bowAbility6.png,,"GlobalPerk_Ability_Bow_RainOfArrows,GlobalPerk_Ability_Bow_RainOfArrows_Dmg",,,,,,,,,,,Ability,
PerkID_Ability_Bow_RapidShot,Generated,OnActive,Bow+Armor,,1,Skill+Bow,,,,"0.00545454545454545,550:0.00",,Bow:500,@PerkID_Ability_Bow_RapidShot_Name,,@PerkID_Ability_Bow_RapidShot_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/bowAbility1.png,,GlobalPerk_Ability_Bow_RapidShot,,,,,,,,,,,Ability,
PerkID_Ability_Bow_PenetratingShot,Generated,OnActive,Bow+Armor,,1,Skill+Bow,,,,"0.000952380952380952,625:0.005,725:0.00",,Bow:200,@PerkID_Ability_Bow_PenetratingShot_Name,,@PerkID_Ability_Bow_PenetratingShot_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/bowAbility3.png,,GlobalPerk_Ability_Bow_PenetratingShot,,,,,,,,,,,Ability,
PerkID_Ability_Bow_SplinterShot,Generated,OnActive,Bow+Armor,,1,Skill+Bow,,,,"0.00727272727272727,550:0.00",,Bow:500,@PerkID_Ability_Bow_SplinterShot_Name,,@PerkID_Ability_Bow_SplinterShot_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/bow_Ability_explosion.png,,GlobalPerk_Ability_Bow_SplinterShot,,,,,Bow,,,,,,Ability,
PerkID_Ability_Rapier_Tondo,Generated,OnActive,Rapier+Armor,,1,Skill+Rapier,,,,"0.00909090909090909,550:0.00",,Rapier:700,@PerkID_Ability_Rapier_Tondo_Name,,@PerkID_Ability_Rapier_Tondo_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/Rapier_Ability1_Slash.png,,"GlobalPerk_Ability_Rapier_Tondo,Rapier:GlobalPerk_Ability_Rapier_Tondo2",,,,,Rapier,,,,,,Ability,
PerkID_Ability_Rapier_FlourishAndFinish,Generated,OnActive,Rapier+Armor,,1,Skill+Rapier,,,,"0.00285714285714286,550:0.00",,Rapier:500,@PerkID_Ability_Rapier_FlourishAndFinish_Name,,@PerkID_Ability_Rapier_FlourishAndFinish_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/Rapier_Ability3_Flourish.png,,GlobalPerk_Ability_Rapier_FlourishAndFinish,,,,,,,,,,,Ability,
PerkID_Ability_Rapier_Flurry,Generated,OnActive,Rapier+Armor,,1,Skill+Rapier,,,,"0.00363636363636364,550:0.00",,Rapier:675,@PerkID_Ability_Rapier_Flurry_Name,,@PerkID_Ability_Rapier_Flurry_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/Rapier_Ability2_Flurry.png,,"GlobalPerk_Ability_Rapier_Flurry,GlobalPerk_Ability_Rapier_Flurry_Invul",,,,,,,,,,,Ability,
PerkID_Ability_Rapier_Riposte,Generated,OnActive,Rapier+Armor,,1,Skill+Rapier,,,,"0.00363636363636364,550:0.00",,Rapier:500,@PerkID_Ability_Rapier_Riposte_Name,,@PerkID_Ability_Rapier_Riposte_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/Rapier_Ability4_Riposte.png,,GlobalPerk_Ability_Rapier_Riposte,,,,,,,,,,,Ability,
PerkID_Ability_Rapier_Evade,Generated,OnActive,Rapier+Armor,,1,Skill+Rapier,,,,"0.0171818181818182,550:0.00",,Rapier:500,@PerkID_Ability_Rapier_Evade_Name,,@PerkID_Ability_Rapier_Evade_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/Rapier_Ability6_Evade.png,,GlobalPerk_Ability_Rapier_Evade,,,,,,,,,,,Ability,
PerkID_Ability_Rapier_Fleche,Generated,OnActive,Rapier+Armor,,1,Skill+Rapier,,,,"0.000952380952380952,625:0.005,725:0.00",,Rapier:200,@PerkID_Ability_Rapier_Fleche_Name,,@PerkID_Ability_Rapier_Fleche_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/Rapier_Ability5_AerialLunge.png,,GlobalPerk_Ability_Rapier_Fleche,,,,,,,,,,,Ability,
PerkID_Ability_LifeStaff_DivineEmbrance,Generated,OnActive,LifeStaff+Armor,,1,Skill+LifeStaff,,,,"0.000952380952380952,625:0.005,725:0.00",,LifeStaff:200,@PerkID_Ability_LifeStaff_DivineEmbrance_Name,,@PerkID_Ability_LifeStaff_DivineEmbrance_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/lifeStaff_Ability01.png,,GlobalPerk_Ability_LifeStaff_DivineEmbrance,,,,,,,,,,,Ability,
PerkID_Ability_LifeStaff_SacredGround,Generated,OnActive,LifeStaff+Armor,,1,Skill+LifeStaff,,,,"0.00424242424242424,550:0.00",,LifeStaff:500,@PerkID_Ability_LifeStaff_SacredGround_Name,,@PerkID_Ability_LifeStaff_SacredGround_Description,,,,,,,,LyShineUI/Images/Icons/Abilities/lifeStaff_Ability02.png,,GlobalPerk_Ability_LifeStaff_SacredGround,,,,,Heal,,,,,,Ability,
