VitalsID,DisplayName,VitalsCategories,Level,Family,CreatureType,DifficultyTierOverride,NoExpNoCoin,CanDropLoot,DamageMod,HealthMin,HealthInitial,HealthMod,HealthOverridePercentSpellOwnerMaxHealth,PhysicalMitigation,ElementalMitigation,MinionVitalsId,BuffBuckets,BaseStaggerDamageOverride,BlockStaminaDamageOverride,HealthBaseTickRate,HealthRegenCappedBy,HealthRegenThresholds,HealthTickDelay,HealthFullyDepletedDelay,HealthLowerThreshold,HealthUpperThreshold,HealthUpdateIfDeathsDoor,HealthUpdateIfDead,BlockDamageMitigation,BlockStaminaCost,StaminaMin,StaminaBaseMax,StaminaInitial,StaminaBaseTickRate,StaminaRegenCappedBy,StaminaRegenThresholds,StaminaTickDelay,StaminaRegenDelay,StaminaRegenDelayOnEmpty,StaminaFullyDepletedDelay,StaminaLowerThreshold,StaminaUpperThreshold,StaminaUpdateIfDeathsDoor,StaminaUpdateIfDead,StaminaCostMitigation,MinMana,ManaBaseMax,ManaInitial,ManaBaseRegenRate,ManaRegenDelay,ManaRegenDelayOnEmpty,DeathsDoorTime,DeathsDoorDelay,HelpUpHealthPct,FoodMin,FoodBaseMax,FoodInitial,FoodBaseTickRate,FoodTickDelay,FoodFullyDepletedDelay,FoodLowerThreshold,FoodUpperThreshold,DrinkMin,DrinkInitial,DrinkBaseMax,DrinkBaseTickRate,DrinkTickDelay,DrinkFullyDepletedDelay,DrinkLowerThreshold,DrinkUpperThreshold,DamageCooldown,MaxDefenseMitigationPercent,AfflictionAbsorption,GameModeKillEventIds,GameModeAssistEventIds,WarKillEventId,WarAssistEventId,KillEventIdOverride,LootDropChance,IgnoreLootDropModifier,LootTableId,LootTags,IgnoreEffectCategories,DEFStandard,DEFSiege,DEFStrike,DEFSlash,DEFThrust,DEFArcane,DEFFire,DEFIce,DEFNature,DEFLightning,DEFCorruption,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSIce,ABSNature,ABSFire,ABSLightning,ABSCorruption,ABSRangedDamage,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLANature,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNIce,WKNNature,WKNFire,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGAcid,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,CharacterScale,IsMinion,ChainSpellImmune,MutatorDifficultyMod,MutatorPotencyMod,HealthPercentForLootContributionOverride,ShouldTriggerPassivesOnDeath
AnubianGuardian_Panther_66,@AnubianGuardian_Panther_66_VitalsName,"AnubianGuardian_Panther_66,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol",66,AncientGuardian,Solo+,3,,true,1,0,1,1,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Beast,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.05,,,,,,
AnubianGuardian_Panther_67,@AnubianGuardian_Panther_67_VitalsName,"AnubianGuardian_Panther_67,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol",67,AncientGuardian,Solo+,3,,true,1,0,1,1,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Beast,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.05,,,,,,
AnubianGuardian_Panther_DG_BrimstoneSands_00,@AnubianGuardian_Panther_DG_BrimstoneSands_00_VitalsName,"AnubianGuardian_Panther_DG_BrimstoneSands_00,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol",62,AncientGuardian,Dungeon,,,true,1,0,1,1,,0.35,0.35,,PromSoloEltBuff,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Ancient,Beast,Elite,BrimstoneSands00",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.05,,,,,,
AnubianGuardian_Panther_Elite_67,@AnubianGuardian_Panther_Elite_67_VitalsName,"AnubianGuardian_Panther_Elite_67,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol",66,AncientGuardian,Elite+,,,true,1,0,1,1,,0.35,0.35,,AIDamageBuff,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.55000000000000004,FALSE,CreatureLootMaster,"Ancient,Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.4,,,,,,
AnubianGuardian_Panther_Elite_Named_00,@AnubianGuardian_Panther_Elite_Named_00_VitalsName,"AnubianGuardian_Panther_Elite_Named_00,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol,Named",66,AncientGuardian,EliteMiniBoss,,,true,1,0,1,1,,0.35,0.35,,EliteAnubianGuardianPantherNamed00Buffs,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"Ancient,Beast,GypsumBlack,Named,Elite,Anhurawak",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.4,,,,,0.01,
AnubianGuardian_Panther_Elite_Named_01,@AnubianGuardian_Panther_Elite_Named_01_VitalsName,"AnubianGuardian_Panther_Elite_Named_01,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol,Named",66,AncientGuardian,EliteMiniBoss,,,true,1,0,1,1,,0.35,0.35,,EliteAnubianGuardianPantherNamed01Buffs,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"Ancient,Beast,GypsumBlack,Named,Elite,Duhetshara",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.4,,,,,0.01,
AnubianGuardian_Panther_Elite_Named_02,@AnubianGuardian_Panther_Elite_Named_02_VitalsName,"AnubianGuardian_Panther_Elite_Named_02,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol,Named",66,AncientGuardian,EliteMiniBoss,,,true,1,0,1,1,,0.35,0.35,,EliteAnubianGuardianPantherNamed02Buffs,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"Ancient,Beast,GypsumBlack,Named,Elite,Neitquzah",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.4,,,,,0.01,
AnubianGuardian_Panther_Elite_Named_03,@AnubianGuardian_Panther_Elite_Named_03_VitalsName,"AnubianGuardian_Panther_Elite_Named_03,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol,Named",66,AncientGuardian,EliteMiniBoss,,,true,1,0,1,1,,0.35,0.35,,EliteAnubianGuardianPantherNamed03Buffs,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"Ancient,Beast,GypsumBlack,Named,Elite,Maahebgal",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.4,,,,,0.01,
AnubianGuardian_Panther_Named_00,@AnubianGuardian_Panther_Named_00_VitalsName,"AnubianGuardian_Panther_Named_00,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol,Named",66,AncientGuardian,Named_Solo+,,,true,1,0,1,1,,0.35,0.35,,AnubianGuardianPantherNamed00Buffs,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"Ancient,Beast,Named,Heka",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,0.01,
AnubianGuardian_Panther_Named_01,@AnubianGuardian_Panther_Named_01_VitalsName,"AnubianGuardian_Panther_Named_01,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol,Named",66,AncientGuardian,Named_Solo+,,,true,1,0,1,1,,0.35,0.35,,AnubianGuardianPantherNamed01Buffs,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"Ancient,Beast,Named,Luxendra",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,0.01,
AnubianGuardian_Panther_Named_02,@AnubianGuardian_Panther_Named_02_VitalsName,"AnubianGuardian_Panther_Named_02,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol,Named",66,AncientGuardian,Named_Solo+,,,true,1,0,1,1,,0.35,0.35,,AnubianGuardianPantherNamed02Buffs,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"Ancient,Beast,Named,Aviva",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,0.01,
AnubianGuardian_Panther_Named_03,@AnubianGuardian_Panther_Named_03_VitalsName,"AnubianGuardian_Panther_Named_03,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol,Named",66,AncientGuardian,Named_Solo+,,,true,1,0,1,1,,0.35,0.35,,AnubianGuardianPantherNamed03Buffs,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"Ancient,Beast,Named,Dalao",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,0.01,
AnubianGuardian_Panther_Named_04,@AnubianGuardian_Panther_Named_04_VitalsName,"AnubianGuardian_Panther_Named_04,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol,Named",66,AncientGuardian,Named_Solo+,,,true,1,0,1,1,,0.35,0.35,,AnubianGuardianPantherNamed04Buffs,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"Ancient,Beast,Named,Hepu",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,0.01,
AnubianGuardian_Panther_Named_05,@AnubianGuardian_Panther_Named_05_VitalsName,"AnubianGuardian_Panther_Named_05,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol,Named",63,AncientGuardian,Named_Solo+,,,true,1,0,1,1,,0.35,0.35,,AnubianGuardianPantherNamed05Buffs,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"Ancient,Beast,Named,Henkhisesui",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,0.01,
AnubianGuardian_Panther_Named_06,@AnubianGuardian_Panther_Named_06_VitalsName,"AnubianGuardian_Panther_Named_06,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol,Named",64,AncientGuardian,Named_Solo+,,,true,1,0,1,1,,0.35,0.35,,AnubianGuardianPantherNamed06Buffs,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"Ancient,Beast,Named,Shu",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,0.01,
AnubianGuardian_Reaver,@AnubianGuardian_Reaver_VitalsName,"AnubianGuardian_Reaver,Hostile,Ancient,AnubianIdol",60,AncientGuardian,Solo+,,,true,0.8,0,1,0.9,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
AnubianGuardian_Reaver_61,@AnubianGuardian_Reaver_61_VitalsName,"AnubianGuardian_Reaver_61,Hostile,Ancient,AncientGuardian_Reaver,AnubianIdol",61,AncientGuardian,Solo+,,,true,0.8,0,1,0.9,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
AnubianGuardian_Reaver_62,@AnubianGuardian_Reaver_62_VitalsName,"AnubianGuardian_Reaver_62,Hostile,Ancient,AncientGuardian_Reaver,AnubianIdol",62,AncientGuardian,Solo+,,,true,0.8,0,1,0.9,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
AnubianGuardian_Reaver_63,@AnubianGuardian_Reaver_63_VitalsName,"AnubianGuardian_Reaver_63,Hostile,Ancient,AncientGuardian_Reaver,AnubianIdol",63,AncientGuardian,Solo+,,,true,0.8,0,1,0.9,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
AnubianGuardian_Reaver_64,@AnubianGuardian_Reaver_64_VitalsName,"AnubianGuardian_Reaver_64,Hostile,Ancient,AncientGuardian_Reaver,AnubianIdol",64,AncientGuardian,Solo+,,,true,0.8,0,1,0.9,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
AnubianGuardian_Reaver_65,@AnubianGuardian_Reaver_65_VitalsName,"AnubianGuardian_Reaver_65,Hostile,Ancient,AncientGuardian_Reaver,AnubianIdol",65,AncientGuardian,Solo+,,,true,0.8,0,1,0.9,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
AnubianGuardian_Reaver_66,@AnubianGuardian_Reaver_66_VitalsName,"AnubianGuardian_Reaver_66,Hostile,Ancient,AncientGuardian_Reaver,AnubianIdol",66,AncientGuardian,Solo+,,,true,0.8,0,1,0.9,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
AnubianGuardian_Reaver_67,@AnubianGuardian_Reaver_67_VitalsName,"AnubianGuardian_Reaver_67,Hostile,Ancient,AncientGuardian_Reaver,AnubianIdol",67,AncientGuardian,Solo+,,,true,0.8,0,1,0.9,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
AnubianGuardian_Reaver_DG_BrimstoneSands_00,@AnubianGuardian_Reaver_DG_BrimstoneSands_00_VitalsName,"AnubianGuardian_Reaver_DG_BrimstoneSands_00,Hostile,Ancient,AncientGuardian_Reaver,AnubianIdol",62,AncientGuardian,Dungeon,,,true,0.8,0,1,0.9,,0.35,0.35,,PromSoloEltBuff,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Ancient,Elite,BrimstoneSands00",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
AnubianGuardian_Reaver_DG_BrimstoneSands_Named_00,@AnubianGuardian_Reaver_DG_BrimstoneSands_Named_00_VitalsName,"AnubianGuardian_Reaver_DG_BrimstoneSands_Named_00,Hostile,Ancient,AncientGuardian_Reaver,AnubianIdol",62,AncientGuardian,Dungeon,,,true,1.05,0,1,1.25,,0.35,0.35,,PromSoloEltBuff,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Ancient,Named,BrimstoneSands00",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.25,,,,,,
AnubianGuardian_Reaver_Elite_67,@AnubianGuardian_Reaver_Elite_67_VitalsName,"AnubianGuardian_Reaver_Elite_67,Hostile,Ancient,AncientGuardian_Reaver,AnubianIdol",67,AncientGuardian,Elite+,,,true,0.8,0,1,0.9,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.55000000000000004,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
