RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,AttributeOnlyPerkItemSlotCount,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,RequiredAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion
Flail_WinterT5_CON,FC_Flail_WinterT5_CON,@Artifact_WCWeaponFlail_MasterName,WinterConvergence,AttributeCon,,Flail,Artifact_WCWeaponFlail,false,true,false,false,true,,,,false,449,1,Arcana,150,alchemy2,,,,1,1hFlail_Winter_CON,,,,,500,5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,ArcanaSpirit,Category_Only,Artifact_WCWeaponFlail,Item,,,,,10,5,2,6,1,,,Craft_ArcanaT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,Expansion2023
LightHead_Winter600T5_STR,FC_LightHead_Winter600T5_STR,@Artifact_WCArmorLightHead600_MasterName,WinterConvergence,AttributeStr,@CategoryData_SlotHead,ClothHead,Artifact_WCArmorLightHead600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightHead_Wedding_STR_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightHead600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightChest_Winter600T5_STR,FC_LightChest_Winter600T5_STR,@Artifact_WCArmorLightChest600_MasterName,WinterConvergence,AttributeStr,@CategoryData_SlotChest,ClothChest,Artifact_WCArmorLightChest600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightChest_Wedding_STR_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightChest600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightHands_Winter600T5_STR,FC_LightHands_Winter600T5_STR,@Artifact_WCArmorLightHands600_MasterName,WinterConvergence,AttributeStr,@CategoryData_SlotHands,ClothHands,Artifact_WCArmorLightHands600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightHands_Wedding_STR_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightHands600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightLegs_Winter600T5_STR,FC_LightLegs_Winter600T5_STR,@Artifact_WCArmorLightLegs600_MasterName,WinterConvergence,AttributeStr,@CategoryData_SlotLegs,ClothLegs,Artifact_WCArmorLightLegs600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightLegs_Wedding_STR_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightLegs600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightFeet_Winter600T5_STR,FC_LightFeet_Winter600T5_STR,@Artifact_WCArmorLightFeet600_MasterName,WinterConvergence,AttributeStr,@CategoryData_SlotFeet,ClothFeet,Artifact_WCArmorLightFeet600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightFeet_Wedding_STR_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightFeet600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
MediumHead_Winter600T5_STR,FC_MediumHead_Winter600T5_STR,@Artifact_WCArmorMediumHead600_MasterName,WinterConvergence,AttributeStr,@CategoryData_SlotHead,LeatherHead,Artifact_WCArmorMediumHead600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,MediumHead_HollyKing_STR_600,,,,,500,5,,,,LeatherT51,Item,ClothT51,Item,IngotT51,Item,Artifact_WCArmorMediumHead600,Item,,,,,,,14,8,4,1,,,,Craft_ArmoringT5,true,,,,,,,,,
MediumChest_Winter600T5_STR,FC_MediumChest_Winter600T5_STR,@Artifact_WCArmorMediumChest600_MasterName,WinterConvergence,AttributeStr,@CategoryData_SlotChest,LeatherChest,Artifact_WCArmorMediumChest600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,MediumChest_HollyKing_STR_600,,,,,500,5,,,,LeatherT51,Item,ClothT51,Item,IngotT51,Item,Artifact_WCArmorMediumChest600,Item,,,,,,,14,8,4,1,,,,Craft_ArmoringT5,true,,,,,,,,,
MediumHands_Winter600T5_STR,FC_MediumHands_Winter600T5_STR,@Artifact_WCArmorMediumHands600_MasterName,WinterConvergence,AttributeStr,@CategoryData_SlotHands,LeatherHands,Artifact_WCArmorMediumHands600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,MediumHands_HollyKing_STR_600,,,,,500,5,,,,LeatherT51,Item,ClothT51,Item,IngotT51,Item,Artifact_WCArmorMediumHands600,Item,,,,,,,14,8,4,1,,,,Craft_ArmoringT5,true,,,,,,,,,
MediumLegs_Winter600T5_STR,FC_MediumLegs_Winter600T5_STR,@Artifact_WCArmorMediumLegs600_MasterName,WinterConvergence,AttributeStr,@CategoryData_SlotLegs,LeatherLegs,Artifact_WCArmorMediumLegs600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,MediumLegs_HollyKing_STR_600,,,,,500,5,,,,LeatherT51,Item,ClothT51,Item,IngotT51,Item,Artifact_WCArmorMediumLegs600,Item,,,,,,,14,8,4,1,,,,Craft_ArmoringT5,true,,,,,,,,,
MediumFeet_Winter600T5_STR,FC_MediumFeet_Winter600T5_STR,@Artifact_WCArmorMediumFeet600_MasterName,WinterConvergence,AttributeStr,@CategoryData_SlotFeet,LeatherFeet,Artifact_WCArmorMediumFeet600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,MediumFeet_HollyKing_STR_600,,,,,500,5,,,,LeatherT51,Item,ClothT51,Item,IngotT51,Item,Artifact_WCArmorMediumFeet600,Item,,,,,,,14,8,4,1,,,,Craft_ArmoringT5,true,,,,,,,,,
HeavyHead_Winter600T5_STR,FC_HeavyHead_Winter600T5_STR,@Artifact_WCArmorHeavyHead600_MasterName,WinterConvergence,AttributeStr,@CategoryData_SlotHead,PlateHead,Artifact_WCArmorHeavyHead600,false,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,HeavyHead_OakKing_STR_600,,,,,500,5,,,,IngotT51,Item,LeatherT51,Item,ClothT51,Item,Artifact_WCArmorHeavyHead600,Item,,,,,,,10,6,5,1,,,,Craft_ArmoringT5,true,,,,,,,,,
HeavyChest_Winter600T5_STR,FC_HeavyChest_Winter600T5_STR,@Artifact_WCArmorHeavyChest600_MasterName,WinterConvergence,AttributeStr,@CategoryData_SlotChest,PlateChest,Artifact_WCArmorHeavyChest600,false,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,HeavyChest_OakKing_STR_600,,,,,500,5,,,,IngotT51,Item,LeatherT51,Item,ClothT51,Item,Artifact_WCArmorHeavyChest600,Item,,,,,,,10,6,5,1,,,,Craft_ArmoringT5,true,,,,,,,,,
HeavyHands_Winter600T5_STR,FC_HeavyHands_Winter600T5_STR,@Artifact_WCArmorHeavyHands600_MasterName,WinterConvergence,AttributeStr,@CategoryData_SlotHands,PlateHands,Artifact_WCArmorHeavyHands600,false,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,HeavyHands_OakKing_STR_600,,,,,500,5,,,,IngotT51,Item,LeatherT51,Item,ClothT51,Item,Artifact_WCArmorHeavyHands600,Item,,,,,,,10,6,5,1,,,,Craft_ArmoringT5,true,,,,,,,,,
HeavyLegs_Winter600T5_STR,FC_HeavyLegs_Winter600T5_STR,@Artifact_WCArmorHeavyLegs600_MasterName,WinterConvergence,AttributeStr,@CategoryData_SlotLegs,PlateLegs,Artifact_WCArmorHeavyLegs600,false,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,HeavyLegs_OakKing_STR_600,,,,,500,5,,,,IngotT51,Item,LeatherT51,Item,ClothT51,Item,Artifact_WCArmorHeavyLegs600,Item,,,,,,,10,6,5,1,,,,Craft_ArmoringT5,true,,,,,,,,,
HeavyFeet_Winter600T5_STR,FC_HeavyFeet_Winter600T5_STR,@Artifact_WCArmorHeavyFeet600_MasterName,WinterConvergence,AttributeStr,@CategoryData_SlotFeet,PlateFeet,Artifact_WCArmorHeavyFeet600,false,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,HeavyFeet_OakKing_STR_600,,,,,500,5,,,,IngotT51,Item,LeatherT51,Item,ClothT51,Item,Artifact_WCArmorHeavyFeet600,Item,,,,,,,10,6,5,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightHead_Winter600T5_DEX,FC_LightHead_Winter600T5_DEX,@Artifact_WCArmorLightHead600_MasterName,WinterConvergence,AttributeDex,@CategoryData_SlotHead,ClothHead,Artifact_WCArmorLightHead600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightHead_Wedding_DEX_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightHead600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightChest_Winter600T5_DEX,FC_LightChest_Winter600T5_DEX,@Artifact_WCArmorLightChest600_MasterName,WinterConvergence,AttributeDex,@CategoryData_SlotChest,ClothChest,Artifact_WCArmorLightChest600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightChest_Wedding_DEX_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightChest600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightHands_Winter600T5_DEX,FC_LightHands_Winter600T5_DEX,@Artifact_WCArmorLightHands600_MasterName,WinterConvergence,AttributeDex,@CategoryData_SlotHands,ClothHands,Artifact_WCArmorLightHands600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightHands_Wedding_DEX_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightHands600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightLegs_Winter600T5_DEX,FC_LightLegs_Winter600T5_DEX,@Artifact_WCArmorLightLegs600_MasterName,WinterConvergence,AttributeDex,@CategoryData_SlotLegs,ClothLegs,Artifact_WCArmorLightLegs600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightLegs_Wedding_DEX_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightLegs600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightFeet_Winter600T5_DEX,FC_LightFeet_Winter600T5_DEX,@Artifact_WCArmorLightFeet600_MasterName,WinterConvergence,AttributeDex,@CategoryData_SlotFeet,ClothFeet,Artifact_WCArmorLightFeet600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightFeet_Wedding_DEX_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightFeet600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
MediumHead_Winter600T5_DEX,FC_MediumHead_Winter600T5_DEX,@Artifact_WCArmorMediumHead600_MasterName,WinterConvergence,AttributeDex,@CategoryData_SlotHead,LeatherHead,Artifact_WCArmorMediumHead600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,MediumHead_HollyKing_DEX_600,,,,,500,5,,,,LeatherT51,Item,ClothT51,Item,IngotT51,Item,Artifact_WCArmorMediumHead600,Item,,,,,,,14,8,4,1,,,,Craft_ArmoringT5,true,,,,,,,,,
MediumChest_Winter600T5_DEX,FC_MediumChest_Winter600T5_DEX,@Artifact_WCArmorMediumChest600_MasterName,WinterConvergence,AttributeDex,@CategoryData_SlotChest,LeatherChest,Artifact_WCArmorMediumChest600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,MediumChest_HollyKing_DEX_600,,,,,500,5,,,,LeatherT51,Item,ClothT51,Item,IngotT51,Item,Artifact_WCArmorMediumChest600,Item,,,,,,,14,8,4,1,,,,Craft_ArmoringT5,true,,,,,,,,,
MediumHands_Winter600T5_DEX,FC_MediumHands_Winter600T5_DEX,@Artifact_WCArmorMediumHands600_MasterName,WinterConvergence,AttributeDex,@CategoryData_SlotHands,LeatherHands,Artifact_WCArmorMediumHands600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,MediumHands_HollyKing_DEX_600,,,,,500,5,,,,LeatherT51,Item,ClothT51,Item,IngotT51,Item,Artifact_WCArmorMediumHands600,Item,,,,,,,14,8,4,1,,,,Craft_ArmoringT5,true,,,,,,,,,
MediumLegs_Winter600T5_DEX,FC_MediumLegs_Winter600T5_DEX,@Artifact_WCArmorMediumLegs600_MasterName,WinterConvergence,AttributeDex,@CategoryData_SlotLegs,LeatherLegs,Artifact_WCArmorMediumLegs600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,MediumLegs_HollyKing_DEX_600,,,,,500,5,,,,LeatherT51,Item,ClothT51,Item,IngotT51,Item,Artifact_WCArmorMediumLegs600,Item,,,,,,,14,8,4,1,,,,Craft_ArmoringT5,true,,,,,,,,,
MediumFeet_Winter600T5_DEX,FC_MediumFeet_Winter600T5_DEX,@Artifact_WCArmorMediumFeet600_MasterName,WinterConvergence,AttributeDex,@CategoryData_SlotFeet,LeatherFeet,Artifact_WCArmorMediumFeet600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,MediumFeet_HollyKing_DEX_600,,,,,500,5,,,,LeatherT51,Item,ClothT51,Item,IngotT51,Item,Artifact_WCArmorMediumFeet600,Item,,,,,,,14,8,4,1,,,,Craft_ArmoringT5,true,,,,,,,,,
HeavyHead_Winter600T5_DEX,FC_HeavyHead_Winter600T5_DEX,@Artifact_WCArmorHeavyHead600_MasterName,WinterConvergence,AttributeDex,@CategoryData_SlotHead,PlateHead,Artifact_WCArmorHeavyHead600,false,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,HeavyHead_OakKing_DEX_600,,,,,500,5,,,,IngotT51,Item,LeatherT51,Item,ClothT51,Item,Artifact_WCArmorHeavyHead600,Item,,,,,,,10,6,5,1,,,,Craft_ArmoringT5,true,,,,,,,,,
HeavyChest_Winter600T5_DEX,FC_HeavyChest_Winter600T5_DEX,@Artifact_WCArmorHeavyChest600_MasterName,WinterConvergence,AttributeDex,@CategoryData_SlotChest,PlateChest,Artifact_WCArmorHeavyChest600,false,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,HeavyChest_OakKing_DEX_600,,,,,500,5,,,,IngotT51,Item,LeatherT51,Item,ClothT51,Item,Artifact_WCArmorHeavyChest600,Item,,,,,,,10,6,5,1,,,,Craft_ArmoringT5,true,,,,,,,,,
HeavyHands_Winter600T5_DEX,FC_HeavyHands_Winter600T5_DEX,@Artifact_WCArmorHeavyHands600_MasterName,WinterConvergence,AttributeDex,@CategoryData_SlotHands,PlateHands,Artifact_WCArmorHeavyHands600,false,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,HeavyHands_OakKing_DEX_600,,,,,500,5,,,,IngotT51,Item,LeatherT51,Item,ClothT51,Item,Artifact_WCArmorHeavyHands600,Item,,,,,,,10,6,5,1,,,,Craft_ArmoringT5,true,,,,,,,,,
HeavyLegs_Winter600T5_DEX,FC_HeavyLegs_Winter600T5_DEX,@Artifact_WCArmorHeavyLegs600_MasterName,WinterConvergence,AttributeDex,@CategoryData_SlotLegs,PlateLegs,Artifact_WCArmorHeavyLegs600,false,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,HeavyLegs_OakKing_DEX_600,,,,,500,5,,,,IngotT51,Item,LeatherT51,Item,ClothT51,Item,Artifact_WCArmorHeavyLegs600,Item,,,,,,,10,6,5,1,,,,Craft_ArmoringT5,true,,,,,,,,,
HeavyFeet_Winter600T5_DEX,FC_HeavyFeet_Winter600T5_DEX,@Artifact_WCArmorHeavyFeet600_MasterName,WinterConvergence,AttributeDex,@CategoryData_SlotFeet,PlateFeet,Artifact_WCArmorHeavyFeet600,false,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,HeavyFeet_OakKing_DEX_600,,,,,500,5,,,,IngotT51,Item,LeatherT51,Item,ClothT51,Item,Artifact_WCArmorHeavyFeet600,Item,,,,,,,10,6,5,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightHead_Winter600T5_INT,FC_LightHead_Winter600T5_INT,@Artifact_WCArmorLightHead600_MasterName,WinterConvergence,AttributeInt,@CategoryData_SlotHead,ClothHead,Artifact_WCArmorLightHead600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightHead_Wedding_INT_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightHead600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightChest_Winter600T5_INT,FC_LightChest_Winter600T5_INT,@Artifact_WCArmorLightChest600_MasterName,WinterConvergence,AttributeInt,@CategoryData_SlotChest,ClothChest,Artifact_WCArmorLightChest600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightChest_Wedding_INT_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightChest600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightHands_Winter600T5_INT,FC_LightHands_Winter600T5_INT,@Artifact_WCArmorLightHands600_MasterName,WinterConvergence,AttributeInt,@CategoryData_SlotHands,ClothHands,Artifact_WCArmorLightHands600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightHands_Wedding_INT_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightHands600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightLegs_Winter600T5_INT,FC_LightLegs_Winter600T5_INT,@Artifact_WCArmorLightLegs600_MasterName,WinterConvergence,AttributeInt,@CategoryData_SlotLegs,ClothLegs,Artifact_WCArmorLightLegs600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightLegs_Wedding_INT_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightLegs600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightFeet_Winter600T5_INT,FC_LightFeet_Winter600T5_INT,@Artifact_WCArmorLightFeet600_MasterName,WinterConvergence,AttributeInt,@CategoryData_SlotFeet,ClothFeet,Artifact_WCArmorLightFeet600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightFeet_Wedding_INT_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightFeet600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
MediumHead_Winter600T5_INT,FC_MediumHead_Winter600T5_INT,@Artifact_WCArmorMediumHead600_MasterName,WinterConvergence,AttributeInt,@CategoryData_SlotHead,LeatherHead,Artifact_WCArmorMediumHead600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,MediumHead_HollyKing_INT_600,,,,,500,5,,,,LeatherT51,Item,ClothT51,Item,IngotT51,Item,Artifact_WCArmorMediumHead600,Item,,,,,,,14,8,4,1,,,,Craft_ArmoringT5,true,,,,,,,,,
MediumChest_Winter600T5_INT,FC_MediumChest_Winter600T5_INT,@Artifact_WCArmorMediumChest600_MasterName,WinterConvergence,AttributeInt,@CategoryData_SlotChest,LeatherChest,Artifact_WCArmorMediumChest600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,MediumChest_HollyKing_INT_600,,,,,500,5,,,,LeatherT51,Item,ClothT51,Item,IngotT51,Item,Artifact_WCArmorMediumChest600,Item,,,,,,,14,8,4,1,,,,Craft_ArmoringT5,true,,,,,,,,,
MediumHands_Winter600T5_INT,FC_MediumHands_Winter600T5_INT,@Artifact_WCArmorMediumHands600_MasterName,WinterConvergence,AttributeInt,@CategoryData_SlotHands,LeatherHands,Artifact_WCArmorMediumHands600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,MediumHands_HollyKing_INT_600,,,,,500,5,,,,LeatherT51,Item,ClothT51,Item,IngotT51,Item,Artifact_WCArmorMediumHands600,Item,,,,,,,14,8,4,1,,,,Craft_ArmoringT5,true,,,,,,,,,
MediumLegs_Winter600T5_INT,FC_MediumLegs_Winter600T5_INT,@Artifact_WCArmorMediumLegs600_MasterName,WinterConvergence,AttributeInt,@CategoryData_SlotLegs,LeatherLegs,Artifact_WCArmorMediumLegs600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,MediumLegs_HollyKing_INT_600,,,,,500,5,,,,LeatherT51,Item,ClothT51,Item,IngotT51,Item,Artifact_WCArmorMediumLegs600,Item,,,,,,,14,8,4,1,,,,Craft_ArmoringT5,true,,,,,,,,,
MediumFeet_Winter600T5_INT,FC_MediumFeet_Winter600T5_INT,@Artifact_WCArmorMediumFeet600_MasterName,WinterConvergence,AttributeInt,@CategoryData_SlotFeet,LeatherFeet,Artifact_WCArmorMediumFeet600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,MediumFeet_HollyKing_INT_600,,,,,500,5,,,,LeatherT51,Item,ClothT51,Item,IngotT51,Item,Artifact_WCArmorMediumFeet600,Item,,,,,,,14,8,4,1,,,,Craft_ArmoringT5,true,,,,,,,,,
HeavyHead_Winter600T5_INT,FC_HeavyHead_Winter600T5_INT,@Artifact_WCArmorHeavyHead600_MasterName,WinterConvergence,AttributeInt,@CategoryData_SlotHead,PlateHead,Artifact_WCArmorHeavyHead600,false,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,HeavyHead_OakKing_INT_600,,,,,500,5,,,,IngotT51,Item,LeatherT51,Item,ClothT51,Item,Artifact_WCArmorHeavyHead600,Item,,,,,,,10,6,5,1,,,,Craft_ArmoringT5,true,,,,,,,,,
HeavyChest_Winter600T5_INT,FC_HeavyChest_Winter600T5_INT,@Artifact_WCArmorHeavyChest600_MasterName,WinterConvergence,AttributeInt,@CategoryData_SlotChest,PlateChest,Artifact_WCArmorHeavyChest600,false,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,HeavyChest_OakKing_INT_600,,,,,500,5,,,,IngotT51,Item,LeatherT51,Item,ClothT51,Item,Artifact_WCArmorHeavyChest600,Item,,,,,,,10,6,5,1,,,,Craft_ArmoringT5,true,,,,,,,,,
HeavyHands_Winter600T5_INT,FC_HeavyHands_Winter600T5_INT,@Artifact_WCArmorHeavyHands600_MasterName,WinterConvergence,AttributeInt,@CategoryData_SlotHands,PlateHands,Artifact_WCArmorHeavyHands600,false,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,HeavyHands_OakKing_INT_600,,,,,500,5,,,,IngotT51,Item,LeatherT51,Item,ClothT51,Item,Artifact_WCArmorHeavyHands600,Item,,,,,,,10,6,5,1,,,,Craft_ArmoringT5,true,,,,,,,,,
HeavyLegs_Winter600T5_INT,FC_HeavyLegs_Winter600T5_INT,@Artifact_WCArmorHeavyLegs600_MasterName,WinterConvergence,AttributeInt,@CategoryData_SlotLegs,PlateLegs,Artifact_WCArmorHeavyLegs600,false,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,HeavyLegs_OakKing_INT_600,,,,,500,5,,,,IngotT51,Item,LeatherT51,Item,ClothT51,Item,Artifact_WCArmorHeavyLegs600,Item,,,,,,,10,6,5,1,,,,Craft_ArmoringT5,true,,,,,,,,,
HeavyFeet_Winter600T5_INT,FC_HeavyFeet_Winter600T5_INT,@Artifact_WCArmorHeavyFeet600_MasterName,WinterConvergence,AttributeInt,@CategoryData_SlotFeet,PlateFeet,Artifact_WCArmorHeavyFeet600,false,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,HeavyFeet_OakKing_INT_600,,,,,500,5,,,,IngotT51,Item,LeatherT51,Item,ClothT51,Item,Artifact_WCArmorHeavyFeet600,Item,,,,,,,10,6,5,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightHead_Winter600T5_FOC,FC_LightHead_Winter600T5_FOC,@Artifact_WCArmorLightHead600_MasterName,WinterConvergence,AttributeFoc,@CategoryData_SlotHead,ClothHead,Artifact_WCArmorLightHead600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightHead_Wedding_FOC_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightHead600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightChest_Winter600T5_FOC,FC_LightChest_Winter600T5_FOC,@Artifact_WCArmorLightChest600_MasterName,WinterConvergence,AttributeFoc,@CategoryData_SlotChest,ClothChest,Artifact_WCArmorLightChest600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightChest_Wedding_FOC_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightChest600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightHands_Winter600T5_FOC,FC_LightHands_Winter600T5_FOC,@Artifact_WCArmorLightHands600_MasterName,WinterConvergence,AttributeFoc,@CategoryData_SlotHands,ClothHands,Artifact_WCArmorLightHands600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightHands_Wedding_FOC_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightHands600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
LightLegs_Winter600T5_FOC,FC_LightLegs_Winter600T5_FOC,@Artifact_WCArmorLightLegs600_MasterName,WinterConvergence,AttributeFoc,@CategoryData_SlotLegs,ClothLegs,Artifact_WCArmorLightLegs600,false,true,false,false,false,,,,false,449,1,Armoring,0,outfitting2,,,,1,LightLegs_Wedding_FOC_600,,,,,500,5,,,,ClothT51,Item,LeatherT51,Item,IngotT51,Item,Artifact_WCArmorLightLegs600,Item,,,,,,,15,10,2,1,,,,Craft_ArmoringT5,true,,,,,,,,,
