RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,AttributeOnlyPerkItemSlotCount,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,DisallowBonusesToGS,RequiredAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion
House_HousingItem_Settler_Bookcase02_D,FC_House_HousingItem_Settler_Bookcase02_D,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,163,engineering2,,,,1,House_HousingItem_Settler_Bookcase02_D,,,,,,,,Schematic_House_HousingItem_Settler_Bookcase02_D,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Settler_Cabinet01_B,FC_House_HousingItem_Settler_Cabinet01_B,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,50,1,Furnishing,64,engineering2,,,,1,House_HousingItem_Settler_Cabinet01_B,,,,,,,,Schematic_House_HousingItem_Settler_Cabinet01_B,,,TimberT3,Item,IngotT3,Item,WoodStainT3,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT3,true,,,,,,,,,
House_HousingItem_Settler_Cabinet01_C,FC_House_HousingItem_Settler_Cabinet01_C,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,114,engineering2,,,,1,House_HousingItem_Settler_Cabinet01_C,,,,,,,,Schematic_House_HousingItem_Settler_Cabinet01_C,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Settler_Cabinet01_D,FC_House_HousingItem_Settler_Cabinet01_D,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,164,engineering2,,,,1,House_HousingItem_Settler_Cabinet01_D,,,,,,,,Schematic_House_HousingItem_Settler_Cabinet01_D,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Settler_Cabinet02_B,FC_House_HousingItem_Settler_Cabinet02_B,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,50,1,Furnishing,65,engineering2,,,,1,House_HousingItem_Settler_Cabinet02_B,,,,,,,,Schematic_House_HousingItem_Settler_Cabinet02_B,,,TimberT3,Item,IngotT3,Item,WoodStainT3,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT3,true,,,,,,,,,
House_HousingItem_Settler_Cabinet02_C,FC_House_HousingItem_Settler_Cabinet02_C,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,115,engineering2,,,,1,House_HousingItem_Settler_Cabinet02_C,,,,,,,,Schematic_House_HousingItem_Settler_Cabinet02_C,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Settler_Cabinet02_D,FC_House_HousingItem_Settler_Cabinet02_D,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,165,engineering2,,,,1,House_HousingItem_Settler_Cabinet02_D,,,,,,,,Schematic_House_HousingItem_Settler_Cabinet02_D,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Settler_Decor_Floor_Fireplace01,FC_House_HousingItem_Settler_Decor_Floor_Fireplace01,,Furniture,Decorations,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,116,engineering2,,,,1,House_HousingItem_Settler_Decor_Floor_Fireplace01,,,,,,,,Schematic_House_HousingItem_Settler_Decor_Floor_Fireplace01,,,TimberT5,Item,IngotT5,Item,LeatherT5,Item,WoodStainT5,,,,,,,,5,5,5,1,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Settler_Decor_Floor_Fireplace02,FC_House_HousingItem_Settler_Decor_Floor_Fireplace02,,Furniture,Decorations,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,166,engineering2,,,,1,House_HousingItem_Settler_Decor_Floor_Fireplace02,,,,,,,,Schematic_House_HousingItem_Settler_Decor_Floor_Fireplace02,,,TimberT5,Item,IngotT5,Item,LeatherT5,Item,WoodStainT5,,,,,,,,5,5,5,1,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Settler_Decor_Floor_Fireplace03,FC_House_HousingItem_Settler_Decor_Floor_Fireplace03,,Furniture,Decorations,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,167,engineering2,,,,1,House_HousingItem_Settler_Decor_Floor_Fireplace03,,,,,,,,Schematic_House_HousingItem_Settler_Decor_Floor_Fireplace03,,,TimberT5,Item,IngotT5,Item,LeatherT5,Item,WoodStainT5,,,,,,,,5,5,5,1,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Settler_Decor_Wall_Curtain01_B,FC_House_HousingItem_Settler_Decor_Wall_Curtain01_B,,Furniture,Decorations,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,168,engineering2,,,,1,House_HousingItem_Settler_Decor_Wall_Curtain01_B,,,,,,,,Schematic_House_HousingItem_Settler_Decor_Wall_Curtain01_B,,,ClothT5,Item,IngotT5,Item,PigmentRed,Item,,,,,,,,,15,5,3,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Settler_Decor_Wall_Curtain02_B,FC_House_HousingItem_Settler_Decor_Wall_Curtain02_B,,Furniture,Decorations,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,169,engineering2,,,,1,House_HousingItem_Settler_Decor_Wall_Curtain02_B,,,,,,,,Schematic_House_HousingItem_Settler_Decor_Wall_Curtain02_B,,,ClothT5,Item,IngotT5,Item,PigmentRed,Item,,,,,,,,,15,5,3,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Settler_Decor_Wall_Curtain03_B,FC_House_HousingItem_Settler_Decor_Wall_Curtain03_B,,Furniture,Decorations,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,170,engineering2,,,,1,House_HousingItem_Settler_Decor_Wall_Curtain03_B,,,,,,,,Schematic_House_HousingItem_Settler_Decor_Wall_Curtain03_B,,,ClothT5,Item,IngotT5,Item,PigmentRed,Item,,,,,,,,,15,5,3,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Settler_Dresser01_B,FC_House_HousingItem_Settler_Dresser01_B,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,50,1,Furnishing,66,engineering2,,,,1,House_HousingItem_Settler_Dresser01_B,,,,,,,,Schematic_House_HousingItem_Settler_Dresser01_B,,,TimberT3,Item,IngotT3,Item,WoodStainT3,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT3,true,,,,,,,,,
House_HousingItem_Settler_Dresser01_C,FC_House_HousingItem_Settler_Dresser01_C,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,117,engineering2,,,,1,House_HousingItem_Settler_Dresser01_C,,,,,,,,Schematic_House_HousingItem_Settler_Dresser01_C,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Settler_Dresser01_D,FC_House_HousingItem_Settler_Dresser01_D,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,171,engineering2,,,,1,House_HousingItem_Settler_Dresser01_D,,,,,,,,Schematic_House_HousingItem_Settler_Dresser01_D,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Settler_Shelf01_B,FC_House_HousingItem_Settler_Shelf01_B,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,50,1,Furnishing,67,engineering2,,,,1,House_HousingItem_Settler_Shelf01_B,,,,,,,,Schematic_House_HousingItem_Settler_Shelf01_B,,,TimberT3,Item,IngotT3,Item,WoodStainT3,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT3,true,,,,,,,,,
House_HousingItem_Settler_Shelf01_C,FC_House_HousingItem_Settler_Shelf01_C,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,118,engineering2,,,,1,House_HousingItem_Settler_Shelf01_C,,,,,,,,Schematic_House_HousingItem_Settler_Shelf01_C,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Settler_Shelf01_D,FC_House_HousingItem_Settler_Shelf01_D,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,172,engineering2,,,,1,House_HousingItem_Settler_Shelf01_D,,,,,,,,Schematic_House_HousingItem_Settler_Shelf01_D,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Settler_Stove01_B,FC_House_HousingItem_Settler_Stove01_B,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,50,1,Furnishing,68,engineering2,,,,1,House_HousingItem_Settler_Stove01_B,,,,,,,,Schematic_House_HousingItem_Settler_Stove01_B,,,TimberT3,Item,IngotT3,Item,WoodStainT3,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT3,true,,,,,,,,,
House_HousingItem_Settler_Stove01_C,FC_House_HousingItem_Settler_Stove01_C,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,119,engineering2,,,,1,House_HousingItem_Settler_Stove01_C,,,,,,,,Schematic_House_HousingItem_Settler_Stove01_C,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Settler_Stove01_D,FC_House_HousingItem_Settler_Stove01_D,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,173,engineering2,,,,1,House_HousingItem_Settler_Stove01_D,,,,,,,,Schematic_House_HousingItem_Settler_Stove01_D,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,35,10,2,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Storage_T3_Settler,FC_House_HousingItem_Storage_T3_Settler,,Furniture,Storage,@Furniture_GroupName,,,false,true,true,true,false,,,,false,100,1,Furnishing,145,engineering2,,,,1,House_HousingItem_Storage_T3_Settler,,,,,,,,Schematic_House_HousingItem_Storage_T3_Settler,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,HoldingRuneT4,Item,,,,,,,30,15,1,1,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Table_Settler_BedSideTable_B,FC_House_HousingItem_Table_Settler_BedSideTable_B,,Furniture,SmallFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,50,1,Furnishing,69,engineering2,,,,1,House_HousingItem_Table_Settler_BedSideTable_B,,,,,,,,Schematic_House_HousingItem_Table_Settler_BedSideTable_B,,,TimberT3,Item,IngotT3,Item,WoodStainT3,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT3,true,,,,,,,,,
House_HousingItem_Table_Settler_BedSideTable_C,FC_House_HousingItem_Table_Settler_BedSideTable_C,,Furniture,SmallFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,120,engineering2,,,,1,House_HousingItem_Table_Settler_BedSideTable_C,,,,,,,,Schematic_House_HousingItem_Table_Settler_BedSideTable_C,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Table_Settler_BedSideTable_D,FC_House_HousingItem_Table_Settler_BedSideTable_D,,Furniture,SmallFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,174,engineering2,,,,1,House_HousingItem_Table_Settler_BedSideTable_D,,,,,,,,Schematic_House_HousingItem_Table_Settler_BedSideTable_D,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Table_Settler_Decor_Garden_PicnicTable01,FC_House_HousingItem_Table_Settler_Decor_Garden_PicnicTable01,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,175,engineering2,,,,1,House_HousingItem_Table_Settler_Decor_Garden_PicnicTable01,,,,,,,,Schematic_House_HousingItem_Table_Settler_Decor_Garden_PicnicTable01,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Table_Settler_Desk01_B,FC_House_HousingItem_Table_Settler_Desk01_B,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,50,1,Furnishing,70,engineering2,,,,1,House_HousingItem_Table_Settler_Desk01_B,,,,,,,,Schematic_House_HousingItem_Table_Settler_Desk01_B,,,TimberT3,Item,IngotT3,Item,WoodStainT3,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT3,true,,,,,,,,,
House_HousingItem_Table_Settler_Desk01_C,FC_House_HousingItem_Table_Settler_Desk01_C,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,121,engineering2,,,,1,House_HousingItem_Table_Settler_Desk01_C,,,,,,,,Schematic_House_HousingItem_Table_Settler_Desk01_C,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Table_Settler_Desk01_D,FC_House_HousingItem_Table_Settler_Desk01_D,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,176,engineering2,,,,1,House_HousingItem_Table_Settler_Desk01_D,,,,,,,,Schematic_House_HousingItem_Table_Settler_Desk01_D,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Table_Settler_Table01_B,FC_House_HousingItem_Table_Settler_Table01_B,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,50,1,Furnishing,71,engineering2,,,,1,House_HousingItem_Table_Settler_Table01_B,,,,,,,,Schematic_House_HousingItem_Table_Settler_Table01_B,,,TimberT3,Item,IngotT3,Item,WoodStainT3,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT3,true,,,,,,,,,
House_HousingItem_Table_Settler_Table01_C,FC_House_HousingItem_Table_Settler_Table01_C,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,122,engineering2,,,,1,House_HousingItem_Table_Settler_Table01_C,,,,,,,,Schematic_House_HousingItem_Table_Settler_Table01_C,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Table_Settler_Table01_D,FC_House_HousingItem_Table_Settler_Table01_D,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,177,engineering2,,,,1,House_HousingItem_Table_Settler_Table01_D,,,,,,,,Schematic_House_HousingItem_Table_Settler_Table01_D,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Table_Settler_Table02_B,FC_House_HousingItem_Table_Settler_Table02_B,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,50,1,Furnishing,72,engineering2,,,,1,House_HousingItem_Table_Settler_Table02_B,,,,,,,,Schematic_House_HousingItem_Table_Settler_Table02_B,,,TimberT3,Item,IngotT3,Item,WoodStainT3,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT3,true,,,,,,,,,
House_HousingItem_Table_Settler_Table02_C,FC_House_HousingItem_Table_Settler_Table02_C,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,123,engineering2,,,,1,House_HousingItem_Table_Settler_Table02_C,,,,,,,,Schematic_House_HousingItem_Table_Settler_Table02_C,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Table_Settler_Table02_D,FC_House_HousingItem_Table_Settler_Table02_D,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,178,engineering2,,,,1,House_HousingItem_Table_Settler_Table02_D,,,,,,,,Schematic_House_HousingItem_Table_Settler_Table02_D,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Bed_Pirate_Bed01_A,FC_House_HousingItem_Bed_Pirate_Bed01_A,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,124,engineering2,,,,1,House_HousingItem_Bed_Pirate_Bed01_A,,,,,,,,Schematic_House_HousingItem_Bed_Pirate_Bed01_A,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Bed_Pirate_Bed01_B,FC_House_HousingItem_Bed_Pirate_Bed01_B,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,125,engineering2,,,,1,House_HousingItem_Bed_Pirate_Bed01_B,,,,,,,,Schematic_House_HousingItem_Bed_Pirate_Bed01_B,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Bed_Pirate_Bed01_C,FC_House_HousingItem_Bed_Pirate_Bed01_C,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,179,engineering2,,,,1,House_HousingItem_Bed_Pirate_Bed01_C,,,,,,,,Schematic_House_HousingItem_Bed_Pirate_Bed01_C,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Bed_Pirate_Bed01_D,FC_House_HousingItem_Bed_Pirate_Bed01_D,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,180,engineering2,,,,1,House_HousingItem_Bed_Pirate_Bed01_D,,,,,,,,Schematic_House_HousingItem_Bed_Pirate_Bed01_D,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Bed_Pirate_Bed02_A,FC_House_HousingItem_Bed_Pirate_Bed02_A,,Furniture,LargeFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,181,engineering2,,,,1,House_HousingItem_Bed_Pirate_Bed02_A,,,,,,,,Schematic_House_HousingItem_Bed_Pirate_Bed02_A,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,30,15,2,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Chair_Pirate_Chair01_A,FC_House_HousingItem_Chair_Pirate_Chair01_A,,Furniture,SmallFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,126,engineering2,,,,1,House_HousingItem_Chair_Pirate_Chair01_A,,,,,,,,Schematic_House_HousingItem_Chair_Pirate_Chair01_A,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,15,10,1,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Chair_Pirate_Chair01_B,FC_House_HousingItem_Chair_Pirate_Chair01_B,,Furniture,SmallFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,127,engineering2,,,,1,House_HousingItem_Chair_Pirate_Chair01_B,,,,,,,,Schematic_House_HousingItem_Chair_Pirate_Chair01_B,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,15,10,1,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Chair_Pirate_Chair01_C,FC_House_HousingItem_Chair_Pirate_Chair01_C,,Furniture,SmallFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,182,engineering2,,,,1,House_HousingItem_Chair_Pirate_Chair01_C,,,,,,,,Schematic_House_HousingItem_Chair_Pirate_Chair01_C,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,15,10,1,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Chair_Pirate_Chair01_D,FC_House_HousingItem_Chair_Pirate_Chair01_D,,Furniture,SmallFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,183,engineering2,,,,1,House_HousingItem_Chair_Pirate_Chair01_D,,,,,,,,Schematic_House_HousingItem_Chair_Pirate_Chair01_D,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,15,10,1,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Chair_Pirate_Chair02_A,FC_House_HousingItem_Chair_Pirate_Chair02_A,,Furniture,SmallFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,128,engineering2,,,,1,House_HousingItem_Chair_Pirate_Chair02_A,,,,,,,,Schematic_House_HousingItem_Chair_Pirate_Chair02_A,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,15,10,1,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Chair_Pirate_Chair02_B,FC_House_HousingItem_Chair_Pirate_Chair02_B,,Furniture,SmallFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,129,engineering2,,,,1,House_HousingItem_Chair_Pirate_Chair02_B,,,,,,,,Schematic_House_HousingItem_Chair_Pirate_Chair02_B,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,15,10,1,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Chair_Pirate_Chair02_C,FC_House_HousingItem_Chair_Pirate_Chair02_C,,Furniture,SmallFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,184,engineering2,,,,1,House_HousingItem_Chair_Pirate_Chair02_C,,,,,,,,Schematic_House_HousingItem_Chair_Pirate_Chair02_C,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,15,10,1,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Chair_Pirate_Chair02_D,FC_House_HousingItem_Chair_Pirate_Chair02_D,,Furniture,SmallFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,185,engineering2,,,,1,House_HousingItem_Chair_Pirate_Chair02_D,,,,,,,,Schematic_House_HousingItem_Chair_Pirate_Chair02_D,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,15,10,1,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Chair_Pirate_Stool_A,FC_House_HousingItem_Chair_Pirate_Stool_A,,Furniture,SmallFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,130,engineering2,,,,1,House_HousingItem_Chair_Pirate_Stool_A,,,,,,,,Schematic_House_HousingItem_Chair_Pirate_Stool_A,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,15,10,1,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Chair_Pirate_Stool_B,FC_House_HousingItem_Chair_Pirate_Stool_B,,Furniture,SmallFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,126,1,Furnishing,131,engineering2,,,,1,House_HousingItem_Chair_Pirate_Stool_B,,,,,,,,Schematic_House_HousingItem_Chair_Pirate_Stool_B,,,TimberT4,Item,IngotT4,Item,WoodStainT4,Item,,,,,,,,,15,10,1,,,,,Craft_FurnishingT4,true,,,,,,,,,
House_HousingItem_Chair_Pirate_Stool_C,FC_House_HousingItem_Chair_Pirate_Stool_C,,Furniture,SmallFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,186,engineering2,,,,1,House_HousingItem_Chair_Pirate_Stool_C,,,,,,,,Schematic_House_HousingItem_Chair_Pirate_Stool_C,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,15,10,1,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Chair_Pirate_Stool_D,FC_House_HousingItem_Chair_Pirate_Stool_D,,Furniture,SmallFurnishings,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,187,engineering2,,,,1,House_HousingItem_Chair_Pirate_Stool_D,,,,,,,,Schematic_House_HousingItem_Chair_Pirate_Stool_D,,,TimberT5,Item,IngotT5,Item,WoodStainT5,Item,,,,,,,,,15,10,1,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Lighting_Pirate_LightCeiling01_A,FC_House_HousingItem_Lighting_Pirate_LightCeiling01_A,,Furniture,Decorations,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,188,engineering2,,,,1,House_HousingItem_Lighting_Pirate_LightCeiling01_A,,,,,,,,Schematic_House_HousingItem_Lighting_Pirate_LightCeiling01_A,,,IngotT5,Item,TimberT5,Item,AlchemyFireT1,Item,,,,,,,,,15,5,1,,,,,Craft_FurnishingT5,true,,,,,,,,,
House_HousingItem_Lighting_Pirate_LightTable01_A,FC_House_HousingItem_Lighting_Pirate_LightTable01_A,,Furniture,Decorations,@Furniture_GroupName,,,false,true,true,true,false,,,,false,300,1,Furnishing,189,engineering2,,,,1,House_HousingItem_Lighting_Pirate_LightTable01_A,,,,,,,,Schematic_House_HousingItem_Lighting_Pirate_LightTable01_A,,,IngotT5,Item,TimberT5,Item,AlchemyFireT1,Item,,,,,,,,,15,5,1,,,,,Craft_FurnishingT5,true,,,,,,,,,
