RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,AttributeOnlyPerkItemSlotCount,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,RequiredAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion
MediumFeet_PaddedShoes_Upgrade,,@MediumFeet_PaddedShoes_MasterName,NamedCrafting,Named,,LeatherFeet,MediumFeet_PaddedShoes,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,MediumFeet_PaddedShoes,,,,,700,5,,,,MediumFeet_PaddedShoes,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
MediumHands_FrostedTips_Upgrade,,@MediumHands_FrostedTips_MasterName,NamedCrafting,Named,,LeatherHands,MediumHands_FrostedTips,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,MediumHands_FrostedTips,,,,,700,5,,,,MediumHands_FrostedTips,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
MediumLegs_ThinBritches_Upgrade,,@MediumLegs_ThinBritches_MasterName,NamedCrafting,Named,,LeatherLegs,MediumLegs_ThinBritches,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,MediumLegs_ThinBritches,,,,,700,5,,,,MediumLegs_ThinBritches,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
AmuletT5_AzothBattery_Upgrade,,@AmuletT5_AzothBattery_MasterName,NamedCrafting,Named,,Amulet,AmuletT5_AzothBattery,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,AmuletT5_AzothBattery,,,,,700,5,,,,AmuletT5_AzothBattery,Item,Matrix_Trinket,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
RingT5_FieryForce_Upgrade,,@RingT5_FieryForce_MasterName,NamedCrafting,Named,,Ring,RingT5_FieryForce,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,RingT5_FieryForce,,,,,700,5,,,,RingT5_FieryForce,Item,Matrix_Trinket,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
EarringT5_Lifeloop_Upgrade,,@EarringT5_Lifeloop_MasterName,NamedCrafting,Named,,Earring,EarringT5_Lifeloop,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,EarringT5_Lifeloop,,,,,700,5,,,,EarringT5_Lifeloop,Item,Matrix_Trinket,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hStaffLife_SoftWarmth_Upgrade,,@2hStaffLife_SoftWarmth_MasterName,NamedCrafting,Named,,Lifestaff,2hStaffLife_SoftWarmth,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hStaffLife_SoftWarmth,,,,,700,5,,,,2hStaffLife_SoftWarmth,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hGauntletIce_FrozenSoul_Upgrade,,@1hGauntletIce_FrozenSoul_MasterName,NamedCrafting,Named,,IceGauntlet,1hGauntletIce_FrozenSoul,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hGauntletIce_FrozenSoul,,,,,700,5,,,,1hGauntletIce_FrozenSoul,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hGauntletVoid_HatredOfTheVoid_Upgrade,,@1hGauntletVoid_HatredOfTheVoid_MasterName,NamedCrafting,Named,,VoidGauntlet,1hGauntletVoid_HatredOfTheVoid,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hGauntletVoid_HatredOfTheVoid,,,,,700,5,,,,1hGauntletVoid_HatredOfTheVoid,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hStaffFire_HungeringFlame_Upgrade,,@2hStaffFire_HungeringFlame_MasterName,NamedCrafting,Named,,Firestaff,2hStaffFire_HungeringFlame,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hStaffFire_HungeringFlame,,,,,700,5,,,,2hStaffFire_HungeringFlame,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hSpear_SpearOfTheDefender_Upgrade,,@2hSpear_SpearOfTheDefender_MasterName,NamedCrafting,Named,,Spear,2hSpear_SpearOfTheDefender,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hSpear_SpearOfTheDefender,,,,,700,5,,,,2hSpear_SpearOfTheDefender,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hRapier_Steeleater_Upgrade,,@1hRapier_Steeleater_MasterName,NamedCrafting,Named,,Rapier,1hRapier_Steeleater,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hRapier_Steeleater,,,,,700,5,,,,1hRapier_Steeleater,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hWarhammer_HippopotamidaeanStrength_Upgrade,,@2hWarhammer_HippopotamidaeanStrength_MasterName,NamedCrafting,Named,,Warhammer,2hWarhammer_HippopotamidaeanStrength,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hWarhammer_HippopotamidaeanStrength,,,,,700,5,,,,2hWarhammer_HippopotamidaeanStrength,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hTshield_LegionShieldwall_Upgrade,,@1hTshield_LegionShieldwall_MasterName,NamedCrafting,Named,,Tshield,1hTshield_LegionShieldwall,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hTshield_LegionShieldwall,,,,,700,5,,,,1hTshield_LegionShieldwall,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hThrowingAxe_BrawlingAxe_Upgrade,,@1hThrowingAxe_BrawlingAxe_MasterName,NamedCrafting,Named,,Hatchet,1hThrowingAxe_BrawlingAxe,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hThrowingAxe_BrawlingAxe,,,,,700,5,,,,1hThrowingAxe_BrawlingAxe,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hBow_Thundershot_Upgrade,,@2hBow_Thundershot_MasterName,NamedCrafting,Named,,Bow,2hBow_Thundershot,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hBow_Thundershot,,,,,700,5,,,,2hBow_Thundershot,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hBlunderbuss_MayhemMaker_Upgrade,,@2hBlunderbuss_MayhemMaker_MasterName,NamedCrafting,Named,,Blunderbuss,2hBlunderbuss_MayhemMaker,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hBlunderbuss_MayhemMaker,,,,,700,5,,,,2hBlunderbuss_MayhemMaker,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hMusket_AmmitsHunger_Upgrade,,@2hMusket_AmmitsHunger_MasterName,NamedCrafting,Named,,Musket,2hMusket_AmmitsHunger,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hMusket_AmmitsHunger,,,,,700,5,,,,2hMusket_AmmitsHunger,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hGreataxe_SlayersAxe_Upgrade,,@2hGreataxe_SlayersAxe_MasterName,NamedCrafting,Named,,Greataxe,2hGreataxe_SlayersAxe,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hGreataxe_SlayersAxe,,,,,700,5,,,,2hGreataxe_SlayersAxe,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hLongsword_FingerOfSuetekh_Upgrade,,@1hLongsword_FingerOfSuetekh_MasterName,NamedCrafting,Named,,Longsword,1hLongsword_FingerOfSuetekh,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hLongsword_FingerOfSuetekh,,,,,700,5,,,,1hLongsword_FingerOfSuetekh,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hGreatSword_ArmOfHorus_Upgrade,,@2hGreatSword_ArmOfHorus_MasterName,NamedCrafting,Named,,Greatsword,2hGreatSword_ArmOfHorus,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hGreatSword_ArmOfHorus,,,,,700,5,,,,2hGreatSword_ArmOfHorus,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hFlail_TimelostFlail_Upgrade,,@1hFlail_TimelostFlail_MasterName,NamedCrafting,Named,,Flail,1hFlail_TimelostFlail,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hFlail_TimelostFlail,,,,,700,5,,,,1hFlail_TimelostFlail,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
MediumHead_GraverobbersHat_Upgrade,,@MediumHead_GraverobbersHat_MasterName,NamedCrafting,Named,,LeatherHead,MediumHead_GraverobbersHat,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,MediumHead_GraverobbersHat,,,,,700,5,,,,MediumHead_GraverobbersHat,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
MediumChest_Shieldline_Upgrade,,@MediumChest_Shieldline_MasterName,NamedCrafting,Named,,LeatherChest,MediumChest_Shieldline,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,MediumChest_Shieldline,,,,,700,5,,,,MediumChest_Shieldline,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
MediumFeet_Coalsole_Upgrade,,@MediumFeet_Coalsole_MasterName,NamedCrafting,Named,,LeatherFeet,MediumFeet_Coalsole,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,MediumFeet_Coalsole,,,,,700,5,,,,MediumFeet_Coalsole,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
MediumHands_DryLeatherGloves_Upgrade,,@MediumHands_DryLeatherGloves_MasterName,NamedCrafting,Named,,LeatherHands,MediumHands_DryLeatherGloves,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,MediumHands_DryLeatherGloves,,,,,700,5,,,,MediumHands_DryLeatherGloves,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
MediumLegs_HeartyPants_Upgrade,,@MediumLegs_HeartyPants_MasterName,NamedCrafting,Named,,LeatherLegs,MediumLegs_HeartyPants,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,MediumLegs_HeartyPants,,,,,700,5,,,,MediumLegs_HeartyPants,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
AmuletT5_EmptyHearth_Upgrade,,@AmuletT5_EmptyHearth_MasterName,NamedCrafting,Named,,Amulet,AmuletT5_EmptyHearth,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,AmuletT5_EmptyHearth,,,,,700,5,,,,AmuletT5_EmptyHearth,Item,Matrix_Trinket,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
RingT5_RedHotSlag_Upgrade,,@RingT5_RedHotSlag_MasterName,NamedCrafting,Named,,Ring,RingT5_RedHotSlag,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,RingT5_RedHotSlag,,,,,700,5,,,,RingT5_RedHotSlag,Item,Matrix_Trinket,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
EarringT5_Charcoal_Upgrade,,@EarringT5_Charcoal_MasterName,NamedCrafting,Named,,Earring,EarringT5_Charcoal,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,EarringT5_Charcoal,,,,,700,5,,,,EarringT5_Charcoal,Item,Matrix_Trinket,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hStaffLife_FireOfLife_Upgrade,,@2hStaffLife_FireOfLife_MasterName,NamedCrafting,Named,,Lifestaff,2hStaffLife_FireOfLife,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hStaffLife_FireOfLife,,,,,700,5,,,,2hStaffLife_FireOfLife,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hGauntletIce_Snowmelt_Upgrade,,@1hGauntletIce_Snowmelt_MasterName,NamedCrafting,Named,,IceGauntlet,1hGauntletIce_Snowmelt,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hGauntletIce_Snowmelt,,,,,700,5,,,,1hGauntletIce_Snowmelt,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hGauntletVoid_Brightdark_Upgrade,,@1hGauntletVoid_Brightdark_MasterName,NamedCrafting,Named,,VoidGauntlet,1hGauntletVoid_Brightdark,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hGauntletVoid_Brightdark,,,,,700,5,,,,1hGauntletVoid_Brightdark,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hStaffFire_VolcanicStaff_Upgrade,,@2hStaffFire_VolcanicStaff_MasterName,NamedCrafting,Named,,Firestaff,2hStaffFire_VolcanicStaff,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hStaffFire_VolcanicStaff,,,,,700,5,,,,2hStaffFire_VolcanicStaff,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hSpear_Firepoker_Upgrade,,@2hSpear_Firepoker_MasterName,NamedCrafting,Named,,Spear,2hSpear_Firepoker,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hSpear_Firepoker,,,,,700,5,,,,2hSpear_Firepoker,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hRapier_Knightslayer_Upgrade,,@1hRapier_Knightslayer_MasterName,NamedCrafting,Named,,Rapier,1hRapier_Knightslayer,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hRapier_Knightslayer,,,,,700,5,,,,1hRapier_Knightslayer,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hWarhammer_Firefighter_Upgrade,,@2hWarhammer_Firefighter_MasterName,NamedCrafting,Named,,Warhammer,2hWarhammer_Firefighter,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hWarhammer_Firefighter,,,,,700,5,,,,2hWarhammer_Firefighter,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hKshield_BlastShield_Upgrade,,@1hKshield_BlastShield_MasterName,NamedCrafting,Named,,Kshield,1hKshield_BlastShield,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hKshield_BlastShield,,,,,700,5,,,,1hKshield_BlastShield,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hThrowingAxe_Trickshot_Upgrade,,@1hThrowingAxe_Trickshot_MasterName,NamedCrafting,Named,,Hatchet,1hThrowingAxe_Trickshot,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hThrowingAxe_Trickshot,,,,,700,5,,,,1hThrowingAxe_Trickshot,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hBow_OldLongbow_Upgrade,,@2hBow_OldLongbow_MasterName,NamedCrafting,Named,,Bow,2hBow_OldLongbow,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hBow_OldLongbow,,,,,700,5,,,,2hBow_OldLongbow,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hBlunderbuss_Shredder_Upgrade,,@2hBlunderbuss_Shredder_MasterName,NamedCrafting,Named,,Blunderbuss,2hBlunderbuss_Shredder,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hBlunderbuss_Shredder,,,,,700,5,,,,2hBlunderbuss_Shredder,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hMusket_Flamespout_Upgrade,,@2hMusket_Flamespout_MasterName,NamedCrafting,Named,,Musket,2hMusket_Flamespout,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hMusket_Flamespout,,,,,700,5,,,,2hMusket_Flamespout,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hGreataxe_CommadingStrike_Upgrade,,@2hGreataxe_CommadingStrike_MasterName,NamedCrafting,Named,,Greataxe,2hGreataxe_CommadingStrike,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hGreataxe_CommadingStrike,,,,,700,5,,,,2hGreataxe_CommadingStrike,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hLongsword_EnduringWill_Upgrade,,@1hLongsword_EnduringWill_MasterName,NamedCrafting,Named,,Longsword,1hLongsword_EnduringWill,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hLongsword_EnduringWill,,,,,700,5,,,,1hLongsword_EnduringWill,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hGreatSword_Strikeback_Upgrade,,@2hGreatSword_Strikeback_MasterName,NamedCrafting,Named,,Greatsword,2hGreatSword_Strikeback,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hGreatSword_Strikeback,,,,,700,5,,,,2hGreatSword_Strikeback,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hFlail_RendingFlail_Upgrade,,@1hFlail_RendingFlail_MasterName,NamedCrafting,Named,,Flail,1hFlail_RendingFlail,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hFlail_RendingFlail,,,,,700,5,,,,1hFlail_RendingFlail,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
HeavyChest_Dragonsteel_Upgrade,,@HeavyChest_Dragonsteel_MasterName,NamedCrafting,Named,,PlateChest,HeavyChest_Dragonsteel,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,HeavyChest_Dragonsteel,,,,,700,5,,,,HeavyChest_Dragonsteel,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
HeavyHead_InsulatingHelm_Upgrade,,@HeavyHead_InsulatingHelm_MasterName,NamedCrafting,Named,,PlateHead,HeavyHead_InsulatingHelm,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,HeavyHead_InsulatingHelm,,,,,700,5,,,,HeavyHead_InsulatingHelm,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
HeavyLegs_DarkshroudLegguards_Upgrade,,@HeavyLegs_DarkshroudLegguards_MasterName,NamedCrafting,Named,,PlateLegs,HeavyLegs_DarkshroudLegguards,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,HeavyLegs_DarkshroudLegguards,,,,,700,5,,,,HeavyLegs_DarkshroudLegguards,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
HeavyFeet_CounterbalancingBoots_Upgrade,,@HeavyFeet_CounterbalancingBoots_MasterName,NamedCrafting,Named,,PlateFeet,HeavyFeet_CounterbalancingBoots,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,HeavyFeet_CounterbalancingBoots,,,,,700,5,,,,HeavyFeet_CounterbalancingBoots,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
HeavyHands_ScaledGauntlets_Upgrade,,@HeavyHands_ScaledGauntlets_MasterName,NamedCrafting,Named,,PlateHands,HeavyHands_ScaledGauntlets,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,HeavyHands_ScaledGauntlets,,,,,700,5,,,,HeavyHands_ScaledGauntlets,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
AmuletT5_DaemonSoul_Upgrade,,@AmuletT5_DaemonSoul_MasterName,NamedCrafting,Named,,Amulet,AmuletT5_DaemonSoul,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,AmuletT5_DaemonSoul,,,,,700,5,,,,AmuletT5_DaemonSoul,Item,Matrix_Trinket,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
RingT5_DaemonFinger_Upgrade,,@RingT5_DaemonFinger_MasterName,NamedCrafting,Named,,Ring,RingT5_DaemonFinger,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,RingT5_DaemonFinger,,,,,700,5,,,,RingT5_DaemonFinger,Item,Matrix_Trinket,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
EarringT5_DaemonBone_Upgrade,,@EarringT5_DaemonBone_MasterName,NamedCrafting,Named,,Earring,EarringT5_DaemonBone,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,EarringT5_DaemonBone,,,,,700,5,,,,EarringT5_DaemonBone,Item,Matrix_Trinket,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hStaffLife_DaemonStomach_Upgrade,,@2hStaffLife_DaemonStomach_MasterName,NamedCrafting,Named,,Lifestaff,2hStaffLife_DaemonStomach,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hStaffLife_DaemonStomach,,,,,700,5,,,,2hStaffLife_DaemonStomach,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hGauntletIce_DaemonHeart_Upgrade,,@1hGauntletIce_DaemonHeart_MasterName,NamedCrafting,Named,,IceGauntlet,1hGauntletIce_DaemonHeart,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hGauntletIce_DaemonHeart,,,,,700,5,,,,1hGauntletIce_DaemonHeart,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hGauntletVoid_DaemonPalm_Upgrade,,@1hGauntletVoid_DaemonPalm_MasterName,NamedCrafting,Named,,VoidGauntlet,1hGauntletVoid_DaemonPalm,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hGauntletVoid_DaemonPalm,,,,,700,5,,,,1hGauntletVoid_DaemonPalm,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
