RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,AttributeOnlyPerkItemSlotCount,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,DisallowBonusesToGS,RequiredAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion
PerfectSalvage_AmuletPearlT5,FC_PerfectSalvage_AmuletPearlT5,@Procedural_AmuletPearlT5,SalvageCreate,Amulets,,Amulet,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_AmuletPearlT5,,,,,503,5,,,,,PearlT4,Item,TrinketChain,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_AmuletRubyT5,FC_PerfectSalvage_AmuletRubyT5,@Procedural_AmuletRubyT5,SalvageCreate,Amulets,,Amulet,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_AmuletRubyT5,,,,,503,5,,,,,RubyCutT4,Item,TrinketChain,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_AmuletSapphireT5,FC_PerfectSalvage_AmuletSapphireT5,@Procedural_AmuletSapphireT5,SalvageCreate,Amulets,,Amulet,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_AmuletSapphireT5,,,,,503,5,,,,,SapphireCutT4,Item,TrinketChain,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_AmuletTopazT5,FC_PerfectSalvage_AmuletTopazT5,@Procedural_AmuletTopazT5,SalvageCreate,Amulets,,Amulet,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_AmuletTopazT5,,,,,503,5,,,,,TopazCutT4,Item,TrinketChain,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_EarringAmberT5,FC_PerfectSalvage_EarringAmberT5,@Procedural_EarringAmberT5,SalvageCreate,Earrings,,Earring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_EarringAmberT5,,,,,503,5,,,,,AmberCutT4,Item,TrinketHook,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_EarringAmethystT5,FC_PerfectSalvage_EarringAmethystT5,@Procedural_EarringAmethystT5,SalvageCreate,Earrings,,Earring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_EarringAmethystT5,,,,,503,5,,,,,AmethystCutT4,Item,TrinketHook,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_EarringAquamarineT5,FC_PerfectSalvage_EarringAquamarineT5,@Procedural_EarringAquamarineT5,SalvageCreate,Earrings,,Earring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_EarringAquamarineT5,,,,,503,5,,,,,AquamarineCutT4,Item,TrinketHook,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_EarringCarnelianT5,FC_PerfectSalvage_EarringCarnelianT5,@Procedural_EarringCarnelianT5,SalvageCreate,Earrings,,Earring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_EarringCarnelianT5,,,,,503,5,,,,,CarnelianCutT4,Item,TrinketHook,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_EarringDiamondT5,FC_PerfectSalvage_EarringDiamondT5,@Procedural_EarringDiamondT5,SalvageCreate,Earrings,,Earring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_EarringDiamondT5,,,,,503,5,,,,,DiamondCutT4,Item,TrinketHook,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_EarringEmeraldT5,FC_PerfectSalvage_EarringEmeraldT5,@Procedural_EarringEmeraldT5,SalvageCreate,Earrings,,Earring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_EarringEmeraldT5,,,,,503,5,,,,,EmeraldCutT4,Item,TrinketHook,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_EarringJasperT5,FC_PerfectSalvage_EarringJasperT5,@Procedural_EarringJasperT5,SalvageCreate,Earrings,,Earring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_EarringJasperT5,,,,,503,5,,,,,JasperCutT4,Item,TrinketHook,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_EarringMalachiteT5,FC_PerfectSalvage_EarringMalachiteT5,@Procedural_EarringMalachiteT5,SalvageCreate,Earrings,,Earring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_EarringMalachiteT5,,,,,503,5,,,,,MalachiteCutT4,Item,TrinketHook,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_EarringMoonstoneT5,FC_PerfectSalvage_EarringMoonstoneT5,@Procedural_EarringMoonstoneT5,SalvageCreate,Earrings,,Earring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_EarringMoonstoneT5,,,,,503,5,,,,,MoonstoneCutT4,Item,TrinketHook,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_EarringOpalT5,FC_PerfectSalvage_EarringOpalT5,@Procedural_EarringOpalT5,SalvageCreate,Earrings,,Earring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_EarringOpalT5,,,,,503,5,,,,,OpalCutT4,Item,TrinketHook,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_EarringOnyxT5,FC_PerfectSalvage_EarringOnyxT5,@Procedural_EarringOnyxT5,SalvageCreate,Earrings,,Earring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_EarringOnyxT5,,,,,503,5,,,,,OnyxCutT4,Item,TrinketHook,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_EarringPearlT5,FC_PerfectSalvage_EarringPearlT5,@Procedural_EarringPearlT5,SalvageCreate,Earrings,,Earring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_EarringPearlT5,,,,,503,5,,,,,PearlT4,Item,TrinketHook,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_EarringRubyT5,FC_PerfectSalvage_EarringRubyT5,@Procedural_EarringRubyT5,SalvageCreate,Earrings,,Earring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_EarringRubyT5,,,,,503,5,,,,,RubyCutT4,Item,TrinketHook,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_EarringSapphireT5,FC_PerfectSalvage_EarringSapphireT5,@Procedural_EarringSapphireT5,SalvageCreate,Earrings,,Earring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_EarringSapphireT5,,,,,503,5,,,,,SapphireCutT4,Item,TrinketHook,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_EarringTopazT5,FC_PerfectSalvage_EarringTopazT5,@Procedural_EarringTopazT5,SalvageCreate,Earrings,,Earring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_EarringTopazT5,,,,,503,5,,,,,TopazCutT4,Item,TrinketHook,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_RingAmberT5,FC_PerfectSalvage_RingAmberT5,@Procedural_RingAmberT5,SalvageCreate,Rings,,Ring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_RingAmberT5,,,,,503,5,,,,,AmberCutT4,Item,TrinketBand,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_RingAmethystT5,FC_PerfectSalvage_RingAmethystT5,@Procedural_RingAmethystT5,SalvageCreate,Rings,,Ring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_RingAmethystT5,,,,,503,5,,,,,AmethystCutT4,Item,TrinketBand,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_RingAquamarineT5,FC_PerfectSalvage_RingAquamarineT5,@Procedural_RingAquamarineT5,SalvageCreate,Rings,,Ring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_RingAquamarineT5,,,,,503,5,,,,,AquamarineCutT4,Item,TrinketBand,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_RingCarnelianT5,FC_PerfectSalvage_RingCarnelianT5,@Procedural_RingCarnelianT5,SalvageCreate,Rings,,Ring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_RingCarnelianT5,,,,,503,5,,,,,CarnelianCutT4,Item,TrinketBand,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_RingDiamondT5,FC_PerfectSalvage_RingDiamondT5,@Procedural_RingDiamondT5,SalvageCreate,Rings,,Ring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_RingDiamondT5,,,,,503,5,,,,,DiamondCutT4,Item,TrinketBand,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_RingEmeraldT5,FC_PerfectSalvage_RingEmeraldT5,@Procedural_RingEmeraldT5,SalvageCreate,Rings,,Ring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_RingEmeraldT5,,,,,503,5,,,,,EmeraldCutT4,Item,TrinketBand,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_RingJasperT5,FC_PerfectSalvage_RingJasperT5,@Procedural_RingJasperT5,SalvageCreate,Rings,,Ring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_RingJasperT5,,,,,503,5,,,,,JasperCutT4,Item,TrinketBand,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_RingMalachiteT5,FC_PerfectSalvage_RingMalachiteT5,@Procedural_RingMalachiteT5,SalvageCreate,Rings,,Ring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_RingMalachiteT5,,,,,503,5,,,,,MalachiteCutT4,Item,TrinketBand,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_RingMoonstoneT5,FC_PerfectSalvage_RingMoonstoneT5,@Procedural_RingMoonstoneT5,SalvageCreate,Rings,,Ring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_RingMoonstoneT5,,,,,503,5,,,,,MoonstoneCutT4,Item,TrinketBand,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_RingOnyxT5,FC_PerfectSalvage_RingOnyxT5,@Procedural_RingOnyxT5,SalvageCreate,Rings,,Ring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_RingOnyxT5,,,,,503,5,,,,,OnyxCutT4,Item,TrinketBand,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_RingOpalT5,FC_PerfectSalvage_RingOpalT5,@Procedural_RingOpalT5,SalvageCreate,Rings,,Ring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_RingOpalT5,,,,,503,5,,,,,OpalCutT4,Item,TrinketBand,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_RingPearlT5,FC_PerfectSalvage_RingPearlT5,@Procedural_RingPearlT5,SalvageCreate,Rings,,Ring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_RingPearlT5,,,,,503,5,,,,,PearlT4,Item,TrinketBand,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_RingRubyT5,FC_PerfectSalvage_RingRubyT5,@Procedural_RingRubyT5,SalvageCreate,Rings,,Ring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_RingRubyT5,,,,,503,5,,,,,RubyCutT4,Item,TrinketBand,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_RingSapphireT5,FC_PerfectSalvage_RingSapphireT5,@Procedural_RingSapphireT5,SalvageCreate,Rings,,Ring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_RingSapphireT5,,,,,503,5,,,,,SapphireCutT4,Item,TrinketBand,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
PerfectSalvage_RingTopazT5,FC_PerfectSalvage_RingTopazT5,@Procedural_RingTopazT5,SalvageCreate,Rings,,Ring,PerfectSalvage_Timer,false,true,false,false,true,,,,false,449,1,Jewelcrafting,200,outfitting2,,,,1,PerfectSalvage_RingTopazT5,,,,,503,5,,,,,TopazCutT4,Item,TrinketBand,Category_Only,TrinketSetting,Category_Only,MetalPrecious,Category_Only,PerfectSalvageJewelryT51,Item,PerfectSalvage_Timer,Item,,,1,1,1,1,1,1,,Craft_JewelcraftingT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
Gemcutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,
AmberCutT1,FC_AmberCutT1,,CutGems,CutGemsT1,@ui_gemsocket,,,true,true,true,true,false,,,,false,1,0,Jewelcrafting,0,outfitting2,,,,1,AmberCutT1,,,,,,,,,,,AmberT1,Item,AlchemyEarthT1,Item,,,,,,,,,,,1,2,,,,,,Craft_JewelcraftingGemT2,true,,,,,,,,,
AmberCutT2,FC_AmberCutT2,,CutGems,CutGemsT2,@ui_gemsocket,,,true,true,true,true,false,,,,false,4,0,Jewelcrafting,50,outfitting2,,,,1,AmberCutT2,,,,,,,,,,,AmberT2,Item,AlchemyEarthT2,Item,Solvent,Category_Only,,,,,,,,,1,2,2,,,,,Craft_JewelcraftingGemT3,true,,,,,,,,,
AmberCutT3,FC_AmberCutT3,,CutGems,CutGemsT3,@ui_gemsocket,,,true,true,true,true,false,,,,false,7,0,Jewelcrafting,100,outfitting2,,,,1,AmberCutT3,,,,,,,,,,,AmberT3,Item,AlchemyEarthT3,Item,Solvent,Category_Only,,,,,,,,,1,2,2,,,,,Craft_JewelcraftingGemT4,true,,,,,,,,,
AmberCutT4,FC_AmberCutT4,,CutGems,CutGemsT4,@ui_gemsocket,,,true,true,true,true,false,,,,false,13,0,Jewelcrafting,150,outfitting2,,,,1,AmberCutT4,,,,,,,,,,,AmberT4,Item,EssenceEarthT1,Item,Solvent,Category_Only,,,,,,,,,1,3,2,,,,,Craft_JewelcraftingGemT5,true,,,,,,,,,
AmethystCutT1,FC_AmethystCutT1,,CutGems,CutGemsT1,@ui_gemsocket,,,true,true,true,true,false,,,,false,1,0,Jewelcrafting,0,outfitting2,,,,1,AmethystCutT1,,,,,,,,,,,AmethystT1,Item,AlchemySpiritT1,Item,,,,,,,,,,,1,2,,,,,,Craft_JewelcraftingGemT2,true,,,,,,,,,
AmethystCutT2,FC_AmethystCutT2,,CutGems,CutGemsT2,@ui_gemsocket,,,true,true,true,true,false,,,,false,4,0,Jewelcrafting,50,outfitting2,,,,1,AmethystCutT2,,,,,,,,,,,AmethystT2,Item,AlchemySpiritT2,Item,Solvent,Category_Only,,,,,,,,,1,2,2,,,,,Craft_JewelcraftingGemT3,true,,,,,,,,,
AmethystCutT3,FC_AmethystCutT3,,CutGems,CutGemsT3,@ui_gemsocket,,,true,true,true,true,false,,,,false,7,0,Jewelcrafting,100,outfitting2,,,,1,AmethystCutT3,,,,,,,,,,,AmethystT3,Item,AlchemySpiritT3,Item,Solvent,Category_Only,,,,,,,,,1,2,2,,,,,Craft_JewelcraftingGemT4,true,,,,,,,,,
AmethystCutT4,FC_AmethystCutT4,,CutGems,CutGemsT4,@ui_gemsocket,,,true,true,true,true,false,,,,false,13,0,Jewelcrafting,150,outfitting2,,,,1,AmethystCutT4,,,,,,,,,,,AmethystT4,Item,EssenceSpiritT1,Item,Solvent,Category_Only,,,,,,,,,1,3,2,,,,,Craft_JewelcraftingGemT5,true,,,,,,,,,
AquamarineCutT1,FC_AquamarineCutT1,,CutGems,CutGemsT1,@ui_gemsocket,,,true,true,true,true,false,,,,false,1,0,Jewelcrafting,0,outfitting2,,,,1,AquamarineCutT1,,,,,,,,,,,AquamarineT1,Item,AlchemyWaterT1,Item,,,,,,,,,,,1,2,,,,,,Craft_JewelcraftingGemT2,true,,,,,,,,,
AquamarineCutT2,FC_AquamarineCutT2,,CutGems,CutGemsT2,@ui_gemsocket,,,true,true,true,true,false,,,,false,4,0,Jewelcrafting,50,outfitting2,,,,1,AquamarineCutT2,,,,,,,,,,,AquamarineT2,Item,AlchemyWaterT2,Item,Solvent,Category_Only,,,,,,,,,1,2,2,,,,,Craft_JewelcraftingGemT3,true,,,,,,,,,
AquamarineCutT3,FC_AquamarineCutT3,,CutGems,CutGemsT3,@ui_gemsocket,,,true,true,true,true,false,,,,false,7,0,Jewelcrafting,100,outfitting2,,,,1,AquamarineCutT3,,,,,,,,,,,AquamarineT3,Item,AlchemyWaterT3,Item,Solvent,Category_Only,,,,,,,,,1,2,2,,,,,Craft_JewelcraftingGemT4,true,,,,,,,,,
AquamarineCutT4,FC_AquamarineCutT4,,CutGems,CutGemsT4,@ui_gemsocket,,,true,true,true,true,false,,,,false,13,0,Jewelcrafting,150,outfitting2,,,,1,AquamarineCutT4,,,,,,,,,,,AquamarineT4,Item,EssenceWaterT1,Item,Solvent,Category_Only,,,,,,,,,1,3,2,,,,,Craft_JewelcraftingGemT5,true,,,,,,,,,
CarnelianCutT1,FC_CarnelianCutT1,,CutGems,CutGemsT1,@ui_gemsocket,,,true,true,true,true,false,,,,false,1,0,Jewelcrafting,0,outfitting2,,,,1,CarnelianCutT1,,,,,,,,,,,CarnelianT1,Item,AlchemyFireT1,Item,,,,,,,,,,,1,2,,,,,,Craft_JewelcraftingGemT2,true,,,,,,,,,
CarnelianCutT2,FC_CarnelianCutT2,,CutGems,CutGemsT2,@ui_gemsocket,,,true,true,true,true,false,,,,false,4,0,Jewelcrafting,50,outfitting2,,,,1,CarnelianCutT2,,,,,,,,,,,CarnelianT2,Item,AlchemyFireT2,Item,Solvent,Category_Only,,,,,,,,,1,2,2,,,,,Craft_JewelcraftingGemT3,true,,,,,,,,,
CarnelianCutT3,FC_CarnelianCutT3,,CutGems,CutGemsT3,@ui_gemsocket,,,true,true,true,true,false,,,,false,7,0,Jewelcrafting,100,outfitting2,,,,1,CarnelianCutT3,,,,,,,,,,,CarnelianT3,Item,AlchemyFireT3,Item,Solvent,Category_Only,,,,,,,,,1,2,2,,,,,Craft_JewelcraftingGemT4,true,,,,,,,,,
