RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,AttributeOnlyPerkItemSlotCount,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,RequiredAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion
PrismaticScarab_DEX_HeavyHands_PlateT52,FC_PrismaticScarab_DEX_HeavyHands_PlateT52,@Procedural_PlateHandsT52,TimelessShardsDex,PrismaticArmorPlate,@CategoryData_SlotHands,PlateHands,"PrismaticScarab,Shard_Heavy_Hands,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,blacksmith2,,,,1,Shard_DEX_HeavyHands_PlateT52,,,,,565,5,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,DEXBonusT1,Item,Shard_Heavy_Hands,Item,PrismaticScarab,Item,AzothInductor,Item,60,60,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_DEX_HeavyLegs_PlateT52,FC_PrismaticScarab_DEX_HeavyLegs_PlateT52,@Procedural_PlateLegsT52,TimelessShardsDex,PrismaticArmorPlate,@CategoryData_SlotLegs,PlateLegs,"PrismaticScarab,Shard_Heavy_Legs,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,blacksmith2,,,,1,Shard_DEX_HeavyLegs_PlateT52,,,,,565,5,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,DEXBonusT1,Item,Shard_Heavy_Legs,Item,PrismaticScarab,Item,AzothInductor,Item,140,120,40,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_DEX_HeavyFeet_PlateT52,FC_PrismaticScarab_DEX_HeavyFeet_PlateT52,@Procedural_PlateFeetT52,TimelessShardsDex,PrismaticArmorPlate,@CategoryData_SlotFeet,PlateFeet,"PrismaticScarab,Shard_Heavy_Feet,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,blacksmith2,,,,1,Shard_DEX_HeavyFeet_PlateT52,,,,,565,5,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,DEXBonusT1,Item,Shard_Heavy_Feet,Item,PrismaticScarab,Item,AzothInductor,Item,70,60,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_DEX_MediumHead_LeatherT52,FC_PrismaticScarab_DEX_MediumHead_LeatherT52,@Procedural_LeatherHeadT52,TimelessShardsDex,PrismaticArmorFur,@CategoryData_SlotHead,LeatherHead,"PrismaticScarab,Shard_Medium_Head,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_DEX_MediumHead_LeatherT52,,,,,565,5,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,DEXBonusT1,Item,Shard_Medium_Head,Item,PrismaticScarab,Item,AzothInductor,Item,160,120,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_DEX_MediumChest_LeatherT52,FC_PrismaticScarab_DEX_MediumChest_LeatherT52,@Procedural_LeatherChestT52,TimelessShardsDex,PrismaticArmorFur,@CategoryData_SlotChest,LeatherChest,"PrismaticScarab,Shard_Medium_Chest,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_DEX_MediumChest_LeatherT52,,,,,565,5,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,DEXBonusT1,Item,Shard_Medium_Chest,Item,PrismaticScarab,Item,AzothInductor,Item,310,230,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_DEX_MediumHands_LeatherT52,FC_PrismaticScarab_DEX_MediumHands_LeatherT52,@Procedural_LeatherHandsT52,TimelessShardsDex,PrismaticArmorFur,@CategoryData_SlotHands,LeatherHands,"PrismaticScarab,Shard_Medium_Hands,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_DEX_MediumHands_LeatherT52,,,,,565,5,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,DEXBonusT1,Item,Shard_Medium_Hands,Item,PrismaticScarab,Item,AzothInductor,Item,60,80,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_DEX_MediumLegs_LeatherT52,FC_PrismaticScarab_DEX_MediumLegs_LeatherT52,@Procedural_LeatherLegsT52,TimelessShardsDex,PrismaticArmorFur,@CategoryData_SlotLegs,LeatherLegs,"PrismaticScarab,Shard_Medium_Legs,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_DEX_MediumLegs_LeatherT52,,,,,565,5,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,DEXBonusT1,Item,Shard_Medium_Legs,Item,PrismaticScarab,Item,AzothInductor,Item,140,120,40,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_DEX_MediumFeet_LeatherT52,FC_PrismaticScarab_DEX_MediumFeet_LeatherT52,@Procedural_LeatherFeetT52,TimelessShardsDex,PrismaticArmorFur,@CategoryData_SlotFeet,LeatherFeet,"PrismaticScarab,Shard_Medium_Feet,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_DEX_MediumFeet_LeatherT52,,,,,565,5,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,DEXBonusT1,Item,Shard_Medium_Feet,Item,PrismaticScarab,Item,AzothInductor,Item,70,60,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_DEX_LightHead_ClothT52,FC_PrismaticScarab_DEX_LightHead_ClothT52,@Procedural_ClothHeadT52,TimelessShardsDex,PrismaticArmorCloth,@CategoryData_SlotHead,ClothHead,"PrismaticScarab,Shard_Light_Head,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_DEX_LightHead_ClothT52,,,,,565,5,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,DEXBonusT1,Item,Shard_Light_Head,Item,PrismaticScarab,Item,AzothInductor,Item,160,120,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_DEX_LightChest_ClothT52,FC_PrismaticScarab_DEX_LightChest_ClothT52,@Procedural_ClothChestT52,TimelessShardsDex,PrismaticArmorCloth,@CategoryData_SlotChest,ClothChest,"PrismaticScarab,Shard_Light_Chest,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_DEX_LightChest_ClothT52,,,,,565,5,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,DEXBonusT1,Item,Shard_Light_Chest,Item,PrismaticScarab,Item,AzothInductor,Item,310,230,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_DEX_LightHands_ClothT52,FC_PrismaticScarab_DEX_LightHands_ClothT52,@Procedural_ClothHandsT52,TimelessShardsDex,PrismaticArmorCloth,@CategoryData_SlotHands,ClothHands,"PrismaticScarab,Shard_Light_Hands,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_DEX_LightHands_ClothT52,,,,,565,5,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,DEXBonusT1,Item,Shard_Light_Hands,Item,PrismaticScarab,Item,AzothInductor,Item,60,80,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_DEX_LightLegs_ClothT52,FC_PrismaticScarab_DEX_LightLegs_ClothT52,@Procedural_ClothLegsT52,TimelessShardsDex,PrismaticArmorCloth,@CategoryData_SlotLegs,ClothLegs,"PrismaticScarab,Shard_Light_Legs,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_DEX_LightLegs_ClothT52,,,,,565,5,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,DEXBonusT1,Item,Shard_Light_Legs,Item,PrismaticScarab,Item,AzothInductor,Item,140,120,40,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_DEX_LightFeet_ClothT52,FC_PrismaticScarab_DEX_LightFeet_ClothT52,@Procedural_ClothFeetT52,TimelessShardsDex,PrismaticArmorCloth,@CategoryData_SlotFeet,ClothFeet,"PrismaticScarab,Shard_Light_Feet,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_DEX_LightFeet_ClothT52,,,,,565,5,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,DEXBonusT1,Item,Shard_Light_Feet,Item,PrismaticScarab,Item,AzothInductor,Item,70,60,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_INT_HeavyHead_PlateT52,FC_PrismaticScarab_INT_HeavyHead_PlateT52,@Procedural_PlateHeadT52,TimelessShardsInt,PrismaticArmorPlate,@CategoryData_SlotHead,PlateHead,"PrismaticScarab,Shard_Heavy_Head,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,blacksmith2,,,,1,Shard_INT_HeavyHead_PlateT52,,,,,565,5,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,INTBonusT1,Item,Shard_Heavy_Head,Item,PrismaticScarab,Item,AzothInductor,Item,120,120,80,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_INT_HeavyChest_PlateT52,FC_PrismaticScarab_INT_HeavyChest_PlateT52,@Procedural_PlateChestT52,TimelessShardsInt,PrismaticArmorPlate,@CategoryData_SlotChest,PlateChest,"PrismaticScarab,Shard_Heavy_Chest,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,blacksmith2,,,,1,Shard_INT_HeavyChest_PlateT52,,,,,565,5,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,INTBonusT1,Item,Shard_Heavy_Chest,Item,PrismaticScarab,Item,AzothInductor,Item,230,230,140,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_INT_HeavyHands_PlateT52,FC_PrismaticScarab_INT_HeavyHands_PlateT52,@Procedural_PlateHandsT52,TimelessShardsInt,PrismaticArmorPlate,@CategoryData_SlotHands,PlateHands,"PrismaticScarab,Shard_Heavy_Hands,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,blacksmith2,,,,1,Shard_INT_HeavyHands_PlateT52,,,,,565,5,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,INTBonusT1,Item,Shard_Heavy_Hands,Item,PrismaticScarab,Item,AzothInductor,Item,60,60,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_INT_HeavyLegs_PlateT52,FC_PrismaticScarab_INT_HeavyLegs_PlateT52,@Procedural_PlateLegsT52,TimelessShardsInt,PrismaticArmorPlate,@CategoryData_SlotLegs,PlateLegs,"PrismaticScarab,Shard_Heavy_Legs,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,blacksmith2,,,,1,Shard_INT_HeavyLegs_PlateT52,,,,,565,5,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,INTBonusT1,Item,Shard_Heavy_Legs,Item,PrismaticScarab,Item,AzothInductor,Item,140,120,40,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_INT_HeavyFeet_PlateT52,FC_PrismaticScarab_INT_HeavyFeet_PlateT52,@Procedural_PlateFeetT52,TimelessShardsInt,PrismaticArmorPlate,@CategoryData_SlotFeet,PlateFeet,"PrismaticScarab,Shard_Heavy_Feet,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,blacksmith2,,,,1,Shard_INT_HeavyFeet_PlateT52,,,,,565,5,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,INTBonusT1,Item,Shard_Heavy_Feet,Item,PrismaticScarab,Item,AzothInductor,Item,70,60,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_INT_MediumHead_LeatherT52,FC_PrismaticScarab_INT_MediumHead_LeatherT52,@Procedural_LeatherHeadT52,TimelessShardsInt,PrismaticArmorFur,@CategoryData_SlotHead,LeatherHead,"PrismaticScarab,Shard_Medium_Head,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_INT_MediumHead_LeatherT52,,,,,565,5,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Medium_Head,Item,PrismaticScarab,Item,AzothInductor,Item,160,120,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_INT_MediumChest_LeatherT52,FC_PrismaticScarab_INT_MediumChest_LeatherT52,@Procedural_LeatherChestT52,TimelessShardsInt,PrismaticArmorFur,@CategoryData_SlotChest,LeatherChest,"PrismaticScarab,Shard_Medium_Chest,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_INT_MediumChest_LeatherT52,,,,,565,5,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Medium_Chest,Item,PrismaticScarab,Item,AzothInductor,Item,310,230,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_INT_MediumHands_LeatherT52,FC_PrismaticScarab_INT_MediumHands_LeatherT52,@Procedural_LeatherHandsT52,TimelessShardsInt,PrismaticArmorFur,@CategoryData_SlotHands,LeatherHands,"PrismaticScarab,Shard_Medium_Hands,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_INT_MediumHands_LeatherT52,,,,,565,5,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Medium_Hands,Item,PrismaticScarab,Item,AzothInductor,Item,60,80,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_INT_MediumLegs_LeatherT52,FC_PrismaticScarab_INT_MediumLegs_LeatherT52,@Procedural_LeatherLegsT52,TimelessShardsInt,PrismaticArmorFur,@CategoryData_SlotLegs,LeatherLegs,"PrismaticScarab,Shard_Medium_Legs,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_INT_MediumLegs_LeatherT52,,,,,565,5,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Medium_Legs,Item,PrismaticScarab,Item,AzothInductor,Item,140,120,40,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_INT_MediumFeet_LeatherT52,FC_PrismaticScarab_INT_MediumFeet_LeatherT52,@Procedural_LeatherFeetT52,TimelessShardsInt,PrismaticArmorFur,@CategoryData_SlotFeet,LeatherFeet,"PrismaticScarab,Shard_Medium_Feet,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_INT_MediumFeet_LeatherT52,,,,,565,5,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Medium_Feet,Item,PrismaticScarab,Item,AzothInductor,Item,70,60,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_INT_LightHead_ClothT52,FC_PrismaticScarab_INT_LightHead_ClothT52,@Procedural_ClothHeadT52,TimelessShardsInt,PrismaticArmorCloth,@CategoryData_SlotHead,ClothHead,"PrismaticScarab,Shard_Light_Head,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_INT_LightHead_ClothT52,,,,,565,5,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Light_Head,Item,PrismaticScarab,Item,AzothInductor,Item,160,120,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_INT_LightChest_ClothT52,FC_PrismaticScarab_INT_LightChest_ClothT52,@Procedural_ClothChestT52,TimelessShardsInt,PrismaticArmorCloth,@CategoryData_SlotChest,ClothChest,"PrismaticScarab,Shard_Light_Chest,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_INT_LightChest_ClothT52,,,,,565,5,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Light_Chest,Item,PrismaticScarab,Item,AzothInductor,Item,310,230,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_INT_LightHands_ClothT52,FC_PrismaticScarab_INT_LightHands_ClothT52,@Procedural_ClothHandsT52,TimelessShardsInt,PrismaticArmorCloth,@CategoryData_SlotHands,ClothHands,"PrismaticScarab,Shard_Light_Hands,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_INT_LightHands_ClothT52,,,,,565,5,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Light_Hands,Item,PrismaticScarab,Item,AzothInductor,Item,60,80,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_INT_LightLegs_ClothT52,FC_PrismaticScarab_INT_LightLegs_ClothT52,@Procedural_ClothLegsT52,TimelessShardsInt,PrismaticArmorCloth,@CategoryData_SlotLegs,ClothLegs,"PrismaticScarab,Shard_Light_Legs,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_INT_LightLegs_ClothT52,,,,,565,5,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Light_Legs,Item,PrismaticScarab,Item,AzothInductor,Item,140,120,40,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_INT_LightFeet_ClothT52,FC_PrismaticScarab_INT_LightFeet_ClothT52,@Procedural_ClothFeetT52,TimelessShardsInt,PrismaticArmorCloth,@CategoryData_SlotFeet,ClothFeet,"PrismaticScarab,Shard_Light_Feet,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_INT_LightFeet_ClothT52,,,,,565,5,,,,ClothT52,Category_Only,Leather,Category_Only,Metal,Category_Only,INTBonusT1,Item,Shard_Light_Feet,Item,PrismaticScarab,Item,AzothInductor,Item,70,60,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_FOC_HeavyHead_PlateT52,FC_PrismaticScarab_FOC_HeavyHead_PlateT52,@Procedural_PlateHeadT52,TimelessShardsFoc,PrismaticArmorPlate,@CategoryData_SlotHead,PlateHead,"PrismaticScarab,Shard_Heavy_Head,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,blacksmith2,,,,1,Shard_FOC_HeavyHead_PlateT52,,,,,565,5,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Head,Item,PrismaticScarab,Item,AzothInductor,Item,120,120,80,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_FOC_HeavyChest_PlateT52,FC_PrismaticScarab_FOC_HeavyChest_PlateT52,@Procedural_PlateChestT52,TimelessShardsFoc,PrismaticArmorPlate,@CategoryData_SlotChest,PlateChest,"PrismaticScarab,Shard_Heavy_Chest,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,blacksmith2,,,,1,Shard_FOC_HeavyChest_PlateT52,,,,,565,5,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Chest,Item,PrismaticScarab,Item,AzothInductor,Item,230,230,140,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_FOC_HeavyHands_PlateT52,FC_PrismaticScarab_FOC_HeavyHands_PlateT52,@Procedural_PlateHandsT52,TimelessShardsFoc,PrismaticArmorPlate,@CategoryData_SlotHands,PlateHands,"PrismaticScarab,Shard_Heavy_Hands,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,blacksmith2,,,,1,Shard_FOC_HeavyHands_PlateT52,,,,,565,5,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Hands,Item,PrismaticScarab,Item,AzothInductor,Item,60,60,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_FOC_HeavyLegs_PlateT52,FC_PrismaticScarab_FOC_HeavyLegs_PlateT52,@Procedural_PlateLegsT52,TimelessShardsFoc,PrismaticArmorPlate,@CategoryData_SlotLegs,PlateLegs,"PrismaticScarab,Shard_Heavy_Legs,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,blacksmith2,,,,1,Shard_FOC_HeavyLegs_PlateT52,,,,,565,5,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Legs,Item,PrismaticScarab,Item,AzothInductor,Item,140,120,40,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_FOC_HeavyFeet_PlateT52,FC_PrismaticScarab_FOC_HeavyFeet_PlateT52,@Procedural_PlateFeetT52,TimelessShardsFoc,PrismaticArmorPlate,@CategoryData_SlotFeet,PlateFeet,"PrismaticScarab,Shard_Heavy_Feet,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,blacksmith2,,,,1,Shard_FOC_HeavyFeet_PlateT52,,,,,565,5,,,,MetalT52,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Heavy_Feet,Item,PrismaticScarab,Item,AzothInductor,Item,70,60,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_FOC_MediumHead_LeatherT52,FC_PrismaticScarab_FOC_MediumHead_LeatherT52,@Procedural_LeatherHeadT52,TimelessShardsFoc,PrismaticArmorFur,@CategoryData_SlotHead,LeatherHead,"PrismaticScarab,Shard_Medium_Head,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_FOC_MediumHead_LeatherT52,,,,,565,5,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Head,Item,PrismaticScarab,Item,AzothInductor,Item,160,120,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_FOC_MediumChest_LeatherT52,FC_PrismaticScarab_FOC_MediumChest_LeatherT52,@Procedural_LeatherChestT52,TimelessShardsFoc,PrismaticArmorFur,@CategoryData_SlotChest,LeatherChest,"PrismaticScarab,Shard_Medium_Chest,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_FOC_MediumChest_LeatherT52,,,,,565,5,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Chest,Item,PrismaticScarab,Item,AzothInductor,Item,310,230,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_FOC_MediumHands_LeatherT52,FC_PrismaticScarab_FOC_MediumHands_LeatherT52,@Procedural_LeatherHandsT52,TimelessShardsFoc,PrismaticArmorFur,@CategoryData_SlotHands,LeatherHands,"PrismaticScarab,Shard_Medium_Hands,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_FOC_MediumHands_LeatherT52,,,,,565,5,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Hands,Item,PrismaticScarab,Item,AzothInductor,Item,60,80,20,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
PrismaticScarab_FOC_MediumLegs_LeatherT52,FC_PrismaticScarab_FOC_MediumLegs_LeatherT52,@Procedural_LeatherLegsT52,TimelessShardsFoc,PrismaticArmorFur,@CategoryData_SlotLegs,LeatherLegs,"PrismaticScarab,Shard_Medium_Legs,AzothInductor",false,true,false,false,true,,3,,false,7550,1,Armoring,250,outfitting2,,,,1,Shard_FOC_MediumLegs_LeatherT52,,,,,565,5,,,,LeatherT52,Category_Only,Cloth,Category_Only,Metal,Category_Only,FOCBonusT1,Item,Shard_Medium_Legs,Item,PrismaticScarab,Item,AzothInductor,Item,140,120,40,50,10,1,1,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,450,
